选项,指标,20260331,20251231,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180331,20171231,20161231
盈利能力,毛利率,22.004668,19.151106,19.470058,20.09169,19.269135,21.282086,21.590959,21.527756,22.152509,24.450814,24.818857,24.540153,23.361477,21.324865,21.168255,22.179791,21.425194,21.297291,21.85884,22.447199,23.443239,25.739625,25.933918,26.875479,26.420211,27.357222,28.628353,29.158556,,24.448213,23.820865,,20.97439,20.589764
盈利能力,销售净利率,4.578979,3.971925,4.472427,4.270572,3.823495,8.14568,7.687632,8.288692,9.37376,8.968738,9.09566,8.407457,5.650739,5.294113,6.258968,7.159288,7.183982,7.916245,8.031294,7.559367,7.086157,7.086484,7.901293,7.899755,6.272222,7.088321,7.750068,7.777403,7.622397,2.887069,0.975908,2.040667,3.378924,0.741447
盈利能力,成本费用利润率,5.919819,5.052523,5.71525,5.515365,4.751725,10.587685,10.141099,10.975083,12.570387,12.088643,12.392246,11.286439,7.22199,6.88153,8.211903,9.507267,9.509649,10.605788,10.570268,9.774817,9.936656,9.24396,10.927182,10.632818,8.182519,9.443473,11.212513,11.244667,,4.12719,1.617548,,4.211563,1.552464
盈利能力,营业利润率,5.602306,4.85015,5.444401,5.269356,4.582716,9.566739,9.326883,9.994674,11.368462,10.830079,11.027937,10.180557,6.877035,6.507351,7.565241,8.648388,8.663803,9.76824,9.534269,8.850713,8.890949,8.434651,9.793147,9.499303,7.598619,8.660966,10.022144,9.989562,9.558565,3.785893,1.481241,2.935874,4.033498,1.010891
盈利能力,总资产净利率_平均,1.520825,5.770354,4.612172,2.721614,1.106874,12.170966,8.409796,6.338295,3.458137,14.387905,10.076977,6.008818,1.634369,7.972936,7.064382,5.147957,2.505927,13.609208,10.419546,6.505772,2.982934,12.285222,9.542814,5.920212,1.994769,12.765107,10.177995,7.811288,3.816656,6.883048,,,8.665374,0.930429
盈利能力,总资产净利率_平均(含少数股东损益),1.610816,5.825355,4.757796,2.786615,1.122942,12.277074,8.488615,6.36592,3.476469,14.51788,10.152087,6.016558,1.633921,7.918499,7.055463,5.150674,2.501447,13.617347,10.387728,6.489118,2.968464,12.247222,9.635979,5.933789,1.991439,12.788582,10.222516,7.802232,3.819823,6.845609,,,8.740288,1.278372
成长能力,归母净利润,700357725.49,2580636983.0,2147960708.36,1212806449.89,490086537.87,5548950467.4,3903466066.91,2852014497.55,1626469483.28,5537045179.31,3884209258.51,2101628783.55,524163229.11,2483770207.69,2258090096.44,1653542785.16,795631601.0,3909229343.57,2881859694.81,1732008384.96,801240008.28,2686425710.81,1953954336.96,1091270279.13,354642283.49,1793303139.99,1300608879.55,817899940.82,373432405.12,657377996.89,156317046.73,92657400.0,671454222.55,62796994.21
成长能力,营业总收入,16200109629.19,65591236007.16,49543117041.98,29077418565.64,13003828804.3,68715278819.5,51251807722.09,34558465962.29,17443281887.51,62294876799.2,43022283145.66,25029398524.26,9273466017.15,46595902507.63,36032125019.95,23108655804.58,11055275889.04,49411901654.03,35773302805.64,22853431433.7,11252266708.22,37791888885.74,24970980787.24,13845655195.09,5644735068.15,25345929613.02,16855309773.0,10504168777.97,4903210795.69,22645881210.4,15793449041.04,,20043626349.8,11636757528.57
成长能力,净利润,741799677.7,2605234995.05,2215779796.81,1241772127.88,497200801.18,5597326843.87,3940050467.63,2864444930.41,1635091404.02,5587064723.54,3913160728.66,2104335960.85,524019433.12,2466811469.97,2255239206.02,1654415406.44,794209048.66,3911567243.51,2873059283.34,1727574787.5,797353377.32,2678116289.62,1973030507.55,1093772853.42,354050337.66,1796601040.69,1306298044.03,816951636.67,373742170.66,653802345.3,154129610.17,94060600.0,677259092.36,86280487.35
成长能力,扣非净利润,619060800.0,1971691689.83,1730874300.0,897275961.65,343213500.0,4541179541.54,3247863023.01,2427760957.66,1353567181.48,5133539241.6,3508904192.74,1774474419.38,305826039.52,2209715404.76,2034596003.25,1436450707.69,711165411.73,3111683340.64,2539181256.32,1550020368.83,769824534.18,2385815433.77,1748086315.78,939216364.59,295911977.85,1552999410.6,1107403290.38,689874288.0,254592500.0,1224374108.82,700957745.0,44429700.0,629079100.46,558051728.31
