每股指标,摊薄每股收益_最新股数,0.434243,1.729217,1.311294,0.787876,0.495592,2.306321,1.644472,1.088798,0.479823,2.190718,1.668851,1.194309,0.712861,3.622789,2.919737,2.537195,0.587356,2.180473,1.470582,0.854711,0.347752,1.535084,1.183974,0.514276,0.243028,1.200969,0.936925,0.605576,0.286182,1.133865,0.914297,0.613115,0.29308,1.077813,0.832216,0.564497,0.27579,0.284155,0.105861,0.025853,-0.004006,-0.308255,-0.186246,-0.098486,-0.03002,0.098143,0.095227,0.085178,0.061826,0.359589,0.32912,0.278819,0.086343,0.661867,0.553263,0.935958,0.462653,0.564161,0.226322,0.191217,0.054574
每股指标,摊薄每股净资产_期末股数,10.53114,9.997803,9.740068,9.176164,9.951353,9.343607,9.791775,9.156036,9.783463,9.209515,8.898526,9.879776,11.403964,10.591354,10.462667,10.048301,9.398813,8.807135,8.087253,7.195213,7.416089,7.023256,6.720741,6.044821,6.102005,5.825379,5.639176,5.284453,5.259951,5.066441,4.997479,4.674194,4.750756,4.422437,4.235457,3.946674,3.739969,3.431737,3.262642,3.165088,3.126289,3.11793,3.298285,3.35512,3.458126,3.449967,3.512683,3.47682,3.5636,3.434934,,3.359232,3.433644,3.293926,,2.956632,2.555586,2.364961,1.958026,1.574457,1.211823
每股指标,调整每股净资产_期末股数,7.289108,6.723586,6.516353,5.939653,6.654021,6.041213,6.365505,5.709697,6.327995,5.750459,5.631909,7.132324,8.763542,7.922459,8.257957,7.829257,7.144693,6.530024,5.824194,4.986233,5.185307,4.758345,4.438541,3.745088,3.832019,3.536596,3.35916,2.981105,2.936946,2.720707,2.624739,2.296892,2.340512,2.019906,2.000285,1.721878,1.509483,1.191408,1.017204,0.920448,0.920125,0.898332,1.038112,1.090282,1.161459,1.14652,1.254615,1.210617,1.292986,0.90263,,0.841055,0.931733,0.798167,,0.702149,0.319036,1.255932,1.13538,0.814342,1.000175
每股指标,每股净资产_最新股数,10.53114,9.997803,9.740068,9.176164,9.951353,9.343607,9.791775,9.156036,9.783463,9.209515,8.898526,9.879776,11.403964,10.591354,10.462667,10.048301,9.398813,8.807135,8.087253,7.421571,7.649396,7.244205,6.932173,6.234988,6.293972,6.008643,5.816582,5.450699,5.425427,5.225829,5.154697,4.821242,4.900212,4.561565,4.368702,4.070834,3.857627,3.539698,3.365283,3.26466,3.22464,3.216018,3.402048,3.460671,3.566917,3.558501,3.62319,3.586199,3.675709,3.188696,3.194376,3.11842,3.187498,3.057796,,2.744681,2.372385,2.195425,1.817662,1.46159,0.623368
每股指标,每股经营现金流,0.998172,3.637882,2.859639,1.631266,0.727179,4.368255,3.582942,2.059477,0.786252,3.981243,2.936604,1.751238,0.924591,5.790533,3.969822,1.876595,0.63985,5.272913,3.290858,1.447034,0.463333,2.113992,1.054278,0.448111,0.268825,1.920035,1.560182,1.103398,0.539159,1.975826,1.284669,0.635164,0.322829,1.693086,1.092685,0.578059,0.331923,0.826653,0.496401,0.063143,0.027968,-0.088858,0.033451,0.085275,-0.020213,0.012141,0.005449,0.034568,-0.009875,0.6631,,0.327171,0.352444,0.546453,,1.678151,0.687449,1.271726,0.672178,0.0,0.208606
每股指标,每股现金流量净额,0.729248,0.117801,0.483828,-0.21314,0.296721,0.106746,1.613872,0.489375,0.605715,-2.811748,-1.732141,0.976342,0.661213,-0.920567,2.3748,1.628903,0.275691,2.91613,1.779629,1.006864,0.198827,0.387254,0.925079,0.200355,0.109149,0.506929,0.420125,0.534761,0.204219,0.384687,0.418305,0.416935,0.168925,-0.104193,0.173477,0.15158,0.236394,0.520071,0.31302,-0.045182,-0.1118,-0.14082,-0.021653,0.108371,-0.073165,0.126839,0.003388,0.355487,0.31335,-0.522647,,-0.528366,0.1787,0.282771,,-0.185694,-0.230334,0.16798,-0.136061,0.926914,0.034464
每股指标,每股企业自由现金流量,,1.917118,,0.903252,,5.26083,,1.935475,,6.147917,,2.656116,,6.007334,,2.949635,,1.463385,,0.911483,,1.027232,,0.317277,,1.435559,,0.619853,,1.176305,,0.491669,,0.655615,,0.089673,,0.112257,,-0.428069,,0.385173,,-0.127278,,0.167019,,-0.409943,,0.870003,,0.418439,-0.035087,1.16526,,1.346911,,0.535126,,,
每股指标,每股股东自由现金流量,,2.379083,,0.906302,,5.059868,,1.860621,,5.934019,,2.519084,,5.62364,,2.879201,,0.977491,,0.672483,,0.708646,,0.356389,,1.234809,,0.481253,,1.132092,,0.61374,,0.049786,,-0.220991,,0.019921,,-0.468266,,0.677122,,0.127721,,0.481127,,-0.244564,,0.891923,,-0.035085,0.015078,2.287383,,1.216042,,0.688732,,,
每股指标,每股未分配利润,8.109331,7.675087,7.406666,6.92232,7.766237,7.270444,7.249602,6.693928,7.396334,6.91651,6.44001,7.356967,8.979319,8.266457,7.713492,7.33095,6.722597,6.145927,5.527984,4.767797,5.051901,4.714755,4.512565,3.86283,3.948386,3.712769,3.560474,3.239232,3.249599,2.97773,2.833201,2.541205,2.648931,2.364789,2.135405,1.875852,1.70595,1.438572,1.262746,1.185178,1.159198,1.163083,1.301175,1.386258,1.482419,1.511741,1.538242,1.5285,1.62586,1.739911,,1.702085,1.744746,1.651734,,1.338505,0.872106,0.673725,0.243039,0.002808,
每股指标,每股资本公积金,0.140788,0.140788,0.128396,0.126365,0.125983,0.1261,0.126028,0.118953,0.118789,0.118789,0.078507,0.078489,0.071963,0.071963,0.546327,0.546327,0.544667,0.571677,0.537687,0.741359,0.741359,0.741359,0.741293,0.74026,0.739823,0.739823,0.739507,0.739507,0.739507,0.739507,0.73944,0.73944,0.739342,0.739342,0.738916,0.738916,0.738916,0.738916,0.738914,0.738914,0.737047,0.737047,0.734872,0.734872,0.734925,0.734925,0.728107,0.727026,0.727026,0.495614,,0.493696,0.493696,0.493696,,0.493696,0.493165,0.574997,0.648856,0.528228,
