每股指标,摊薄每股收益_最新股数,0.25208,0.906402,0.838556,0.58793,0.335905,1.436842,0.999989,0.7004,0.377315,1.46311,0.998238,0.700652,0.34301,1.173841,0.97177,0.680971,0.312977,1.10559,0.919517,0.60036,0.265813,0.995782,0.618862,0.314731,0.143867,1.235514,0.819734,0.527014,0.2415,1.209268,0.790269,0.502319,0.211013,1.264591,0.720664,0.463191,0.192977,1.028782,0.692711,0.431531,0.141665,0.964462,0.617939,0.400811,0.120453,0.853321,0.600018,0.357048,0.111914,0.745874,0.495088,0.328947,0.110041,0.736426,0.425035,0.298011,0.093878,0.712846,0.496878,0.351584,0.097425,0.579863,0.331664,0.22563,0.102571,0.419371,0.185871,0.361014,0.135179,0.296469,0.148464,0.114213,0.060948,0.015551
每股指标,摊薄每股净资产_期末股数,17.896111,17.740849,18.037053,17.887913,17.725639,17.349472,17.301823,16.83592,16.862782,16.400666,15.725789,15.497465,15.444732,15.093033,14.62968,14.383003,14.250338,14.004225,13.756858,13.537908,13.446304,13.060547,12.560117,12.218615,12.339346,12.348272,11.67771,11.222948,11.089341,10.680368,10.457984,10.020066,10.147315,10.00572,9.525092,9.198807,8.936306,8.670032,8.446062,8.051667,7.948387,7.901619,7.476467,7.298691,7.071351,6.929976,6.322385,6.034202,5.963844,5.904658,5.673204,5.507614,5.514258,5.420875,4.977566,4.876094,4.872247,4.804736,4.551581,4.529222,4.465527,4.31713,4.055353,3.910718,4.049748,3.96123,3.163777,3.058501,3.400741,3.418214,2.477581,,,
每股指标,调整每股净资产_期末股数,1.270149,1.911843,3.011376,2.826163,3.604684,3.459619,3.376014,2.041237,2.2773,2.416934,0.399922,0.477294,0.030053,0.130923,-1.411137,-1.286742,-1.815209,-1.491877,-2.354439,-2.068915,-2.273946,-2.351807,-3.562155,-3.525179,-2.319847,-2.177491,-2.130679,-2.139923,-1.664643,-1.841195,-1.326215,-1.462322,-0.768551,-0.67369,-1.369505,-1.358878,-1.219219,-1.135139,-2.526508,-2.482868,-2.205171,-1.713935,-1.196201,-0.661307,0.196032,0.583499,0.828938,1.051302,1.657483,1.858023,2.262888,2.352452,2.567621,2.570457,2.505862,2.542761,2.700255,2.558335,2.444191,2.62042,2.695028,2.635184,2.633558,2.553892,2.762114,2.750013,2.52715,2.13448,2.914401,2.57944,1.907662,,,
每股指标,每股净资产_最新股数,17.896111,17.740849,18.041449,17.892273,17.72996,17.353702,17.30604,16.840024,16.868446,16.389599,15.715176,15.487006,15.341354,14.992009,14.531758,14.286732,14.154955,13.910489,13.664778,13.447293,13.356302,12.973127,12.483012,12.143606,12.263596,12.272467,11.606021,11.154051,11.021265,10.614802,10.393783,9.958554,10.085021,9.944295,9.466618,9.142336,8.881447,8.616807,8.394213,8.002239,7.899592,7.853111,7.430569,7.253884,7.02794,6.887433,6.283572,5.997159,5.927233,5.86841,5.638377,5.473803,5.480407,5.387597,4.947009,4.84616,4.842336,4.37676,4.146154,4.125787,4.067766,3.932587,3.694128,3.562376,3.689021,3.608389,2.881967,2.786068,3.097825,3.11374,2.256894,0.504549,0.323219,0.242072
每股指标,每股经营现金流,-3.388646,0.942143,-4.041524,-4.748615,-3.004426,0.768272,-4.731874,-4.555717,-2.434547,0.742407,-3.063865,-3.036105,-1.585679,0.027359,-2.636718,-2.828489,-2.063838,-0.782067,-3.620158,-3.996754,-2.097572,0.856841,-2.38033,-2.507921,-2.641998,0.366699,-2.363243,-2.458559,-2.366962,0.562486,-1.881031,-2.042975,-0.98193,2.642482,0.31292,-0.129048,-0.847253,1.837611,-0.711403,-0.963407,-0.867404,1.972895,-0.247873,-0.487294,-1.033956,0.272278,-1.047821,-1.083441,-0.246411,0.43093,-0.404389,-0.655674,-0.161459,0.824619,-0.123957,-0.309558,-0.175679,0.11549,-0.291366,-0.514871,-0.556289,1.044417,-0.173524,-0.278892,-0.188443,1.16211,0.02145,0.070163,-0.629274,0.211487,0.319537,,,
每股指标,每股现金流量净额,2.276008,0.298367,1.165038,0.064477,0.875094,1.50918,2.455136,0.580315,1.696491,0.411629,2.881364,3.01149,1.626251,0.452938,2.449054,2.605186,1.206454,-1.466575,-0.693395,0.230281,-0.448671,0.037311,0.261326,0.121515,0.308951,-0.531784,-0.922421,-1.560422,-1.748586,-0.110276,-1.448373,-1.270213,-1.487311,1.265989,-1.028066,-0.501502,-1.152978,0.850687,-1.216812,-0.842474,-0.479893,1.430467,1.679178,0.225655,-0.316227,-0.582102,-0.653108,-0.524716,0.145906,0.818293,-0.364137,-0.524495,-0.786158,1.406983,0.959423,0.4753,-0.0063,0.424627,0.595393,0.008163,-0.227884,0.337885,-0.081202,-0.414788,-0.524461,0.50856,-0.087284,0.256672,0.015177,-0.561227,1.350638,,,
每股指标,每股企业自由现金流量,,2.565176,,0.911907,,2.583603,,1.992689,,3.520442,,2.369189,,2.382889,,0.247879,,3.13284,,1.351013,,-2.507009,,-0.885328,,-0.984298,,-0.181356,,0.258596,,-0.438024,,0.776163,,0.312729,,0.396661,,-1.127986,,-1.038435,,-0.552327,,-0.604813,,-0.243683,,0.306055,,0.065998,,-0.557636,,-0.193917,,0.148175,,-0.253698,,0.870417,,,,-5.276373,,4.896603,,-0.041927,,,,
每股指标,每股股东自由现金流量,,7.089609,,7.563674,,9.799981,,9.440321,,10.58997,,10.775978,,6.272975,,6.467049,,6.280915,,7.451407,,1.884639,,4.249968,,1.57027,,2.930793,,2.411975,,1.449219,,3.082615,,1.401185,,2.516588,,0.683899,,0.638278,,1.323226,,1.809281,,2.419647,,3.001181,,1.51721,,1.692151,,1.338983,,1.923912,,1.010918,,1.555201,,,,-4.497844,,6.470042,,0.234601,,,,
每股指标,每股未分配利润,12.774008,12.52234,12.615432,12.377885,12.324153,11.988035,11.728628,11.429112,11.511961,11.146903,10.752432,10.46334,10.482643,10.140475,9.994369,9.699685,9.628187,9.313101,9.180512,8.861699,8.781341,8.521056,8.229549,7.923458,8.09871,7.953801,7.50738,7.079956,7.085514,6.842522,6.460456,6.170726,6.226819,6.014502,5.511308,5.252329,5.237708,5.043557,4.756523,4.493729,4.454586,4.312815,4.021172,3.800827,3.69313,3.571932,3.382139,3.13811,3.079083,2.966477,2.782996,2.616178,2.581084,2.470362,2.17428,2.046197,2.020738,2.101657,1.893802,1.7343,1.615288,1.508337,1.255702,1.139203,1.120235,1.00761,,0.658013,,0.331746,0.039846,,,
每股指标,每股资本公积金,2.159183,2.159273,2.400339,2.396909,2.415142,2.396424,2.632717,2.587702,2.617817,2.620364,2.363056,2.357233,2.353848,2.345893,2.090715,2.095663,2.090305,2.094506,1.90867,1.907654,1.908254,1.90863,1.910991,1.91068,1.916651,1.916693,1.726862,1.548074,1.548546,1.548989,1.548625,1.548591,1.570178,1.575634,1.572635,1.577992,1.484748,1.484736,1.572486,1.484723,1.484726,1.484726,1.485034,1.376568,1.302333,1.302333,1.300469,1.641713,1.63334,1.697037,1.705511,1.70899,1.763694,1.77821,1.644439,1.683209,1.714192,1.560779,1.540212,1.68057,1.744216,1.7051,1.705468,1.683955,1.845651,1.878288,0.934435,1.361453,0.934435,2.07494,1.438673,,,
