每股指标,每股盈余公积金,0.17561,0.17561,0.135796,0.135796,0.135796,0.135796,0.097052,0.097052,0.097052,0.097052,0.070894,0.070894,0.070894,0.070947,,0.064554,0.052083,0.052083,0.043008,0.02291,0.023948,0.02291,,0.606802,0.606398,0.547734,0.556165,0.530112,0.530112,0.485027,0.485027,0.420748,0.42183,0.420748,0.30802,0.308277,0.30802,0.266352,0.266352,0.243252,0.162966,0.165277,0.165277,0.132875,0.141083,0.083712,0.09192,0.09192,0.09192,0.02216,0.02216,0.002302,0.002302,0.002302,0.002302,0.001956,0.00553
每股指标,每股留存收益,0.86455,0.771205,0.862781,0.749172,0.732448,0.675977,0.72254,0.622783,0.628968,0.548446,0.512984,0.445429,0.594162,0.530238,,0.49115,0.452266,0.417919,0.333995,0.244945,0.187594,0.168964,0.203831,5.069507,4.669615,4.524319,4.250322,4.078577,3.999463,3.844713,3.612208,3.466609,3.284717,3.082421,3.027193,2.527699,2.205437,1.980783,1.868337,1.690804,1.666466,1.127,1.511907,0.994357,1.153643,0.836275,0.775572,0.427114,0.701148,0.388204,0.137994,0.030681,-0.040731,-0.014587,0.01381,-0.03187,-0.062374
每股指标,每股营业收入,0.206881,0.925024,0.737357,0.469747,0.158167,0.884478,0.678025,0.459055,0.206324,0.704846,0.474787,0.310979,0.158894,0.580923,,0.308291,0.125277,0.859143,0.601715,0.315737,0.110644,0.673977,0.51901,1.193964,2.060951,0.95483,1.254226,0.408848,1.431642,0.591117,1.694802,0.788296,0.426391,2.512959,1.495064,0.580904,1.198753,0.364073,0.671454,0.547823,1.281456,0.228798,1.637814,0.346343,1.734357,0.627024,0.897983,-0.196202,1.477762,0.537106,0.414762,0.17899,0.069194,0.021041,0.197061,0.091006,0.215762
每股指标,每股营业总收入,0.206881,0.925024,0.737357,0.469747,0.158167,0.884478,0.678025,0.459055,0.206324,0.704846,0.474787,0.310979,0.158894,0.580923,,0.308291,0.125277,0.859143,0.601715,0.315737,0.110644,0.673977,0.51901,1.193964,2.060951,0.95483,1.254226,0.408848,1.431642,0.591117,1.694802,0.788296,0.426391,2.512959,1.495064,0.580904,1.198753,0.364073,0.671454,0.547823,1.281456,0.228798,1.637814,0.346343,1.734357,0.627024,0.897983,-0.196202,1.477762,0.537106,0.414762,0.17899,0.069194,0.021041,0.197061,0.091006,0.215762
每股指标,每股息税前利润,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
盈利能力,净资产收益率(ROE),1.41,7.78,5.94,3.6,1.14,7.69,5.91,3.78,1.76,5.74,3.76,2.24,1.44,5.56,4.53,2.47,0.86,9.21,6.57,,0.57,10.59,,,10.19,,4.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
盈利能力,摊薄净资产收益率,1.390168,7.679804,5.849779,3.571042,1.133718,7.444797,5.768875,3.760415,1.742841,5.677894,3.802935,2.308514,1.430728,4.575693,4.424719,2.431774,0.863464,8.838068,6.427382,3.15651,0.56878,6.835687,4.95996,5.365334,9.687598,5.22783,4.272133,1.307003,8.070772,3.974149,11.595933,6.885209,3.666526,21.170535,16.126941,6.867635,10.71321,3.249569,6.820359,5.03723,7.504402,1.636371,14.461408,7.547169,19.950257,20.052733,3.634915,-17.653735,34.15922,17.760256,17.128248,6.918314,-4.635836,-2.877326,3.655534,-3.391317,-10.016225
盈利能力,净资产收益率_平均,1.409624,7.829613,5.960103,3.637153,1.137754,7.701647,5.916667,3.81074,1.763162,5.736336,3.801721,2.291064,1.442414,5.075379,4.52369,2.460254,0.866593,9.208706,6.60642,3.188687,0.570095,9.105238,6.599562,5.500248,10.125696,5.35805,4.370309,1.311393,8.302183,4.033804,12.096591,7.122949,3.691719,24.144853,17.985242,7.25498,11.670942,3.336331,7.009827,5.160898,7.704148,1.514945,15.531525,7.196152,22.260361,20.363534,3.654172,-16.059413,42.374866,19.490028,18.732525,7.166204,-4.507888,-2.836518,3.740092,-5.048152,-10.016225
盈利能力,净资产收益率_平均_扣除非经常损益,1.402203,7.538068,5.938299,3.589502,1.120828,7.576621,5.894165,3.776548,1.738088,5.742113,3.749702,2.276494,1.428341,4.966884,4.348808,2.356925,,9.020445,,,,9.15534,,,10.040851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
盈利能力,摊薄净资产收益率_扣除非经常损益,1.382849,7.393837,5.828378,3.524257,1.116852,7.32394,5.746935,3.726674,1.718055,5.683612,3.750898,2.293834,1.416769,4.477879,4.253663,2.329641,,8.657384,,,,6.8733,,,9.606425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
