盈利能力,净资产收益率_平均_扣除非经常损益,7.390699,33.695647,26.955469,21.617729,9.799303,13.79022,9.762638,5.927783,2.68281,9.092418,8.133898,5.000744,1.632245,11.424688,9.525669,6.784486,3.031427,12.328447,14.519558,8.985044,3.846675,14.170046,12.066004,7.44238,3.089379,14.303342,11.176262,6.886266,2.81079,15.531904,12.23362,7.459942,3.052675,13.028688,9.214031,7.421378,3.140702,16.650357,11.49357,6.830431,3.411308,13.063404,9.99501,6.968824,,17.972387,,,17.564013,18.667954,16.093095
盈利能力,摊薄净资产收益率_扣除非经常损益,7.223691,25.899441,21.40906,19.617316,9.305045,12.784518,9.364769,5.808667,2.656763,8.681738,7.871154,4.92546,1.619857,10.875301,9.276699,6.602537,2.988695,9.832654,13.677456,8.693457,3.757128,13.400157,11.602781,7.172549,3.042597,13.550876,10.780103,6.786163,2.76627,14.80553,11.827877,7.363112,3.075602,10.010469,7.164835,7.148537,3.09251,15.502287,10.967434,6.717024,3.358379,9.597285,7.410629,5.21216,,17.149239,,,16.10286,17.0376,
盈利能力,息税前利润率,27.82044,26.743777,27.199116,27.889095,26.241577,13.253115,11.976804,11.884,11.699668,10.521847,12.050569,10.808176,9.802843,12.533529,13.565154,14.593831,13.548699,11.147562,14.291642,14.922574,15.50201,11.613845,14.226876,14.048162,14.577595,13.931825,16.121423,17.083507,15.755113,12.858664,15.045486,14.607641,15.757494,13.357054,13.985674,12.361839,13.157962,14.986491,12.500025,13.785911,13.12013,11.775371,10.328709,12.611066,10.816341,11.464184,11.354683,11.524905,11.637934,11.235729,12.030187
盈利能力,总资产报酬率,4.14326,18.961824,15.42458,11.749849,5.644148,7.78061,5.223966,3.341475,1.626435,5.267166,4.703665,2.718592,1.193407,7.118953,5.954754,4.221938,1.926494,7.157563,7.121317,4.837813,2.399017,7.797193,6.887182,4.366933,1.983746,8.735642,7.565887,4.907374,2.235896,8.953924,8.235582,5.198484,3.144438,10.109926,8.189179,5.405356,2.509798,12.539825,7.632166,5.236639,2.522379,9.257237,5.926877,4.701162,,10.528452,,,10.615666,10.832509,9.303853
盈利能力,总资本回报率,5.813818,28.43941,22.730393,17.243838,8.277742,10.945324,7.301829,4.611497,2.226207,7.177638,6.310777,3.667193,1.612336,10.267656,8.732041,6.353595,3.077885,11.255381,11.71329,7.854215,3.88826,12.890255,11.168119,7.129137,3.276847,14.583234,12.051309,7.775123,3.540137,14.194112,12.812976,8.175949,4.841352,15.493232,11.753847,8.29191,3.913724,19.38655,12.088252,8.111749,3.889577,15.170752,9.543769,7.277283,,18.280634,,,16.651141,15.984012,13.315576
盈利能力,投入资本回报率,6.199056,24.527351,19.782972,15.118088,7.058164,9.734073,6.719079,4.120748,1.872358,6.5079,5.861495,3.51971,1.348032,9.159976,7.654947,5.410869,2.676278,10.350149,10.538569,6.768845,3.315757,11.448563,9.542531,6.129385,2.700379,13.133867,10.260926,6.613386,2.960203,12.763984,11.389451,7.305845,4.348551,13.405167,10.637295,7.466363,3.298801,16.637168,10.560639,7.166824,3.232729,13.23191,8.181141,6.6569,,15.992348,,,14.507099,14.42432,11.793722
盈利能力,息前税后总资产报酬率_平均,3.598674,16.35348,13.424494,10.301375,4.812583,6.919579,4.807048,2.98588,1.367919,4.775692,4.368797,2.609259,0.997777,6.350957,5.220237,3.5955,1.416654,6.581905,6.407124,4.169278,2.045789,6.925127,5.884711,3.754537,1.634762,7.867443,6.441874,4.174128,1.869619,8.051771,7.320606,4.645248,2.122917,8.747384,6.541798,4.867195,1.953227,10.761439,7.290302,4.626631,1.971735,8.07415,5.888343,4.300392,,9.210549,,,9.248766,9.775491,8.240503
盈利能力,毛利率,34.458493,35.223479,35.851932,36.222452,33.374705,22.724406,21.552732,20.60529,19.488409,20.697341,22.036064,20.960963,20.105925,18.14758,17.204785,18.363995,21.609059,20.372172,23.3549,23.959198,22.494422,23.656111,26.649195,25.898328,25.698705,25.753114,27.412024,28.703363,28.497853,27.561488,27.843136,27.832495,29.030259,25.968122,25.583765,25.393137,25.356611,27.320651,26.7098,27.317252,29.59712,24.369723,23.976855,25.432876,23.418391,23.55473,23.72522,23.848322,23.890257,21.10784,23.714736
盈利能力,销售净利率,23.343257,22.350809,22.984764,23.731054,21.349132,10.757437,9.932945,9.453801,8.764455,8.464574,10.197427,9.38736,7.109967,10.027016,10.723242,11.373017,9.963082,9.020766,11.553137,11.570739,11.622972,9.26658,11.206982,11.212224,10.955062,11.912258,13.39869,13.815207,12.481903,11.516271,13.315761,13.036477,10.638421,11.539799,11.172239,11.122329,10.24006,12.767333,11.940117,12.056465,10.255965,9.850274,10.261557,10.914777,9.730362,9.492534,10.164792,10.751297,9.032758,8.121852,8.417506
盈利能力,成本费用利润率,36.707002,35.483673,36.405325,37.751287,33.975113,14.019959,12.225379,11.953844,11.717851,10.534309,12.520269,11.000266,9.429005,12.667815,13.865775,15.159208,13.296651,11.02845,14.91199,15.64534,15.710619,11.928237,15.473071,15.357014,15.641305,15.516948,18.927279,19.63123,17.696728,15.329232,18.087918,17.318208,14.191766,15.472009,14.40667,14.145441,13.847117,17.682984,15.733505,15.712161,14.278508,12.914013,13.399329,13.705805,12.989014,12.374679,13.288055,13.867975,11.88116,10.182573,10.998413
