盈利能力,净资产收益率_平均,5.973097,24.724866,17.47542,11.252179,5.491797,22.825162,16.565002,11.608384,5.184479,24.363639,18.076532,12.379587,5.574684,24.682601,15.020936,7.286887,1.75909,21.424498,11.323645,6.744281,3.010233,10.911108,6.74808,4.979635,1.929647,12.832694,9.9147,6.227982,3.118404,11.752434,8.345212,3.281518,1.658721,19.298067,,9.741824,,34.067236,123.219667,21.18696
盈利能力,净资产收益率_平均_扣除非经常损益,5.211235,22.090305,15.545593,10.038687,4.652687,20.237996,14.805178,10.181236,4.561703,22.138518,15.659512,10.488781,4.426968,22.661621,13.694699,6.290612,1.1513,18.077343,9.647188,5.893998,2.575381,8.334178,5.161084,3.538542,1.113503,11.017421,8.484411,5.387018,2.726725,10.854718,6.964881,2.511671,1.07975,11.822208,,2.919202,,33.286339,116.526644,5.098697
盈利能力,摊薄净资产收益率_扣除非经常损益,5.06424,19.135681,13.880511,9.221887,4.522586,18.220918,13.579052,10.21955,4.451665,20.278219,14.979923,10.311999,4.15102,17.152774,10.712656,5.048491,1.146584,15.905625,9.084017,5.698941,2.547194,6.64207,4.184436,3.469945,1.104317,10.266742,8.024451,5.259327,2.675414,9.497504,6.145531,2.262392,1.070378,9.617568,,,,17.990282,70.201817,
盈利能力,息税前利润率,21.199772,21.774879,22.21904,22.567692,21.436833,18.524527,18.794647,18.894044,17.861912,14.307341,13.399098,14.224542,14.270583,11.809477,11.38191,11.291615,6.097943,16.146753,15.805785,15.399539,15.714066,15.149175,15.294827,15.153619,13.433825,13.213104,14.152228,14.434141,13.835906,15.152468,17.340998,14.69884,15.995286,24.865852,28.302703,37.824725,4.098473,23.602303,21.461649,10.037506
盈利能力,总资产报酬率,2.708893,10.475312,7.475411,4.882033,2.260204,8.918732,6.690455,4.399408,1.967419,8.703388,6.204364,4.335015,2.047495,8.541582,5.635713,3.233938,0.868046,9.066937,5.715238,3.725161,1.825664,5.90997,4.032529,2.833662,1.196499,6.905008,5.4641,3.571924,1.748369,7.263393,5.849727,2.617811,1.217994,12.708788,,6.854426,,18.849508,21.197196,3.026102
盈利能力,总资本回报率,5.811275,21.879751,15.220893,9.844714,4.640402,18.908415,14.093034,9.601634,4.285739,19.430561,13.907984,9.727846,4.532285,19.13507,12.813113,7.151105,2.021958,18.059393,10.976474,6.926368,3.197474,10.69718,7.077576,5.449903,2.386552,13.628722,11.078547,7.188646,3.447312,12.795508,9.62885,4.080185,1.954983,20.486349,,10.856139,,31.526506,40.819778,4.516624
盈利能力,投入资本回报率,4.549504,17.771035,12.39473,7.814011,3.76832,15.401603,11.279608,7.595019,3.476542,16.113305,11.787152,8.010686,3.751395,16.204203,10.278655,5.165624,1.349272,14.665305,8.020595,5.037301,2.304475,8.733691,5.495732,4.190494,1.688332,10.924483,8.711725,5.462014,2.760426,10.463379,7.583379,3.161619,1.534602,16.48933,,8.686317,,26.603396,35.17054,4.101096
盈利能力,息前税后总资产报酬率_平均,2.318587,9.046244,6.475193,4.111738,1.947351,7.734401,5.730277,3.778456,1.69063,7.662262,5.473659,3.691531,1.736352,7.847613,5.001315,2.71681,0.720398,8.19974,4.863177,3.170931,1.551857,5.239675,3.403365,2.384047,1.007175,6.070453,4.644482,3.021387,1.488097,6.5043,5.071985,2.33628,1.073308,11.047371,,5.817439,,16.270096,18.608866,1.93258
盈利能力,毛利率,24.815621,26.272847,25.309759,25.022968,24.407742,24.444896,28.185032,26.533444,26.415527,22.90913,21.915913,21.63327,21.268845,20.251246,18.949956,18.675464,14.484539,26.283506,27.511025,27.255689,27.279523,27.763267,27.405923,27.15074,25.091133,29.058386,29.079578,29.792556,28.709299,32.788133,31.278583,31.283603,32.761809,36.289064,35.696863,37.493352,37.756584,43.700448,38.641545,25.73374
盈利能力,销售净利率,17.607891,18.122722,18.474758,18.092752,17.545252,14.918486,14.952341,14.918347,14.034766,11.663518,11.034534,11.346711,11.321631,10.181909,9.333527,8.559664,4.058182,13.701523,12.465633,12.082045,12.228871,12.130326,11.68122,11.385981,10.021417,10.947566,11.44464,11.579714,11.188522,12.61647,13.807728,11.431,12.643045,20.973574,23.651418,32.102329,1.134169,19.614488,16.668424,6.410321
