选项,指标,20260331,20251231,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20191231,20181231
成长能力,净利润,-73070246.63,60968836.08,9060265.85,3067913.85,9713941.82,109478790.34,58545382.29,37871268.21,7665401.36,200722810.92,171402408.29,83810436.53,21146215.92,185508367.58,112842626.31,40428729.09,10483277.75,139305915.64,76825234.36,19719489.71,6378853.07,103558656.06,-12654900.0,57157732.35,48519408.78
成长能力,扣非净利润,-83615602.85,-9802570.01,-22156328.87,-18621015.63,-387804.28,-57067673.63,-33564269.85,-51246637.53,-16501818.55,64011757.59,18556608.08,14989786.99,1728262.59,31686110.62,28354796.76,3197536.98,-10516400.0,53237900.0,19738300.0,-10550300.0,-15528100.0,40129900.0,-40231600.0,12694100.0,17238900.0
成长能力,营业总收入增长率,9.649041,8.395447,8.23582,13.012727,9.773706,20.977031,16.252644,9.622001,33.592742,26.60716,32.477408,51.915078,64.71445,37.762463,40.036629,46.128687,51.860893,39.657421,114.395847,,,61.263594,,70.590699,
成长能力,归属母公司净利润增长率,-851.537579,-44.296493,-84.524371,-91.899099,26.724503,-45.457723,-65.843314,-54.813183,-63.750481,8.201486,51.895089,107.304158,101.71378,33.16618,46.882241,105.019144,64.344242,34.518852,707.07868,,,81.180483,,17.803851,
收益质量,经营活动净现金/销售收入,-0.668616,0.423142,0.229392,0.484937,1.025345,-0.042358,-0.055727,-0.012524,0.29513,0.245958,0.261486,0.463265,0.868016,0.558367,0.325129,0.776518,1.357896,0.539061,0.797601,1.385616,3.052792,0.37743,0.801773,0.202125,0.309737
收益质量,经营性现金净流量/营业总收入,-0.668616,0.423142,0.229392,0.484937,1.025345,-0.042358,-0.055727,-0.012524,0.29513,0.245958,0.261486,0.463265,0.868016,0.558367,0.325129,0.776518,1.357896,0.539061,0.797601,1.385616,3.052792,0.37743,0.801773,0.202125,0.309737
收益质量,成本费用率,141.143672,105.263341,107.99836,114.66939,113.999369,104.552057,105.765985,113.352048,114.954851,97.172897,99.999121,102.20355,114.47267,96.373211,97.44034,112.850594,135.230078,92.534645,,116.925146,146.756883,88.255178,,101.572667,99.130754
收益质量,期间费用率,119.946073,94.515937,98.511575,103.791159,105.41579,97.85887,97.629489,104.744646,111.538043,90.95738,93.822626,97.755286,111.487663,86.628116,86.343297,104.434259,133.09246,81.89036,,101.572533,143.95489,75.581492,,89.251972,90.539087
收益质量,销售成本率,21.197598,10.747403,9.486784,10.878231,8.583578,6.693187,8.136495,8.607401,3.416808,6.215516,6.176494,4.448264,2.985007,9.745095,11.097042,8.416335,2.137618,10.644285,,15.352613,2.801992,12.673685,,12.320694,8.591666
收益质量,经营活动净现金/归属母公司的净利润,,9.193525,20.375739,79.276651,24.733695,-0.472941,-0.707752,-0.146771,8.218546,1.238108,0.975735,2.237741,6.558861,2.402107,1.391045,5.118452,12.565244,2.241681,3.579308,12.814118,30.571041,1.511789,,0.909599,0.962558
