盈利能力,息税前利润率,49.993245,47.051151,50.427517,51.715364,50.869413,51.509096,55.032739,55.871332,53.384021,50.172064,54.59618,54.915881,51.782321,49.397767,55.184404,53.676637,51.700893,48.053908,53.18641,54.025523,55.91706,50.966827,56.630786,59.450422,62.425832,54.716214,57.791368,56.862009,56.755691,51.528988,55.18008,53.73179,54.970238,46.242098,51.606848,49.247573,50.150399,50.014166,49.227307,47.835747,47.417846,43.559957,39.746256,33.898729,33.873108,34.312204
盈利能力,总资产报酬率,6.660382,27.735087,22.165477,14.255861,6.147928,31.034728,25.127631,16.583003,6.856234,24.946084,20.767068,13.168524,5.293414,30.247903,25.977815,17.333747,7.433912,27.480967,22.119242,14.972346,6.99125,26.4697,21.985828,14.398928,8.04473,31.760168,26.12867,16.490726,7.878067,27.622917,22.369419,14.496716,7.326838,32.65526,29.106171,18.665083,8.845305,64.627069,,35.567597,,65.727117,15.427638,50.978959,45.94424,49.791537
盈利能力,总资本回报率,7.408,31.032194,24.572169,15.598985,6.635699,33.884256,27.514438,18.073153,7.381106,27.202699,22.559511,14.362086,5.68427,33.33118,28.521305,19.168178,8.166484,30.642626,24.284343,16.782505,7.711111,29.095914,23.8329,15.692949,8.625119,34.286251,27.95897,18.431345,8.36682,29.354049,23.484106,15.217392,7.653302,34.890315,30.974583,19.995119,9.400785,74.117955,,41.373272,,83.173944,22.453103,71.671079,63.716575,68.33739
盈利能力,投入资本回报率,6.786686,28.433803,22.201306,14.117587,6.084846,30.990553,25.120098,16.500179,6.757411,25.082824,20.695334,13.177934,5.225794,30.554964,25.861293,17.370902,7.385679,27.992725,22.099185,15.173898,6.950434,26.532087,21.680454,14.26112,7.826041,31.124158,25.49366,16.745844,7.56945,26.719402,21.372718,13.820802,6.975831,31.597029,28.151086,18.090758,8.555123,69.356781,,35.226188,,71.430834,19.248388,65.186534,58.058099,58.85516
盈利能力,息前税后总资产报酬率_平均,6.101772,25.412769,20.026825,12.902016,5.637566,28.384374,22.940994,15.139723,6.276889,23.001348,19.050396,12.082396,4.866313,27.728499,23.555018,15.708474,6.723148,25.104479,20.034839,13.537243,6.295228,24.137285,20.000199,13.085166,7.299422,28.831046,23.944509,14.98269,6.795984,25.143646,20.394216,13.166267,6.345299,29.572939,25.314731,16.887397,7.956032,60.475569,,31.979592,,56.447278,13.968296,46.366563,40.487665,42.955427
盈利能力,毛利率,65.237071,63.319558,63.945615,65.181411,64.537228,65.446163,65.809826,65.254618,64.627801,65.720282,65.80147,65.205286,64.459256,63.011256,62.154692,61.866293,61.811216,61.548841,62.089476,62.829019,63.752057,66.015339,66.767323,67.268892,67.831721,66.000415,65.690698,65.188995,65.341672,61.788219,61.173989,60.56461,60.976281,62.080557,62.843543,63.100194,64.295956,63.130991,63.059924,62.47146,60.990861,58.632788,57.974383,55.259108,53.590989,52.238869
盈利能力,销售净利率,45.794716,43.105132,45.555186,46.79678,46.638368,47.1037,50.237527,51.003507,48.865498,46.23292,50.072611,50.374926,47.591326,45.268382,50.022602,48.628812,46.740146,43.864675,48.174399,48.847165,50.350168,46.42664,51.394134,53.73564,56.276028,49.623244,52.960441,51.662119,48.960079,46.904049,50.30772,48.800508,47.606153,42.571362,44.884416,44.557173,45.108468,46.801367,43.808262,43.01015,39.666804,37.409841,35.986549,30.831692,29.850163,29.601323
盈利能力,成本费用利润率,94.035761,86.735317,98.459823,103.637405,100.13079,100.449355,115.169244,118.072025,105.635119,92.287759,107.955475,107.9714,90.432938,94.319018,116.384712,111.002261,99.724772,84.675322,102.018597,105.324468,110.052033,93.462527,114.287425,122.777832,136.807701,109.077719,123.721322,120.914465,108.100566,96.995079,106.352905,103.458085,98.359122,85.0806,95.727142,98.00129,102.340049,99.927233,105.101285,100.372199,86.896804,76.473861,72.093113,52.110623,48.353796,52.144099
盈利能力,营业利润率,50.000021,47.045742,50.404759,51.677605,50.743419,51.477683,55.008239,55.843639,53.363882,50.083124,54.563089,54.8852,51.743391,49.413452,55.160808,53.643085,51.668039,48.046804,52.988672,54.009453,55.845769,50.945839,56.557634,59.258511,62.185438,54.644133,58.053815,56.847938,54.36486,51.528555,55.271275,53.701109,52.397582,46.790016,49.403613,48.948793,49.504835,48.543043,49.932265,48.400841,45.351469,42.0815,41.403299,33.533745,31.693884,32.404326
盈利能力,总资产净利率_平均,6.101031,25.40904,20.023838,12.900004,5.636576,28.380434,22.938165,15.138199,6.275909,22.9875,19.046411,12.079628,4.864992,27.719343,23.547919,15.703657,6.720621,25.085237,20.034839,13.537243,6.295228,24.111747,19.952797,13.014804,7.252213,28.80394,23.944509,14.98269,6.795984,25.143646,20.394216,13.166267,6.345299,30.063058,25.314731,16.887397,7.956032,60.475569,,31.979592,,56.447278,13.968296,46.366563,40.487665,42.955427
盈利能力,总资产净利率_平均(含少数股东损益),6.101031,25.40904,20.023838,12.900004,5.636576,28.380434,22.938165,15.138199,6.275909,22.9875,19.046411,12.079628,4.864992,27.719343,23.547919,15.703657,6.720621,25.085237,20.034839,13.537243,6.295228,24.111747,19.952797,13.014804,7.252213,28.80394,23.944509,14.98269,6.795984,25.143646,20.394216,13.166267,6.345299,30.063058,25.314731,16.887397,7.956032,60.475569,,31.979592,,56.447278,13.968296,46.366563,40.487665,42.955427
成长能力,归母净利润,655796054.24,2600608389.66,1958115335.46,1240041705.8,562063844.36,2647857338.07,2064633892.69,1360265529.99,568607195.1,2010224545.51,1614175090.22,1029494420.44,422908982.16,2177660031.25,1780974561.35,1136797660.18,486774055.52,1616080443.77,1218127454.69,806189559.51,374287516.77,1278722496.17,1007749914.38,645351478.63,365834776.74,1235294618.36,982855632.37,606750681.44,260980124.24,851477077.83,663605664.23,410140304.15,196338738.58,590789691.69,477559734.46,305094317.52,141199372.56,432323291.57,299871358.8,186072089.96,74318004.93,247620466.2,50424681.63,150569998.46,100093410.89,85907140.36
成长能力,营业总收入,1432034328.38,6033175769.11,4298336791.76,2649844079.73,1205153306.39,5621336110.15,4109744219.82,2667003879.31,1163616898.38,4348037150.2,3223668646.75,2043664357.23,888626177.44,4810554102.96,3560339636.06,2337703952.32,1041447421.15,3684241170.14,2528578395.95,1650432634.36,743368949.11,2754286083.78,1960826689.33,1200974756.22,650072124.99,2489346726.31,1855829750.56,1174459510.26,533046777.27,1815359403.28,1319093094.0,840442690.53,412423021.69,1387763173.2,1063976712.0,684725480.61,313021870.54,923740730.53,684508679.1,432623668.34,187355661.87,661912625.18,140120912.18,488361118.24,335319473.46,290213844.45
成长能力,净利润,655796054.24,2600608389.66,1958115335.46,1240041705.8,562063844.36,2647857338.07,2064633892.69,1360265529.99,568607195.1,2010224545.51,1614175090.22,1029494420.44,422908982.16,2177660031.25,1780974561.35,1136797660.18,486774055.52,1616080443.77,1218127454.69,806189559.51,374287516.77,1278722496.17,1007749914.38,645351478.63,365834776.74,1235294618.36,982855632.37,606750681.44,260980124.24,851477077.83,663605664.23,410140304.15,196338738.58,590789691.69,477559734.46,305094317.52,141199372.56,432323291.57,299871358.8,186072089.96,74318004.93,247620466.2,50424681.63,150569998.46,100093410.89,85907140.36
成长能力,扣非净利润,610658958.01,2425361907.9,1843091213.92,1155581647.33,530973783.81,2434894049.63,1917160654.19,1252623997.5,519711920.16,1788365252.48,1438675650.95,903642566.26,348040640.07,2055397645.8,1666182423.21,1061465108.95,446574114.33,1428109355.26,1087028343.2,710902632.23,324259963.83,1114961423.21,881819753.79,559230560.65,316824577.41,1095244381.13,890967407.91,546779682.96,231219626.4,748233040.8,575356778.08,355090983.28,166357156.26,548945215.87,450395036.59,298076288.86,140893414.28,420120400.0,,179759800.0,72393453.51,237935500.0,49157900.0,148382300.0,94536100.0,81077000.0
成长能力,营业总收入增长率,18.825905,7.326366,4.588912,-0.643411,3.569594,29.284454,27.486558,30.501071,30.945602,-9.614629,-9.456148,-12.578136,-14.673927,30.571096,40.804004,41.641888,40.098321,33.763924,28.954711,37.424423,14.351765,10.642927,5.657681,2.257655,21.954048,37.126935,40.689823,39.742962,29.24758,30.811902,23.977628,22.741553,31.755337,50.232974,55.436555,58.272773,67.073611,39.556294,,,33.709993,35.537535,,45.640547,15.542204,
成长能力,归属母公司净利润增长率,16.676434,-1.784421,-5.159198,-8.838261,-1.150768,31.71948,27.906439,32.12947,34.451434,-7.688779,-9.365629,-9.439079,-13.120065,34.749482,46.205928,41.00873,30.05351,26.38242,20.875967,24.922555,2.310534,3.515588,2.532852,6.361887,40.177255,45.076673,48.108385,47.937346,32.923398,44.125242,38.957624,34.430659,39.050716,36.654606,59.254867,63.965653,89.993491,74.591098,,,47.384182,64.455382,,50.42948,16.513494,
