每股指标,每股盈余公积金,0.506987,0.506987,0.506987,0.506987,0.504688,0.504688,0.504688,0.504688,0.500367,0.500367,0.449166,0.449166,0.449166,0.449166,0.363799,0.363799,0.363791,0.363791,0.254752,0.25473,0.254725,0.254725,0.194905,0.226926,0.184868,0.184858,0.11206,0.167947,0.167947,0.167947,0.132099,0.132099,0.132099,0.132099,0.096872,0.096872,0.102036,0.102036,0.082921,0.082921,0.08302,0.09019,0.066943,0.066943,0.134061,0.134061,0.096018,0.096018,0.192037,0.192037,0.116659,0.116659,0.233318,0.233318,0.122616,0.259783,,0.163692,,,0.054718,0.013233
每股指标,每股留存收益,11.388235,11.331276,11.485213,10.745286,10.741269,10.549964,11.021998,10.651364,10.827829,10.558381,10.391895,9.828785,9.434295,8.782709,8.322043,7.849042,7.572481,6.978265,5.725637,5.122151,4.505695,3.983645,3.488825,3.636061,2.921388,2.58105,1.933602,2.546044,2.479551,2.188638,1.880222,1.681755,1.661314,1.469573,1.26834,1.206932,1.110699,1.019342,0.940092,0.894438,0.912764,0.901125,0.800518,0.720204,1.456045,1.289178,1.107305,0.964055,2.070953,1.820428,1.570146,1.372878,3.09005,2.679497,2.279327,2.68854,,1.883416,,,0.688622,0.092366
每股指标,每股营业收入,2.09224,7.935649,5.837068,3.775082,1.808366,7.634118,5.858863,3.882594,1.902991,8.463875,6.476799,4.253522,2.06847,8.121645,6.19659,4.119823,2.083653,5.975823,3.891621,2.356965,1.03377,3.658841,2.636394,1.937398,0.867422,3.740201,2.709349,2.673645,1.217348,4.599695,3.187766,2.064811,0.945971,3.372876,2.349062,1.485864,0.74828,2.473414,1.802333,1.200437,0.583117,2.208544,1.524751,0.991791,1.005974,2.904678,1.961145,1.081083,1.082864,3.150925,2.301733,1.557397,1.404034,4.762455,3.479169,3.051135,,4.831595,,,3.071101,2.093097
每股指标,每股营业总收入,2.09224,7.935649,5.837068,3.775082,1.808366,7.634118,5.858863,3.882594,1.902991,8.463875,6.476799,4.253522,2.06847,8.121645,6.19659,4.119823,2.083653,5.975823,3.891621,2.356965,1.03377,3.658841,2.636394,1.937398,0.867422,3.740201,2.709349,2.673645,1.217348,4.599695,3.187766,2.064811,0.945971,3.372876,2.349062,1.485864,0.74828,2.473414,1.802333,1.200437,0.583117,2.208544,1.524751,0.991791,1.005974,2.904678,1.961145,1.081083,1.082864,3.150925,2.301733,1.557397,1.404034,4.762455,3.479169,3.051135,,4.831595,,,3.071101,2.093097
每股指标,每股息税前利润,0.497202,1.270315,1.508595,0.577324,0.202756,0.931496,1.293066,0.875803,0.39023,2.989885,2.53171,1.893541,0.705052,3.058803,2.163055,1.731853,0.717159,4.251848,2.476313,1.949325,0.796459,2.601177,1.82096,1.546913,0.384125,1.507075,0.925194,0.91051,0.37618,1.250432,0.839194,0.575272,0.246447,0.885509,0.63066,0.380843,0.151754,0.465742,0.328996,0.248375,0.123559,0.517356,0.373341,0.256372,0.235444,0.818903,0.506544,0.341893,0.30812,1.037529,0.650798,0.508994,0.407202,1.473707,0.989504,0.952601,,1.423751,,,0.907375,0.273451
盈利能力,净资产收益率(ROE),0.23,4.29,4.89,1.86,0.8,1.94,3.85,2.32,1.12,9.95,9.21,6.83,2.86,10.72,8.6,6.43,2.83,16.75,10.62,7.58,2.54,18.68,18.63,21.0,5.83,23.65,17.14,11.31,5.39,17.52,12.14,8.42,3.76,13.74,9.7,6.33,2.63,9.34,6.84,5.46,3.93,17.23,12.23,8.48,4.07,15.44,11.05,7.1,3.53,13.2,9.55,6.55,3.13,20.2,21.29,20.48,9.09,40.76,,22.15,41.82,20.28
盈利能力,摊薄净资产收益率,0.234472,4.236216,4.818746,1.86771,0.806013,1.959993,3.861524,2.37344,1.112407,9.629864,8.925048,6.744049,2.821815,10.246385,8.361451,6.389879,2.816722,15.858653,10.364965,7.377155,2.773404,10.855646,8.242593,19.260797,5.641002,19.918191,13.66685,9.592009,5.288435,17.694174,11.47395,8.182675,3.633436,12.023553,8.426381,5.088227,2.594535,8.645835,6.500482,5.168229,2.677788,15.591083,11.917818,8.525629,4.059233,14.532744,10.634705,7.105284,3.454727,12.642426,9.420944,6.670099,3.079278,9.82,6.93578,18.576112,,33.856266,,,33.960836,18.41095
盈利能力,净资产收益率_平均,0.23423,4.265609,4.876977,1.861081,0.803247,1.943254,3.865028,2.358583,1.115179,9.972224,9.249361,6.912458,2.861732,10.642961,8.600661,6.482124,2.838416,16.787259,10.696376,7.576027,2.799362,17.201853,13.039495,21.226012,5.830841,24.416294,16.16825,11.10864,5.369275,18.303013,12.084003,8.469685,3.738567,14.575698,10.006556,6.014673,2.630123,10.699334,7.861527,6.216063,3.211691,16.750979,12.341784,8.656876,4.106527,15.613683,11.004415,7.195455,3.524124,13.117755,9.585852,6.68677,3.1274,16.300994,11.453706,20.478254,,40.755198,,,46.719996,18.41095
盈利能力,净资产收益率_平均_扣除非经常损益,0.575004,1.705872,1.557782,1.023191,0.496742,4.10047,4.238826,3.064347,1.437676,7.275298,5.897338,3.950667,1.919137,8.165773,6.389461,4.194745,2.071858,7.192997,5.218024,3.276544,1.406866,6.962152,4.922632,6.44017,2.639052,16.191368,13.412712,9.0773,4.116007,13.840369,10.045023,7.334216,2.696354,11.616501,8.46786,5.262378,2.606923,7.417011,7.224261,5.449293,2.907466,16.259473,11.569203,8.063341,4.158205,14.896107,10.646236,6.872826,3.259184,12.038466,9.442403,6.628897,3.061699,14.99134,10.401351,17.716524,,38.960737,,,44.38959,18.270515
盈利能力,摊薄净资产收益率_扣除非经常损益,0.575596,1.694118,1.539182,1.026836,0.498453,4.135792,4.234984,3.08365,1.434102,7.025528,5.690559,3.854417,1.892367,7.861502,6.211751,4.13505,2.056023,6.795108,5.056352,3.190535,1.39382,4.393634,3.111719,5.843905,2.55313,13.208506,11.337623,7.838002,4.054036,13.379977,9.537906,7.085683,2.62053,9.582499,7.130666,4.451808,2.571649,5.99348,5.973544,4.530712,2.424137,15.133611,11.171777,7.941093,4.110316,15.389932,10.28856,6.786699,3.195004,11.910109,9.279963,6.61237,3.014588,9.03,6.298527,,,32.365566,,,32.26686,18.270515
