每股指标,摊薄每股收益_最新股数,0.690083,5.45125,5.936874,1.448131,1.019009,3.78334,3.698004,1.354268,0.73038,0.746867,0.573471,0.571596,0.632767,1.135055,1.100913,0.899213,0.536994,1.801575,1.715991,1.449687,1.011473,1.778472,1.66561,1.080322,0.604641,2.062183,2.041486,1.330245,0.921078,0.403152,0.702961,0.581042,0.478264,1.141105,0.949063,0.433119,0.21755,0.676709,0.478618,0.367773,0.185779,1.227644,1.197146,1.114074,0.434145,1.139619,0.97482,0.651236,0.255725,0.876181,0.838112,0.573082,0.356522,0.391336,0.262801,0.340884,0.199011,0.648547,0.591444,0.458663,0.282012,1.189681,0.882549,0.638039,0.361369,1.163323,0.703138,0.492487,0.190591,0.356203,0.463864,0.381111,0.122909,0.994738,0.873739,0.596963,0.31442,0.508903,0.26043,0.193032,0.127296,0.103273,0.034106
每股指标,摊薄每股净资产_期末股数,21.166106,21.058022,22.141447,18.525349,18.839801,18.032018,20.049672,17.471572,16.996497,16.278436,15.633398,15.898177,16.30865,15.431416,16.042667,16.976826,16.455262,16.932071,16.657774,16.679603,16.548629,15.922554,14.770988,14.438882,14.361365,14.009304,13.478259,12.759349,12.615071,10.988147,11.413196,11.152202,11.588466,11.07879,11.144843,10.642278,10.935326,10.741942,10.931257,10.718131,11.127896,11.409587,10.570988,11.001132,10.687245,10.052043,9.124287,8.511799,7.935078,7.795188,8.352273,8.160021,8.203679,7.821864,7.504652,7.552556,7.246594,6.776225,6.230001,6.971554,7.554572,7.384043,7.309322,6.783619,7.69234,7.46761,5.24065,5.374562,5.163382,4.774703,4.679073,4.50819,5.382487,6.022041,5.969396,4.842915,4.496762,4.088342,2.518923,2.351989,,2.148328,2.039267
每股指标,调整每股净资产_期末股数,19.411781,19.553652,21.236193,16.595719,17.168406,16.323615,19.426499,16.481301,15.819034,14.910808,14.138085,14.67228,15.315478,14.34035,15.34364,16.673376,16.023774,16.630284,16.365717,16.385211,16.250769,15.624588,14.482363,14.149301,14.069662,13.719264,13.192004,12.473447,12.329842,10.65643,11.128993,10.928887,11.359313,10.852149,10.919688,10.415956,10.707376,10.527472,10.716646,10.502211,10.91003,11.190482,10.351247,10.779621,10.464001,9.827383,8.899663,8.285405,7.703697,7.569184,8.12595,7.933132,7.974986,7.591968,7.274862,7.323863,7.016026,6.543994,6.027595,6.839624,7.422678,7.25222,7.177887,6.664072,7.573076,7.347249,5.102105,5.277091,5.01592,4.582805,4.479037,4.313603,5.288342,5.927932,5.88346,4.758146,4.408774,4.006156,2.4745,2.315262,,2.131216,2.020175
每股指标,每股净资产_最新股数,21.166327,21.058242,22.141678,18.525542,18.839998,18.032206,20.049881,17.471754,16.996674,16.278606,15.633561,15.898343,16.30882,15.431578,16.042835,16.977003,16.455434,16.932248,16.657948,16.679777,16.548801,15.92272,14.771143,14.439032,14.361515,14.009451,13.4784,12.759482,12.615203,10.988262,11.413315,11.152318,11.588587,11.078905,11.144959,10.642389,10.93544,10.742054,10.931371,10.718243,11.128012,11.409706,10.571099,11.001246,10.687357,10.052148,9.124383,8.511887,7.935161,7.795269,8.35236,8.160106,8.203765,7.821946,7.50473,7.552634,7.24667,6.776295,6.230066,6.971627,7.554651,7.38412,7.309398,6.78369,7.69242,7.467688,5.240705,5.374618,5.163436,4.774753,4.679121,4.508237,5.382543,6.022104,5.969459,4.842965,4.496809,4.088385,2.385271,2.227194,,2.034339,1.931065
每股指标,每股经营现金流,6.206651,16.271891,14.141517,10.629471,6.811604,13.401556,12.26255,9.925773,6.501291,13.735432,12.007182,9.13522,6.09418,12.452432,10.215991,8.586025,6.167946,10.134371,8.71707,7.016699,5.704298,10.7562,8.452786,6.467079,4.433362,10.119653,7.336989,5.317176,3.954183,5.220307,2.704157,1.56278,0.806014,7.110914,6.360834,5.055439,3.749548,3.152237,0.41493,-0.466301,0.012524,-0.665522,1.327118,0.882646,0.013868,2.768335,1.461524,1.431841,1.783796,2.416133,1.899345,1.512117,0.667857,4.676525,3.250946,1.886219,1.112506,4.739182,4.06202,3.187794,2.149725,6.318768,5.182557,3.692375,2.780718,5.296302,3.946541,2.855474,1.868034,4.460534,4.239235,2.174173,1.292057,3.04058,,1.519547,,3.973288,2.63568,3.435232,,3.587558,1.139473
每股指标,每股现金流量净额,-0.203467,2.011958,0.367627,1.207783,0.542932,-2.213196,-2.588395,-2.100017,3.75574,0.724111,1.046311,2.374456,1.600849,2.375199,2.125101,1.191827,0.774774,0.133911,0.030426,0.889793,1.004953,0.117565,-0.026888,0.975871,0.60053,0.088342,0.357615,0.228197,0.568547,0.078648,0.611922,0.332106,0.392994,-0.653104,-0.456677,-0.679709,-0.510525,-0.320183,-0.196179,-0.14134,1.130762,1.028197,0.823244,1.002476,0.134724,0.909393,1.213267,0.773253,1.030603,-1.702529,-1.55758,-0.648823,-0.146117,0.476454,-0.279391,1.143888,0.411179,0.28767,-0.044967,1.120714,1.228692,0.412418,0.109605,0.301468,0.6882,0.074721,0.856394,0.962108,0.825543,0.310206,0.183937,0.598231,0.381284,-0.880806,,0.266088,,0.784114,,0.03116,,-0.575415,1.592266
每股指标,每股企业自由现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
每股指标,每股股东自由现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
每股指标,每股未分配利润,17.824553,17.180364,18.17297,13.871148,13.842702,12.820696,13.270334,10.893047,10.74647,7.122978,7.077445,7.076419,7.767557,7.135609,7.391402,7.190482,7.656925,7.120643,7.401061,7.135361,7.514947,6.506138,6.74969,6.164938,6.636051,6.031735,6.429718,5.718874,5.525703,4.706244,5.103944,4.982522,5.402724,4.924889,4.967592,4.45183,4.553405,4.336033,4.281372,4.170635,4.539253,4.353617,4.57304,4.490076,4.323615,3.889509,3.9539,3.63032,3.622182,3.36646,3.503166,3.238139,3.200742,2.844224,2.79402,2.872103,3.025614,2.826605,2.900265,2.767486,3.109994,2.827985,2.759172,2.514664,3.192428,2.831063,1.452326,1.241676,1.205483,1.014894,1.19395,1.111197,1.371767,1.248859,1.323934,1.048646,0.940067,0.62565,0.424322,0.256977,,0.094563,0.00792
每股指标,每股资本公积金,1.929311,1.92917,1.929205,1.928887,1.917707,1.916079,1.908791,1.908261,1.90911,1.908154,1.908367,1.908827,1.895807,1.89471,1.912931,1.910596,1.918096,1.921245,1.919334,1.922802,1.924181,1.908862,1.902812,1.952414,1.947567,1.946187,1.941022,1.940137,1.933734,1.943923,1.936316,1.929559,1.951954,1.950893,1.948735,1.949124,1.944843,1.946117,1.945161,1.945091,1.945904,1.944949,1.934017,1.933203,1.933486,1.934477,1.905536,1.698779,1.217583,1.333415,1.928568,2.001344,2.121563,2.096267,1.907588,1.87741,1.483318,1.211958,0.722837,1.597134,1.956801,2.068282,2.300654,2.019458,2.504864,2.6415,2.254165,2.598726,2.459437,2.261347,2.058022,1.969892,2.682398,3.444861,3.5147,2.663506,2.459932,2.365894,1.029366,1.029366,,1.029366,1.029366
