选项,指标,20260331,20251231,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20171231,20161231
盈利能力,息前税后总资产报酬率_平均,1.674062,7.393119,5.68412,3.725042,1.511872,12.471949,9.519486,7.433116,2.772728,16.348495,11.365457,6.426403,1.880621,11.482761,8.37999,6.092292,3.469221,15.903134,11.77709,7.696072,3.924548,27.914913,18.661369,10.164483,3.01654,48.316155,36.740214,24.173068,,32.695822,,15.478344,-4.168742
盈利能力,毛利率,43.255166,42.349996,43.727418,44.560052,45.476049,50.139543,53.862472,53.81124,56.494428,55.134624,54.344197,51.071336,49.847855,49.262226,48.522579,48.204638,47.486556,48.107098,49.876173,50.740677,49.63576,51.324233,51.254119,48.879137,45.533296,36.122426,34.749224,32.500918,30.530668,28.787252,28.185079,21.641313,19.214141
盈利能力,销售净利率,7.645762,7.292423,8.6002,8.572444,7.802447,16.547447,21.01159,25.379418,21.661805,23.70298,23.913592,21.917054,17.607592,17.853643,19.465655,21.09163,25.216995,24.026945,26.549862,27.755167,28.355926,30.226981,30.181777,25.917675,20.577858,18.617764,19.212689,18.139568,15.764543,10.080712,8.200188,5.988123,-6.13778
盈利能力,成本费用利润率,9.294368,8.329888,9.113515,8.790125,10.194003,20.812463,26.956312,32.868261,32.114659,36.296429,35.69545,29.535683,23.492428,25.918014,27.822283,30.595409,38.198681,35.708157,41.960206,45.465701,47.356685,49.58068,52.4893,43.181419,30.945676,28.115265,29.648387,27.380976,23.19419,14.355933,11.882706,7.807433,-5.826908
盈利能力,营业利润率,8.499887,7.742103,8.407277,8.126777,9.202609,17.499761,21.271376,24.952391,24.606906,26.77682,26.476784,23.03988,19.96978,20.281289,21.556677,23.54861,28.801361,27.378666,30.650942,32.601341,33.296014,34.356704,35.399151,30.559717,23.844035,21.99637,22.928681,21.474279,18.797887,12.517612,10.589375,7.204694,-6.140571
盈利能力,总资产净利率_平均,1.64633,7.338739,5.643679,3.675734,1.488544,12.40727,9.465242,7.388071,2.76337,16.273242,11.337009,6.40817,1.871354,11.467551,8.374475,6.08897,3.467543,15.887284,11.777044,7.696072,3.924548,27.914913,18.661369,10.164483,3.01654,48.316155,36.740214,24.173068,,32.695822,,15.478344,-4.301262
盈利能力,总资产净利率_平均(含少数股东损益),1.646329,7.338632,5.64357,3.675625,1.488431,12.40715,9.465248,7.388075,2.763373,16.273141,11.3369,6.408041,1.871371,11.467458,8.374533,6.089018,3.467575,15.88716,11.77709,7.696072,3.924548,27.914913,18.661369,10.164483,3.01654,48.316155,36.740214,24.173068,,32.695822,,15.478344,-4.301262
成长能力,归母净利润,323196897.0,1363322277.0,1037760855.0,677505746.0,267487451.0,1976563235.0,1472198842.0,1120757408.0,398756539.0,2051217414.0,1360366664.0,739420226.0,204254781.0,1183476942.0,855021541.0,616547832.0,342845574.0,1402476092.0,1016059622.0,651738180.0,315227236.0,1369414866.0,899343305.0,460374893.0,125684549.0,782858733.0,582143050.0,385521687.0,136530116.0,307587781.0,173191864.0,66996182.0,-11239935.0
成长能力,营业总收入,4227137560.0,18694776828.0,12066472888.0,7903062752.0,3427990011.0,11944707206.0,7006608107.0,4416011414.0,1840829247.0,8653783788.0,5688620887.0,3373652877.0,1160048490.0,6628716402.0,4392492857.0,2923210388.0,1359593957.0,5837051346.0,3827001311.0,2348168827.0,1111680261.0,4530438736.0,2979755949.0,1776296990.0,610775639.0,4204901983.0,3029992458.0,2125307936.0,866058170.0,3051250421.0,2112047232.0,1118817593.0,183127015.0
成长能力,净利润,323196878.0,1363302362.0,1037740844.0,677485655.0,267467116.0,1976544102.0,1472199820.0,1120758022.0,398756849.0,2051204699.0,1360353642.0,739405333.0,204256616.0,1183467395.0,855027510.0,616552735.0,342848743.0,1402465149.0,1016063594.0,651738180.0,315227236.0,1369414866.0,899343305.0,460374893.0,125684549.0,782858733.0,582143050.0,385521687.0,136530116.0,307587781.0,173191864.0,66996182.0,-11239935.0
