选项,指标,20260331,20251231,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20171231
财务风险,权益乘数,1.167201,1.167838,1.153949,1.243049,1.214357,1.186349,1.159873,1.154878,1.125898,1.16032,1.158357,1.135376,1.175703,1.187377,1.173873,1.164031,1.173345,1.160375,1.135463,1.12226,1.13157,1.110309,1.066195,1.076389,1.064598,1.584082,,,,6.679252,17.842981
财务风险,权益乘数(含少数股权的净资产),1.195879,1.13463,1.112542,1.245065,1.19003,1.237056,1.184227,1.158373,1.099958,1.120168,1.119216,1.078603,1.142622,1.168143,1.140864,1.118607,1.143373,1.168712,1.122386,1.107267,1.126486,1.136519,1.062587,1.081392,1.057404,1.071615,,,,5.956128,17.842981
财务风险,产权比率,19.598573,13.471078,11.261411,24.533357,19.027784,23.739885,18.452834,16.069167,10.137129,12.186312,12.068779,7.963519,14.503328,17.107965,14.317887,12.086307,14.543824,17.12684,12.368778,10.72672,12.648684,13.651982,6.258768,8.139245,5.740486,7.16158,,,,495.612829,1684.298189
财务风险,现金比率,2.672976,4.185026,6.97415,2.765306,1.651449,3.357237,6.726623,14.233056,12.38088,10.047859,3.366608,7.102945,4.448891,4.551017,6.781005,7.886856,6.472108,5.811514,25.3741,16.8151,7.640557,12.170749,29.0349,7.866132,0.971441,1.610709,,,,0.553308,0.558799
营运能力,应收账款周转率,3.052912,13.324277,10.571243,12.930486,1.998742,2.476415,0.296734,0.111217,0.043262,1.006557,0.221749,0.161302,0.099269,1.172416,0.523368,0.335986,0.133207,2.103149,1.198593,0.684994,0.173553,3.371306,1.60519,1.285643,0.295312,9.129555,,,,6.31625,1.778152
营运能力,应收账款周转天数,29.48005,27.018351,25.540988,13.92059,45.028306,145.371406,909.905011,1618.445471,2080.322409,357.654617,1217.589609,1115.913072,906.622034,307.058003,515.888677,535.735208,675.638937,171.171832,225.264077,262.775804,518.572887,106.783531,168.204351,140.007749,304.76155,39.432369,,,,56.995842,202.457374
营运能力,存货周转率,0.279109,0.867549,0.748636,0.568819,0.215991,0.542773,0.14887,0.144218,0.095319,1.132144,0.164646,0.131762,0.063414,0.869535,0.312648,0.236301,0.086003,1.435995,0.705244,0.488757,0.199279,2.242597,0.877676,0.358047,0.067641,5.024564,,,,0.045072,0.060726
营运能力,存货周转天数,322.454185,414.96215,360.655503,316.44509,416.682808,663.259515,1813.650966,1248.104421,944.192089,317.980679,1639.872232,1366.093682,1419.242248,414.01433,863.589752,761.739627,1046.464261,250.69709,382.8461,368.280491,451.627938,160.528153,307.630585,502.727217,1330.550433,71.647994,,,,7987.111457,5928.2052
营运能力,总资产周转率,0.200057,0.644706,0.477206,0.380586,0.162689,0.178818,0.029618,0.010314,0.004099,0.116399,0.023608,0.018456,0.013591,0.114272,0.04068,0.026001,0.009261,0.100854,0.03168,0.019581,0.005031,0.076628,0.027103,0.019034,0.002521,0.11516,,,,0.064447,0.013289
营运能力,总资产周转天数,449.869633,558.393909,565.792335,472.95464,553.199644,2013.217939,9115.884434,17451.769863,21954.633276,3092.80503,11436.322582,9752.617847,6621.993981,3150.360479,6637.103461,6922.64032,9717.756466,3569.486651,8522.612902,9192.488209,17888.818556,4697.999067,9961.786401,9456.691298,35688.012299,3126.078053,,,,5585.927636,27089.00108
营运能力,流动资产周转率,0.221615,0.726724,0.531714,0.439838,0.189194,0.205185,0.033986,0.011723,0.004667,0.143271,0.029067,0.024306,0.01859,0.139849,0.046808,0.029729,0.010525,0.110521,0.03426,0.020991,0.005384,0.081021,0.028355,0.020019,0.002646,0.119899,,,,0.066427,0.013773
营运能力,流动资产周转天数,406.108682,495.373216,507.791557,409.240654,475.70081,1754.510453,7944.388519,15354.200679,19281.515786,2512.708568,9288.830934,7405.5693,4841.242929,2574.19236,5768.183248,6054.513183,8550.424993,3257.29803,7880.774911,8575.002695,16715.919827,4443.265828,9521.921306,8991.05599,34006.04663,3002.518213,,,,5419.412618,26136.566941
