每股指标,每股现金流量净额,1.625934,-0.579711,-0.735776,-0.763451,0.177152,-0.253602,-0.338811,-0.386553,0.835721,0.780527,0.712274,0.440413,0.864745,1.207151,0.422516,-0.954613,-0.178808,0.35686,-0.20646,-0.639676,-0.959533,1.434383,-0.180288,-0.645363,-0.03466,-0.232439,-0.111106,-0.601864,-0.646405,0.476568,-0.153968,-0.07723,-0.060026,0.191865,0.17854,-0.055783,-0.108416,-0.347077,-0.019036,0.047314,0.502351,0.317793,-0.206888,0.160333,0.198558,0.284685,1.73084,1.466946,,0.353079,,,,0.967887,-0.159664
每股指标,每股企业自由现金流量,,0.977534,,1.421424,,0.794628,,0.955543,,0.840577,,0.741214,,1.386035,,1.187935,,1.24814,,0.654309,,0.046816,,0.290561,,1.162839,,-0.255225,,0.311552,,0.436594,,0.551771,,0.521203,,0.407303,,0.377519,,0.914236,,1.269822,,-1.21721,,-1.24719,,0.533557,,,,0.335938,-0.365858
每股指标,每股股东自由现金流量,,1.087767,,1.356553,,1.051119,,0.712546,,1.079716,,1.053626,,1.857605,,1.50268,,0.959898,,0.366067,,0.335059,,0.410131,,1.146897,,-0.255225,,0.327495,,0.436594,,0.551771,,0.600916,,0.168155,,0.13838,,1.512106,,1.269822,,-1.21721,,-1.24719,,0.533557,,,,0.335938,-0.454747
每股指标,每股未分配利润,12.642331,11.531544,11.48773,11.230794,11.961866,10.577918,10.317953,9.820263,10.073703,8.852031,8.453091,7.986237,8.078138,7.077716,6.741768,6.372372,6.468082,5.669045,5.405635,5.115492,5.143579,4.501566,4.310144,4.076034,4.13597,3.673357,3.603424,3.426839,3.413353,2.888706,2.869058,2.731422,2.704694,2.30053,2.24391,2.143082,2.122646,1.81548,1.774658,1.682592,5.16916,4.558334,4.437398,4.222138,4.231124,3.678926,3.667266,3.454921,,3.294476,,,,2.310054,1.277475
每股指标,每股资本公积金,0.245251,0.245251,0.245357,0.245025,0.244694,0.582119,0.584388,0.582863,0.581846,0.579812,0.57808,0.572885,0.572885,0.572885,0.57134,0.57134,0.57134,0.57134,0.57134,0.57134,0.57134,0.57134,0.57134,0.57134,0.57134,0.57134,0.571943,0.571943,0.571943,0.571943,0.571615,0.571615,0.571615,0.571615,0.592039,0.592039,0.592039,0.592039,0.592039,0.592039,1.980099,1.980099,1.980099,1.980099,1.980099,1.980502,1.980502,1.980502,,0.506389,,,,0.506389,0.506389
每股指标,每股盈余公积金,0.503087,0.503087,0.503087,0.503087,0.503087,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.489178,0.489178,0.489178,0.489178,0.384223,0.384223,0.384223,0.382737,0.303648,0.303648,0.303648,0.303648,0.245018,0.245018,0.245018,0.245018,0.2,0.2,0.5,0.5,0.403821,0.403821,0.403821,0.403821,0.254255,0.254255,,0.283522,,,,0.21395,0.072797
每股指标,每股留存收益,13.145418,12.034632,11.990818,11.733882,12.464954,11.077918,10.817953,10.320263,10.573703,9.352031,8.953091,8.486237,8.578138,7.577716,7.241768,6.872372,6.968082,6.169045,5.905635,5.615492,5.643579,5.001566,4.799323,4.565213,4.625149,4.162536,3.987648,3.811063,3.797576,3.271444,3.172706,3.03507,3.008342,2.604178,2.488928,2.3881,2.367665,2.060499,1.974658,1.882592,5.66916,5.058334,4.84122,4.62596,4.634946,4.082748,3.921521,3.709176,,3.577999,,,,2.524004,1.350273
每股指标,每股营业收入,3.466787,8.165461,7.122798,5.574541,4.089422,9.202382,7.923915,5.822299,3.723091,8.049409,6.666649,4.758235,3.030736,6.285073,5.194257,3.703804,2.381487,5.106022,4.251028,3.069548,1.909813,4.080799,3.342529,2.321913,1.411001,3.881921,3.278345,2.435078,1.557584,2.978107,2.517964,1.881098,1.187876,2.353296,1.907469,1.437801,0.906015,2.036172,1.642378,1.226369,1.876006,4.832441,3.809796,2.874843,1.741082,4.782259,3.828297,2.814892,,5.589825,,,,5.763904,4.982972
每股指标,每股营业总收入,3.466988,8.166599,7.123686,5.575202,4.089896,9.203431,7.924736,5.822756,3.723221,8.051317,6.66812,4.759164,3.03143,6.28779,5.195778,3.704868,2.382083,5.108378,4.252733,3.070703,1.910411,4.082572,3.343931,2.322849,1.411516,3.884897,3.280654,2.436703,1.558374,2.982,2.521099,1.883034,1.188954,2.357509,1.907469,1.437801,0.906015,2.036172,1.642378,1.226369,1.876006,4.832441,3.809796,2.874843,1.741082,4.782259,3.828297,2.814892,,5.589825,,,,5.763904,4.982972
每股指标,每股息税前利润,1.477161,2.782277,2.713251,2.378726,1.751388,3.631926,3.284726,2.616588,1.627343,3.3279,2.801945,2.180786,1.333874,2.65931,2.209552,1.717405,1.051335,2.152609,1.802942,1.417331,0.854994,1.664781,1.397079,1.082597,0.612876,1.548381,1.376763,1.145399,0.681017,1.215984,1.073434,0.909312,0.53833,0.960686,0.8163,0.689912,0.404335,0.804036,0.678251,0.570262,0.823432,1.82797,1.431349,1.242146,0.714309,1.700721,1.44701,1.203285,,2.032478,,,,2.012052,1.584954
