盈利能力,总资本回报率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
盈利能力,投入资本回报率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
盈利能力,息前税后总资产报酬率_平均,0.313698,2.761734,1.510215,1.51247,0.53243,2.417245,1.287413,1.397255,0.247462,1.640197,0.462222,1.147299,0.490788,1.342191,0.033981,1.322729,-1.558553,5.358733,2.711339,3.033806,0.63541,5.773817,2.203826,2.87144,1.002893,4.595694,1.576669,2.013293,,1.879551,1.356329,,2.47502,2.01911,7.112791,4.361109,,,2.285974,,,,1.397399,,,2.192854,1.827859,6.014269,4.237291,4.64098,3.123752,2.975747,3.320816,2.647244,0.381566,21.036903,15.795243,11.31227,22.253301,5.297134,4.033346,2.873941,3.204614,1.63053,3.338275,2.257368,-1.183214,
盈利能力,毛利率,51.703647,64.629806,64.829755,67.067351,67.756334,41.669819,45.367891,46.279597,38.284588,22.789412,22.692796,42.37513,55.44325,-26.745991,-21.992493,40.456761,,29.417107,25.301084,23.351933,18.925956,32.954675,36.154869,40.927878,54.124755,54.541425,55.135915,52.315331,59.510007,42.874724,40.297588,27.55321,43.847087,42.360075,66.866845,53.133219,,,34.441182,,,,15.742094,,,31.219186,46.192688,56.147671,64.30224,51.104367,68.437135,44.28054,,63.018825,,81.593918,,83.73891,77.860309,56.283178,49.93614,60.369267,47.305187,44.829075,40.029104,49.963912,-47.711761,
盈利能力,销售净利率,43.925587,50.223701,49.589068,56.068445,51.976281,37.701208,39.242418,42.737763,30.995709,23.787723,22.785034,37.068301,45.819117,2.45977,2.273132,36.960923,,23.747359,19.367668,17.96435,14.536737,25.989494,28.003221,31.998798,42.264968,41.026226,41.699572,39.32919,46.624385,32.627272,30.373905,20.84761,33.02654,34.697233,52.844886,39.345234,,,28.93988,,,,18.608434,,,25.153804,37.611991,43.623386,50.078157,42.553541,53.176544,37.881882,45.835287,54.479412,26.900729,55.162789,52.656725,62.686546,58.55986,51.042671,32.368164,43.554494,26.782334,40.338012,33.740283,49.79254,-71.128031,
盈利能力,成本费用利润率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
盈利能力,营业利润率,51.703647,64.629806,64.829755,67.067351,67.756334,41.669819,45.367891,46.279597,38.284588,22.789412,22.692796,42.37513,55.44325,-26.745991,-21.992493,40.456761,,29.417107,25.301084,23.351933,18.925956,32.954675,36.154869,40.927878,54.124755,54.541425,55.135915,52.315331,59.510007,42.874724,40.297588,27.55321,43.847087,42.360075,66.866845,53.133219,,,34.441182,,,,15.742094,,,31.219186,46.192688,56.147671,64.30224,51.104367,68.437135,44.28054,55.069026,63.018825,36.026549,81.593918,81.794347,83.73891,77.860309,56.283178,49.93614,60.369267,47.305187,44.829075,40.029104,49.963912,-47.711761,
盈利能力,总资产净利率_平均,0.315449,2.005188,1.4939,1.131683,0.534878,1.440576,1.316432,0.899837,0.246168,0.670513,0.497008,0.622642,0.492543,0.085261,0.05505,0.683725,-1.539354,3.819201,2.692278,2.046693,0.616879,3.373462,2.157809,1.710305,1.006564,2.299504,1.553017,0.904715,,1.853034,1.326366,,2.442034,1.985128,7.105346,4.349534,,,2.253295,,,,1.26313,,,1.97814,1.827859,5.842079,4.237291,4.440636,3.123752,2.593525,3.320816,2.647244,0.381566,20.577755,15.795243,11.31227,21.981321,5.297134,3.776874,2.873941,2.81547,1.63053,2.663251,2.257368,-1.900335,
盈利能力,总资产净利率_平均(含少数股东损益),0.313698,2.019857,1.510215,1.125476,0.53243,1.437296,1.287413,0.880062,0.247462,0.613409,0.462222,0.60997,0.490788,0.045519,0.033981,0.688141,-1.558553,3.874592,2.711339,2.059994,0.63541,3.465212,2.203826,1.722782,1.002893,2.32682,1.576669,0.917136,,1.879551,1.356329,,2.47502,2.01911,7.112791,4.361109,,,2.285974,,,,1.124754,,,1.97814,1.827859,5.842079,4.237291,4.440636,3.123752,2.601249,3.320816,2.647244,0.381566,20.582869,15.795243,11.31227,21.981321,5.297134,3.776874,2.873941,2.81547,1.63053,2.663251,2.257368,-1.900335,
成长能力,归母净利润,195952685.87,1213553521.29,864476472.61,670478001.07,295620962.49,764018203.05,651996079.68,449221263.25,119567040.11,312273727.94,214579816.67,295022147.23,225388350.45,38525064.57,25311711.39,326372586.56,-718403924.45,1576229463.11,1055122576.86,746796040.21,233955776.65,1413122029.42,924349936.04,780180757.74,484291133.89,837541304.24,529721531.59,292092382.35,205407903.68,386464525.52,236688836.66,82999850.02,363082587.7,332827972.0,1042533799.68,475098500.0,,,218206973.48,,,,95138541.25,,,139602962.43,133002754.38,486593863.11,357331890.26,315822485.87,186000352.28,171472962.3,222107400.0,185199776.83,27390000.0,1192713713.36,898568900.0,595544271.54,648524906.47,130313002.69,81128785.56,61589613.07,63262030.64,42007246.01,61386516.11,54482939.5,-45166263.13,
成长能力,营业总收入,443625080.51,2433972457.23,1762318981.84,1189261069.71,566157693.15,1766803885.41,1624833871.88,1028011957.38,387780236.71,1200949979.43,875843501.78,779690017.99,490156104.45,836168832.89,687349066.46,888724172.01,-673495950.57,6733758206.26,5486425487.45,4184115599.89,1657756468.78,5585163238.85,3371264799.96,2455941879.38,1141666313.09,2065728507.8,1289674819.12,752881937.4,452228952.11,1201433406.34,796854668.04,419677655.75,1114215786.02,975655348.13,1974885751.17,1210725800.0,,,764936044.28,,,,455256477.31,,,554997411.03,353617952.7,1115442662.33,713548402.78,742176742.29,349778939.64,453999750.0,484577300.0,339944518.9,101818800.0,2162708100.8,1706465600.0,950035218.98,1107456379.24,255302080.7,250643763.62,141408167.41,236208051.46,104138116.38,181938354.37,109419882.49,63499948.26,
