选项,指标,20260331,20251231,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20181231,20171231
收益质量,经营活动净现金/销售收入,0.076846,0.295768,0.185979,0.162104,0.130256,0.365519,0.241706,0.287972,0.246841,0.291337,0.233013,0.237712,0.29066,0.238214,0.213998,0.166187,0.145201,0.297634,0.254438,0.320233,0.265832,0.270316,0.216424,0.243584,-0.044922,0.28773,0.064176,0.066709
收益质量,经营性现金净流量/营业总收入,0.076846,0.295768,0.185979,0.162104,0.130256,0.365519,0.241706,0.287972,0.246841,0.291337,0.233013,0.237712,0.29066,0.238214,0.213998,0.166187,0.145201,0.297634,0.254438,0.320233,0.265832,0.270316,0.216424,0.243584,-0.044922,0.28773,0.064176,0.066709
收益质量,成本费用率,73.847375,74.005253,72.669739,72.631237,74.66516,73.997978,73.132291,72.462004,76.315998,78.067625,77.138493,76.072877,75.584596,78.71546,78.655931,77.705705,77.945923,79.294031,76.891185,76.034571,73.688966,78.485444,76.884643,75.781108,76.912202,81.749258,90.84346,85.360465
收益质量,期间费用率,20.737066,18.910287,17.838541,17.777755,19.133974,18.807355,18.182366,17.062734,19.086702,21.139888,19.656036,19.17717,19.112418,21.040721,20.405289,20.386077,21.132837,23.666866,25.381675,25.714558,23.231336,25.085301,23.689328,22.220874,26.067313,28.485683,36.81144,33.282582
收益质量,销售成本率,53.110309,55.094966,54.831197,54.853482,55.531185,55.190623,54.949925,55.399269,57.229295,56.927736,57.482456,56.895707,56.472177,57.674739,58.250642,57.319628,56.813086,55.627164,51.509509,50.320013,50.457629,53.400143,53.195315,53.560233,50.844889,53.263575,54.032019,52.077883
收益质量,经营活动净现金/归属母公司的净利润,0.359854,1.398385,0.832942,0.732902,0.644374,1.740281,1.121159,1.310125,1.294727,1.608644,1.216142,1.17131,1.455996,1.406508,1.21997,0.94504,0.845363,1.740916,1.420364,1.744805,1.330571,1.650564,1.243014,1.363046,-0.272849,2.122391,0.903205,0.64054
收益质量,所得税/利润总额,20.037839,20.957447,21.306238,20.890901,20.534928,19.012026,19.278062,19.204533,19.987248,20.916691,20.485608,20.97081,22.461193,21.54069,21.400042,21.475458,21.556227,21.179573,21.154903,21.403336,21.996098,21.124395,21.574002,21.884221,22.448782,22.52931,21.035874,24.02189
财务风险,流动比率,1.593312,0.915373,0.841732,0.896087,0.852162,0.855883,0.839607,0.921525,1.126569,1.089622,1.039899,0.985134,1.054688,1.080601,1.037357,1.001472,0.891027,0.834979,1.181325,1.505704,0.996446,0.919706,,0.827235,,0.999675,0.713322,0.882196
财务风险,速动比率,1.55763,0.876291,0.804093,0.846588,0.790477,0.783934,0.80896,0.88058,1.073243,1.018965,1.008501,0.939605,1.006943,1.021813,0.980195,0.925071,0.812357,0.73541,1.089143,1.401904,0.875622,0.791677,,0.694308,,0.852136,0.588289,0.763931
财务风险,保守速动比率,1.380961,0.718641,0.634175,0.677423,0.706762,0.716135,0.735885,0.824998,1.012021,0.914911,0.81508,0.719252,0.674131,0.629236,0.520817,0.403955,0.438892,0.393822,0.652477,1.210038,0.71929,0.604555,,0.534493,,0.668498,0.395953,0.401662
财务风险,资产负债率,44.481748,64.732267,63.241501,61.863533,61.811368,66.080968,64.726131,62.113191,55.816672,57.010629,59.152945,59.797691,56.709117,57.33411,54.176667,54.46772,55.527536,45.598737,39.49159,39.114396,51.618652,56.130985,,53.981439,,51.052752,48.425588,57.527704
财务风险,权益乘数,2.127647,2.887235,2.827771,2.776022,2.774882,2.668249,2.593883,2.491469,2.293158,2.333963,2.400244,2.418097,2.326056,2.113444,2.021004,2.020425,2.037013,1.975455,1.854079,1.837942,2.164494,2.170531,,2.109608,,2.00146,2.123809,2.354475
财务风险,权益乘数(含少数股权的净资产),1.801209,2.835453,2.720459,2.622162,2.61858,2.948197,2.834959,2.639441,2.263297,2.326156,2.448156,2.487419,2.309955,2.343792,2.182294,2.196244,2.248582,1.838192,1.652662,1.642424,2.066912,2.279513,,2.173036,,2.043015,1.938946,2.354475
财务风险,产权比率,80.131297,183.600614,172.098062,162.281962,161.927621,194.915445,183.495985,163.944108,126.329716,132.615641,144.815693,148.741936,130.995524,134.379269,118.229438,119.624408,124.858242,83.819263,65.266284,64.242439,106.691224,127.951326,,117.303624,,104.301577,93.894602,135.447582
财务风险,现金比率,1.374443,0.713232,0.627283,0.669528,0.702086,0.710658,0.726547,0.816667,1.002713,0.906665,0.806198,0.712186,0.669073,0.625544,0.514528,0.397088,0.432593,0.386627,0.64232,1.199413,0.708108,0.598521,,0.509226,,0.650887,0.354625,0.389301
营运能力,应收账款周转率,60.496723,242.393989,184.738764,113.315231,66.319121,214.524367,135.383193,98.838078,48.179508,247.236874,172.886887,130.395583,81.591126,344.856202,222.749232,143.410287,72.823652,372.891143,291.469541,179.934982,97.179547,258.097244,,70.986159,,129.272395,113.285272,201.917608
营运能力,应收账款周转天数,1.487683,1.485185,1.461523,1.588489,1.357074,1.678131,1.994339,1.82116,1.868014,1.456093,1.561714,1.380414,1.103061,1.043913,1.212125,1.25514,1.235862,0.965429,0.92634,1.000361,0.92612,1.394823,,2.535705,,2.784817,3.177818,1.782905
营运能力,存货周转率,5.106515,13.334393,11.402625,6.744614,2.798314,10.682032,14.381034,8.506756,3.920562,13.318473,15.049983,8.212159,3.817511,13.36172,11.747624,6.716395,3.160389,12.669588,11.403019,6.77498,3.357223,10.875692,,5.934736,,13.429227,12.903904,10.990644
营运能力,存货周转天数,17.624543,26.997852,23.678757,26.687959,32.162222,33.70145,18.774727,21.159649,22.955892,27.030123,17.940219,21.918716,23.575565,26.942637,22.98337,26.800087,28.477502,28.414499,23.677939,26.568342,26.807867,33.101339,,30.329904,,26.8072,27.898531,32.755131
营运能力,总资产周转率,0.185194,0.845203,0.722612,0.47099,0.213768,0.847306,0.725501,0.472056,0.228141,0.847463,0.652145,0.430134,0.201706,0.865242,0.727214,0.492174,0.239643,1.148444,1.007282,0.642728,0.379333,1.28759,,0.698442,,1.54499,1.460866,1.386537
营运能力,总资产周转天数,485.974732,425.932898,373.644252,382.173326,421.015894,424.875638,372.156404,381.310069,394.491347,424.79701,414.017839,418.473661,446.192344,416.068541,371.279665,365.724001,375.557604,313.467414,268.047942,280.055899,237.258327,279.59199,,257.716168,,233.011153,246.429084,259.63964
营运能力,流动资产周转率,0.289036,1.486149,1.345007,0.85944,0.395247,1.475152,1.289136,0.826538,0.381963,1.406552,1.076666,0.723833,0.336217,1.684616,1.538311,1.073428,0.559615,2.901077,2.268687,1.240296,0.865978,2.907771,,1.707647,,3.944401,3.599698,2.829168
营运能力,流动资产周转天数,311.379249,242.236766,200.742313,209.438615,227.705638,244.042521,209.442487,217.775755,235.624832,255.944971,250.774098,248.676129,267.68374,213.698522,175.517092,167.686967,160.824685,124.091823,119.011524,145.126585,103.928642,123.806144,,105.408144,,91.268609,100.008364,127.245886
营运能力,应付账款周转率,2.286459,8.717332,6.301552,4.177178,2.061567,8.637744,6.94742,4.10828,2.328779,8.720015,7.87204,4.580341,2.177772,8.532101,7.432677,4.651771,2.267254,9.499758,8.135552,4.413713,2.707785,9.030419,,4.157795,,9.362278,9.275435,10.361546
