盈利能力,摊薄净资产收益率_扣除非经常损益,0.939955,10.353467,6.871773,3.677154,1.461454,10.997797,6.341313,2.588981,1.674371,10.691495,6.250294,2.71322,1.423001,17.482603,12.160611,5.647953,2.416639,13.03708,6.619771,2.162746,1.047636,12.495647,6.295125,3.880326,1.351346,14.018038,8.598259,3.014883,0.864695,14.585075,8.658947,,1.172133,13.156053,,,9.217667,13.929687,
盈利能力,息税前利润率,6.723938,11.26457,10.777063,9.288812,7.408211,11.850374,9.388761,6.639978,8.684046,11.533782,9.891153,7.410136,7.479997,15.659876,14.903025,11.242476,9.841152,11.54807,9.412408,6.44064,8.038998,11.073376,9.272612,8.98862,10.170064,13.03232,12.171631,8.563956,6.49031,13.243231,11.368521,6.20139,5.198457,9.334942,7.639484,5.450419,7.358278,11.124434,10.685883
盈利能力,总资产报酬率,1.079849,9.443497,6.25997,3.418997,1.347497,9.592795,5.116758,2.120009,1.408762,9.122777,5.04794,2.264492,1.295916,15.254914,9.904234,4.561611,1.997513,11.209222,5.719982,2.371419,1.39947,10.670183,5.672241,3.212332,1.432053,12.341308,7.52659,3.089324,1.067215,13.538986,7.922522,,1.205494,10.718143,,2.255015,6.897736,11.33082,10.657766
盈利能力,总资本回报率,1.350097,11.894314,7.879064,4.270663,1.661227,11.980041,6.480231,2.621572,1.719434,11.369273,6.405743,2.763153,1.568081,19.300253,12.837179,5.814782,2.526505,14.940097,7.790457,3.191817,1.87311,14.372055,7.62439,4.11546,1.817929,16.507511,10.302356,4.103617,1.385515,19.191097,11.157081,,1.676368,16.019488,,3.161918,9.823289,15.706817,15.417582
盈利能力,投入资本回报率,1.255152,10.421802,6.8035,3.624084,1.434361,10.759924,6.042719,2.539017,1.573919,10.495134,6.118451,2.833185,1.407931,17.230479,11.4309,5.299797,2.19264,12.999932,6.70477,2.696648,1.471144,12.428846,6.614806,3.657927,1.43981,14.10347,8.593386,3.299143,1.032609,15.905328,9.241823,,1.324552,13.600319,,2.546664,8.127353,12.981489,13.011148
盈利能力,息前税后总资产报酬率_平均,0.969392,8.221845,5.373802,2.885981,1.15939,8.612805,4.770431,2.052981,1.289488,8.420961,4.821545,2.321886,1.163563,13.618965,8.819251,4.157613,1.733552,9.749888,4.919195,1.999783,1.097441,9.222525,4.930332,2.861826,1.134188,10.544005,6.278068,2.483692,0.795383,11.220933,6.562518,,0.9525,9.099552,,1.576582,5.70688,9.364782,9.15991
盈利能力,毛利率,22.948496,21.499958,20.637529,19.072624,17.833173,20.764596,20.465853,17.974014,20.374386,21.337536,20.284138,18.307799,20.905062,23.997424,22.603722,19.5178,19.820719,20.385783,20.125506,18.790138,20.988603,21.257855,20.611225,20.960623,22.402226,23.831628,21.998132,19.954707,18.798008,23.191864,21.520512,17.690489,17.712246,17.889435,17.999571,16.912362,16.609891,19.594822,20.143756
盈利能力,销售净利率,5.579552,9.485539,8.910447,7.487999,6.013974,10.298827,8.404297,5.973919,7.436498,10.250064,9.016055,7.037944,6.277653,13.839829,13.166908,10.051926,8.382799,9.953561,7.979015,5.282772,6.161981,9.513584,7.910225,7.84492,7.748892,10.988747,9.81854,6.524644,4.364613,10.71841,9.046575,4.539299,3.654287,7.639035,6.284336,3.810632,5.858073,8.927946,9.184075
盈利能力,成本费用利润率,6.669987,12.306332,11.668409,9.864518,7.682189,13.109375,10.049164,6.703859,9.120643,12.623777,10.536149,7.443194,7.692729,18.534338,17.582769,12.503243,10.853417,12.928527,10.228436,6.69468,8.61623,12.418791,10.119913,9.893991,11.339925,14.984316,13.432404,8.915089,6.43105,15.003822,12.366474,6.086704,5.015698,9.941202,7.859921,5.126666,7.691069,12.164324,12.249419
盈利能力,营业利润率,6.273465,10.965779,10.462029,8.945181,7.080404,11.506674,9.040539,6.188586,8.163243,11.119636,9.460429,6.826613,7.018832,15.519923,14.803783,11.014138,9.670326,11.443241,9.269541,6.250212,7.897896,11.014269,9.125329,8.821906,9.855542,12.882317,11.841256,8.22931,6.051904,13.167099,11.081901,5.704484,4.746146,8.940585,7.305435,4.299678,6.798636,10.545669,10.694589
盈利能力,总资产净利率_平均,0.930581,8.00462,5.207351,2.771539,1.097981,8.339832,4.581107,1.907617,1.206431,8.107807,4.601335,2.150753,1.087609,13.481932,8.750447,4.078548,1.701503,9.665171,4.852544,1.948837,1.074414,9.172156,4.829662,2.796977,1.091133,10.406092,6.071505,2.353671,0.717682,10.957779,6.304398,,0.847409,8.770945,,1.576582,5.491426,9.093582,9.15991
盈利能力,总资产净利率_平均(含少数股东损益),0.896064,7.952071,5.175726,2.756159,1.093896,8.336829,4.580238,1.907349,1.20638,8.107405,4.601335,2.150753,1.087609,13.481932,8.750447,4.078548,1.701503,9.6615,4.8489,1.945096,1.072709,9.167185,4.838842,2.803599,1.091126,10.406092,6.071505,2.353671,0.717682,10.957779,6.304398,,0.847409,8.770945,,1.576582,5.491426,9.093582,9.15991
成长能力,归母净利润,462739621.4,3737843458.4,2407560770.48,1233023885.96,488156707.96,3620351391.33,1974256997.34,784251417.46,497266035.17,3286953204.23,1844302223.56,811847982.43,418531593.32,5011536639.03,3264289223.49,1426411414.66,593199845.62,3317274178.23,1677930919.81,633280823.57,351070005.87,2841469977.38,1378968199.87,791621245.84,307589520.95,2924614398.3,1702283563.31,609314448.49,184925706.58,2771221516.47,1562118829.85,430314949.29,179016082.03,1827321272.27,844126741.96,281755113.77,1003982479.18,1526023799.71,1414133632.6
成长能力,营业总收入,7985861407.09,39147009392.27,26855433185.29,16375291624.65,8086837206.27,35140384498.03,23486581291.34,13126081516.38,6686545684.69,32066047781.9,20455754841.48,11535299512.66,6667007237.88,36210971441.99,24791615548.9,14190428261.69,7076393037.71,33314849220.68,21013504972.84,11964651289.04,5688312893.46,29851314480.5,17465866117.39,10114769106.72,3969440908.2,26614629372.49,17337440640.72,9338660786.33,4236931917.26,25854780280.84,17267515883.17,9479764536.71,4898796398.44,23920836872.11,13432233500.47,7393919087.45,17138441685.21,17092663134.83,15397669600.66
成长能力,净利润,445575362.8,3713304925.56,2392939388.84,1226181785.56,486340365.71,3619047741.72,1973882194.18,784141514.1,497244842.35,3286790532.78,1844302223.56,811847982.43,418531593.32,5011536639.03,3264289223.49,1426411414.66,593199845.62,3316014068.78,1676670810.36,632065307.57,350512796.24,2839930086.83,1381589452.18,793495610.68,307587697.95,2924614398.3,1702283563.31,609314448.49,184925706.58,2771221516.47,1562118829.85,430314949.29,179016082.03,1827321272.27,844126741.96,281755113.77,1003982479.18,1526023799.71,1414133632.6
成长能力,扣非净利润,325693308.22,3534359318.87,2244721544.35,1148508663.87,477912388.81,3531375434.56,1928939026.69,756111326.94,504088850.66,3170101901.38,1771479167.13,740035530.09,403981376.59,4884077884.9,3185535075.71,1366552720.29,589673245.29,3104517710.51,1477657066.26,459360735.92,229838223.24,2693814965.63,1265291154.64,757662467.11,272588613.48,2779672665.51,1595671285.41,524980457.14,156519022.74,2608925889.1,1439040224.25,359299822.35,146275520.29,1615956405.87,,178528780.77,939744678.15,1435655849.32,1071934257.55
成长能力,营业总收入增长率,-1.248643,11.401767,14.34373,24.753846,20.941927,9.587513,14.816497,13.790556,0.293061,-11.446596,-17.489222,-18.710702,-5.785232,8.693187,17.97944,18.60294,24.402317,11.60262,20.31184,18.288921,43.302621,12.1613,0.74074,8.310702,-6.313318,2.938911,0.404949,-1.488473,-13.510757,8.084764,28.552826,28.210282,,39.574164,,,0.267825,11.008117,
成长能力,归属母公司净利润增长率,-5.206747,3.245322,21.947688,57.223035,-1.831882,10.143076,7.046284,-3.399228,18.812066,-34.412268,-43.500649,-43.084584,-29.445094,51.073935,94.542527,125.241529,68.969104,16.745001,21.680175,-20.002043,14.135879,-2.842919,-18.993037,29.919985,66.331402,5.535208,8.972731,41.597322,3.301169,51.654859,85.057379,52.72658,,82.007286,,,-34.209251,7.912276,
收益质量,经营活动净现金/销售收入,0.38776,0.186113,0.158573,0.261182,0.309725,0.201546,0.124247,0.212554,0.297713,0.248504,0.244114,0.386862,0.418565,0.302581,0.302563,0.373624,0.466069,0.128945,0.095048,0.158523,0.36783,0.173658,0.220613,0.257394,0.438454,0.156371,0.138892,0.219946,0.287116,0.240176,0.144179,0.309101,0.530968,0.069937,-0.020247,0.089038,0.100347,0.171072,0.22142
收益质量,经营性现金净流量/营业总收入,0.38776,0.186113,0.158573,0.261182,0.309725,0.201546,0.124247,0.212554,0.297713,0.248504,0.244114,0.386862,0.418565,0.302581,0.302563,0.373624,0.466069,0.128945,0.095048,0.158523,0.36783,0.173658,0.220613,0.257394,0.438454,0.156371,0.138892,0.219946,0.287116,0.240176,0.144179,0.309101,0.530968,0.069937,-0.020247,0.089038,0.100347,0.171072,0.22142
收益质量,成本费用率,93.963356,88.91985,89.438581,90.588403,91.746488,87.795559,89.955486,92.243192,89.596108,88.22525,89.782938,92.032193,91.535713,83.732185,84.17044,88.35798,89.218506,88.618062,90.891071,93.986779,91.651822,88.703843,90.149494,89.202536,86.986943,86.001156,88.127101,92.018417,93.573607,86.550122,88.935044,94.118101,94.608469,91.022626,92.833138,95.01672,92.684627,89.262449,88.591698
收益质量,期间费用率,16.911852,10.419809,10.07611,9.661028,9.579662,8.560156,10.42134,10.217206,9.970495,9.562786,10.067077,10.339993,12.440776,7.729609,6.774162,7.875781,9.039226,9.003845,11.016578,12.776918,12.640425,9.961698,10.760719,10.163159,9.389169,9.832784,10.125233,11.973124,12.371615,9.741987,10.455556,11.808591,12.320716,8.912062,10.832709,11.929082,9.294519,8.857272,8.735455
收益质量,销售成本率,77.051503,78.500041,79.36247,80.927375,82.166826,79.235403,79.534146,82.025985,79.625613,78.662463,79.715861,81.6922,79.094937,76.002575,77.396277,80.482199,80.17928,79.614216,79.874493,81.209861,79.011396,78.742144,79.388774,79.039376,77.597773,76.168371,78.001867,80.045292,81.201991,76.808135,78.479487,82.30951,82.287753,82.110564,82.000428,83.087637,83.390108,80.405177,79.856243
收益质量,经营活动净现金/归属母公司的净利润,6.691893,1.949195,1.768825,3.468654,5.13094,1.95628,1.478102,3.557539,4.003245,2.4243,2.707555,5.496812,6.66754,2.186308,2.297909,3.716946,5.559831,1.294982,1.190332,2.994999,5.959883,1.824381,2.79427,3.288803,5.658257,1.42301,1.414591,3.37101,6.578271,2.240782,1.59375,6.809449,14.530007,0.915526,-0.322185,2.33658,1.712975,1.916147,2.410923
收益质量,所得税/利润总额,10.974201,13.316857,14.618658,16.205148,14.672873,10.518501,7.029794,3.39488,8.997393,7.966833,4.689477,-2.741691,10.848981,10.821281,11.031368,9.012685,13.429961,13.122526,14.174008,16.04138,21.969929,13.638056,13.294073,11.112677,21.444725,14.727898,17.056249,20.46534,27.471202,17.460699,17.744417,20.762004,22.99105,15.579043,13.87322,21.772036,17.821095,17.776724,15.369495
财务风险,流动比率,1.720262,1.831446,1.694931,1.762483,2.176176,2.109505,1.833468,1.898931,2.085482,1.750348,1.656565,1.797613,1.886794,1.849056,1.592191,1.518348,1.6155,1.456279,1.273817,1.33825,1.521916,1.50713,1.728936,1.819351,2.080976,1.848491,1.679928,1.896337,2.21,1.745739,1.634177,,1.532394,1.331177,,1.473047,1.384748,1.445872,1.53523
财务风险,速动比率,1.389677,1.530072,1.35619,1.47002,1.870615,1.810008,1.435299,1.533643,1.752054,1.492395,1.287158,1.482882,1.590667,1.505095,1.187696,1.070198,1.183692,1.118613,0.820426,0.926843,1.157943,1.263703,1.277474,1.545112,1.715081,1.623535,1.426975,1.580153,1.938578,1.509057,1.375861,,1.277883,1.108936,,1.223048,1.20001,1.29554,1.336388
