每股指标,摊薄每股收益_最新股数,0.3562,1.26187,1.024867,0.651507,0.31292,1.316451,0.969853,0.681523,0.300117,1.040607,0.750471,0.450122,0.214257,0.566258,0.382331,0.275522,0.121358,1.068383,0.912054,0.7425,0.38599,1.062915,0.820329,0.540308,0.238304,1.05112,0.814837,0.610413,0.299158,0.999466,0.692818,0.507101,0.221611,0.785988,0.53141,0.305933,0.136217,0.281822,0.173644,0.121392,0.051091,0.160534,0.120318,0.111883,0.069288,0.580052,0.513202,0.43463,0.121789,0.412229,0.312263,0.240698,0.093899,0.345295,0.278079,0.219028,0.118339,0.646136,0.528893,0.404253,0.213509,0.782963,0.554243,0.373416,0.186936,0.393368,0.275007,0.141077,0.041707,0.222964,0.232946,0.191735,0.082055,0.23313,0.166929,0.112583,0.028477,0.08554,0.074331,0.050536,0.012462,0.035384,0.061978,0.031624
每股指标,摊薄每股净资产_期末股数,10.946026,10.694823,10.793616,10.27247,10.253825,9.934772,9.901589,9.623659,9.491873,9.091237,8.865835,8.82324,8.660679,8.386383,8.144128,8.192819,8.304354,8.125404,8.038051,7.995123,7.087433,6.453634,6.225657,6.139149,5.979721,5.700108,5.40431,5.345649,5.30993,4.915913,4.674078,4.62337,4.646601,4.406461,4.149003,8.173438,8.220983,7.937307,7.794413,7.991514,7.99798,7.935102,7.861863,15.976623,15.800152,16.23947,15.538198,15.792833,14.40437,13.866373,13.560463,13.218502,12.794617,12.438969,12.438259,14.755667,14.336789,13.746811,13.208081,12.650719,12.196768,11.112787,19.630554,17.676826,16.069722,14.110411,12.536896,11.11485,10.126667,9.600618,15.497013,14.870818,13.623866,12.256389,9.565774,8.657615,,9.023447,8.128486,,,7.149539,6.535519,2.101974
每股指标,调整每股净资产_期末股数,4.968442,4.540763,4.573558,3.940543,4.088178,3.868617,3.75258,3.527642,3.353643,2.841917,2.820057,2.623686,2.732519,2.389156,2.265517,2.379519,2.727546,2.422229,2.033161,1.856473,0.283072,-0.514215,-0.62962,-0.867596,-0.748852,-0.940571,-1.238311,-1.228534,-1.104152,-1.519295,-1.950499,-1.732794,-1.682591,-2.065267,-2.451437,-5.061667,-5.055365,-5.366956,1.203501,1.491175,1.595976,1.788043,1.563789,4.027177,4.224626,3.625506,2.589864,1.837736,11.801833,11.292477,11.055132,10.729179,10.31663,9.985968,11.207342,13.252331,12.780988,12.187336,11.711066,11.127181,10.725312,9.645602,17.046025,15.056017,13.487363,11.62262,10.542902,9.119453,8.16614,7.617187,12.234277,11.683464,10.57362,9.277811,8.239508,7.309437,,4.560804,7.532763,,,6.373159,5.520347,0.992835
每股指标,每股净资产_最新股数,11.009529,10.75833,10.857709,10.335948,10.330073,10.008648,9.975218,9.695222,9.562455,9.15884,8.931762,8.88885,8.725081,8.448745,8.204689,8.253741,8.366106,8.185825,8.097823,8.054575,6.491557,5.911044,5.702234,5.622999,5.476975,5.220871,4.949942,4.896213,4.863497,4.538568,4.315296,4.26848,4.289928,4.068221,3.830525,3.773022,3.79497,3.664019,3.598057,3.689042,3.692028,3.663002,3.629193,3.687564,3.646833,3.748232,3.586371,3.645144,3.324672,3.200497,3.12989,3.050962,2.953125,2.871038,2.870874,2.838129,2.757562,2.644084,2.540464,2.43326,2.345946,2.137452,1.887886,1.699995,1.545438,1.35701,1.205683,1.068924,0.97389,0.923299,0.931475,0.893836,0.818886,0.736692,0.574967,0.520381,0.371853,0.343764,0.309669,,,0.272374,0.248982,0.052172
每股指标,每股经营现金流,-0.311794,3.291588,1.723143,0.784515,-0.532389,2.990196,1.548782,1.467072,0.184701,3.14796,2.302026,1.477386,-0.054044,-0.269235,-0.276992,-0.130717,-0.527638,1.679649,0.420209,0.819486,-0.301863,2.889906,0.283989,0.508685,-1.196781,3.004168,0.506021,0.683959,-0.160671,2.783664,0.811711,1.060906,-0.103686,2.032993,0.749868,1.191858,-0.14437,2.06332,0.395525,0.506075,0.04481,1.69406,0.563761,0.764143,-1.164234,5.587792,2.032896,0.34422,-0.708164,2.885201,0.354809,0.367471,-0.633298,1.37856,-0.108801,-0.663028,-1.711657,3.572841,1.460812,-0.208622,-0.381137,5.223401,4.888886,2.987916,0.538135,2.928163,1.396038,0.995701,0.85275,2.250653,4.456242,3.542514,-0.546347,4.423293,2.471877,1.00445,,4.987605,3.517351,,,0.058085,3.675989,4.573486
每股指标,每股现金流量净额,0.263162,-0.669937,-1.279644,-0.509641,-1.084807,-1.909827,-2.833014,-1.176457,-0.105841,1.015203,0.830659,0.483105,0.129336,-0.672109,-1.046262,-0.814617,-0.738221,1.40502,0.155911,1.547022,-0.725528,1.316944,-1.033278,-0.419923,-1.210878,0.996442,-0.676836,0.030368,-0.81863,1.016019,-0.137896,0.552135,-0.077077,0.58217,0.571389,0.445193,-0.332961,0.111081,-0.824999,0.276832,-0.363988,0.129956,0.233708,-0.369403,-1.694686,1.949511,0.430575,0.246507,-1.387356,1.249326,-0.885602,-0.637301,-0.871623,0.39103,-1.36032,-1.818148,-2.326934,2.529697,0.466292,-0.768042,-0.77709,3.141241,1.869221,1.212489,0.762598,0.615451,0.170614,0.248491,0.46871,0.768921,2.420801,2.533594,0.074594,1.117385,-0.267229,-0.624821,,3.189012,-1.787935,,,-3.112111,4.178386,2.761832
每股指标,每股企业自由现金流量,,3.34622,,1.92249,,5.296829,,3.006911,,1.911142,,0.763913,,0.919992,,0.495119,,0.151898,,-0.189935,,0.890742,,0.848357,,1.920873,,1.065267,,2.368099,,0.799878,,1.38304,,1.483366,,1.942418,,0.522753,,0.869931,,1.35542,,5.00641,,1.506361,,0.690845,,0.171419,,0.474474,,0.58724,,1.047123,,1.708381,,1.708488,,1.244455,,-0.511456,,0.058367,,0.581785,,-0.254874,,1.912533,,0.488311,,-0.184743,,,,0.9689,-2.478773,-0.215086
每股指标,每股股东自由现金流量,,2.449715,,1.856129,,4.288283,,2.975601,,0.938013,,0.611098,,2.034745,,1.195937,,-0.319482,,-0.252256,,0.707396,,1.294134,,1.754031,,1.393881,,2.326082,,1.049493,,0.124795,,0.823046,,5.567928,,1.168681,,1.110575,,2.052756,,3.00622,,1.592737,,1.672448,,1.149561,,3.885545,,0.241143,,2.491332,,2.065025,,1.195168,,0.683232,,-0.695923,,0.21922,,1.95381,,1.070198,,1.397573,,0.016138,,-0.134769,,,,1.713735,-2.877925,-0.215086
每股指标,每股未分配利润,7.676781,7.32164,7.540683,7.167808,7.168987,6.858376,6.993667,6.707465,6.621572,6.32367,6.130104,6.057881,5.980177,5.767501,5.636105,5.624983,5.665027,5.544565,5.470392,5.48709,5.902356,5.480935,5.303534,5.147809,4.959317,4.699138,4.533932,4.460743,4.400917,4.056895,3.805301,3.784143,3.75471,3.488552,3.290034,7.391623,7.273969,6.978884,6.908144,6.894951,6.842661,6.731982,6.687306,13.538065,13.514562,13.214364,13.109595,12.86918,11.663772,11.136112,10.995122,10.685061,10.279043,9.872217,9.764709,11.730635,11.307149,10.69189,10.390137,9.742125,9.180432,8.070376,14.456205,12.575938,11.116884,9.173091,8.282592,6.889968,5.986702,5.553025,9.132241,8.446616,7.295612,5.930451,5.466148,4.561985,,3.923057,3.130631,,,2.288306,1.814459,0.892709
每股指标,每股资本公积金,1.352186,1.351633,1.353546,1.285183,1.291276,1.285509,1.280014,1.274005,1.26826,1.261989,1.309046,1.30065,1.30065,1.30065,1.336368,1.293199,1.418518,1.404284,1.418514,1.418413,0.022757,0.022757,0.015074,0.014927,0.015234,0.014985,0.013582,0.014769,0.014706,0.014217,0.013957,0.013957,0.017003,0.016993,0.008021,0.01606,0.007537,0.007537,0.006973,0.011598,0.006278,0.006973,0.052493,0.104986,0.120085,0.644348,0.280215,0.557619,0.354827,0.352106,0.407118,0.403737,0.410673,0.421333,0.722088,0.886504,0.885751,0.912816,0.975988,1.055073,1.159945,1.196403,3.166542,3.113025,2.95713,2.929377,2.590022,2.557779,2.485356,2.386586,4.384296,4.431929,4.562668,4.562668,1.699265,1.699265,,3.371147,3.352851,,,3.351603,3.351388,0.016422
每股指标,每股盈余公积金,0.622778,0.622693,0.515467,0.515343,0.5147,0.5147,0.406865,0.406865,0.406865,0.406865,0.316941,0.316941,0.316941,0.316941,0.274701,0.274701,0.274701,0.274701,0.186814,0.186814,0.205478,0.205478,0.12273,0.12273,0.12273,0.12273,0.029964,0.029964,0.029964,0.084314,,,0.077128,0.077128,,,,,0.156253,0.302101,0.302101,0.302101,0.263199,1.526398,1.526398,1.526398,1.342074,1.342074,1.342074,1.342074,1.150461,1.150461,1.150461,1.150461,0.968221,1.161865,1.161865,1.161865,0.854743,0.854743,0.854743,0.854743,1.017217,1.017217,1.017217,1.017217,0.67755,0.67755,0.67755,0.67755,1.00325,1.00325,0.769492,0.769492,1.404904,1.404904,,0.734271,0.645002,,,0.509629,0.369671,0.192842
