每股指标,摊薄每股收益_最新股数,0.252923,0.807712,0.580809,0.364998,0.177683,0.663327,0.43168,0.301581,0.148008,0.926338,0.945147,0.518773,0.207725,0.691654,0.738678,0.457085,0.144463,0.755691,0.706427,0.490648,0.1511,0.506221,0.717881,0.466707,0.239393,0.123177,0.491699,0.348978,0.285688,0.022408,0.255222,0.210114,0.15864,0.65422,0.492253,0.268389,0.127355,0.653471,0.517555,0.328514,0.129417,1.658396,1.301229,1.057959,0.328089,0.44858,0.194886,0.08265,0.049866,0.044629,0.110591,0.17588,0.11646,0.217526,0.207957,0.179881,0.073865,0.334969,0.298199,0.245133,0.122159,0.477155,0.301617,0.179849,0.074379,0.613053,0.402609,0.264382,0.129478,0.296595,0.278457,0.201648,1.016389,0.456427,0.199154,0.087154,0.046115,0.011384,0.013444,0.002708,-0.006764,-0.002936,-0.017524,-0.004192,0.005147,0.006355,0.000424,0.00868
每股指标,摊薄每股净资产_期末股数,13.48813,13.213255,12.970476,12.936025,12.88673,12.772505,12.566443,12.464553,12.655038,12.490201,12.514952,12.119016,12.045667,11.821383,11.888391,11.620117,11.612827,11.465836,11.411106,11.189515,11.056793,10.941488,10.952885,10.703833,10.509877,10.289939,10.675226,10.529992,10.576848,10.237519,10.580611,10.523667,10.729816,10.535274,10.606408,10.37728,10.404577,10.235932,10.183306,9.832466,10.22338,10.362354,9.632574,8.681706,8.05869,7.550925,7.143502,6.872238,6.717866,6.681166,6.685212,6.477591,6.612274,6.486974,6.328845,6.389974,6.457675,6.283277,6.337892,6.487829,6.806321,6.645993,6.454282,6.282739,6.66935,6.570085,6.28209,4.141351,,3.639654,,3.514741,3.454519,2.314177,1.481866,,1.116894,,1.02993,,0.962417,,0.870884,0.894527,1.055907,1.090812,1.072842,3.34419
每股指标,调整每股净资产_期末股数,12.802933,12.475093,12.238511,12.212267,12.13829,12.038751,11.897721,11.798572,12.039479,11.78463,11.789324,11.348784,11.304958,11.044062,11.163584,10.904547,10.862237,10.727597,10.68547,10.524505,10.330771,10.291205,10.330296,10.086803,9.846055,9.628701,10.083583,9.931401,10.02887,9.582443,10.094197,10.033638,10.279244,10.02292,10.108086,9.84511,9.815314,9.611679,9.601737,9.137897,9.567274,9.734516,9.007143,7.992956,7.964062,7.448269,7.022001,6.669799,6.472107,6.456169,6.487724,6.194725,6.387796,6.251867,6.053001,6.147643,6.19734,5.991432,6.081925,6.321981,6.754927,6.596265,6.394443,6.227741,6.62036,6.523489,6.191794,4.023151,,3.521536,,3.459635,3.414599,2.306354,1.415863,,1.105569,,1.016694,,0.949014,,0.856469,0.880236,1.017437,1.051989,1.026039,3.04617
每股指标,每股净资产_最新股数,13.48813,13.213255,12.970476,12.936025,12.88673,12.772505,12.566443,12.464553,12.655038,12.490201,12.514952,12.119016,12.045667,11.821383,11.888391,11.620117,11.612827,11.465836,11.411106,11.189515,11.056793,10.941488,10.952885,10.703833,10.509877,10.289939,10.675226,10.529992,10.576848,10.237519,10.580611,10.523667,10.729816,10.535274,10.606408,10.37728,10.404577,10.235932,10.130104,8.331003,8.662222,8.779974,8.161635,6.435792,5.973947,5.597538,5.295514,5.094425,4.979988,4.952782,4.955781,4.80187,4.901712,4.808826,4.691605,4.73692,4.787107,4.657825,4.698311,4.80946,5.04556,4.926708,4.784592,4.657426,4.944023,4.870437,4.656945,2.602947,,2.287617,,2.209106,2.171255,1.45452,0.785801,0.620501,0.592264,0.557388,0.546149,0.519867,0.510348,0.512493,0.491087,0.504419,0.595421,0.615103,0.60497,0.362648
每股指标,每股经营现金流,-0.063929,3.016097,2.225946,0.49578,0.173608,7.890598,7.601433,3.190515,0.961392,3.379311,-0.544694,-0.273146,0.501384,3.975351,2.971118,3.049769,4.260702,-1.04805,0.86341,-0.784278,1.465698,5.575302,1.314964,1.48777,5.049853,7.744696,8.767536,8.615815,5.406694,-3.971985,-1.10257,0.06874,0.959168,-9.125639,-1.843608,-0.263519,-1.828538,-4.260782,-2.233677,1.785648,1.65522,0.138908,5.819113,12.646054,0.287735,5.121552,1.360571,-1.326895,0.39724,0.397796,-0.370087,-1.677097,0.195184,0.365039,0.665777,0.244953,0.655218,-5.308283,-4.54579,-3.388478,-1.081158,-1.235439,-2.196658,-0.015903,1.111788,2.85392,2.978932,-0.716471,,-4.501825,,,11.077115,,2.84835,,,,0.276714,,,,,-0.056614,-0.625693,,-0.991153,
每股指标,每股现金流量净额,4.519605,1.657332,3.164889,0.712,-1.904886,2.843298,1.502442,-1.634826,-0.741107,-0.722678,-2.668442,-1.946292,-1.531858,0.63412,0.963083,2.67019,3.227808,0.294543,3.254007,2.197742,2.098406,2.994162,2.546408,1.068507,4.768055,1.993314,4.495115,4.917938,4.4687,-1.589072,0.969743,0.752507,-0.065103,-3.089872,-1.649739,0.261198,-0.089784,-4.947798,-4.854923,-1.479874,-0.295757,10.160458,14.949109,22.795047,4.578898,6.868013,3.237269,1.281145,0.36414,-0.586296,-0.086498,0.750715,1.366633,0.063628,0.376882,0.069337,0.642302,-6.234377,-5.19112,-3.983479,-1.093482,-1.985343,-2.942078,-0.577083,0.899204,5.557302,6.08994,-0.750713,,-4.557405,,,11.261398,,2.71101,,,,0.321155,,,,,-0.272265,-0.397289,,-0.600461,
每股指标,每股企业自由现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
每股指标,每股股东自由现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
每股指标,每股未分配利润,3.921085,3.670055,3.579051,3.475792,3.466088,3.290331,3.26785,3.138388,3.347872,3.201469,3.309851,2.886263,2.870696,2.664764,2.931719,2.659162,2.663822,2.523924,2.712025,2.502645,2.371504,2.225212,2.781023,2.541092,2.355388,2.122234,2.577698,2.439663,2.479359,2.197726,2.487992,2.444915,2.608501,2.522529,2.565956,2.343868,2.404505,2.278745,2.365545,2.554441,2.864529,2.768434,2.881547,2.967157,2.066899,1.624315,1.528997,1.377576,1.353352,1.286083,1.315525,1.403598,1.415442,1.25834,1.333682,1.295809,1.414797,1.315154,1.415613,1.344029,1.62814,1.46335,1.429293,1.265031,1.622755,1.522419,1.482116,2.212208,,1.791569,,1.743307,1.445914,0.973698,0.360315,,0.110908,,0.023944,,-0.037858,,-0.200935,-0.177292,-0.015911,0.016056,-0.012546,1.535222
每股指标,每股资本公积金,5.243475,5.243501,5.24641,5.246639,5.246639,5.246639,5.246635,5.246636,5.246637,5.246639,5.248166,5.248276,5.248166,5.248276,5.248166,5.248276,5.248276,5.248276,5.251451,5.248276,5.246966,5.248276,5.052581,5.041076,5.030029,5.048765,5.05343,5.073788,5.07507,5.072467,5.078208,5.105672,5.121415,5.109541,5.109513,5.106245,5.099915,5.09832,5.123006,4.310245,4.376252,4.383717,4.391359,2.839949,3.272643,3.272643,3.351449,3.231144,3.094258,3.132609,3.143143,2.841823,2.964659,2.996461,2.84784,2.94854,2.899232,2.82426,2.920144,3.144353,3.177221,3.181683,3.200708,3.193427,3.222314,3.223385,3.219274,0.244245,,0.163188,,0.212772,0.449944,0.27355,0.022601,,,,,,0.000315,,,0.000471,,0.000471,,0.366117
每股指标,每股盈余公积金,0.876718,0.876718,0.876718,0.876718,0.876718,0.876718,0.876718,0.876718,0.876718,0.876718,0.876718,0.876718,0.876718,0.876718,0.812999,0.812999,0.812999,0.812999,0.746357,0.746357,0.746357,0.746357,0.644454,0.644454,0.644454,0.644454,0.627515,0.627515,0.627515,0.627515,0.617363,0.617363,0.619202,0.631075,0.572107,0.572107,0.572107,0.572107,0.512979,0.602268,0.61936,0.602268,0.434108,0.496177,0.496177,0.496177,0.437586,0.437586,0.437586,0.437586,0.424887,0.424887,0.424887,0.424887,0.39547,0.39547,0.39547,0.39547,0.34545,0.34545,0.34545,0.34545,0.286557,0.286557,0.286557,0.286557,0.205363,0.242212,,0.242212,,0.200134,0.200134,0.033464,0.049475,,0.002992,,0.002992,,,,0.03687,0.03687,0.03687,0.038595,0.050275,0.26065
每股指标,每股留存收益,4.797803,4.546773,4.45577,4.35251,4.342806,4.167049,4.144569,4.015106,4.224591,4.078188,4.186569,3.762982,3.747414,3.541483,3.744718,3.472161,3.476821,3.336923,3.458382,3.249003,3.117861,2.971569,3.425477,3.185547,2.999842,2.766689,3.205213,3.067179,3.106874,2.825241,3.105355,3.062278,3.227703,3.153605,3.138064,2.915976,2.976613,2.850853,2.878524,3.156709,3.483889,3.370702,3.315656,3.463334,2.563076,2.120492,1.966583,1.815162,1.790938,1.723669,1.740413,1.828485,1.84033,1.683228,1.729153,1.69128,1.810267,1.710624,1.761064,1.689479,1.97359,1.808801,1.71585,1.551588,1.909312,1.808976,1.68748,2.454421,,2.033782,,1.943441,1.646048,1.007162,0.40979,,0.113901,,0.026937,,-0.037858,,-0.164065,-0.140421,0.020958,0.054652,0.037729,1.795873
每股指标,每股营业收入,0.668785,2.353572,1.776128,1.111425,0.543283,2.081712,1.389445,0.907394,0.478053,2.175648,1.681944,1.340207,0.596466,2.337926,1.935312,1.165301,0.473042,3.623366,2.66884,1.734794,0.721647,3.441135,2.314363,1.369627,0.611234,2.181267,1.833201,1.271156,0.741966,1.672659,1.268516,0.892334,0.50649,2.133723,1.447259,0.860405,0.375427,1.987651,1.405429,1.037423,0.472088,4.24171,3.161294,2.78546,0.93304,1.93137,1.012115,0.562358,0.267469,1.175993,0.868103,0.699948,0.402268,1.068373,0.831473,0.618083,0.283608,1.316114,1.029826,0.775285,0.392262,1.478664,0.94329,0.569985,0.245544,1.636667,1.221524,0.904983,,1.273644,,0.648704,3.39006,1.337861,0.832957,,0.279733,,0.21201,,0.043276,,0.181952,0.092732,0.233787,0.106008,0.195751,1.425474
