每股指标,每股盈余公积金,0.501236,0.501236,0.501236,0.501236,0.501236,0.501236,0.501236,0.501148,0.501148,0.501148,0.500928,0.500807,0.500183,0.5,0.500217,0.5,0.5,0.493836,0.489231,0.462874,0.392922,0.433063,0.320159,0.320159,0.320159,0.320159,0.235483,0.235483,0.235483,0.235483,0.071154,0.071154,0.152444,0.149554,0.055272,0.055273,0.05527,0.05527,0.04833,0.13823,0.480445,0.480445,0.434155,0.434155,0.465175,0.465175,0.432853,0.432853,0.431219,0.431219,0.423584,0.423584,0.431504,0.431504,0.336042,0.672084,0.672084,0.672084,0.292075,0.392215,0.392215,0.392215,,,,0.159304,0.084516
每股指标,每股留存收益,2.637087,2.558655,2.838393,2.7171,2.921371,2.6336,3.094477,2.740762,3.015831,2.616991,2.461358,2.092007,2.403688,2.160383,2.257414,1.87677,2.380122,1.93306,1.827911,1.244079,1.609653,1.250786,1.195609,0.872367,1.579632,1.136104,1.02623,0.634339,1.016115,0.709555,1.174675,0.86465,1.136841,0.84338,1.051326,0.750749,0.59409,0.306122,0.447364,1.211445,4.291149,4.210302,3.95116,3.892272,4.100481,4.024957,3.82943,3.754869,3.737117,3.730097,3.661605,3.615223,3.905655,3.874435,3.874029,7.422313,7.550895,6.486357,6.125627,6.926164,4.947835,3.574894,,,,1.564995,0.825814
每股指标,每股营业收入,3.000454,10.891721,8.1518,5.591268,2.958516,11.539524,8.75176,5.783453,3.056056,11.223723,8.492921,5.551699,2.918158,10.088494,7.543303,5.18572,2.548142,8.635749,6.411354,4.135862,2.074061,6.942921,4.871165,3.112907,1.815806,5.589775,4.070493,2.638595,1.366903,5.138032,3.949031,2.588501,1.253804,5.047749,3.717044,2.440999,1.156542,2.035051,0.999952,1.827803,3.074977,12.887574,9.293807,6.463992,3.244522,10.751454,8.285178,5.495177,2.115974,8.994076,6.724908,4.125194,2.0316,9.594729,7.940957,12.057178,7.121406,20.278001,16.067683,15.289565,7.290809,17.814338,,,,11.126524,10.80456
每股指标,每股营业总收入,3.002214,10.89968,8.157989,5.595784,2.96092,11.550272,8.759521,5.788545,3.058634,11.235892,8.501928,5.557347,2.920144,10.106142,7.557709,5.195509,2.552727,8.657278,6.427129,4.146592,2.079876,6.970408,4.892232,3.126282,1.822255,5.619965,4.093269,2.649591,1.371934,5.19384,3.988561,2.622401,1.274923,5.094799,3.747285,2.459535,1.163863,2.058829,1.01561,1.854053,3.117768,13.011166,9.388186,6.525939,3.272943,10.813147,8.31869,5.505205,2.115974,8.994076,6.724908,4.125194,2.0316,9.594729,7.940957,12.057178,7.121406,20.278001,16.067683,15.289565,7.290809,17.814338,,,,11.126524,10.80456
每股指标,每股息税前利润,0.162875,0.90265,1.044149,0.826972,0.423228,1.592248,1.503997,1.01983,0.547967,1.875856,1.294904,0.77224,0.370682,1.881545,1.700577,1.212835,0.573045,2.443242,1.987659,1.264873,0.596433,1.513087,1.250734,0.829411,0.558945,1.577215,1.259641,0.794291,0.391448,1.437708,1.242572,0.847821,0.388573,1.576519,1.217836,0.819171,0.359863,0.310071,0.105803,0.179403,0.205273,0.922654,0.591694,0.461285,0.14539,0.63204,0.311203,0.174519,0.047598,0.276157,0.063573,0.087048,0.05488,1.252764,1.150892,1.97585,1.272389,4.820116,4.403777,4.239016,1.781243,2.998894,,,,1.133197,0.637832
盈利能力,净资产收益率(ROE),0.81,5.47,7.02,5.84,2.94,9.78,10.63,7.19,4.05,14.56,9.88,5.74,2.74,16.69,15.87,11.97,5.45,27.05,22.47,14.71,7.22,16.18,13.1,8.82,6.28,19.51,15.7,10.43,4.91,17.09,14.39,9.83,4.53,19.14,14.91,10.22,4.63,8.91,5.09,3.07,0.72,4.85,2.55,2.07,0.66,2.88,1.19,0.54,0.06,1.1,0.49,0.07,0.27,8.91,8.87,7.34,4.84,32.59,38.69,45.43,21.49,47.66,,,,22.25,6.41
盈利能力,摊薄净资产收益率,0.818576,5.439279,7.129185,5.965416,2.894128,9.426991,10.738251,7.395184,3.921324,14.351148,9.196892,5.618854,2.700372,16.424604,15.093325,11.292072,5.275175,24.719755,20.728057,14.403872,6.064637,16.123649,13.854355,9.645173,6.082353,18.700795,15.17613,9.937593,4.803061,18.399323,14.067662,9.947624,4.291102,19.418635,14.316618,10.234835,4.532242,3.582734,0.963811,2.993024,0.693488,4.84876,2.438792,1.949617,0.646451,2.853591,1.18431,0.53591,0.061915,1.088145,0.485362,0.07358,0.274033,8.638689,8.63543,7.31,4.727132,17.824125,16.418861,37.017679,19.41,40.511116,,,,20.021212,6.210518
盈利能力,净资产收益率_平均,0.817925,5.424708,7.203295,5.993482,2.937699,9.535159,11.060695,7.523824,4.07004,14.902523,9.712375,5.832148,2.741171,17.210216,15.889259,11.62551,5.444274,28.245808,23.447365,15.659182,6.703905,16.309591,13.954576,9.48028,6.283054,19.730676,15.869756,10.076639,4.906465,18.062178,14.653788,10.169868,4.458503,19.839531,14.914857,10.421663,4.634902,6.040468,1.626155,3.042728,0.706073,4.974384,2.557625,2.038995,0.653317,2.883611,1.188287,0.53581,0.061982,1.096022,0.487551,0.073682,0.274444,8.885592,8.882086,7.46222,4.841565,29.758832,27.335402,45.425392,21.491289,49.178808,,,,22.248413,6.210518
盈利能力,净资产收益率_平均_扣除非经常损益,0.769331,5.09775,6.962075,5.82664,2.818954,9.212034,10.904729,7.32198,3.958081,14.391955,9.32521,5.527212,2.616949,16.453686,15.521926,11.411495,5.316159,27.866388,23.020458,15.444133,6.537792,17.871052,13.778244,9.401833,6.013854,18.95222,15.324135,9.702913,4.81303,17.033487,14.070313,9.821094,4.378054,19.415436,14.609484,10.177896,4.523619,6.147171,1.571184,2.999535,0.70236,4.565183,2.433374,2.029309,0.654677,2.453784,0.712327,0.29659,0.017768,0.819555,0.066436,-0.194519,0.132505,8.841408,8.838302,7.422012,4.836892,29.872237,27.320734,45.397846,21.456593,46.973681,,,,20.046653,3.780467
盈利能力,摊薄净资产收益率_扣除非经常损益,0.769944,5.111443,6.890446,5.799355,2.777144,9.107532,10.586831,7.196792,3.813456,13.85947,8.830277,5.32507,2.578,15.702608,14.744393,11.084196,5.151039,24.387699,20.35066,14.206062,5.914364,17.667308,13.67929,9.565361,5.821752,17.962973,14.654357,9.569023,4.711594,17.351431,13.507526,9.606472,4.213674,19.003537,14.023494,9.995438,4.423424,3.646022,0.93123,2.950536,0.689841,4.449893,2.320315,1.940356,0.647797,2.428239,0.709944,0.296645,0.017749,0.813665,0.066138,-0.194249,0.132307,8.595732,8.592861,7.27,4.722569,17.892049,16.41005,36.995231,19.37,38.694658,,,,18.039855,3.780489
