盈利能力,息税前利润率,7.099362,12.973792,15.219478,13.74087,9.533007,12.972624,15.046297,14.358852,12.525638,11.104023,13.575351,10.2475,8.799681,-2.121504,1.73226,2.03904,4.348185,-2.356915,5.160914,11.009427,11.047094,17.344984,20.556949,19.624744,10.610604,13.031657,14.683974,14.772505,12.969854,11.311011,13.50634,13.235658,8.28157,13.19962,15.098568,15.734293,13.51816,25.437766,31.207177,36.472689,28.953738,30.202271,32.388107,32.82468,23.862807,23.409557,23.844725,25.630719,21.488551,20.749358,22.996953,23.58371,18.618458,16.056362,11.474455,15.305572
盈利能力,总资产报酬率,0.716312,6.649315,5.714382,3.12721,1.091947,7.577372,6.647274,3.865744,1.700761,7.948189,7.041206,3.222278,1.185988,-1.437937,0.893036,0.629335,0.682709,-1.455746,2.262808,2.847112,1.388957,7.953635,6.833466,3.935323,0.834942,6.423353,5.305412,3.505722,1.546651,5.757191,5.196897,3.27897,0.951654,6.086752,5.247672,3.324995,1.375611,9.515215,8.572894,6.310665,2.265476,11.534334,9.006964,6.114412,2.203586,10.542055,7.725843,5.459111,2.160808,12.903694,,6.80039,,9.6323,6.503903,7.083383
盈利能力,总资本回报率,0.889365,8.34065,7.228745,3.985126,1.377109,9.572584,8.414215,4.904118,2.130189,9.75543,8.615756,3.972606,1.458542,-1.728776,1.066715,0.75271,0.829353,-1.755898,2.766229,3.472569,1.668011,9.458267,8.109954,4.712465,0.99245,7.614931,6.316649,4.155426,1.843645,6.913665,6.225416,3.985528,1.14944,7.491753,6.432982,4.080195,1.69021,11.56787,10.41569,7.679828,2.75629,14.065495,10.967192,7.518933,2.678825,12.806653,9.501605,6.535937,2.631679,16.24794,,8.951485,,12.837928,8.758929,9.54864
盈利能力,投入资本回报率,0.978305,7.086259,5.796424,3.383635,1.136711,7.661885,6.524406,3.943448,1.853002,7.387316,6.500988,3.272162,1.268601,-0.436769,1.518983,1.107953,0.992196,0.311665,3.309006,3.219707,1.420486,7.626337,6.511069,3.892656,0.92802,6.018314,5.010646,3.447758,1.508182,5.858336,5.157156,3.305146,0.964714,6.133868,5.147319,3.38971,1.350291,8.755109,7.810236,5.716605,2.106296,10.18897,8.050246,5.633105,1.979176,9.606394,7.239387,5.074673,2.122208,11.103367,,6.134655,,9.243396,6.78973,6.805344
盈利能力,息前税后总资产报酬率_平均,0.650173,5.721317,5.095914,2.869386,0.978497,6.820486,6.000094,3.455091,1.56449,7.050438,6.203024,2.876105,1.070309,-1.864955,0.530762,0.471195,0.725711,-0.736821,2.256967,2.611725,1.202947,6.935837,5.95893,3.458183,0.729176,5.634381,4.633186,3.131574,1.365868,5.14229,4.627438,2.910846,0.566968,5.525858,3.823897,2.937016,0.959244,8.08103,6.441939,5.356124,1.623696,9.731645,6.484971,5.227947,1.437634,9.042953,5.311853,4.740539,1.462925,11.058438,,5.833461,,8.371568,5.837033,6.114276
盈利能力,毛利率,5.44992,12.32867,13.029439,10.825341,7.068419,12.158768,12.469843,11.026731,9.335011,9.412582,10.321679,6.422211,4.313715,-3.951678,-1.207816,-2.056791,0.568985,-2.112602,3.224507,7.9959,8.690042,14.582845,15.975437,14.532148,9.939278,12.50586,12.428897,11.933112,10.336048,9.486704,10.404761,9.705281,6.396365,11.73541,12.480624,11.728305,11.772992,22.344141,26.095306,29.826521,25.633622,26.078063,26.422376,26.078368,21.961504,19.85019,19.905091,20.548276,18.31298,18.921131,20.301754,20.026005,16.924757,15.062904,10.983497,15.657068
盈利能力,销售净利率,4.682146,9.602533,11.959573,10.840658,6.777258,10.103902,12.021001,11.064356,9.691199,8.234343,10.29432,7.364435,6.013093,-4.495484,-0.68741,-0.367437,2.840543,-2.823042,3.456682,8.198682,7.438412,12.899431,15.531359,14.5757,5.769447,9.013347,10.318451,10.616365,8.927241,7.630812,9.557946,9.226442,4.933918,9.251634,11.002092,11.287139,9.42651,18.349913,23.45004,27.138355,20.751523,21.159832,23.319285,23.463412,15.568253,16.004293,16.394287,17.917226,14.548329,14.267495,16.282425,16.265398,12.154854,9.825806,6.439259,9.155035
盈利能力,成本费用利润率,5.378874,12.376953,14.897625,12.727028,7.954113,12.340997,14.660119,13.429745,11.230738,10.011517,12.713153,8.677072,6.880262,-3.581811,0.014608,0.136699,2.484337,-3.75304,3.450565,9.476399,9.333004,16.682328,20.480559,18.76416,7.380449,11.453539,13.190879,13.112154,11.057221,9.26012,11.711221,11.277659,5.856394,11.569612,14.09227,14.058536,11.990447,26.377362,35.054039,42.394995,30.280091,31.72981,34.791107,34.68712,22.562895,22.182289,22.517793,24.549715,19.329993,19.781668,23.175544,22.790651,16.377233,13.001966,7.986907,12.335913
盈利能力,营业利润率,5.402142,11.540036,13.607344,11.765965,7.624729,11.553905,13.738331,12.964643,11.198565,9.694398,11.930612,8.530295,6.967982,-3.963302,0.085106,0.197614,2.634701,-4.118047,3.488336,9.103808,8.870654,15.132033,18.241993,17.046978,7.292482,10.666029,12.202945,12.183824,10.49263,9.141588,11.135529,10.813625,5.828882,10.847146,12.712772,12.616298,10.714084,21.89303,27.924991,32.156727,24.674371,25.59748,27.837239,27.898137,19.362086,18.867731,19.233961,20.735415,17.271249,17.339966,19.770666,19.309674,14.547637,11.501231,7.365935,10.862843
盈利能力,总资产净利率_平均,0.610193,4.849873,3.976945,2.253187,0.699192,5.146172,4.464956,2.632179,1.230857,4.862517,4.449382,2.093774,0.77167,-1.545489,0.387061,0.342148,0.537397,-0.748357,1.96628,2.149132,0.915496,5.394186,4.691742,2.716296,0.505778,3.88617,3.30448,2.297267,0.964246,3.621156,3.356262,2.094683,0.509771,3.896724,3.488635,2.225076,0.867005,5.985429,5.593554,4.037552,1.419774,6.70549,5.454486,3.723945,1.215134,6.071978,4.531911,3.314265,1.311262,6.632295,,3.517146,,4.458309,2.854524,3.171001
盈利能力,总资产净利率_平均(含少数股东损益),0.47242,4.921481,4.490401,2.467167,0.776293,5.901738,5.310735,2.978788,1.315894,5.89409,5.339415,2.315712,0.810422,-3.046999,-0.354382,-0.113407,0.445994,-1.743649,1.515586,2.120234,0.935235,5.915103,5.162878,2.922845,0.453994,4.442713,3.728121,2.519411,1.064571,3.884007,3.677655,2.285736,0.566968,4.266214,3.823897,2.385216,0.959244,6.863942,6.441939,4.695597,1.623696,8.081,6.484971,4.370643,1.437634,7.207233,5.311853,3.816207,1.462925,8.872727,,4.690146,,5.894555,3.649874,4.236929
成长能力,归母净利润,947188311.55,7528041660.9,6229637462.36,3511873274.42,1074401113.65,7760250070.85,6695418129.02,3926887990.24,1815129771.68,6519770719.89,5962486915.46,2778588045.78,1010519269.71,-1827132234.16,452619275.26,395353740.54,626904596.98,-836732466.55,2260747452.01,2483720120.8,1052867716.03,6086298670.23,5207659133.66,3023138627.76,558900073.09,4293272328.81,3626867660.7,2506841967.57,1066644482.07,4035710030.53,3754078841.75,2348121672.96,572830047.79,4334460539.61,3740620028.61,2314830648.28,981789375.96,6221977276.94,5841511776.11,4163678833.75,1472819984.04,6976475852.9,5626773003.68,3908402026.17,1268565123.47,5964358783.42,4246533594.37,3006300450.26,1205289888.14,5757297403.74,4855581448.83,2936293222.31,1001012769.84,3497441277.18,2198399982.42,2489609097.77
成长能力,营业总收入,15662169321.92,79553931304.55,58814260597.52,35471893868.08,17602618871.39,88008114048.05,66296631353.21,40164880511.41,20023654859.74,95975196217.52,69506218179.37,41729125517.97,17649256075.35,80194583010.24,60883891816.04,35922988581.82,18316136528.39,71075745807.66,50411287847.74,29792412288.91,14459651863.39,51684433449.89,36896975048.11,22318099285.09,8695418836.13,54370549106.11,39655555222.64,25896355731.97,13191336178.34,56633636514.17,43038186844.88,27771168724.65,12912694943.59,51190754896.92,37583712265.27,22629052387.66,10971994395.66,39176660989.75,28688669021.51,17842937772.26,8116809461.5,39687933803.85,28687874547.92,19550149100.44,9640446020.49,44178960880.82,30360347869.0,19319959518.69,9242957451.67,53916002640.73,40813547473.53,24073023371.39,10491524144.72,47061207541.46,43653088770.3,36335062301.01
成长能力,净利润,733325783.48,7639192784.78,7033934576.37,3845386825.31,1192840030.69,8898608640.32,7964611707.68,4443985587.01,1940532357.52,7902927277.9,7155192963.76,3073114543.98,1061266302.68,-3603682431.12,-423018796.07,-134867843.95,520277830.09,-1979999863.77,1742558332.89,2450970210.48,1075568497.84,6673430964.02,5730601883.04,3253019279.55,501677609.55,4907175921.18,4091839416.76,2749251857.59,1177622440.38,4328176300.41,4113566745.78,2562291016.81,637101855.37,4744635806.33,4106531263.1,2489702707.52,1082805096.25,7126503199.94,6727504634.99,4842279954.38,1684361619.41,8405927364.49,6689807250.95,4587132171.67,1500849043.23,7078081154.92,4977362837.97,3461600843.47,1344695938.92,7699703276.96,6645435438.07,3915573220.04,1275229503.54,4624143220.38,2810935811.88,3326487812.9
成长能力,扣非净利润,928096430.09,7190755196.45,6057665203.93,3362591092.89,960444110.86,7209796749.04,6389809092.65,3622236412.41,1758119195.63,6159545949.22,5661804359.62,2621558298.17,834182138.35,-2226257039.75,225543559.13,177938822.15,421273410.51,-1125092919.15,2020412365.87,2283221623.89,963860828.97,5912507916.82,5058630941.9,2945460428.83,638724534.24,4228906711.63,3591178833.22,2507313970.06,974412576.23,3712943492.28,3466941167.03,2279765042.13,609501726.39,4261827547.64,3658151960.16,2304690976.98,897819679.44,6173113667.9,5780193969.2,4092762112.88,1447613241.02,6816910355.21,5528686147.21,3850132431.56,1262827190.11,5782042176.2,4154108783.02,2942893924.64,1198863051.64,5715617244.19,4793337729.94,2847199640.21,984820608.19,3325268742.89,1895522356.58,1956500123.29
成长能力,营业总收入增长率,-11.023641,-9.60614,-11.2862,-11.684303,-12.093777,-8.306471,-4.619038,-3.748568,13.453251,19.677904,14.161917,16.162733,-3.640944,12.829745,20.774323,20.577643,26.67066,37.513817,36.627156,33.478678,66.290458,-4.940387,-6.956352,-13.817606,-34.082349,-3.996012,-7.859605,-6.750932,2.157885,10.632548,14.512868,22.723515,17.687764,30.666457,31.005294,26.823579,35.176197,-1.288355,0.002769,-8.732472,-15.804627,-10.165533,-5.508742,1.191459,4.300447,-18.05965,-25.612082,-19.744357,-11.900717,14.565701,,,,7.807279,20.140398,
成长能力,归属母公司净利润增长率,-11.840345,-2.992279,-6.956707,-10.568539,-40.805678,18.921099,12.372793,41.326743,79.623469,456.830808,1217.329429,602.810612,61.191874,-118.538736,-79.780325,-83.966505,-40.45742,-114.148813,-56.588029,-18.109354,88.382103,41.613787,43.585584,20.5955,-47.602028,6.219298,-3.388612,6.759457,86.206098,-7.044012,0.359801,1.438162,-41.654487,-30.475374,-35.4199,-42.77441,-36.528396,-10.144132,3.816375,6.531487,16.101251,16.834838,32.502731,30.007033,5.249793,3.465356,-12.543252,2.384204,20.407044,64.40754,,,,59.090306,-11.696981,
收益质量,经营活动净现金/销售收入,0.276468,0.143972,0.186335,0.15588,0.202862,0.155754,0.148646,0.132716,0.089682,0.119586,0.075138,0.031572,-0.072609,0.002794,0.047442,0.029221,0.012591,0.011898,0.062347,0.092563,0.028917,0.195963,0.172431,0.145175,0.174845,0.166044,0.204661,0.186142,0.114491,0.119614,0.160097,0.121288,0.128357,0.195082,0.193997,0.22986,0.205339,0.340783,0.397355,0.47025,0.513012,0.318882,0.394149,0.420033,0.455909,0.235935,0.316491,0.232669,0.262038,0.245978,0.287618,0.259999,0.246665,0.192684,0.123101,0.21362
收益质量,经营性现金净流量/营业总收入,0.276468,0.143972,0.186335,0.15588,0.202862,0.155754,0.148646,0.132716,0.089682,0.119586,0.075138,0.031572,-0.072609,0.002794,0.047442,0.029221,0.012591,0.011898,0.062347,0.092563,0.028917,0.195963,0.172431,0.145175,0.174845,0.166044,0.204661,0.186142,0.114491,0.119614,0.160097,0.121288,0.128357,0.195082,0.193997,0.22986,0.205339,0.340783,0.397355,0.47025,0.513012,0.318882,0.394149,0.420033,0.455909,0.235935,0.316491,0.232669,0.262038,0.245978,0.287618,0.259999,0.246665,0.192684,0.123101,0.21362
收益质量,成本费用率,99.233597,92.21328,91.335209,94.079553,97.656436,92.372666,91.990476,93.744744,95.227936,94.77631,93.685054,97.559796,99.871207,107.919407,104.784782,106.02638,103.313599,106.234184,100.563416,96.121891,95.551679,90.62887,88.680227,90.359003,96.38354,92.670132,92.328901,92.989729,94.447285,95.451185,94.250872,94.987649,98.449925,93.241434,92.192275,93.346178,93.258356,84.102539,80.347417,77.025972,82.464327,81.564031,81.129816,81.362535,85.936201,87.155937,87.327586,86.725848,88.981354,87.124588,85.163636,86.082236,89.781674,91.735033,95.35328,91.189473
收益质量,期间费用率,4.683517,4.541951,4.364649,4.904895,4.724855,4.531434,4.460319,4.771476,4.562947,4.188893,4.006734,3.982007,4.184923,3.967729,3.576966,3.969589,3.882585,4.121581,3.787924,4.117792,4.241722,5.211715,4.655664,4.891152,6.322819,5.175992,4.757799,4.922841,4.783333,4.93789,4.655634,4.692931,4.84629,4.976845,4.672899,5.074483,5.031348,6.446681,6.442724,6.852494,8.097949,7.642095,7.552192,7.440903,7.897706,7.006127,7.232677,7.274124,7.294335,6.045719,5.465391,6.108242,6.706432,6.797938,6.336778,6.846542
收益质量,销售成本率,94.550079,87.671329,86.97056,89.174658,92.93158,87.841231,87.530156,88.973268,90.664988,90.587417,89.67832,93.577788,95.686284,103.951678,101.207816,102.056791,99.431014,102.112602,96.775492,92.004099,91.309957,85.417154,84.024562,85.467851,90.060721,87.494139,87.571102,88.066887,89.663951,90.513295,89.595238,90.294718,93.603634,88.264589,87.519375,88.271694,88.227007,77.655858,73.904693,70.173478,74.366377,73.921936,73.577623,73.921631,78.038495,80.149809,80.094908,79.451723,81.687019,81.078868,79.698245,79.973994,83.075242,84.937095,89.016502,84.342931
收益质量,经营活动净现金/归属母公司的净利润,4.571518,1.521458,1.759202,1.574476,3.323358,1.767854,1.470792,1.357449,0.989336,1.760382,0.875911,0.474154,-1.268165,,6.318866,2.635973,0.367883,,1.390251,1.113826,0.397134,1.665869,1.221703,1.071748,2.720268,2.106026,2.237738,1.922899,1.41593,1.681304,1.83542,1.43447,2.893432,2.308563,1.932728,2.183046,2.410066,2.129722,1.951481,2.0152,2.827245,1.816154,2.009555,2.101041,3.464676,1.749824,2.262737,1.495245,2.00948,2.30644,2.417574,2.131586,2.585276,2.592746,2.444392,3.117717
收益质量,所得税/利润总额,12.280753,15.86463,12.105762,9.461483,12.750803,11.36701,10.862537,12.11567,9.384006,13.218078,13.568094,13.004792,12.491008,,4590.658748,353.514723,-10.670879,,0.383954,9.992556,16.589554,14.680695,14.485281,14.033577,18.894835,15.080661,15.276649,12.930343,14.516595,13.667796,13.408153,13.871246,14.425129,14.238823,15.316308,13.990335,15.699951,17.283236,16.740535,16.89412,16.895091,18.239023,17.383557,16.862213,19.708624,17.218524,16.628951,15.845808,15.41713,17.216445,17.503609,17.092382,17.335029,17.619592,15.448439,18.615065
财务风险,流动比率,1.099042,1.026121,1.07232,0.99999,1.053629,1.089866,1.130093,1.180232,1.361106,1.324004,1.424115,1.282198,1.254783,1.12047,1.260159,1.214383,1.295185,1.175566,1.653565,1.621138,2.001344,1.787152,1.90277,1.658435,1.799297,1.869567,1.839939,1.667304,1.617931,1.42961,1.473574,1.287209,1.340747,1.281918,1.636401,1.52234,1.763324,1.596922,1.570113,1.461524,1.488136,1.329705,1.404112,1.275863,1.533336,1.41329,0.886612,0.91272,0.935795,0.789867,,0.803727,,0.874472,0.771884,0.852837
财务风险,速动比率,0.909985,0.837297,0.956922,0.879811,0.911893,0.922366,0.995255,0.985163,1.148691,1.12007,1.1863,1.024191,1.035097,0.911918,1.078022,0.985671,1.024207,0.98812,1.437603,1.392683,1.749336,1.623419,1.711695,1.496202,1.550212,1.710572,1.615277,1.453728,1.418199,1.229903,1.284967,1.105291,1.125742,1.132601,1.441247,1.317064,1.570042,1.443814,1.426569,1.330645,1.356077,1.213641,1.24343,1.149122,1.3741,1.258834,0.74436,0.764983,0.769031,0.657371,,0.651724,,0.709865,0.59603,0.709173
财务风险,保守速动比率,0.804537,0.752679,0.853273,0.780733,0.813336,0.824074,0.906415,0.884809,1.065198,1.032808,1.067625,0.907531,0.921181,0.839828,0.970942,0.862402,0.915567,0.886934,1.264014,1.173726,1.557534,1.479734,1.558174,1.322281,1.378445,1.566401,1.444061,1.184927,1.315,1.115259,1.188891,0.991871,1.001051,1.013776,1.359785,1.203234,1.50029,1.363182,1.351002,1.23771,1.253943,1.081291,1.125939,1.033061,1.248267,1.146037,0.656405,0.610471,0.669624,0.606461,,0.594743,,0.658208,0.516937,0.583577
财务风险,资产负债率,41.397,42.514418,43.931423,44.318878,42.285826,43.654174,43.918934,45.937755,44.250338,45.689463,45.785749,47.731715,47.945522,44.189407,41.441268,39.254049,38.679783,37.971351,34.162849,34.161293,32.221729,33.374566,32.961911,35.625912,34.373269,34.686412,35.135131,35.528462,35.990184,36.975626,36.974833,39.292352,38.105447,39.067488,37.067366,37.415306,36.572895,37.35978,37.04698,37.775986,37.275737,38.396847,39.405253,42.662011,49.654457,50.940304,52.074512,50.988174,51.413536,52.82894,,53.865607,,51.493502,53.790243,52.939384
财务风险,权益乘数,2.020175,2.071747,2.111098,2.119524,2.075103,2.141317,2.152225,2.192867,2.153104,2.084915,2.085015,2.121211,2.11212,1.890598,1.85561,1.82113,1.818351,1.74726,1.704136,1.700516,1.671303,1.708315,1.705394,1.741979,1.725155,1.760545,1.766469,1.770394,1.776849,1.825132,1.826136,1.862129,1.843364,1.851667,1.822132,1.827928,1.818816,1.839625,1.839849,1.8529,1.847981,2.097978,2.117624,2.174448,2.366222,2.464933,2.510527,2.47558,2.506304,2.712043,,3.045495,,3.04218,3.122475,3.072909
财务风险,权益乘数(含少数股权的净资产),1.706397,1.739566,1.78353,1.79594,1.732676,1.774754,1.783133,1.849719,1.793732,1.841263,1.844533,1.913206,1.921064,1.791774,1.707687,1.6462,1.630783,1.612158,1.518899,1.518863,1.475399,1.500928,1.491689,1.55342,1.523769,1.531074,1.541666,1.551072,1.56226,1.586687,1.586667,1.647238,1.615651,1.641159,1.589,1.597834,1.576613,1.596418,1.588486,1.607096,1.594279,1.623293,1.650308,1.744044,1.986273,2.038333,2.086572,2.040323,2.058186,2.119943,,2.16758,,2.061579,2.164045,2.124919
财务风险,产权比率,82.680015,86.869675,93.158557,94.732566,86.655772,91.747245,93.200236,101.116037,93.932803,99.80531,100.029709,107.918389,107.6608,87.29142,78.831001,71.946452,70.676227,68.745744,58.78377,58.528786,53.336464,56.348548,55.444156,62.512074,59.153227,60.007166,61.175815,62.123216,63.402732,66.303125,66.386436,73.360781,69.714253,72.58206,66.687828,67.729218,65.554372,67.865565,67.308609,69.58392,68.305954,71.577654,74.575357,84.987174,116.008821,122.128796,128.999171,122.729747,126.874046,134.504136,,170.559412,,150.768757,170.823393,162.677929
财务风险,现金比率,0.50416,0.430981,0.549381,0.534658,0.484861,0.46571,0.526705,0.579221,0.630292,0.604036,0.629001,0.50098,0.479018,0.494342,0.603575,0.547867,0.544135,0.482681,0.811984,0.850042,1.093958,1.111935,1.097828,0.943027,1.071825,1.153642,1.043132,0.860609,0.84016,0.718032,0.873012,0.682599,0.684566,0.702508,0.989182,0.914225,1.122036,1.014909,1.071638,0.946752,0.979345,0.767026,0.908221,0.834221,0.998454,0.831999,0.493512,0.403245,0.474732,0.422418,,0.399099,,0.395035,0.296828,0.377961
营运能力,应收账款周转率,1.652792,7.171896,5.273363,3.445256,1.58277,7.131122,5.151681,3.464965,1.585092,9.105672,6.639024,4.035179,1.722375,9.605307,7.214273,4.793957,2.282298,9.768898,7.234009,4.908225,2.279227,8.673187,6.664591,3.983075,1.679592,9.276728,7.299379,4.94905,2.164351,10.145563,8.987157,5.270223,2.486738,9.65756,7.242765,4.937778,2.084542,7.602124,6.165289,3.829122,1.776027,7.555616,6.599733,4.233717,2.017247,8.961431,7.500188,4.583501,2.151663,11.426096,,5.199676,,9.665064,10.611903,10.292772
营运能力,应收账款周转天数,54.453304,50.195928,51.200721,52.245753,56.862322,50.482934,52.410076,51.94857,56.779027,39.535795,40.668627,44.607684,52.253403,37.479278,37.425805,37.547264,39.433926,36.851648,37.3237,36.673133,39.487055,41.50723,40.512613,45.191212,53.584415,38.806783,36.989444,36.370614,41.582892,35.483488,30.042867,34.154147,36.191978,37.276492,37.278575,36.453641,43.174945,47.355184,43.793564,47.008153,50.674882,47.646676,40.910743,42.515829,44.615252,40.172153,35.999093,39.271282,41.828099,31.506821,,34.617537,,37.247551,33.924167,34.975998
营运能力,存货周转率,2.407483,11.266769,10.080902,6.000042,3.050331,12.445176,10.17845,5.253716,2.805367,14.401524,9.562547,5.503281,2.701549,16.899548,13.916229,7.654035,3.521956,20.549403,14.977639,7.77613,4.154156,17.643724,12.180062,7.401002,2.587178,17.145999,10.924624,7.203058,3.776412,17.060085,13.572851,8.146004,3.769659,17.686584,12.517752,7.441548,3.728421,14.271887,10.177636,6.477435,3.102035,12.796407,8.157142,5.631914,2.824752,12.007064,7.546345,5.049671,2.221943,13.744006,,5.876891,,11.503259,11.856229,11.068094
营运能力,存货周转天数,37.383438,31.952371,26.783314,29.999789,29.504987,28.92687,26.52663,34.261458,32.08136,24.997354,28.235153,32.70776,33.314214,21.302344,19.401807,23.517006,25.553981,17.518757,18.026872,23.14776,21.66505,20.403855,22.167374,24.321029,34.78693,20.99615,24.714808,24.989386,23.832142,21.101887,19.892651,22.096721,23.874832,20.35441,21.569367,24.188515,24.138901,25.224413,26.528752,27.788775,29.013209,28.132894,33.099825,31.960709,31.861197,29.982348,35.778907,35.645884,40.505072,26.193236,,30.628436,,31.295476,30.363785,32.525925
营运能力,总资产周转率,0.100898,0.512519,0.375465,0.227584,0.114543,0.584104,0.441788,0.269223,0.135782,0.715793,0.518675,0.314445,0.134776,0.677791,0.515532,0.308643,0.15701,0.617649,0.438451,0.258606,0.12573,0.458555,0.332416,0.200528,0.078689,0.492903,0.361306,0.237313,0.119249,0.50899,0.384774,0.247737,0.114912,0.46113,0.34756,0.211321,0.10176,0.374058,0.274709,0.173024,0.078244,0.381902,0.278094,0.186274,0.092343,0.450331,0.324006,0.21299,0.100556,0.621884,,0.288351,,0.599905,0.566815,0.462797
营运能力,总资产周转天数,891.988308,702.412935,719.108173,790.914562,785.72542,616.327712,611.152721,668.588695,662.82509,502.938228,520.556368,572.436623,667.773082,531.136968,523.730405,583.197662,573.211438,582.855178,615.804137,696.037468,715.81637,785.074237,812.234364,897.627444,1143.736567,730.365618,747.288396,758.488829,754.718737,707.283021,701.709357,726.57518,783.205839,780.689463,776.84228,851.782415,884.431448,962.416039,982.857959,1040.315691,1150.237467,942.648056,970.891935,966.314045,974.616893,799.411515,833.316925,845.106254,895.021161,578.886083,,624.238841,,600.094464,635.126877,777.877676
营运能力,流动资产周转率,0.453621,2.161484,1.50954,0.920446,0.473865,2.179963,1.593348,0.942853,0.479689,2.659009,1.861952,1.147091,0.507652,2.81895,2.082629,1.305595,0.655438,2.494071,1.71502,0.98539,0.493412,1.828322,1.34705,0.794503,0.321895,2.167625,1.629039,1.094766,0.55363,2.414304,1.851033,1.164779,0.55653,2.108696,1.526841,0.957206,0.432128,1.688576,1.232576,0.816271,0.367198,1.71423,1.238257,0.794915,0.385633,2.018588,1.545028,1.048077,0.470914,3.006261,,1.38661,,2.815892,2.64121,2.210576
营运能力,流动资产周转天数,198.403383,166.552215,178.862413,195.55732,189.92743,165.140385,169.454439,190.909835,187.621497,135.38874,145.009063,156.918618,177.286787,127.707102,129.643777,137.868172,137.312554,144.342312,157.432486,182.668758,182.403088,196.901799,200.437913,226.556483,279.593954,166.080319,165.741797,164.418656,162.563241,149.111279,145.864436,154.53574,161.716076,170.721547,176.835673,188.047264,208.271414,213.197268,219.053275,220.514739,245.098922,210.006813,218.048298,226.43917,233.382447,178.342483,174.754074,171.743092,191.117696,119.750055,,129.812923,,127.845801,136.301118,162.853421
营运能力,应付账款周转率,1.490435,6.223935,4.451757,2.671222,1.326917,6.441932,5.115164,3.571531,1.75497,8.662336,7.249355,4.264721,1.942476,10.194906,8.985583,5.450548,2.612371,11.155495,8.466488,4.789588,2.542422,8.728071,7.564294,4.690377,2.219739,9.194746,6.846793,4.455283,,8.463722,,4.224897,1.981019,6.784778,5.274499,3.21427,1.550291,4.883339,3.663339,2.190347,1.070588,4.540208,3.39557,2.246741,1.173957,5.861161,4.893406,3.199008,1.444878,9.232206,,4.452368,,8.674553,8.135283,6.646634
