每股指标,摊薄每股收益_最新股数,1.14182,2.8883,2.677363,2.036085,1.084279,2.661836,2.424939,1.787197,0.953857,2.294383,2.311026,1.584974,0.850765,1.681997,1.291792,0.84096,0.512462,1.571305,1.373415,1.009754,0.427716,3.091513,2.383571,1.375173,0.718554,2.344793,1.985062,1.259346,0.474315,1.853182,1.53125,0.915259,0.451864,1.762622,1.460003,0.87714,0.406409,1.636461,1.32259,0.777964,0.34856,1.552933,1.20058,0.703544,0.314674,1.404544,1.089919,0.63345,0.282436,1.301071,0.985806,0.524901,0.210207,0.886929,0.629376,0.406068,0.162819,0.67866,0.481487,0.316145,0.126343,0.519076,0.366813,0.241702,0.093808,0.338358,0.230135,0.149244,0.063569,0.260847,0.170997,0.112605,0.047749,0.188756,0.126547,0.083621,0.040386,0.154907,0.118478,0.079132,0.038471,0.129112,0.098642,0.064321,0.028072,0.096033,0.07044,0.042345,0.018432,0.063752,0.051444,0.033918,0.014409,0.052507,0.03957,0.02534,0.010716,0.04211,0.024446,0.027588,0.014645,0.018775,0.011052,0.017037,0.012802,0.014403,0.008117,0.013395,0.008443,0.009852,0.007139,0.013341,0.007005,0.00742,0.003567,0.002237,0.004032
每股指标,摊薄每股净资产_期末股数,23.593213,22.442917,22.268808,22.646106,22.848716,21.763582,22.710995,22.064733,23.140399,22.193752,22.197722,21.480724,22.277315,21.428279,21.051815,20.629093,30.518446,29.800953,29.579548,28.952776,30.535798,29.788986,29.848234,28.431941,30.668814,29.699388,29.29017,34.392766,19.917041,18.995587,18.444009,18.888601,18.094652,17.320458,16.801979,16.603343,15.796825,15.100511,14.56503,13.631905,13.496195,12.898995,12.292762,11.941174,11.279556,10.740415,10.203832,9.42175,13.732288,13.00479,12.198151,11.013626,10.652781,10.1219,9.459323,8.885424,8.420102,8.001656,7.495767,7.069546,6.682018,6.357316,5.973002,7.346907,7.018901,6.705488,6.338672,6.068414,6.088513,5.874427,3.368955,3.147459,3.036196,2.783164,2.548908,2.390746,2.331378,2.176703,2.042955,2.85099,3.090245,2.836732,2.636203,2.423955,2.990997,2.783645,2.593343,2.385827,3.321953,3.144871,2.989846,2.821563,2.634193,2.495708,2.688289,2.490185,2.349759,2.246858,2.273392,2.098159,2.164808,2.027477,2.401823,2.255934,2.178127,1.974414,2.047128,1.875212,1.924418,1.791009,2.235593,2.090916,1.956152,2.052829,,,
每股指标,调整每股净资产_期末股数,22.351716,21.220394,21.321866,21.662071,21.98115,20.884654,21.830285,21.176919,22.261411,21.359992,21.374785,20.640006,21.417816,20.569461,20.253841,19.833717,29.114297,28.837241,28.722393,28.07972,29.680559,28.898738,29.034433,27.614129,29.91029,28.885682,28.505785,33.450446,19.323288,18.398513,17.909168,18.318674,17.545652,16.775437,16.318889,16.153165,15.350448,14.666817,14.204959,13.275975,13.127967,12.529247,11.912244,11.564166,10.90378,10.361261,9.806783,9.032659,13.136286,12.46193,11.666058,10.529963,10.175508,9.645027,8.966026,8.39688,7.921423,7.508283,7.226089,6.800818,6.386689,6.061529,5.75562,6.493654,6.182248,5.864277,5.517363,5.243349,5.864332,5.657824,3.167008,2.945914,2.839319,2.613824,2.409316,2.248797,2.218258,2.071228,1.937067,2.690463,2.911825,2.657569,2.462448,2.250506,2.782263,2.574055,2.386626,2.178073,3.051621,2.869888,2.710995,2.539833,2.359673,2.22405,2.420447,2.282145,2.145753,2.042896,2.071217,1.800618,1.914005,1.772546,2.055442,1.901829,2.065354,1.863144,2.047128,1.760984,1.924418,1.673637,2.235593,1.937363,1.956152,2.052829,,,
每股指标,每股净资产_最新股数,23.593213,22.442917,22.268808,22.646106,22.848716,21.763582,22.710995,22.064733,23.30381,22.350477,22.354476,21.632415,22.434631,21.5796,21.200477,20.77477,21.94452,21.424053,21.262875,20.756623,21.861429,21.326765,21.369182,20.355219,21.956658,21.262619,20.969649,20.073624,11.624747,11.086932,10.764999,11.024489,10.561094,10.109229,9.806615,9.690679,9.219948,8.813538,8.501,7.956375,7.877166,7.528605,7.174772,6.969565,6.583407,6.268732,5.955551,5.499083,5.343309,5.060236,4.746368,4.285463,4.145056,3.938487,3.680675,3.457368,3.276308,3.113488,2.916644,2.750799,2.60001,2.473667,2.324128,2.199017,2.100841,2.007033,1.89724,1.816349,1.822364,1.758286,0.913961,0.853871,0.823687,0.755042,0.691491,0.648583,0.632477,0.590516,0.554231,0.515628,0.502049,0.460863,0.428284,0.393802,0.404937,0.376865,0.351101,0.323006,0.345957,0.327515,0.31137,0.293845,0.274332,0.259909,0.279965,0.259334,0.24471,0.233993,0.236757,0.218508,0.225449,0.211147,0.15093,0.141763,0.136873,0.124072,0.128641,0.117838,0.12093,0.112547,0.110259,0.103124,0.096477,0.092041,0.019677,0.018268,0.01225
每股指标,每股经营现金流,0.464626,2.577924,2.497373,2.220069,0.399939,2.408279,2.282813,1.827991,0.293322,1.949365,1.441171,1.253268,0.408347,1.786118,1.080928,0.655559,-0.132742,4.072048,5.094303,2.513753,-0.100243,2.997414,2.734626,1.792467,0.386119,1.647674,0.120477,-0.433111,-0.27602,2.525262,1.987904,1.891161,0.312423,1.109746,1.17694,0.877114,-0.827607,2.866101,2.681281,2.008324,0.886751,2.092856,1.839482,1.864555,0.798273,1.52378,1.322316,1.111803,0.959893,0.492089,0.676739,0.545682,-0.033467,1.145019,0.652085,0.664785,-0.195635,-0.64498,-0.530087,-0.232575,-0.588527,0.62236,-0.444117,-0.227595,-0.165274,0.862368,0.655433,1.276994,0.170153,1.510898,0.346601,-0.001991,-0.218346,0.124993,0.244279,0.278732,0.232686,0.603578,0.310795,0.217795,0.324392,0.987584,0.527484,0.429579,-0.089428,0.701045,0.271596,0.080877,0.092685,0.915493,0.638548,0.227198,-0.17714,0.62104,,0.081951,,0.433333,-0.259114,0.566258,0.169985,0.226942,-0.031057,0.361523,,,,,,,,,,,,,
每股指标,每股现金流量净额,0.061801,-0.97704,-1.251985,0.233692,0.099078,-2.172458,-0.419757,-0.050176,1.436262,0.615297,-0.001371,-0.302428,0.302823,-3.24104,-4.144807,-4.887669,-6.391418,3.580013,2.657314,-0.767495,-0.433249,1.513632,-3.553674,-2.100251,0.636937,5.274041,5.233417,7.073091,0.271583,0.146723,-0.034753,0.839565,1.084413,-0.108783,0.073189,0.756649,0.055274,-0.741271,-0.281647,-0.098475,0.865115,0.594113,0.068802,1.13086,0.991269,-0.056642,-0.51722,-0.129884,0.53905,0.463636,0.840055,1.111503,-0.044835,0.843512,0.418396,0.601115,-0.238745,-1.227556,-1.054932,-0.529148,-0.763656,-0.415713,-1.178701,-0.706732,-0.341359,-0.096915,-0.049506,0.809302,0.23163,3.109698,0.062179,-0.078552,-0.322371,0.00011,0.068885,0.212463,0.230834,0.353141,0.093927,0.189129,0.305631,0.539289,0.150798,0.1151,-0.118657,0.298704,-0.091382,-0.19204,0.106472,-0.056066,-0.256154,-0.203413,-0.337821,0.141914,,-0.179551,,0.495687,-0.34098,-0.287623,-0.538983,0.617985,-0.202926,0.20033,,,,,,,,,,,,,
每股指标,每股企业自由现金流量,,2.905764,,1.471392,,3.760746,,2.267479,,1.341612,,1.546918,,7.515803,,7.269348,,2.679969,,2.131287,,5.370586,,3.101596,,3.700766,,7.773526,,3.422887,,0.086999,,0.975748,,0.094253,,-0.062313,,-0.227778,,0.691962,,0.078306,,-0.416178,,0.341774,,0.777015,,0.636582,,0.374521,,0.25025,,0.297338,,0.028482,,-0.166065,,0.195959,,0.187605,,0.826345,,-2.701012,,0.107656,,0.094071,,0.18977,,-0.009063,0.028962,0.200309,0.008333,0.317543,0.294047,0.301287,-0.00594,0.347182,0.336809,0.353168,0.000923,0.364799,0.417938,0.434412,0.31459,0.293978,,0.017623,,-0.148181,-0.436005,0.78517,0.645098,-0.267539,0.043558,-0.013925,,,,,,,,,,,,,
每股指标,每股股东自由现金流量,,2.764709,,1.24072,,3.230202,,2.613558,,1.314874,,1.366,,7.552058,,7.348177,,1.851952,,1.250682,,6.938957,,4.034327,,1.196756,,4.702001,,3.422887,,0.086999,,0.96509,,0.094157,,0.779384,,0.633124,,0.691962,,0.078306,,0.432747,,0.322569,,0.777015,,0.636582,,0.374521,,0.25025,,0.297338,,0.028482,,-0.166065,,0.195959,,0.166259,,0.826345,,-2.804561,,0.310114,,0.166377,,0.18977,,-0.004615,0.03454,0.200309,0.008333,0.273455,0.248234,0.288247,-0.016289,0.338613,0.33652,0.369437,0.011309,0.026457,0.102199,0.54705,0.31728,0.259644,,0.019883,,-0.198768,-0.446768,0.726198,0.666829,-0.233779,0.037939,0.155798,,,,,,,,,,,,,
每股指标,每股未分配利润,11.343407,10.201587,9.99065,10.368372,10.601566,9.517287,10.493389,9.855648,11.021477,10.074308,10.090834,9.369874,10.150154,9.305355,8.917165,8.469495,13.40498,12.694988,12.767109,12.294113,15.34706,14.749631,14.288282,12.879763,14.934941,13.958936,13.585023,15.444019,16.604384,15.791724,15.343367,15.78797,14.994021,14.219827,13.788658,13.590022,12.783504,12.087189,11.625013,10.691888,10.556178,9.958978,9.450929,9.099341,8.433078,7.893937,7.458822,6.67674,10.113005,9.382002,8.799291,7.614767,7.256004,6.703792,6.131176,5.557277,5.092128,4.673682,4.300415,3.874193,3.486403,3.161702,2.811669,3.237175,2.943061,2.629648,2.3197,2.049442,2.063204,1.850818,1.796785,1.663235,1.524316,1.298295,0.92663,0.768468,0.7091,0.554957,0.494615,1.024372,1.057081,0.670276,0.791873,0.580622,0.428998,0.221645,0.539529,0.332013,0.201995,0.025006,0.53664,0.368357,0.181027,0.042662,0.382881,0.244451,0.104025,0.001124,0.144887,-0.040689,0.179472,0.042141,0.313959,0.205265,0.20522,,0.12917,,0.134366,,,0.277651,,0.115727,,,
每股指标,每股资本公积金,9.894399,9.882019,9.915699,9.914451,9.885677,9.884839,9.852333,9.845747,10.154751,10.15471,10.148069,10.149504,10.147827,10.146254,10.168583,10.164427,14.143776,14.131268,14.184741,14.026755,13.821276,13.821276,13.643209,13.637087,13.637087,13.637087,13.603468,16.912928,1.197634,1.197634,1.197634,1.197634,1.197634,1.197634,1.197634,1.197634,1.197634,1.197634,1.200169,1.200169,1.200169,1.200169,1.197634,1.197634,1.197078,1.197078,1.195245,1.195245,1.792868,1.796944,1.78514,1.78514,1.78514,1.807483,1.801324,1.801324,1.801324,1.801324,1.801427,1.801427,1.801427,1.801427,1.808047,2.650461,2.616719,2.616719,2.611325,2.611325,2.617661,2.615961,0.19966,0.112665,0.140321,0.131729,0.115208,0.115208,0.115208,0.115208,0.11569,0.177643,0.197607,0.180898,0.167819,0.166822,0.400186,0.400186,0.398805,0.398805,0.818447,0.818354,0.781237,0.781237,0.781197,0.781077,0.776091,0.716417,0.716417,0.716417,0.715626,0.715626,0.715626,0.715626,0.665414,0.665414,0.655015,0.655015,0.697761,0.655015,0.655015,0.655015,,0.733785,,0.907164,,,
每股指标,每股盈余公积金,1.418209,1.418209,1.418209,1.418209,1.418209,1.418209,1.418209,1.418209,1.408265,1.408265,1.408265,1.408265,1.408265,1.408265,1.408265,1.408265,1.972317,1.972736,1.626708,1.631074,1.633318,1.633318,1.105823,1.105823,1.105823,1.105823,0.879247,1.078503,1.006203,1.006203,0.902985,0.902985,0.902985,0.902985,0.815667,0.815667,0.815667,0.815667,0.739826,0.739826,0.739826,0.739826,0.644178,0.644178,0.649379,0.649379,0.549245,0.549245,0.823868,0.823297,0.612009,0.612009,0.612009,0.610998,0.526743,0.526743,0.526743,0.526743,0.394567,0.394567,0.394567,0.394567,0.353285,0.45927,0.45927,0.45927,0.407647,0.407647,0.407647,0.407647,0.372508,0.371559,0.371559,0.353138,0.507069,0.507069,0.507069,0.506537,0.432649,0.648974,0.835557,0.835557,0.67651,0.67651,0.811812,0.811812,0.655007,0.655007,0.85151,0.85151,0.671968,0.671968,0.671968,0.671968,0.529316,0.529316,0.529316,0.529316,0.412878,0.423223,0.269709,0.269709,0.422449,0.385254,0.317892,0.319399,0.220196,0.220197,0.135037,0.135994,,0.079478,,0.029938,,,
每股指标,每股留存收益,12.761617,11.619797,11.40886,11.786582,12.019776,10.935497,11.911599,11.273858,12.429742,11.482573,11.4991,10.77814,11.55842,10.71362,10.32543,9.87776,15.377297,14.667724,14.393818,13.925187,16.980379,16.38295,15.394105,13.985586,16.040765,15.064759,14.46427,16.522523,17.610588,16.797928,16.246352,16.690955,15.897006,15.122812,14.604325,14.405689,13.599171,12.902856,12.364839,11.431715,11.296005,10.698805,10.095107,9.74352,9.082457,8.543316,8.008068,7.225986,10.936874,10.205299,9.411301,8.226776,7.868014,7.31479,6.657919,6.084021,5.618871,5.200425,4.694983,4.268761,3.880971,3.556269,3.164954,3.696446,3.402331,3.088918,2.727347,2.457089,2.470851,2.258466,2.169294,2.034794,1.895875,1.651434,1.4337,1.275538,1.216169,1.061495,0.927264,1.673347,1.892638,1.505833,1.468384,1.257132,1.240811,1.033458,1.194537,0.987021,1.053506,0.876516,1.208609,1.040326,0.852996,0.714631,0.912198,0.773768,0.633342,0.530441,0.557765,0.382533,0.449182,0.31185,0.736408,0.590519,0.523112,0.319399,0.349367,0.220197,0.269403,0.135994,,0.35713,,0.145665,,,
每股指标,每股营业收入,6.50274,23.083485,17.180326,11.913662,6.076032,22.436888,16.766116,11.46428,5.996168,21.766435,16.522427,11.302685,5.850615,20.306713,14.97927,10.026776,7.349673,28.356971,22.113404,14.918461,8.084929,25.632285,18.734149,12.128874,6.061787,23.222637,16.945443,13.344907,6.696215,25.646457,18.93957,12.457837,6.085505,23.348012,17.291911,11.48485,5.673821,21.519743,15.64018,10.03689,4.964922,19.913704,14.103877,9.16322,4.521732,18.066421,12.788098,8.284433,5.990214,22.779136,16.14947,10.531174,4.823748,19.714079,13.741483,8.750785,4.036083,16.293919,11.150837,7.308173,3.539474,14.512349,9.593687,8.430194,3.994445,13.429021,9.943657,6.651732,2.851652,10.716574,8.486033,5.619206,2.329601,8.502648,5.678062,3.490877,1.699252,6.611564,4.770955,4.551565,2.509169,8.446351,6.15085,3.90883,2.150286,7.585223,5.493654,3.525398,2.001999,7.237375,5.143057,3.350062,1.539746,5.924843,4.229663,2.630453,1.220545,4.84506,2.11668,4.339757,2.154347,1.298218,0.728735,1.520139,0.81527,1.175618,0.559699,0.832966,0.427708,0.70429,0.445901,0.675739,0.43383,0.729555,,,
每股指标,每股营业总收入,6.50274,23.083485,17.180326,11.913662,6.076032,22.436888,16.766116,11.46428,5.996168,21.766435,16.522427,11.302685,5.850615,20.306713,14.97927,10.026776,7.349673,28.356971,22.113404,14.918461,8.084929,25.632285,18.734149,12.128874,6.061787,23.222637,16.945443,13.344907,6.696215,25.646457,18.93957,12.457837,6.085505,23.348012,17.291911,11.48485,5.673821,21.519743,15.64018,10.03689,4.964922,19.913704,14.103877,9.16322,4.521732,18.066421,12.788098,8.284433,5.990214,22.779136,16.14947,10.531174,4.823748,19.714079,13.741483,8.750785,4.036083,16.293919,11.150837,7.308173,3.539474,14.512349,9.593687,8.430194,3.994445,13.429021,9.943657,6.651732,2.851652,10.716574,8.486033,5.619206,2.329601,8.502648,5.678062,3.490877,1.699252,6.616527,4.774235,4.55625,2.513285,8.454785,6.15742,3.913974,2.154722,7.596303,5.501558,3.530751,2.00333,7.245511,5.145721,3.352954,1.540889,5.926196,4.230308,2.631488,1.222976,4.8512,2.122278,4.346613,2.159998,1.300872,0.730182,1.52435,0.819113,1.182482,0.564353,0.837124,0.429486,0.707892,0.450187,0.675748,0.433834,0.729382,,,
每股指标,每股息税前利润,1.326018,3.400463,3.155541,2.377841,1.267844,3.22144,2.834135,2.073504,1.074703,2.708951,2.721089,1.848821,0.966976,1.917148,1.44117,0.94761,0.860771,2.754551,2.478881,1.83411,0.716034,5.456608,3.932233,2.273236,1.191811,3.798151,3.198943,2.459525,0.987949,3.860639,3.139965,1.888342,0.939059,3.600663,2.978195,1.79772,0.802015,3.38238,2.687224,1.59866,0.714895,3.163171,2.440883,1.447886,0.651168,2.838477,2.181042,1.293955,0.852567,3.921644,2.939817,1.580544,0.639645,2.658602,1.883066,1.221237,0.495245,2.029724,1.42342,0.951617,0.376305,1.513946,1.05362,0.9469,0.370519,1.352327,0.870206,0.592143,0.245197,1.064319,0.752103,0.495022,0.207953,0.836993,0.562478,0.387496,0.18204,0.712251,0.532083,0.543628,0.28508,0.960371,0.715037,0.487831,0.255262,0.895347,0.632455,0.391992,0.221908,0.735354,0.603111,0.416402,0.172606,0.666504,0.484362,0.32007,0.134281,0.48303,0.270271,0.34431,0.201609,0.248618,0.224219,0.271494,0.268132,0.289434,,0.251547,,0.187798,,0.317986,,0.219792,,,
盈利能力,净资产收益率(ROE),4.96,13.02,11.92,9.09,4.86,11.99,10.82,7.93,4.18,10.51,10.48,7.17,3.87,7.87,6.03,3.89,2.36,7.58,6.46,4.59,1.94,14.46,10.83,6.24,3.21,10.31,8.7,5.57,4.81,9.06,14.26,5.4,4.35,18.55,15.47,9.48,4.47,20.03,16.35,9.83,4.49,22.43,17.49,10.53,4.85,24.86,19.59,11.75,5.38,28.94,22.27,12.34,5.13,24.9,18.36,12.01,5.05,24.29,17.74,12.01,4.98,23.07,16.75,11.36,4.57,17.98,,8.14,,29.4,,13.18,,25.91,,13.29,,25.9,,15.96,,30.91,,15.72,,27.27,,12.14,,19.61,,,,18.71,,,,18.07,10.895,12.32,,,,12.82,,,,,,,,,,,,,
盈利能力,摊薄净资产收益率,4.839612,12.869541,12.022931,8.990885,4.745472,12.230691,10.677378,8.099792,4.093137,10.265476,10.33809,7.326851,3.792195,7.794388,6.093221,4.04799,2.335265,7.334305,6.459218,4.864733,1.956487,14.495933,11.154249,6.755878,3.272604,11.027773,9.466359,6.273637,4.080225,16.715015,14.224346,8.302059,4.278578,17.435774,14.88794,9.051384,4.40794,18.567585,15.55805,9.777871,4.424952,20.627107,16.733361,10.094523,4.779808,22.405559,18.300894,11.519201,5.28579,25.711681,20.769705,12.248423,5.071288,22.519554,17.099474,11.75,4.969609,21.797429,16.508262,11.49284,4.859334,20.984083,15.782842,10.991391,4.465272,16.86,12.13,8.22,3.49,14.84,18.71,13.19,5.8,25.0,18.3,12.89,6.39,26.23,21.38,15.35,7.66,28.02,23.03,16.33,6.93,25.48,20.06,13.11,5.33,19.47,16.52,11.54,5.25,17.91,14.13,9.77,4.379228,18.0,10.33,12.63,6.5,8.89,7.32,12.02,9.35,11.61,6.31,11.37,6.98,8.75,6.69,13.7,0.074,13.3,0.181302,0.12249,0.32913
盈利能力,净资产收益率_平均,4.960539,13.067311,12.160881,9.169555,4.8609,12.067973,10.762804,8.047682,4.178608,10.445613,10.520426,7.335806,3.865863,7.822449,6.061158,3.985637,2.363251,7.350995,6.449528,4.798826,1.980708,14.517766,11.18213,6.608578,3.325158,10.782781,9.190428,5.954012,2.802161,17.486019,14.671209,8.661605,4.37211,18.629647,15.681965,9.48044,4.507279,20.027497,16.501839,10.047982,4.525068,22.510625,17.861125,10.628925,4.896837,24.79563,19.788312,11.997941,5.429613,28.768617,22.581218,12.693648,5.171228,25.154078,18.526962,12.359695,5.09624,24.293595,17.864916,12.102479,4.98034,23.169431,16.938344,11.493091,4.567242,17.97234,12.591096,8.350168,3.550724,20.40946,19.978544,13.634883,5.889384,28.089224,19.766567,13.514422,6.613126,29.466374,23.342373,16.206784,7.990435,30.824386,24.50284,16.692495,7.181491,27.267453,20.759977,13.018967,5.473771,20.54058,17.017425,11.555064,5.07771,21.262324,15.398322,10.273392,4.477263,18.882323,10.894295,12.841968,6.708735,10.640441,7.552511,12.817871,9.81265,11.90776,6.586388,11.62896,7.232887,9.136947,6.691936,13.671698,7.432638,13.284368,18.803464,14.664234,32.912993
盈利能力,净资产收益率_平均_扣除非经常损益,4.784902,12.334723,11.582559,8.735433,4.742224,11.492811,10.608941,7.91187,4.150325,9.603141,9.83087,7.099869,3.572208,8.424287,7.112648,4.394843,3.410903,8.753756,7.714937,5.021958,3.543534,7.629564,8.373946,4.980148,2.73606,5.900086,6.062404,3.008778,2.498345,15.429918,13.092455,7.523831,3.769985,16.475106,14.63217,8.6979,4.313923,18.519692,15.772204,9.555279,4.382117,21.246557,17.16796,10.221953,4.854287,22.429177,18.992139,11.295751,5.294901,23.119343,17.88168,12.34531,4.98136,24.773463,18.283304,12.19219,5.039408,23.697667,17.422496,12.043034,4.970282,23.149793,17.0767,11.648317,4.602424,17.481177,12.521572,8.300256,3.48882,19.444404,20.007536,13.613869,5.901121,27.817312,19.729143,13.467144,6.532992,29.385333,23.376327,16.167895,7.986499,30.72875,24.492879,16.690904,7.181638,25.630773,20.076956,12.013099,4.771072,20.681986,17.169078,11.698169,5.181394,21.404704,15.415262,10.275065,,18.403198,10.876951,12.266872,5.998854,9.836672,,,,,,,,,,,,,,,
盈利能力,摊薄净资产收益率_扣除非经常损益,4.668257,12.14804,11.451169,8.565222,4.629615,11.647774,10.524738,7.9631,4.065432,9.437533,9.660486,7.091202,3.504136,8.394067,7.150274,4.463596,3.370511,8.73388,7.726527,5.090929,3.500202,7.61809,8.353066,5.091151,2.692817,6.03414,6.24442,3.170296,3.637838,14.749573,12.69368,7.211515,3.689334,15.419307,13.8913,8.304259,4.218845,17.169691,14.870145,9.298413,4.285164,19.468807,16.083963,9.708012,4.738274,20.26721,17.564567,10.845029,5.154646,20.662695,16.447174,11.912302,4.88509,22.178803,16.874589,11.59,4.914189,21.262733,16.099439,11.43639,4.84952,20.966297,15.911759,11.139841,4.499668,16.4,12.06,8.17,3.43,14.13,18.74,13.17,5.81,24.76,18.27,12.85,6.31,26.16,21.408092,15.31,7.659211,27.93,23.022586,16.33,6.932702,23.95,19.402606,12.1,4.643907,19.6,16.66909,11.686033,5.359912,18.5,,9.772974,,17.54,10.309,12.06,,,,,,,,,,,,,,,,,
盈利能力,息税前利润率,20.391679,14.731154,18.367178,19.958942,20.866324,14.357788,16.903947,18.086655,17.923165,12.445543,16.469062,16.357366,16.527776,9.440958,9.621102,9.450802,11.711701,9.713843,11.209857,12.294235,8.856415,21.288027,20.989654,18.742351,19.661059,16.355382,18.877896,18.43044,14.753856,15.053303,16.578862,15.15787,15.431084,15.421713,17.223057,15.65297,14.135362,15.71757,17.18154,15.927851,14.398924,15.884397,17.306473,15.80107,14.40087,15.711342,17.055248,15.619118,14.232669,17.215949,18.2038,15.008242,13.260342,13.485803,13.703516,13.95575,12.270436,12.456941,12.765141,13.021277,10.631686,10.432128,10.982431,11.232248,9.275859,10.070188,8.751375,8.902093,8.598439,9.931527,8.862839,8.809475,8.926552,9.843916,9.906163,11.100263,10.712976,10.764733,11.144885,11.931495,11.342931,11.358908,11.612608,12.463829,11.846672,11.786619,11.495942,11.102226,11.076963,10.149103,11.720642,12.418969,11.201732,11.246757,11.449823,12.163095,10.979889,9.956924,12.734955,7.921348,9.333772,19.111675,30.707377,17.810522,32.734521,24.476889,,30.049042,,26.52917,,47.056852,,30.134043,,,
盈利能力,总资产报酬率,4.273555,11.321448,10.597473,7.897079,4.221753,10.774093,9.244953,6.841635,3.490181,9.089402,9.168817,6.312894,3.216036,6.520859,4.97902,3.33095,2.094457,6.572845,5.917738,4.476491,1.678024,13.292249,9.866589,5.897821,3.008338,9.365763,7.90499,5.04315,2.426009,13.844559,11.491858,6.864555,3.473477,14.34228,12.09818,7.395526,3.350769,16.055625,13.284834,8.167962,3.784272,18.489562,14.463325,8.863012,4.068365,20.231083,16.458461,10.090475,4.453593,22.990552,17.418719,9.410496,3.953285,18.686801,13.151888,8.894945,3.641686,16.852087,11.73752,8.074035,3.298593,15.413571,11.103207,7.8863,3.154761,13.200108,8.778262,5.962291,2.561394,14.251505,11.031202,7.608111,3.318671,16.039564,10.887674,7.888476,3.85191,18.184159,13.82014,9.981775,4.854161,19.391141,14.397196,10.307093,4.702924,18.673459,13.602022,8.54644,3.796675,13.898188,11.587287,8.159427,3.444305,14.036667,10.176012,6.876382,2.881799,11.111927,6.241141,8.231605,4.860682,8.296888,6.948806,9.121781,9.361079,11.293803,,11.160561,,9.421177,,14.841082,,14.685789,,,
盈利能力,总资本回报率,5.577498,14.94301,14.050633,10.423984,5.571202,13.913092,12.061219,8.820525,4.488359,11.606129,11.784981,8.063552,4.155127,8.368409,6.40581,4.211809,2.680518,8.557683,7.780678,5.798827,2.227109,17.18203,12.592277,7.387605,3.771867,15.881675,13.641965,8.686247,4.662623,19.408397,16.007427,9.518938,4.830418,20.06068,16.831485,10.217426,4.665276,22.082037,17.850482,10.959239,5.074187,24.886237,19.672933,11.837422,5.471759,27.935868,23.062212,14.272349,6.355299,33.823862,26.269494,14.912578,6.139629,29.238412,21.492156,14.410403,6.008772,28.149008,20.458208,14.109354,5.744407,26.152822,18.825772,13.399471,5.367388,21.32628,14.128945,9.814637,4.018425,24.864347,22.914519,15.486999,6.83695,32.740186,23.405471,16.672904,7.929908,36.045839,27.862849,19.742481,9.428449,36.097476,27.938915,19.751803,8.488293,32.777278,23.944921,15.3975,6.499241,23.232289,19.461437,13.114038,5.603368,22.935028,16.070668,10.940086,4.700057,17.514867,9.755646,12.711722,7.253568,11.849843,8.73668,11.75001,12.162119,13.925056,,12.747775,,10.370008,,15.635156,,17.222066,,,
盈利能力,投入资本回报率,4.953423,12.75159,11.959429,8.952382,4.779811,11.649138,10.423773,7.668515,3.982222,9.879307,10.000669,6.909952,3.654929,7.455193,5.832255,3.825463,2.269189,6.915504,6.470253,4.758755,1.939598,14.014299,10.930504,6.442711,3.20909,10.643024,9.166724,5.919799,2.767207,16.900093,13.922631,8.271242,4.16869,17.509494,14.474117,8.834936,4.036298,19.087777,15.3511,9.432028,4.378408,21.528206,16.884799,10.185885,4.6678,24.117178,19.835462,12.204832,5.412959,28.956114,22.608703,12.844209,5.233227,25.320527,18.402642,12.278706,5.051924,24.23261,17.393113,12.086541,4.855673,23.327024,16.582429,11.499189,4.401678,18.31639,11.873104,8.397807,3.327473,20.59078,18.695595,12.872645,5.610017,27.893683,19.206456,13.813059,6.387445,29.703983,22.854575,16.342878,7.706412,29.992757,22.971166,16.302914,6.926356,26.564019,19.440894,12.585264,5.362374,19.106511,15.475099,10.146058,4.351642,18.394035,12.813041,8.872811,3.806723,16.415684,9.188246,10.491285,5.561549,8.847093,6.884041,7.012653,9.350333,11.255591,6.369152,10.846262,6.958448,8.854925,6.607591,13.285015,7.326778,14.456297,18.803464,14.664234,32.912993
盈利能力,息前税后总资产报酬率_平均,3.67695,9.729159,9.042897,6.803968,3.608748,9.054017,7.99528,5.950174,3.091391,7.790771,7.778785,5.406419,2.824695,5.505127,4.216688,2.76315,1.752597,5.297994,4.924121,3.668894,1.459028,10.832047,8.556286,5.142776,2.562006,8.297998,7.065772,4.586538,2.085263,11.997401,9.960219,5.943858,2.86239,12.470713,10.128308,6.35539,2.879956,13.928726,11.189388,7.015534,3.154816,15.909014,12.146515,7.606463,3.370696,17.405713,14.047965,8.628316,3.797277,19.782988,15.011365,8.150814,3.338875,16.182809,11.297057,7.601082,3.07696,14.50743,10.203771,6.916476,2.846244,13.750708,9.933701,6.768654,2.700744,11.437188,7.807054,5.12217,2.22287,11.951865,9.34318,6.522555,2.841493,13.704692,9.200794,6.643624,3.22676,15.36433,11.618278,8.461104,4.155665,16.451216,12.535098,8.759178,3.958465,15.60356,11.549149,7.2108,3.079812,12.501138,9.946866,6.944043,2.825044,11.975171,8.508795,5.852543,2.291273,11.003016,6.130114,6.888142,3.531808,6.671471,5.692179,10.284749,7.519956,9.298872,4.958493,9.457905,6.151174,7.865762,6.107695,12.624945,6.927333,11.058379,10.383423,6.935687,12.912034
