盈利能力,毛利率,73.479355,69.252431,68.727653,68.437204,68.014586,72.074488,72.343265,72.611891,73.835167,72.962618,72.398977,71.299977,68.681251,70.258734,69.569646,69.030659,72.111327,71.151922,70.25584,70.643016,70.989732,77.181019,78.064682,79.323516,70.455229,79.959228,80.006574,79.360176,80.158593,80.812774,78.670864,79.184454,78.803114,79.570293,75.660664,75.763421,76.020437,77.73447,72.254367,74.122421,67.177265
盈利能力,销售净利率,39.16325,35.401733,35.149834,35.29213,38.898194,40.315183,40.523717,40.849169,41.727868,42.081377,40.806793,40.210428,40.539384,43.581806,40.256904,40.198495,41.527193,38.252951,35.150962,34.968542,31.58411,42.78641,44.471258,49.039177,38.354501,45.945198,47.207491,45.722345,43.803303,50.158379,47.187747,48.539323,48.963931,48.741877,34.047381,42.43854,46.375072,45.124648,37.360309,36.462908,29.105395
盈利能力,成本费用利润率,81.019164,67.95693,65.568174,65.953703,78.125823,82.887885,85.196188,87.50417,87.745482,88.656737,84.281325,81.701922,80.010178,92.951568,82.340654,81.260356,88.852795,74.916038,64.161673,62.740623,56.699023,92.841924,100.253357,122.645508,72.203776,108.609442,115.118936,106.88504,96.411648,129.987717,115.190714,119.917072,126.275338,127.69209,63.401744,99.60692,111.610053,108.529663,77.058053,74.964319,51.384487
盈利能力,营业利润率,45.170442,41.136101,39.97328,40.145461,44.158792,46.548921,46.913986,47.870648,47.657348,48.233692,47.005144,46.404707,46.322159,49.34823,46.195375,46.132934,48.289627,44.685332,40.725913,40.425739,38.175477,50.049198,51.713574,57.040391,43.999825,53.456864,54.848301,53.117327,50.956691,58.381276,55.22245,52.98027,54.302134,55.155209,36.878686,47.554641,50.263219,48.7543,42.377117,41.884941,33.151224
盈利能力,总资产净利率_平均,4.38549,16.566816,12.552468,8.289729,4.522386,20.496161,16.221435,10.90406,5.07483,21.705697,16.107899,10.514393,4.975614,20.196381,14.449458,9.185203,4.923799,17.020878,11.989684,7.913933,3.11137,21.433378,16.519352,10.939792,3.174329,25.337605,,,,29.765921,29.675778,15.109867,32.813582,15.755176,26.312843,17.018623,39.314781,19.280878,33.081079,,23.994513
盈利能力,总资产净利率_平均(含少数股东损益),4.38549,16.566816,12.552468,8.289729,4.522386,20.496161,16.221435,10.90406,5.07483,21.705697,16.107899,10.514393,4.975614,20.196381,14.449458,9.185203,4.923799,17.020878,11.989684,7.913933,3.11137,21.433378,16.519352,10.939792,3.174329,25.337605,,,,29.765921,29.675778,15.109867,32.813582,15.755176,26.312843,17.018623,39.314781,19.280878,33.081079,,23.990467
成长能力,归母净利润,441991297.0,1620252203.02,1204802622.37,771072535.19,437511949.25,1828456618.27,1383591276.93,903149037.81,426221043.84,1653653244.98,1186704020.83,749998559.46,355067920.04,1327918359.24,924571027.71,569577003.52,308478491.4,973696489.03,665717653.39,428611762.39,168144761.01,939147382.47,698365587.42,475729831.6,110749641.17,772608984.84,560348008.47,338436040.38,138037520.28,693996847.57,538206809.11,243863759.85,451694613.37,191995293.27,249118627.26,133649942.13,252872352.5,107079018.37,141267859.65,54022922.8,75128561.55
成长能力,营业总收入,1128586851.55,4576759483.11,3427619637.56,2184828547.37,1124761573.0,4535404459.13,3414275264.56,2210936110.91,1021430174.73,3929655726.27,2908104076.14,1865184210.29,875859175.3,3046955734.5,2296676917.89,1416911249.55,742834914.0,2545415315.72,1893881731.7,1225706671.9,532371365.53,2194966537.25,1570375155.05,970101563.31,288752653.3,1681588076.26,1186989592.98,740198333.21,315130386.43,1383610984.44,1140564742.12,502404532.72,922504780.42,393902128.02,731682197.28,314925869.02,545276457.41,237296072.08,378122833.83,148158566.69,258082367.45
成长能力,净利润,441991297.0,1620252203.02,1204802622.37,771072535.19,437511949.25,1828456618.27,1383591276.93,903149037.81,426221043.84,1653653244.98,1186704020.83,749998559.46,355067920.04,1327918359.24,924571027.71,569577003.52,308478491.4,973696489.03,665717653.39,428611762.39,168144761.01,939147382.47,698365587.42,475729831.6,110749641.17,772608984.84,560348008.47,338436040.38,138037520.28,693996847.57,538206809.11,243863759.85,451694613.37,191995293.27,249118627.26,133649942.13,252872352.5,107079018.37,141267859.65,54022922.8,75115893.42
成长能力,扣非净利润,421285579.02,1563616709.44,1135598413.9,725809595.81,416658655.65,1720490659.23,1330973601.13,867514728.03,399135666.51,1547315497.48,1101762204.0,686546138.08,318072867.04,1240605226.6,853095513.82,523257138.03,286236197.63,882878837.06,601036755.68,383099889.21,144437086.36,856678105.3,642164875.23,436742159.51,96184700.0,717707257.63,,311215538.41,123472600.0,641262267.13,500665076.47,222889793.54,425838797.88,185082374.54,230100161.62,129765231.62,242256684.99,105671506.0,138758129.02,,73821122.26
成长能力,营业总收入增长率,0.340096,0.911826,0.39084,-1.180837,10.116344,15.414804,17.405538,18.537144,16.620365,28.969898,26.622253,31.637335,17.907647,19.703677,21.268233,15.599537,39.53322,15.966019,20.600591,26.348283,84.369341,30.529382,32.298982,31.059679,-8.370418,21.53619,,,,21.309289,23.637813,27.545523,26.079981,25.077729,34.185547,32.71432,44.20617,60.163585,46.512463,,
成长能力,归属母公司净利润增长率,1.023822,-11.386893,-12.922071,-14.623998,2.649072,10.570739,16.5911,20.420103,20.039299,24.529737,28.35185,31.676411,15.102974,36.379084,38.883357,32.888794,83.460067,3.678773,-4.674905,-9.904375,51.824203,21.555327,24.630689,40.56713,-19.76845,11.327448,,,,28.946129,19.152806,27.015488,81.317077,43.65535,-1.484434,24.814313,79.002041,98.210338,88.034825,,
