每股指标,每股营业收入,1.805008,6.550557,4.847011,3.111744,1.468732,4.49765,3.310155,2.304146,1.12184,3.973009,2.781902,1.784973,0.918138,3.876783,2.929767,1.962946,0.888345,3.177252,2.208512,1.427295,0.678988,2.171955,1.54076,1.025518,0.492233,1.850202,1.329072,0.88903,0.483962,1.977619,1.407569,0.900291,0.473597,1.863749,1.375148,0.866388,0.428498,1.216268,0.797151,0.456447,0.246355,1.072823,0.885009,0.564269,0.258937,0.523454,0.459019,0.301037,0.145188,0.697051,0.719381,0.293348,1.285611,1.138373,0.666609,0.300181,1.794889,1.099776,1.40808,0.820468,0.814573,0.356084,0.067457
每股指标,每股营业总收入,1.805008,6.550557,4.847011,3.111744,1.468732,4.49765,3.310155,2.304146,1.12184,3.973009,2.781902,1.784973,0.918138,3.876783,2.929767,1.962946,0.888345,3.177252,2.208512,1.427295,0.678988,2.171955,1.54076,1.025518,0.492233,1.850202,1.329072,0.88903,0.483962,1.977619,1.407569,0.900291,0.473597,1.863749,1.375148,0.866388,0.428498,1.216268,0.797151,0.456447,0.246355,1.072823,0.885009,0.564269,0.258937,0.523454,0.459019,0.301037,0.145188,0.697051,0.719381,0.293348,1.285611,1.138373,0.666609,0.300181,1.794889,1.099776,1.40808,0.820468,0.814573,0.356084,0.067457
每股指标,每股息税前利润,0.608141,1.897395,1.492314,0.962776,0.41889,1.09077,0.80161,0.581599,0.247381,0.920938,0.624522,0.365731,0.193581,1.016912,0.866797,0.648964,0.284083,1.130971,0.862107,0.604144,0.283471,0.746832,0.504891,0.335352,0.136325,0.641645,0.483555,0.325373,0.195333,0.716334,0.469478,0.273781,0.167556,0.577487,0.43173,0.259346,0.125067,0.373832,0.245957,0.104589,0.059422,0.348774,0.276077,0.128765,0.04359,0.105947,0.091969,0.066,0.036433,0.146325,0.181159,0.099233,0.316459,0.205139,0.121374,0.075314,0.602157,0.357301,0.368977,0.24494,0.07144,0.027132,0.05636
盈利能力,净资产收益率(ROE),7.28,24.84,19.67,12.74,5.51,15.55,11.24,8.19,3.62,15.72,11.0,6.48,3.44,19.57,16.55,12.68,5.53,25.33,19.47,13.82,6.49,19.04,13.26,8.58,3.46,19.3,15.38,11.84,7.19,30.31,20.48,11.99,6.87,27.37,,12.15,,17.18,,,,18.17,,,,1.7,,,,,,,,,,,,,,,,,
盈利能力,摊薄净资产收益率,7.023992,23.455908,19.475306,12.789406,5.358842,14.73665,10.9667,8.252344,3.551825,14.662942,10.580612,6.424333,3.379446,18.605374,15.8201,12.304585,5.38611,23.038234,18.36862,13.607623,6.294196,17.848285,12.909912,8.958343,3.402678,16.280581,12.614485,8.01425,6.934573,27.008907,19.310448,12.044197,7.735023,25.501957,20.217227,13.096002,6.33517,15.783176,11.617397,4.659659,2.582201,16.631469,14.374474,6.494874,1.740966,1.513026,4.690834,3.75809,1.971389,9.91279,5.714314,3.136304,11.795152,4.245964,2.100901,1.614069,27.3971,15.026675,17.18,14.63,2.75,1.58,3.0
盈利能力,净资产收益率_平均,7.284443,24.837581,20.12086,13.037245,5.508125,15.544392,11.355391,8.410786,3.618259,15.606989,11.014671,6.54103,3.438101,19.52309,16.620467,12.681206,5.533922,24.988114,19.390618,13.999606,6.477245,18.771692,13.196555,8.958486,3.459949,20.531368,15.676586,10.141331,7.186684,29.392292,20.040636,11.986103,7.506859,26.158635,20.015293,12.400384,5.919133,17.184998,12.379165,4.784413,2.621243,18.164981,15.535085,6.728742,1.758412,1.608132,4.813102,3.837683,1.993185,11.631115,5.920288,3.161051,13.338798,4.473224,2.167449,1.649932,30.869369,16.17931,20.068735,15.544299,3.726479,2.018906,2.999653
盈利能力,净资产收益率_平均_扣除非经常损益,6.766051,25.208906,20.169537,12.722136,5.870899,16.629282,12.280512,8.949539,3.773746,16.430804,11.736095,7.059582,3.712841,20.811983,17.777549,13.51221,5.976852,25.924971,20.153893,14.511405,6.744851,19.68351,13.903103,8.850134,3.419293,21.112155,15.346988,9.603347,6.564876,31.034754,21.756567,,8.046464,28.102927,,12.598954,,18.364118,,,,15.840746,,,,1.619035,,,,,,,,,,,,,,,,,
盈利能力,摊薄净资产收益率_扣除非经常损益,6.524135,23.806577,19.522421,12.480287,5.711783,15.765164,11.860154,8.780948,3.704457,15.436926,11.273606,6.933633,3.649499,19.83368,16.921461,13.110909,5.81721,23.901986,19.091666,14.105092,6.554239,18.715249,13.601114,8.849993,3.362695,16.741122,12.349267,7.589105,,28.518184,,,,27.39744,,,,16.866112,,,,,,,,,,,,,,,,,,,,,,,,,
盈利能力,息税前利润率,33.691904,28.965403,30.788333,30.940103,28.520528,24.252009,24.216695,25.241416,22.051406,23.179871,22.449484,20.48947,21.084154,26.230819,29.585871,33.060732,31.978938,35.595897,39.035656,42.327926,41.749119,34.385281,32.768994,32.700796,27.695222,34.67976,36.382919,36.598694,40.361366,36.222069,33.353816,30.410352,35.379499,30.985272,31.395165,29.934252,29.187433,30.736007,30.854538,22.913883,24.12064,32.509993,31.194875,22.819782,16.834249,20.239998,20.03616,21.924347,25.094272,20.9921,25.182645,33.827848,24.615486,18.020383,18.207801,25.089572,33.548455,32.488521,26.204315,29.853675,8.77034,7.619602,83.549484
盈利能力,总资产报酬率,4.830155,15.484512,12.169619,7.866782,3.381732,9.924548,7.394405,5.557785,2.492885,10.453752,7.277429,4.340975,2.372059,14.62919,12.85327,9.930184,4.569918,20.111406,15.674144,11.23317,5.26463,15.341213,10.581174,7.125294,2.871255,15.652408,11.430681,7.571183,4.672883,18.233363,12.037098,7.261201,4.347716,14.467849,10.460106,6.297194,3.017554,9.151229,6.132053,2.631216,1.494369,8.968801,7.145138,3.430269,1.173915,3.067449,2.484879,1.816372,1.007448,4.672707,2.763333,1.615476,5.52458,3.061003,1.818521,1.158956,10.805754,6.376241,8.73137,6.352884,2.197427,1.233941,1.99999
