每股指标,摊薄每股收益_最新股数,1.043725,5.561652,4.750351,2.898545,1.000692,4.67343,3.982187,2.612381,1.222305,2.833267,2.406255,1.905545,1.208481,2.558017,2.107201,1.382591,0.565156,2.789298,2.358128,1.798688,0.88843,2.555418,2.042339,1.480092,0.871902,2.883577,2.381828,1.682164,0.569522,1.87301,1.321678,0.857973,0.389903,1.524062,1.135718,0.676587,0.207892,1.253281,0.917742,0.638438,0.228578,1.842762,1.562938,1.174074,0.509649,1.148503,0.931359,0.711825,0.333771,0.962647,0.83999,0.567963,0.23128,0.527735,0.325872,0.27421,0.067773,0.864106,0.729495,0.604552,0.358511,0.889469,0.509857,0.41776,0.292401,0.764629,0.422126,0.245729,0.020789,0.139184,0.402896,0.572952,0.186064,0.716502,0.597587,0.397387,0.138976,0.104777,0.117563,-0.114964,-0.015235,-0.006105,-0.001193,0.028197,0.02088,0.017876,0.015697
每股指标,摊薄每股净资产_期末股数,33.222661,31.407796,29.54106,29.300519,27.402286,30.292827,28.413097,27.786902,26.807172,25.94449,24.794178,25.258835,25.824428,23.746985,23.06081,23.562577,23.025675,23.56975,22.945114,22.716632,23.016839,22.372557,21.075883,20.551169,20.516994,19.689582,18.785367,17.934892,17.886779,16.505848,15.779739,15.325314,15.625027,15.17303,14.980247,14.51269,14.648973,14.540278,14.458728,14.009821,14.611675,14.713749,14.016111,14.191127,13.656477,12.925513,12.295409,11.734826,11.39318,10.921209,11.127455,10.627455,10.977929,10.61322,9.46593,9.505581,9.393488,8.929767,8.681162,9.280116,9.630116,9.33686,9.140465,8.629069,9.186046,8.80007,6.500259,6.721558,6.582337,6.33,6.375974,6.524285,7.147272,8.156753,,3.774029,,2.59372,1.536279,0.603953,0.566426,0.859562,0.977038,1.581402,1.585628,1.6415,1.553018
每股指标,调整每股净资产_期末股数,31.882848,30.133679,28.243451,27.713305,25.376195,29.027962,26.858835,26.348544,25.173388,24.328066,23.223908,23.892307,24.26632,21.985966,21.489604,22.359979,21.84002,22.646777,22.065488,21.842203,22.31476,21.655821,20.41923,19.902151,19.830721,19.041933,18.177885,17.342308,17.341205,15.775104,15.093798,14.639042,15.089494,14.704149,14.578569,14.123924,14.137607,14.146104,14.219708,13.765945,14.319024,14.476826,13.786139,13.982785,13.446259,12.698852,11.985102,11.280953,10.798499,10.357757,10.705363,10.135841,10.617192,10.190907,8.848488,8.941279,8.757209,8.174069,7.914069,8.739418,9.229767,9.064534,8.919534,8.290813,8.96372,8.614758,6.182857,6.523506,6.266623,5.923896,5.994805,6.200779,7.02961,8.087012,,3.628805,,2.403488,1.144651,0.025813,0.519584,0.836492,0.971589,1.581402,1.585628,1.6415,1.553018
每股指标,每股净资产_最新股数,33.221481,31.406681,29.540011,29.299479,27.401314,30.291752,28.412089,27.785916,26.806221,25.943569,24.793298,25.257939,25.823511,23.746142,23.059992,23.561741,23.024858,23.568913,22.944299,22.715825,23.016022,22.371763,21.075135,20.456446,19.326237,18.546846,17.695109,16.893994,16.848674,15.547888,14.863921,14.43587,14.718188,14.292424,14.110829,13.670408,13.798782,13.696395,13.619578,13.196724,13.763648,13.859799,13.202649,13.367508,12.863888,12.175347,11.581813,11.053765,10.731947,10.287368,10.481644,10.010663,10.340797,9.997254,8.461965,8.497411,8.397207,7.982668,7.760431,8.295859,8.608738,8.346585,8.171019,7.713863,8.211766,7.759703,5.202725,5.37985,5.26842,5.066452,5.103249,5.221956,5.720586,6.528562,,2.628389,,1.159314,0.68667,0.269948,0.029438,0.044674,0.050779,0.329812,0.330694,0.342346,0.323892
每股指标,每股经营现金流,6.368295,20.324636,17.608835,12.526299,6.71081,16.050311,13.383264,9.347713,5.185758,14.330873,11.537629,8.862681,5.127234,15.375363,11.466112,9.236486,5.445841,11.268918,7.769854,6.143866,3.74792,11.23316,8.510914,7.02642,4.813617,12.33668,9.854005,7.151291,5.110792,9.870779,8.115537,5.933127,4.779629,9.495806,7.197859,4.542816,2.916133,6.967225,4.62922,2.803906,1.765614,4.51269,2.682079,1.484992,0.701611,4.419554,3.382917,2.642683,1.957404,4.978371,4.174244,3.161001,1.420216,5.751931,5.023604,3.941395,2.41186,6.456627,5.268139,4.085697,2.458139,7.164883,5.836046,4.372558,2.548837,4.535423,3.578051,2.503896,1.328571,3.254025,2.965974,2.211558,1.176363,2.814285,,1.888358,,6.404883,5.279767,4.583023,49.844252,,,,,,
每股指标,每股现金流量净额,1.47713,4.92027,1.971517,2.860602,2.493451,0.616735,2.641891,3.14002,2.36923,-2.086174,-1.354677,0.623492,0.743347,0.850519,-0.483056,-0.313617,-0.340332,1.128898,-1.012474,0.572453,0.342827,-0.808627,0.10686,2.346908,1.996468,0.488302,-0.406091,0.10384,0.6258,1.030125,-0.392076,0.102184,0.841094,-0.83966,-0.902339,-0.413926,-0.579783,1.346722,-0.760869,-0.709666,0.628338,1.119951,1.761862,0.504303,0.437651,-0.584087,0.119289,0.492496,0.73615,-0.624034,-0.552416,0.398256,0.218936,1.106157,0.309883,1.504418,0.355813,-0.301627,-0.349418,-0.085116,0.016279,-1.474186,-0.799767,-0.898953,-0.058604,1.492985,-0.724285,0.150779,0.553506,-1.49987,-1.421298,-1.44987,0.220909,2.242337,,1.802985,,0.595348,0.89279,-0.852325,-1.229555,,,,,,
每股指标,每股企业自由现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
每股指标,每股股东自由现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
每股指标,每股未分配利润,20.780249,19.693035,19.464968,17.627858,16.773908,15.788981,15.55291,14.200831,13.843762,12.624532,12.475987,11.977234,12.284719,10.93607,10.782432,10.060498,10.247817,9.684927,9.523596,8.96632,9.36185,8.475363,8.245426,7.720446,8.714853,7.790995,7.550209,6.809092,6.629441,6.026263,5.63838,5.144228,5.45939,5.045464,4.784263,4.296843,4.499227,4.278525,4.137607,3.841094,4.405981,4.163319,4.104943,3.69212,3.486757,2.945707,3.379938,3.146877,3.145552,2.791216,2.704259,2.41536,2.407967,2.162436,2.106744,2.048953,2.168023,2.092209,2.003372,1.863604,1.938372,1.537325,1.148488,1.045465,1.205232,0.890251,0.731948,0.511558,0.530519,0.504545,0.845844,1.058311,0.874935,0.642467,,0.368358,,-0.315116,-0.992558,-1.235813,-0.433573,-0.140437,-0.022961,0.135203,0.185836,0.085716,0.075269
每股指标,每股资本公积金,8.308939,8.308939,8.308939,8.309667,8.309667,8.310602,8.310914,8.310395,8.311122,8.31081,8.280353,8.281081,8.281185,8.281185,8.280353,8.280353,8.280873,8.280873,8.28264,8.280353,8.280353,8.29397,8.293451,8.215852,7.354888,7.354888,7.354226,7.353233,7.353233,7.353233,7.350474,7.351578,7.350805,7.350805,7.36504,7.36504,7.36504,7.36504,7.36504,7.36504,7.36504,7.36504,7.36504,7.36504,7.36504,7.36504,7.581328,7.253807,6.913484,6.796181,7.13231,6.920988,7.278415,7.159126,6.105465,6.203023,5.972093,5.584186,5.48593,6.22372,6.498488,6.605813,6.833604,6.424767,6.821744,6.748438,4.643766,5.085454,4.927402,4.700649,4.417272,4.352987,5.15909,6.400519,,2.362388,,1.840465,1.489767,0.820232,,,,0.1515,0.15151,0.151505,0.151505
