每股指标,摊薄每股收益_最新股数,1.381847,7.443155,7.337012,3.757916,1.491966,6.991909,6.581861,4.120856,2.027265,4.730875,4.836355,3.85699,2.118,4.626444,4.222692,3.328594,1.140844,5.611884,4.508483,3.203343,1.503398,7.902685,5.69047,3.793039,1.439337,8.251046,7.155376,5.394186,2.51369,5.931418,4.384723,3.208313,1.4194,4.919911,3.662431,2.398269,1.273108,3.445727,3.120671,2.251866,1.143163,2.993377,2.666056,1.913501,1.102517,2.169194,1.749924,1.179722,0.59693,1.554813,1.288903,0.989085,0.40828,1.107267,0.888298,0.770889,0.334886,1.075512,0.801816,0.704509,0.321079,0.956005,0.704453,0.53077,0.25133,0.766692,0.382379,0.240064,0.090293,0.036559,-0.038933,0.39221,0.268394,0.833128,0.644976,0.445281,0.212617,0.405464,0.203063,0.217863,0.184342,0.144027,0.116304,0.100763,0.097247,0.070798,0.029616,0.021149,0.010616
每股指标,摊薄每股净资产_期末股数,56.235365,55.247349,54.473492,51.837012,51.605326,50.993959,49.859362,51.137177,49.69632,49.369082,49.593794,50.419824,50.018161,46.973468,45.886159,46.428829,45.5971,44.442286,43.328227,43.317067,42.241739,41.715536,38.822155,38.401094,37.756892,36.825,35.076422,34.20826,32.772374,30.443544,28.883315,28.230415,27.456126,25.894474,24.522975,23.292122,22.509682,20.976422,20.753719,19.909628,19.020404,18.284901,17.961542,36.235229,34.434026,32.564552,27.62481,26.084891,24.455027,23.080975,22.735346,21.823648,21.277412,20.163845,18.468671,18.539919,17.755684,16.53196,15.302172,16.969934,15.553767,14.655939,14.524071,13.750784,12.208577,11.568413,12.324302,12.297753,11.271204,10.722532,10.166371,11.021783,12.811164,14.599591,14.055139,12.715588,11.96501,7.305891,5.546246,,5.272639,4.871186,3.016825,5.379444,2.785425,2.584684,2.126873,1.808094,1.58745
每股指标,调整每股净资产_期末股数,46.107355,45.58499,44.529324,40.566721,40.261998,40.179132,39.472048,41.54459,39.58045,39.590609,40.018121,41.350027,41.20733,37.653719,38.312472,39.528336,39.007111,37.97768,36.866301,37.123522,36.284299,35.565536,33.021608,32.662035,32.198413,31.408424,29.583369,28.810612,27.516028,25.241684,23.629376,22.810612,22.078391,20.748085,19.577024,18.46198,17.71466,16.300218,16.34431,15.757658,15.658752,15.117669,14.712636,29.848249,28.296061,26.358412,20.142369,18.719934,17.068847,15.609146,16.663213,15.808236,15.379484,14.098029,11.712733,11.845502,11.35245,10.615209,9.143001,14.732566,13.176609,12.531004,12.456436,11.58281,9.628454,8.878692,9.597957,9.59292,8.702246,8.287678,7.819605,9.055956,11.394281,14.011708,13.804765,12.444792,11.649421,6.944794,5.503631,,5.243099,4.844067,2.968173,5.225328,2.551668,2.584684,2.126873,1.703382,1.500036
每股指标,每股净资产_最新股数,56.236477,55.248441,54.474569,52.130034,51.897038,51.282215,50.141205,51.426243,49.977241,49.648154,49.874136,50.704835,50.49426,47.420586,46.322928,46.870763,46.031117,44.865311,43.740648,43.729382,42.643818,42.112606,39.191684,38.766615,38.116282,37.175519,35.410298,34.533872,33.084318,30.733322,29.158241,28.499127,27.717468,26.140951,24.756398,23.513829,22.723941,21.176086,20.951264,20.099138,19.20145,18.458946,18.13251,18.290067,17.380893,15.991259,12.076558,11.403362,10.690845,10.090159,9.939063,9.540502,9.301708,8.814897,8.073828,8.104975,7.762137,7.227169,6.689551,7.418635,6.565901,6.18689,6.131223,5.804786,4.952163,4.692493,4.999104,4.988335,4.571937,4.349379,4.123783,4.470764,5.19659,5.92203,5.701184,5.157822,4.853365,2.499497,1.897486,,1.803879,1.666533,0.821862,0.7328,0.341493,0.316882,0.260755,0.221672,0.194621
每股指标,每股经营现金流,7.237905,36.372432,18.784349,18.571389,13.356452,21.003514,22.933388,16.742613,4.116309,19.791488,17.169028,8.91252,11.487199,26.581236,18.917505,17.401531,13.496498,4.929759,2.720459,1.064879,3.548796,17.071936,14.459135,7.152078,7.013183,13.645787,18.101094,9.948194,8.756783,11.283369,9.715262,8.840645,7.651367,6.634737,0.427844,-0.764496,-2.280361,12.462855,-0.931345,3.610393,6.524726,7.418927,9.35815,27.1221,6.690262,19.147548,11.881758,15.798635,13.441131,27.430267,26.384663,13.37241,7.66574,35.484714,20.319479,25.841712,13.822764,9.518443,10.79813,10.211975,7.65136,18.217556,13.306384,8.791339,3.088359,12.702654,8.744724,7.81484,1.775901,8.48972,5.28972,2.896392,0.525799,3.598774,2.692716,2.723213,2.273791,6.0303,5.060532,,5.134786,5.548022,7.131157,14.442059,13.613827,,,,
每股指标,每股现金流量净额,-2.870388,9.453225,1.31406,1.331191,0.86414,-0.078363,0.601757,0.122789,3.494233,1.991762,0.243876,1.379297,4.506619,2.175382,-1.209245,-0.573905,4.785776,-1.182877,2.055689,1.502352,0.984518,6.634682,7.356892,2.760831,1.726586,-0.249343,1.088785,-0.341849,3.39431,-0.03501,-1.209573,3.415536,2.941466,-3.221444,-6.81187,-7.747374,-4.652571,1.872374,-4.392778,-1.488293,2.661542,3.794584,10.6971,23.864004,3.954595,2.146086,-2.570869,4.728777,10.090197,-0.253789,-2.398812,-7.914855,-5.678499,17.231556,6.646033,17.762885,9.678246,3.732061,6.446816,-0.490778,-2.848377,-1.050104,-5.417713,-3.873626,-0.299387,3.715452,3.942409,4.95439,1.259496,-4.330428,-5.388291,-3.817562,-4.463444,7.16746,10.634445,9.908373,5.591967,4.585675,1.917352,,0.373527,1.178853,0.837624,-0.39023,-0.620526,,,,
每股指标,每股企业自由现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
每股指标,每股股东自由现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
每股指标,每股未分配利润,43.725646,42.35222,43.148553,40.297473,39.632235,38.081823,38.339483,36.758429,36.152608,34.141845,34.902471,34.850961,34.486433,32.567505,32.858096,32.897592,32.246663,31.154649,30.654431,30.285722,28.60826,28.538129,27.208369,26.129868,25.139442,23.722319,23.484518,22.493107,20.765153,18.281291,17.314824,16.775382,16.221881,12.957494,12.155361,11.404157,10.883916,9.624288,9.850656,9.190262,8.517888,7.385722,7.553118,14.07024,12.977352,11.105263,13.952122,12.897801,12.014653,10.649191,10.040929,9.555078,8.526528,7.592597,7.091712,6.973092,6.225745,5.459701,4.833628,4.76099,4.460491,3.699895,3.16091,2.899529,2.647106,2.027501,3.082641,2.881824,2.512593,2.289993,1.592239,2.855139,3.146766,2.484955,2.310142,2.017835,1.773995,1.482163,1.133333,,0.863599,0.551251,0.362862,0.628743,,0.572522,0.241567,0.154027,0.060788
每股指标,每股资本公积金,5.578473,5.662027,5.85476,6.464744,6.453322,6.655903,6.327732,7.378857,7.405381,7.391872,7.397528,7.379406,7.561597,7.303118,6.960448,6.942231,6.875711,7.133862,7.108643,7.099945,7.368763,7.356345,7.011816,6.853665,6.795076,7.0378,6.95919,6.94896,7.155306,7.174398,7.165864,7.137363,6.971772,6.615645,6.719693,6.659846,6.635776,6.701859,6.709299,6.694967,6.668544,6.453227,7.206728,15.406345,15.093326,14.549482,11.062278,11.239262,10.495199,10.485851,10.749115,10.323016,10.805962,10.626705,9.414982,9.604598,9.574027,9.124052,8.520591,10.264148,9.15934,9.022632,9.48574,8.972527,7.657045,7.636078,7.346766,7.521579,6.874608,6.547991,6.179169,5.776855,7.372498,9.817699,9.73533,8.690673,8.291218,3.75238,2.447619,,2.447619,2.445036,0.634502,2.26876,0.262108,0.262162,0.261914,0.257166,0.257243
