报告日,营业收入,已赚保费,其中:保险业务收入,其中:分保费收入,减:分出保费,提取未到期责任准备金,银行业务利息净收入,银行业务利息收入,银行业务利息支出,手续费及佣金净收入,手续费及佣金收入,手续费及佣金支出,资产管理费收入,投资收益,对联营企业和合营企业的投资损失,以摊余成本计量的金融资产终止确认产生的收益,净敞口套期收益,公允价值变动收益,汇兑收益,其他业务收入,资产处置收益,其他收益,营业支出,退保金,赔付支出,减:摊回赔付支出,提取保险责任准备金,减:摊回保险责任准备金,保单红利支出,分保费用,手续费及佣金净支出(保险业务),营业税金及附加,业务及管理费,财务费用,研发费用,减:摊回分保费用,资产减值损失,信用减值损失,其他资产减值损失,其他业务成本,营业利润,加:营业外收入,减:营业外支出,利润总额,减:所得税费用,净利润,持续经营净利润,终止经营净利润,归属于母公司的净利润,少数股东权益,年初未分配利润,其他因素调整,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划净负债或净资产的变动,权益法下在被投资单位不能重分类进损益的其他综合收益中享有的份额,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下在被投资单位以后将重分类进损益的其他综合收益中享有的份额,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,其他,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20180630,271721000000.0,247710000000.0,286159000000.0,764000000.0,15459000000.0,22990000000.0,,,,,,,,22401000000.0,5812000000.0,,,-487000000.0,153000000.0,1773000000.0,29000000.0,142000000.0,252856000000.0,57447000000.0,128222000000.0,7584000000.0,-3185000000.0,-1417000000.0,1252000000.0,175000000.0,41897000000.0,1129000000.0,30290000000.0,,,4703000000.0,895000000.0,,,4729000000.0,18865000000.0,113000000.0,89000000.0,18889000000.0,4939000000.0,13950000000.0,13950000000.0,,9767000000.0,4183000000.0,9767000000.0,,-547000000.0,-516000000.0,-104000000.0,-115000000.0,11000000.0,,,-600000000.0,56000000.0,-663000000.0,,,,,,,7000000.0,,-31000000.0,13403000000.0,9251000000.0,4152000000.0,0.23,0.23,定期报告,未审计,20190824,CNY,合并期末,2020-03-13T15:57:10
20180331,152924000000.0,142326000000.0,170545000000.0,344000000.0,8095000000.0,20124000000.0,,,,,,,,10325000000.0,2351000000.0,,,-194000000.0,-416000000.0,865000000.0,9000000.0,9000000.0,143189000000.0,53186000000.0,66585000000.0,3712000000.0,-11060000000.0,-770000000.0,709000000.0,76000000.0,21564000000.0,537000000.0,14013000000.0,,,2143000000.0,147000000.0,,,2222000000.0,9735000000.0,63000000.0,39000000.0,9759000000.0,2365000000.0,7394000000.0,7394000000.0,,5250000000.0,2144000000.0,66997000000.0,,-191000000.0,-183000000.0,11000000.0,,11000000.0,,,-291000000.0,-42000000.0,-212000000.0,,,,,,,-37000000.0,,-8000000.0,7203000000.0,5067000000.0,2136000000.0,0.12,0.12,定期报告,是,20190430,CNY,合并期末,2020-03-13T15:57:10
20171231,488141000000.0,435624000000.0,476444000000.0,1490000000.0,27870000000.0,12950000000.0,,,,,,,,49354000000.0,12674000000.0,,,-110000000.0,-668000000.0,3696000000.0,72000000.0,173000000.0,456495000000.0,72116000000.0,256290000000.0,20122000000.0,6733000000.0,-1291000000.0,2616000000.0,563000000.0,68094000000.0,2299000000.0,64966000000.0,,,8803000000.0,1333000000.0,,,8464000000.0,31646000000.0,370000000.0,518000000.0,31498000000.0,7729000000.0,23769000000.0,23769000000.0,,16646000000.0,7123000000.0,63949000000.0,,-4308000000.0,-3234000000.0,-146000000.0,-232000000.0,86000000.0,,,-3296000000.0,-1051000000.0,-2190000000.0,,,,,,3000000.0,-58000000.0,,-1074000000.0,19461000000.0,13412000000.0,6049000000.0,0.39,0.39,定期报告,是,20190323,CNY,合并期末,2020-03-13T15:57:10
20170930,375519000000.0,339567000000.0,379524000000.0,1786000000.0,22983000000.0,16974000000.0,,,,,,,,33587000000.0,8092000000.0,,,116000000.0,-608000000.0,2679000000.0,51000000.0,127000000.0,349612000000.0,68018000000.0,184914000000.0,13957000000.0,11728000000.0,-230000000.0,2167000000.0,429000000.0,47924000000.0,1647000000.0,46882000000.0,,,7111000000.0,773000000.0,,,5207000000.0,25907000000.0,176000000.0,151000000.0,25932000000.0,5167000000.0,20765000000.0,20765000000.0,,14485000000.0,6280000000.0,,,,,,,,,,,,,,,,,,,,,,,,,0.34,,招股说明书/意向书,未审计,20181115,CNY,合并期末,2020-03-13T15:57:10
20170630,264656000000.0,240872000000.0,279724000000.0,478000000.0,14900000000.0,23952000000.0,,,,,,,,22288000000.0,5945000000.0,,,189000000.0,-325000000.0,1567000000.0,,65000000.0,248055000000.0,61425000000.0,122918000000.0,8908000000.0,5484000000.0,-579000000.0,1477000000.0,77000000.0,31401000000.0,1128000000.0,31934000000.0,,,4106000000.0,752000000.0,,,3318000000.0,16601000000.0,192000000.0,118000000.0,16675000000.0,3027000000.0,13648000000.0,,,9455000000.0,4193000000.0,,,-729000000.0,-658000000.0,-265000000.0,,,,,-393000000.0,,429000000.0,,,,,,-2000000.0,-91000000.0,,-71000000.0,12919000000.0,8797000000.0,4122000000.0,0.22,0.22,其他,是,20170929,CNY,合并期末,2020-03-13T15:57:10
20161231,444672000000.0,396780000000.0,439813000000.0,1178000000.0,32749000000.0,10284000000.0,,,,,,,,44149000000.0,10386000000.0,,,-191000000.0,688000000.0,3011000000.0,160000000.0,75000000.0,418950000000.0,63925000000.0,238661000000.0,20656000000.0,19521000000.0,3506000000.0,3502000000.0,226000000.0,53664000000.0,6872000000.0,59541000000.0,,,10519000000.0,1571000000.0,,,6111000000.0,25722000000.0,279000000.0,539000000.0,25462000000.0,4659000000.0,20803000000.0,,,14334000000.0,6469000000.0,52175000000.0,,-4279000000.0,-3141000000.0,-9000000.0,,,,,-3132000000.0,,-3487000000.0,,,,,,-3000000.0,55000000.0,,-1138000000.0,16524000000.0,11193000000.0,5331000000.0,0.34,0.34,招股说明书/意向书,是,20170426,CNY,合并期末,2020-03-13T15:57:10
20160630,250792000000.0,228471000000.0,264578000000.0,,18159000000.0,17948000000.0,,,,,,,,15079000000.0,,,,,-233000000.0,1154000000.0,,,239648000000.0,,175922000000.0,,,,1928000000.0,,25570000000.0,,,2039000000.0,,6088000000.0,,,,34422000000.0,11144000000.0,,,14570000000.0,3286000000.0,11284000000.0,,,7725000000.0,3559000000.0,,,-2571000000.0,-2571000000.0,160000000.0,,,,,-2731000000.0,,-4247000000.0,,,,,,-4000000.0,22000000.0,,,8713000000.0,5806000000.0,2907000000.0,0.18,,其他,未审计,20160919,CNY,合并期末,2020-03-13T15:57:10
20151231,402736000000.0,348785000000.0,388210000000.0,1647000000.0,31255000000.0,8170000000.0,,,,,,,,50748000000.0,6491000000.0,,,-305000000.0,632000000.0,2686000000.0,121000000.0,69000000.0,369625000000.0,51901000000.0,208676000000.0,20182000000.0,22167000000.0,930000000.0,4100000000.0,301000000.0,35963000000.0,14853000000.0,55513000000.0,,,9678000000.0,868000000.0,,,5538000000.0,33111000000.0,359000000.0,217000000.0,33253000000.0,6121000000.0,27132000000.0,,,19176000000.0,7956000000.0,36262000000.0,,5911000000.0,4326000000.0,-272000000.0,,,,,4598000000.0,,3889000000.0,,,,,,-7000000.0,47000000.0,,1585000000.0,33043000000.0,23502000000.0,9541000000.0,0.45,0.45,招股说明书/意向书,是,20160425,CNY,合并期末,2020-03-13T15:57:10
20141231,348629000000.0,305729000000.0,349083000000.0,2118000000.0,32788000000.0,10566000000.0,,,,,,,,40119000000.0,5845000000.0,,,386000000.0,34000000.0,2278000000.0,,83000000.0,326063000000.0,54598000000.0,192108000000.0,20673000000.0,8892000000.0,347000000.0,4294000000.0,241000000.0,26464000000.0,12791000000.0,49022000000.0,,,10109000000.0,2219000000.0,,,5972000000.0,22566000000.0,451000000.0,210000000.0,22807000000.0,4526000000.0,18281000000.0,,,12818000000.0,5463000000.0,,,11123000000.0,8325000000.0,-384000000.0,,,,,8709000000.0,,8264000000.0,,,,,,8000000.0,9000000.0,,2798000000.0,29404000000.0,21143000000.0,8261000000.0,0.3,0.3,其他,是,20170929,CNY,合并期末,2020-03-13T15:57:10
20131231,304738000000.0,263260000000.0,306421000000.0,,33811000000.0,9350000000.0,,,,,,,,27829000000.0,,,,,646000000.0,2172000000.0,,,292039000000.0,,208290000000.0,,,,,,21659000000.0,,55932000000.0,5512000000.0,,11477000000.0,,,,,12699000000.0,2971000000.0,,15670000000.0,3615000000.0,12055000000.0,,,8121000000.0,3934000000.0,18407000000.0,187000000.0,-2329000000.0,,,,,,,,,,,,,,,,,,,9726000000.0,6475000000.0,3251000000.0,0.19,0.19,其他,是,20140424,CNY,合并期末,2020-03-13T15:57:10
20121231,257349000000.0,224817000000.0,265216000000.0,,31406000000.0,8993000000.0,,,,,,,,20043000000.0,,,,,50000000.0,2051000000.0,,,244600000000.0,,170411000000.0,,,,,,20205000000.0,,48945000000.0,4989000000.0,,10438000000.0,,,,,12749000000.0,571000000.0,,13320000000.0,3176000000.0,10144000000.0,,,6832000000.0,3312000000.0,12318000000.0,-52000000.0,7167000000.0,,,,,,,,,,,,,,,,,,,17311000000.0,12354000000.0,4957000000.0,0.2,0.2,定期报告,是,20130429,CNY,合并期末,2020-03-13T15:57:10
20111231,236291000000.0,206348000000.0,249047000000.0,,39200000000.0,3499000000.0,,,,,,,,13799000000.0,,,,,424000000.0,2840000000.0,,,226909000000.0,,160287000000.0,,,,,,18109000000.0,,43424000000.0,4665000000.0,,13304000000.0,,,,,9382000000.0,828000000.0,,10210000000.0,2313000000.0,7897000000.0,,,5185000000.0,2712000000.0,,,-9207000000.0,,,,,,,,,,,,,,,,,,,-1310000000.0,-1810000000.0,500000000.0,0.16,0.16,定期报告,是,20130429,CNY,合并期末,2020-03-13T15:57:10
20101231,214661980000.0,197081360000.0,229439730000.0,435060000.0,18155250000.0,14203120000.0,,,,,,,,15243230000.0,740590000.0,,,-159870000.0,-410290000.0,2907550000.0,,,207282400000.0,2276090000.0,80228390000.0,9467780000.0,81278170000.0,-314480000.0,977410000.0,69150000.0,17267510000.0,8489080000.0,25730790000.0,,,5578700000.0,914220000.0,,,4783590000.0,7379580000.0,537020000.0,389790000.0,7526820000.0,1679610000.0,5847210000.0,,,5847210000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,未审计,20121110,CNY,合并期末,2020-03-13T15:57:10
20091231,153624740000.0,141555240000.0,168551690000.0,377130000.0,16694780000.0,10301670000.0,,,,,,,,9493340000.0,528060000.0,,,231660000.0,-12450000.0,2356940000.0,,,152029160000.0,657980000.0,73595250000.0,13483070000.0,51603880000.0,1565160000.0,125830000.0,75470000.0,14494420000.0,6423220000.0,19286120000.0,,,3490490000.0,763230000.0,,,3542480000.0,1595580000.0,778900000.0,288250000.0,2086230000.0,415150000.0,1671080000.0,,,1671080000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,未审计,20111025,CNY,合并期末,2020-03-13T15:57:10
20081231,105674580000.0,97635850000.0,119784780000.0,291680000.0,24685800000.0,-2536880000.0,,,,,,,,9301340000.0,371300000.0,,,-2181310000.0,-875930000.0,1794630000.0,,,108515180000.0,200540000.0,67859830000.0,12014810000.0,24816410000.0,2708670000.0,60690000.0,38090000.0,9483240000.0,5504980000.0,17113650000.0,,,6799420000.0,1875840000.0,,,3084810000.0,-2840600000.0,2275510000.0,301450000.0,-866540000.0,-878070000.0,11530000.0,,,11530000.0,-194520000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,未审计,20100907,CNY,合并期末,2020-03-13T15:57:10
20071231,84243270000.0,75565710000.0,95737410000.0,134410000.0,13951270000.0,6220430000.0,1277113456.68,1277113456.68,,,,,75086362.58,8038930000.0,,,,977440000.0,-824910000.0,486100000.0,,,80340310000.0,430230000.0,48758650000.0,7546440000.0,13169160000.0,610300000.0,304590000.0,15560000.0,7806930000.0,4961870000.0,15596180000.0,379999491.83,,3847230000.0,725340000.0,,,575760000.0,3902970000.0,411770000.0,189090000.0,4125640000.0,1722650000.0,2402990000.0,,,1853060000.0,549930000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,未审计,20090904,CNY,合并期末,2020-03-13T15:57:10
20061231,63179572555.94,62827411658.0,73175902170.98,-10370910658.9,,,721044748.82,874337721.39,153292972.57,,,,,2353514572.82,,,,,-431013896.09,127464163.59,,,64356977720.6,10957018.38,44986894244.64,7421848802.02,8735705793.6,,140189987.16,15658642.9,7032659418.3,3919871839.97,9744534599.67,,,2667455034.84,,,,28956242.02,1649527816.6,154588457.56,596300290.86,1207815983.3,907421748.1,300394235.2,,,289809397.98,10584837.22,-456680865.61,,,,,,,,,,,,,,,,,,,,,,,,,,其他,是,20110926,CNY,合并期末,2020-03-13T15:57:10
20051231,53963471669.0,53597366686.0,66101217602.0,-12516555553.0,,,611594825.0,763218165.0,151623340.0,,,,,508650853.0,,,,,-343462052.0,127907809.0,,,52692023040.0,,42184640738.0,7098499255.0,1937765337.0,,143145451.0,3850429.0,5962737429.0,3585489112.0,9535670984.0,73452329.0,,3419631734.0,,,,,2098237981.0,39567183.0,106788891.0,2031016273.0,966892276.0,1064123997.0,,,853331061.0,210792936.0,-1153151547.0,,,,,,,,,,,,,,,,,,,,,,,,,,其他,是,20110926,CNY,合并期末,2020-03-13T15:57:10
20031231,47321300000.0,58111000000.0,58060000000.0,50000000.0,11120000000.0,,254800000.0,289000000.0,34200000.0,,,,,436500000.0,,,,,500000.0,140000000.0,,,56626000000.0,,35069500000.0,7444000000.0,5394000000.0,,,65400000.0,4732700000.0,3112000000.0,8178000000.0,,,3471000000.0,,,,440000000.0,1908000000.0,107000000.0,156000000.0,1860000000.0,758000000.0,1101900000.0,,,1083000000.0,18900000.0,-1901000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,其他,未审计,20040430,CNY,合并期末,2020-03-13T15:57:10
20001231,38434000000.0,37254000000.0,36794000000.0,9000000.0,,,,,,,,,,-69000000.0,,,,,,1180000000.0,,,36490000000.0,,24915000000.0,5143000000.0,363000000.0,,,2000000.0,3092000000.0,3930000000.0,11369000000.0,,,2743000000.0,,,,,764000000.0,,,764000000.0,,764000000.0,,,764000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,未审计,20010430,CNY,合并期末,2020-03-13T15:57:10
19991231,36614000000.0,35906000000.0,35615000000.0,5000000.0,,,,,,,,,,-45000000.0,,,,,,708000000.0,,,34475000000.0,,24258000000.0,4904000000.0,321000000.0,,,2000000.0,2810000000.0,3716000000.0,9311000000.0,,,1638000000.0,,,,,1431000000.0,,,1431000000.0,,1431000000.0,,,1431000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,未审计,20010430,CNY,合并期末,2020-03-13T15:57:10
19981231,37395000000.0,36150000000.0,34717000000.0,60000000.0,,,,,,,,,,74300000.0,,,,,,1245000000.0,,,35295400000.0,,25106800000.0,4554000000.0,316000000.0,,,8600000.0,2066000000.0,3751000000.0,9507000000.0,,,1693000000.0,,,,,854000000.0,,,854000000.0,,854000000.0,,,854000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,未审计,20000430,CNY,合并期末,2020-03-13T15:57:10
