报告日,营业收入,手续费净收入,代理买卖证券业务净收入,证券承销业务净收入,委托管理资产业务净收入,投资咨询服务净收入,期货经纪业务净收入,基金管理业务净收入,利息净收入,利息收入,利息支出,投资收益,对联营企业和合营企业的投资收益,以摊余成本计量的金融资产终止确认产生的收益,净敞口套期收益,公允价值变动收益,汇兑净收益,其他业务收入,资产处置收益,其他收益,营业支出,营业税金及附加,业务及管理费用,资产减值损失,信用减值损失,其他资产减值损失,研发费用,其他业务成本,营业利润,加:营业外收入,非流动资产处置利得,减:营业外支出,非流动资产处置损失,利润总额,减:所得税费用,净利润,持续经营净利润,终止经营净利润,归属于母公司的净利润,少数股东权益,年初未分配利润,其他因素调整,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划净负债或净资产的变动,权益法下在被投资单位不能重分类进损益的其他综合收益中享有的份额,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下在被投资单位以后将重分类进损益的其他综合收益中享有的份额,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,其他,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20230930,45806736635.58,21050582107.28,7833463940.37,5258308862.77,7397012414.77,,,,3278213585.27,16370368172.07,13092154586.8,11631053629.33,506061752.62,,,4655256238.3,2027322559.49,2854583430.17,1795537.98,307929547.76,23993500437.79,285558707.88,21112638255.04,,36506463.05,-3662600.87,,2562459612.69,21813236197.79,51679091.29,,39945345.62,,21824969943.46,4756641232.96,17068328710.5,17068328710.5,,16413947438.56,654381271.94,,,599318005.2,573029938.63,-25994895.03,,,-37216319.25,,599024833.66,7770929.73,,31243027.35,,151450871.96,,,,408560004.62,,26288066.57,17667646715.7,16986977377.19,680669338.51,1.08,1.08,定期报告,未审计,20241030,CNY,合并期末,2023-10-30T17:23:03
20230630,31499960023.94,14540410406.56,5289700580.96,3823760487.84,4968072891.83,,,,2123409137.2,10734329378.5,8610920241.3,10194524693.83,365034690.78,,,1709606028.27,921817056.42,1777908513.2,1985305.81,230298882.65,16375164977.49,202062617.63,14183493895.31,,380105122.75,3288767.08,,1606214574.72,15124795046.45,9495218.12,,36511196.67,,15097779067.9,3345868347.97,11751910719.93,11751910719.93,,11305770956.89,446139763.04,85229292668.51,,987846108.11,955907898.08,-12934351.7,,,-6873006.6,,968842249.78,12046503.16,,186394591.51,,134266106.66,,,,636135048.45,,31938210.03,12739756828.04,12261678854.97,478077973.07,0.75,0.75,定期报告,未审计,20240829,CNY,合并期末,2023-08-29T19:38:02
20230331,15348206851.13,7327947881.56,2591552611.49,1980239831.28,2497861971.38,,,,582831781.73,5264179042.57,4681347260.84,5820175443.44,114872403.52,,,907532024.74,149905010.75,444018788.66,1087153.52,114708766.73,8017667773.07,100148883.82,7319037220.42,,234115058.29,4148467.52,,360218143.02,7330539078.06,3003213.99,,-3286463.32,,7336828755.37,1706584265.08,5630244490.29,5630244490.29,,5417237420.11,213007070.18,,,41683609.04,48253356.59,3787523.72,,,-4931426.91,,44465832.87,6038961.02,,175277307.56,,116105636.24,,,,-252956071.95,,-6569747.55,5671928099.33,5465490776.7,206437322.63,0.36,0.36,定期报告,未审计,20240427,CNY,合并期末,2023-04-27T17:18:03
20221231,65108507999.21,31942810007.97,11168877536.1,8653871899.68,10939895251.68,,,,5805787847.58,21023810114.58,15218022267.0,31969568614.67,673389919.6,,,-13659870646.09,883524229.44,7822124007.37,-7143.31,344571081.58,36298395363.0,375476255.78,28655152932.24,,-698183674.39,514171651.07,,7451778198.3,28810112636.21,285716296.38,,145624666.57,,28950204266.02,6781417187.34,22168787078.68,22168787078.68,,21317422282.16,851364796.52,77660564435.8,-13805526.1,1037149447.51,945353027.2,-16590015.09,,-3888818.45,-19402108.09,,961943042.29,19791149.41,,-388722667.74,,276658652.38,,,,1054215908.24,,91796420.31,23205936526.19,22262775309.36,943161216.83,1.42,1.42,定期报告,是,20240327,CNY,合并期末,2023-03-30T23:38:03
20220930,49821498122.3,24074541794.58,8791174969.9,6271223001.95,8083330614.58,,,,4166932802.03,15712503986.26,11545571184.23,23152077514.88,-108167399.79,,,-10851959085.4,2146923741.25,6880565962.84,8368107.56,244047284.56,27420275554.18,283987770.96,20166257850.64,,88954749.53,229031811.44,,6652043371.61,22401222568.12,253990505.72,,49091006.53,,22606122067.31,5407522061.32,17198600005.99,17198600005.99,,16567546038.1,631053967.89,,,1250025995.79,1227916382.61,1997250.93,,-2507784.32,-19715238.97,,1225919131.68,17955137.6,,-51812761.9,,60509874.37,,,,1199266881.61,0.0,22109613.18,18448626001.78,17795462420.71,653163581.07,1.1,1.1,定期报告,未审计,20231031,CNY,合并期末,2022-10-28T19:13:02
20220630,34885387537.72,15420507005.94,5886312418.21,3452978800.79,5434224822.78,,,,2738336335.13,10410152194.0,7671815858.87,7189428875.93,-229451912.64,,,2043038194.99,1105556667.61,6202540554.27,7682069.21,178297834.64,19644581819.91,188178471.29,13309971838.53,,-90289501.61,202927401.44,,6033793610.26,15240805717.81,210081148.97,,50298472.54,,15400588394.24,3789769613.98,11610818780.26,11610818780.26,,11196326779.84,414492000.42,77660564435.8,-42173.97,428541744.07,493368387.51,2051648.34,,-2507784.32,-6609437.88,,491316739.17,8409464.74,,-70658802.77,,85060637.54,,,,468505439.66,,-64826643.44,12039360524.33,11689695167.35,349665356.98,0.76,0.76,定期报告,未审计,20230830,CNY,合并期末,2022-08-29T21:48:03
20220331,15216257790.55,8212986800.16,3185643971.39,1827527557.81,2776240363.3,,,,1005846212.6,4947048589.2,3941202376.6,3070105423.66,72589312.5,,,353671219.61,8114871.29,2472961797.48,7304046.49,85267419.26,8125026739.01,93856177.4,6111131302.23,,-408981001.53,-15673499.27,,2344693760.18,7091231051.54,6246868.0,,16942421.53,,7080535498.01,1661560105.52,5418975392.49,5418975392.49,,5229072056.83,189903335.66,,,-164692533.73,-159610206.81,3658108.99,,,1195949.41,,-163268315.8,-5726556.02,,-55123550.39,,1468398.0,,,,-103886607.39,,-5082326.92,5254282858.76,5069461850.02,184821008.74,0.36,0.36,定期报告,未审计,20230428,CNY,合并期末,2022-04-28T18:03:02
20211231,76523716526.93,34554169864.84,13962545242.06,8155822760.26,11702041416.98,,,,5337491785.16,20574930713.22,15237438928.06,18265665970.71,889723898.89,,,5306729885.74,-138198767.78,12931996658.78,38375544.18,227485585.3,44098226916.57,423169278.18,28128885863.18,,899083696.99,2604632315.52,,12042455762.7,32425489610.36,75998735.06,,607693016.81,,31893795328.61,7888714419.11,24005080909.5,24005080909.5,,23099624927.77,905455981.73,64766983940.61,-7287756.37,-1089657186.67,-1070018823.66,-588249332.9,,,-597025285.06,,-481769490.76,13624973.76,,90126667.83,,-93677101.15,,,,-512032119.38,20188088.18,-19638363.01,22915423722.83,22029606104.11,885817618.72,1.69,1.69,定期报告,是,20230331,CNY,合并期末,2022-03-28T20:48:03
20210930,57811543804.57,25597257515.76,10879431053.4,5644061972.96,8579472091.76,,,,4386184438.24,15843297695.93,11457113257.69,15925581698.17,649749755.96,,,128236056.05,252947950.97,11301812109.06,34034286.23,185489750.09,33931255674.97,328741571.55,20297424907.76,,1490024092.64,1115805857.12,,10699259245.9,23880288129.6,29360226.01,,74002117.44,,23835646238.17,5539831686.66,18295814551.51,18295814551.51,,17645144597.36,650669954.15,,,-1035405813.7,-1024393304.03,-591426238.53,,,-600588233.76,,-432967065.5,7325394.32,,-147268258.24,,-83636801.17,,,,-229575488.58,20188088.17,-11012509.67,17260408737.81,16620751293.33,639657444.48,1.36,1.36,定期报告,未审计,20221029,CNY,合并期末,2021-10-28T17:38:04
20210630,37720623459.15,16010064223.0,6741864066.04,3306766.63,5571844419.11,,,,2323538084.53,9855886502.89,7532348418.36,10019827080.76,427533871.28,,,1836523107.53,45594075.48,7346955982.31,754467.68,137366437.86,21378047051.48,210350142.15,13345700573.82,,691677252.79,47979747.79,,7082339334.93,16342576407.67,18077484.8,,69430931.82,,16291222960.65,3696873257.0,12594349703.65,12594349703.65,,12197983849.06,396365854.59,64766983940.61,11065599.74,-1354715200.2,-1343045461.99,-596690491.92,,,-599871399.41,,-746354970.07,698627.92,,-382736723.99,,-155094088.46,,,,-229410873.71,20188088.17,-11669738.21,11239634503.45,10854938387.07,384696116.38,0.94,0.94,定期报告,未审计,20220830,CNY,合并期末,2021-08-19T17:38:03
20210331,16396868531.02,8075071695.38,3522030829.75,1593105135.21,2788220167.1,,,,1067553558.45,4759819651.23,3692266092.78,4277966339.54,29621857.42,,,-373742999.84,321053970.36,2925078414.28,-1725295.5,105612848.35,9560391104.07,105663556.07,6286082805.28,,343463371.39,49294066.16,,2775887305.17,6836477426.95,11889232.6,,5979690.19,,6842386969.36,1499126973.16,5343259996.2,5343259996.2,,5164799333.48,178460662.72,,,-925399171.74,-924237364.2,-601051265.9,,,-605100402.93,,-323186098.3,-2862369.76,,-266538376.9,,-98105802.06,,,,33547863.31,10772587.11,-1161807.54,4417860824.46,4240561969.28,177298855.18,0.4,0.4,定期报告,未审计,20220429,CNY,合并期末,2022-04-28T18:03:02
20201231,54382730241.56,26764047167.74,11256683437.02,6881554913.02,8006190673.75,,,,2586965689.29,15527762560.22,12940796870.93,24883520433.6,585756428.45,,,-6391105422.48,-329368300.02,6698087738.91,66078.78,170516855.74,33744484298.55,398254387.66,20144546139.07,,6580656569.18,495080905.51,,6125946297.13,20638245943.01,78823057.99,,246611221.58,,20470457779.42,4953916724.67,15516541054.75,15516541054.75,,14902324215.75,614216839.0,60104047192.75,-673132.96,-668241580.46,-637533900.69,256045625.14,,1948371.86,256666658.28,,-893579525.83,-8000932.36,,-211473001.33,,237482131.05,,,,-921338977.24,9751254.05,-30707679.77,14848299474.29,14264790315.06,583509159.23,1.16,1.16,定期报告,是,20220329,CNY,合并期末,2022-03-28T20:48:03
20200930,41994620928.37,18841130568.48,8534884855.54,4492638032.57,5394239764.28,,,,1831491520.94,11181532007.78,9350040486.84,15445764003.96,312018631.32,,,742741805.49,237062153.34,4761629372.78,-615413.47,135416916.85,25016862783.97,297333170.44,14933843795.37,,5027333858.65,359249164.86,,4399102794.65,16977758144.4,61296925.23,,58323811.04,,16980731258.59,3868223964.8,13112507293.79,13112507293.79,,12660811986.98,451695306.81,,,-255653129.11,-242681294.84,13103011.3,,-2879067.12,18242163.19,,-255784306.14,-9559645.58,,-227251427.85,,357408255.37,,,,-374114679.64,-2266808.44,-12971834.27,12856854164.68,12418130692.14,438723472.54,0.99,0.99,定期报告,未审计,20211029,CNY,合并期末,2020-10-29T17:28:03
20200630,26743555665.56,10826568650.75,5008405370.28,2220929171.01,3290032689.15,,,,810370609.51,6957480416.38,6147109806.87,8130287114.9,91804295.6,,,3756765438.35,288585305.58,2836257662.77,-1359605.28,96080488.98,14866875586.68,185972583.15,9777495813.06,,2034691254.09,266413884.19,,2602302052.19,11876680078.88,43631639.82,,46567912.63,,11873743806.07,2653479640.43,9220264165.64,9220264165.64,,8925877416.81,294386748.83,60104047192.75,1868663.3,-206670452.2,-211982759.84,-393279169.51,,-2879067.12,-387985652.37,,181296409.67,-810209.25,,-58715112.21,,76540675.72,,,,179012079.56,-14731024.15,5312307.64,9013593713.44,8713894656.97,299699056.47,0.7,0.7,定期报告,未审计,20210820,CNY,合并期末,2020-08-24T19:58:02
20200331,12852369126.5,5256535968.34,2680492035.38,891060967.53,1617370842.05,,,,313443394.64,3484496441.19,3171053046.55,4350510578.4,-30144016.64,,,1343385533.42,230805071.68,1339740003.69,-609317.51,18557893.84,7319360520.68,91260965.98,4353202019.34,,1314613420.88,282615153.06,,1277668961.42,5533008605.82,11123393.41,,11253950.3,,5532878048.93,1309621456.66,4223256592.27,4223256592.27,,4075530540.79,147726051.48,,,-480548306.34,-509299454.11,-559004030.56,,,-556902146.88,,49704576.45,12505381.92,,4148055.12,,-45535179.24,,,,99850950.93,-21264632.28,28751147.77,3742708285.93,3566231086.68,176477199.25,0.32,0.32,定期报告,未审计,20210429,CNY,合并期末,2020-04-28T20:13:02
20191231,43139697642.01,18022178985.83,7424968288.74,4465279339.28,5706832375.04,,,,2044589516.4,13257055674.83,11212466158.43,18747889883.6,801121105.17,,,-2055398363.41,236838830.57,5994593703.7,-782562.64,149787647.96,26128905191.25,292697028.42,17562366097.38,,1891579568.08,698815635.83,,5683446861.54,17010792450.76,36456301.62,,52612670.1,,16994636082.28,4346199630.5,12648436451.78,12648436451.78,,12228609723.82,419826727.96,55197777172.22,-5160368.11,874729231.54,772585986.19,561480001.97,,9839260.7,550599696.17,,211105984.22,5998494.84,,10706363.8,,87805250.24,,,,132603948.15,-26008072.81,102143245.35,13523165683.32,13001195710.01,521969973.31,1.01,1.01,定期报告,是,20210319,CNY,合并期末,2021-03-18T20:48:01
20190930,32773899542.7,13146841283.92,5702730962.6,2980792371.31,4100513980.6,,,,1785864751.18,9955780886.03,8169916134.85,12416788915.12,487893074.34,,,-289992319.65,402792294.6,5227573864.32,191162.2,83839591.01,18328412042.62,209819308.66,12118774746.53,,724563327.25,268269905.35,,5006984754.83,14445487500.08,28749270.53,,23108829.37,,14451127941.24,3597990175.76,10853137765.48,10853137765.48,,10522213379.91,330924385.57,,,904877892.23,893384741.65,632994954.22,,12022026.02,620317317.16,,260389787.43,6066592.07,,7196728.27,,26727783.24,,,,252667739.96,-32269056.11,11493150.58,11758015657.71,11415598121.56,342417536.15,0.87,0.87,定期报告,未审计,20201030,CNY,合并期末,2020-03-13T15:58:11
20190630,21791181444.02,8554095590.26,3799017975.21,1803677341.22,2666474786.81,,,,1377617934.94,6630448691.52,5252830756.58,8270736371.23,300121489.71,,,-796443268.8,289391914.94,4043195417.52,73475.68,52514008.25,12861228306.57,141452341.99,8062884086.7,,521669633.14,232718480.19,,3902503764.55,8929953137.45,18216911.24,,15905626.67,,8932264422.02,2268265012.12,6663999409.9,6663999409.9,,6445621808.26,218377601.64,55197777172.22,-1733320.19,635774940.24,639684246.74,804368230.71,,11507401.88,792125380.21,,-164683983.97,2495675.64,,60458887.81,,-11031972.65,,,,-183525602.74,-33080972.03,-3909306.5,7299774350.14,7085306055.0,214468295.14,0.53,0.53,定期报告,未审计,20200825,CNY,合并期末,2020-03-13T15:58:11
20190331,10522437259.53,4343153053.06,1949599082.94,988771829.03,1296806564.72,,,,520394742.82,3115571338.23,2595176595.41,4599635437.99,165276962.77,,,488306698.01,-43409868.23,608354288.86,123506.74,5879400.28,4786767210.34,69914922.06,4171312848.16,,-16206759.42,3622612.53,,558123587.01,5735670049.19,9846963.79,,8109643.21,,5737407369.77,1380393715.41,4357013654.36,4357013654.36,,4257600288.26,99413366.1,,,513342036.14,520993830.49,918330764.05,,,917719787.32,,-397336933.56,,,-90023030.12,,-41538120.47,,,,-252756704.74,-13019078.23,-7651794.35,4870355690.5,4778594118.75,91761571.75,0.35,0.35,定期报告,未审计,20200429,CNY,合并期末,2020-03-13T15:58:11
20181231,37220708075.49,17426808059.89,7428875737.35,3638976474.48,5833853736.42,,,,2422408972.51,13654421869.47,11232012896.96,7071309759.79,731654656.04,,,1706194764.9,849404620.8,7635620928.34,-1683185.11,110644154.37,25185229078.97,255150662.36,15307536637.07,,2186773184.28,23804939.87,,7411963655.39,12035478996.52,471939756.89,,41847356.13,,12465571397.28,2589143479.89,9876427917.39,9876427917.39,,9389895989.94,486531927.45,52789063031.23,6813291.27,-964090240.41,-1017500205.66,-1700922070.8,,-18951316.05,-1681690827.43,,683421865.14,38086204.35,,114929818.79,,13901660.46,,,,520435450.95,-3931269.41,53409965.25,8912337676.98,8372395784.28,539941892.7,0.77,0.77,定期报告,是,20200320,CNY,合并期末,2020-03-13T15:58:11
20180930,27209287878.05,12905445993.85,5847770717.5,2429720857.02,4142128975.02,,,,2086791729.69,10650989928.8,8564198199.11,3441156096.27,456759123.3,,,2975162822.7,748387233.03,5046712225.64,68447.47,5563329.4,17600069785.28,195213760.04,11295089636.97,,1232190473.02,,,4877575915.25,9609218092.77,56018857.45,,27993057.89,,9637243892.33,1954592131.11,7682651761.22,7682651761.22,,7314589126.02,368062635.2,,,761149938.98,708244449.14,-204616817.57,,-6224702.57,-198392115.0,,912861266.71,17026249.04,,71430715.23,,13256249.19,,,,846680329.23,-35532275.98,52905489.84,8443801700.2,8022833575.16,420968125.04,0.6,0.6,定期报告,未审计,20191031,CNY,合并期末,2020-03-13T15:58:11
20180630,19992553276.41,9096882510.81,4112284724.76,1750042862.86,2911435086.66,,,,1274685988.56,7277674809.87,6002988821.31,1752553507.02,385837414.47,,,3239083032.64,323745700.36,4301634106.67,286698.19,3681732.16,12628458865.02,134765547.24,7597256104.97,,701792533.71,,,4194644679.1,7364094411.39,45599914.96,,15274917.43,,7394419408.92,1571638438.51,5822780970.41,5822780970.41,,5565152037.49,257628932.92,52789063031.23,3217706.65,-302133795.0,-284735671.83,-544943166.05,,-6224702.57,-538718463.48,,260207494.22,17026249.04,,50173705.05,,29665839.36,,,,156900322.08,6441378.69,-17398123.17,5520647175.41,5280416365.66,240230809.75,0.46,0.46,定期报告,未审计,20190823,CNY,合并期末,2020-03-13T15:58:11
20180331,9711536102.96,4484188532.22,2134102698.15,736362603.54,1486409815.53,,,,636644802.95,3542269087.13,2905624284.18,231570749.97,112577343.59,,,2266908322.64,-179766697.55,2271823123.51,167269.22,,6087927803.15,67806202.12,3754754330.03,-7574102.79,-7574102.79,,,2272941373.79,3623608299.81,29230788.23,,8408855.41,,3644430232.63,846180959.16,2798249273.47,2798249273.47,,2689748826.38,108500447.09,,,-620677771.89,-603422724.66,-5330531.75,,,-5330531.75,,-598092192.91,7248105.52,,63292515.24,,-17002125.56,,,,-644838469.17,-6792218.94,-17255047.23,2177571501.58,2086326101.72,91245399.86,0.22,0.22,定期报告,未审计,20190430,CNY,合并期末,2020-03-13T15:58:11
20171231,43291634080.53,18957035118.72,8045238545.43,4405776192.68,5695389431.29,,,,2404602199.73,12806665119.98,10402062920.25,12474528495.55,604048798.77,,,842716446.33,-50860087.03,8535137391.69,736743.09,127737772.45,27043303413.33,256035102.98,16992699847.45,1720759991.28,,,,8073808471.62,16248330667.2,162456193.09,,237006289.04,,16173780571.25,4196310907.47,11977469663.78,11977469663.78,,11433264545.6,544205118.18,47192292163.84,4432848.94,-220466065.78,-80685450.69,,,,,,-80685450.69,-13997068.04,932595847.39,,,,,,,-997384394.57,-1899835.47,-139780615.09,11757003598.0,11352579094.91,404424503.09,0.94,0.94,定期报告,是,20190322,CNY,合并期末,2020-03-13T15:58:11
