datetime,num_stocks,num_long,num_short,long_return,short_return,long_turnover,short_turnover,daily_return,transaction_cost,net_return,cumulative_pnl,drawdown,factor
2024-01-04,5333,1067,1067,-0.020284694,-0.022801844,0.7300843486410497,0.7000937207122775,0.0025171507,0.0010726335520149955,0.0014445171629784814,-0.8710547495970693,-0.8891799162922114,intraday_ret
2024-01-05,5335,1067,1067,-0.017836554,-0.025719646,0.7582005623242737,0.6982193064667291,0.007883092,0.0010923149015932521,0.006790777486917452,-0.8701791110935881,-0.8883042777887302,intraday_ret
2024-01-08,5334,1067,1067,0.0033557357,-0.0024753588,0.725398313027179,0.6682286785379569,0.0058310945,0.001045220243673852,0.004785874215025374,-0.8695578046487993,-0.8876829713439414,intraday_ret
2024-01-09,5335,1067,1067,-0.0073565003,-0.007820086,0.7188378631677601,0.641049671977507,0.00046358537,0.0010199156513589502,-0.0005563302820700289,-0.8696303735921329,-0.887755540287275,intraday_ret
2024-01-10,5336,1068,1068,0.011810247,0.026171774,0.7450796626054358,0.7338331771321462,-0.014361527,0.0011091846298031864,-0.015470711446886545,-0.8716472844637274,-0.8897724511588695,intraday_ret
2024-01-11,5336,1069,1068,-0.016723273,-0.013994655,0.7958801498127341,0.9026217228464419,-0.0027286187,0.0012738764044943822,-0.004002495085925199,-0.8721610155769265,-0.8902861822720686,intraday_ret
2024-01-12,5335,1067,1067,-0.0020483239,-0.009603973,0.8381665107577175,0.7911985018726592,0.0075556487,0.0012220237594727827,0.0063336249250288655,-0.8713513313987942,-0.8894764980939363,intraday_ret
2024-01-15,5337,1068,1068,-0.0014726545,0.010427282,0.7647610121836926,0.6869728209934396,-0.011899937,0.0010888003748828492,-0.012988737319129142,-0.8730223151617109,-0.891147481856853,intraday_ret
2024-01-16,5339,1068,1068,-0.022420008,-0.028512884,0.7340823970037453,0.8099250936329588,0.006092876,0.0011580056179775282,0.004934870577930064,-0.8723956967207488,-0.8905208634158909,intraday_ret
2024-01-17,5339,1070,1068,0.0019504159,-0.0025857955,0.6114232209737828,0.7144194756554307,0.0045362115,0.0009943820224719102,0.0035418294681591935,-0.8719437440391304,-0.8900689107342725,intraday_ret
2024-01-18,5341,1069,1069,-0.005139824,-0.011415794,0.6878504672897197,0.8249063670411985,0.0062759696,0.0011345676257481887,0.005141401931715934,-0.8712853553573648,-0.8894105220525069,intraday_ret
2024-01-19,5341,1069,1069,-0.04791714,-0.060242478,0.6211412535079514,0.8157156220767072,0.012325339,0.0010776426566884941,0.01124769636261006,-0.8698376121170033,-0.8879627788121454,intraday_ret
2024-01-22,5342,1071,1069,0.007981387,-0.004250494,0.6005612722170253,0.735266604303087,0.012231881,0.001001870907390084,0.011230009891545807,-0.86837588721357,-0.886501053908712,intraday_ret
2024-01-23,5341,1069,1069,0.013677606,0.01490039,0.7198879551820728,0.6342376052385407,-0.0012227837,0.0010155941703154602,-0.0022383778699471514,-0.8686705117147825,-0.8867956784099246,intraday_ret
2024-01-24,5343,1069,1069,0.038379986,0.024164887,0.7717492984097287,0.824134705332086,0.014215099,0.001196913002806361,0.013018185691160505,-0.8669608400495605,-0.8850860067447026,intraday_ret
2024-01-25,5343,1069,1071,-0.002230903,-0.009404224,0.7165575304022451,0.6735266604303087,0.007173321,0.0010425631431244154,0.006130758066723512,-0.8661452091465042,-0.8842703758416463,intraday_ret
2024-01-26,5345,1069,1069,-0.030553726,-0.039169814,0.7811038353601497,0.7096171802054154,0.008616088,0.0011180407616741739,0.007498047196542493,-0.8651415596072014,-0.8832667263023435,intraday_ret
2024-01-29,5345,1069,1069,-0.027189596,-0.030301992,0.715622076707203,0.6941066417212348,0.0031123962,0.0010572965388213286,0.002055099686511885,-0.8648644120686266,-0.8829895787637687,intraday_ret
