datetime,intraday_ret
2024-07-15,-0.8541800973077641
2024-07-16,-0.8515384226043476
2024-07-17,-0.8520115332758161
2024-07-18,-0.85273319475238
2024-07-19,-0.8508354920232984
2024-07-22,-0.849912836008015
2024-07-23,-0.8490334039454119
2024-07-24,-0.8499148756837113
2024-07-25,-0.8498638899020068
2024-07-26,-0.8492109610082992
2024-07-29,-0.8489911297065477
2024-07-30,-0.8502751188595955
2024-07-31,-0.8514941354200322
2024-08-01,-0.8518433727365737
2024-08-02,-0.8488086411498492
2024-08-05,-0.849937541041776
2024-08-06,-0.8504442958458883
2024-08-07,-0.8526119168940828
2024-08-08,-0.8537658219348775
2024-08-09,-0.8543166454982887
2024-08-12,-0.855947296867186
2024-08-13,-0.85443378026384
2024-08-14,-0.8532666999648479
2024-08-15,-0.8527181638518609
2024-08-16,-0.8541758372368726
2024-08-19,-0.8549104634019702
2024-08-20,-0.8547173126759313
2024-08-21,-0.8551611940159476
2024-08-22,-0.8563507696481124
2024-08-23,-0.858201147291485
2024-08-26,-0.8589100829936249
2024-08-27,-0.8603840993688859
2024-08-28,-0.8597790462508812
2024-08-29,-0.8592340262584722
2024-08-30,-0.86136406244869
2024-09-02,-0.8621123522591598
2024-09-03,-0.861525934734176
2024-09-04,-0.862119427183879
2024-09-05,-0.8616900840145868
2024-09-06,-0.8624683386644806
2024-09-09,-0.8624889487525345
2024-09-10,-0.8628853136475783
2024-09-11,-0.8634284259053415
2024-09-12,-0.8625797931119576
2024-09-13,-0.8620508148910792
2024-09-18,-0.8638067026794801
2024-09-19,-0.8632030452606316
2024-09-20,-0.8627276203914096
2024-09-23,-0.8639115968406769
2024-09-24,-0.8636860571390974
2024-09-25,-0.8652887038152042
2024-09-26,-0.8633178430780521
2024-09-27,-0.8525642026143623
2024-09-30,-0.83314039438085
2024-10-08,-0.8287772040806567
2024-10-09,-0.8352033700503033
2024-10-10,-0.832770868039154
2024-10-11,-0.8351507633134677
2024-10-14,-0.8340468821848845
2024-10-15,-0.8323261325604201
2024-10-16,-0.8330070808167321
2024-10-17,-0.829643600221115
2024-10-18,-0.8217749317861737
2024-10-21,-0.8270099420651109
2024-10-22,-0.8283330047636077
2024-10-23,-0.8276915643676446
2024-10-24,-0.8290534804285575
2024-10-25,-0.8279845630307865
2024-10-28,-0.827628086228695
2024-10-29,-0.8262382683571208
2024-10-30,-0.8258171877151934
2024-10-31,-0.827396662296745
2024-11-01,-0.8295223993224379
2024-11-04,-0.8268287316586691
2024-11-05,-0.8241625365082492
2024-11-06,-0.8230226958181366
2024-11-07,-0.8268210644407784
2024-11-08,-0.8228123990048148
2024-11-11,-0.8250551993364232
2024-11-12,-0.8279884040646577
2024-11-13,-0.8281156417477195
2024-11-14,-0.8257649526514785
2024-11-15,-0.8250079426047132
2024-11-18,-0.8300215579938003
2024-11-19,-0.8300879462346032
2024-11-20,-0.8286170134834309
2024-11-21,-0.8274715698711624
2024-11-22,-0.8276007985335696
2024-11-25,-0.8279460103354394
2024-11-26,-0.8292532661035635
2024-11-27,-0.8312260399133105
2024-11-28,-0.8326133461543935
2024-11-29,-0.8326077977198161
2024-12-02,-0.8326236503540971
2024-12-03,-0.8330517316294579
2024-12-04,-0.833524824471827
2024-12-05,-0.8333670815495505
2024-12-06,-0.831789147983792
2024-12-09,-0.8328103095354167
2024-12-10,-0.8321383327602834
2024-12-11,-0.8313138647729963
2024-12-12,-0.8316308286346684
2024-12-13,-0.8320713059080487
2024-12-16,-0.833349826487102
2024-12-17,-0.8329338725333548
2024-12-18,-0.8324533683258224
2024-12-19,-0.8312829101135816
2024-12-20,-0.8343162813119103
2024-12-23,-0.8326702806920961
2024-12-24,-0.830784402755743
2024-12-25,-0.8304746288991673
2024-12-26,-0.8323435417906608
2024-12-27,-0.832761583352912
2024-12-30,-0.833831935286406
2024-12-31,-0.8313514039985492
2025-01-02,-0.8322533065906704
2025-01-03,-0.8290964771277486
2025-01-06,-0.8324474447806279
2025-01-07,-0.8315145348916619
2025-01-08,-0.8318158083052859
2025-01-09,-0.8324045013095235
2025-01-10,-0.8317685545555376
2025-01-13,-0.8333393469033938
2025-01-14,-0.8331147825488909
2025-01-15,-0.8342353516054151
2025-01-16,-0.836788193513896
2025-01-17,-0.8376295948809731
2025-01-20,-0.8377936649057633
2025-01-21,-0.8375175021106339
2025-01-22,-0.8384505106382294
2025-01-23,-0.8390238673560266
2025-01-24,-0.8417521760523761
2025-01-27,-0.8461282394560616
2025-02-05,-0.8444446864982834
2025-02-06,-0.843768690623037
2025-02-07,-0.8417028522394497
2025-02-10,-0.8424368879126828
2025-02-11,-0.8434380915731851
2025-02-12,-0.8445874436339696
2025-02-13,-0.8454856596404084
2025-02-14,-0.847084541883744
2025-02-17,-0.8481959835440095
2025-02-18,-0.8495597987544534
2025-02-19,-0.8481202899487688
2025-02-20,-0.8492667013818338
2025-02-21,-0.8506208802956731
2025-02-24,-0.8505990365350411
2025-02-25,-0.8501935603011047
2025-02-26,-0.849899028573857
2025-02-27,-0.8470329090103601
2025-02-28,-0.8462787316686079
2025-03-03,-0.8473123843602195
2025-03-04,-0.8449502795454124
2025-03-05,-0.8452355239135269
2025-03-06,-0.8472977531540542
2025-03-07,-0.8474458351203109
2025-03-10,-0.8470310746602675
2025-03-11,-0.8474970712009497
2025-03-12,-0.8470417464933364
2025-03-13,-0.8490203072801431
2025-03-14,-0.8489986713342293
2025-03-17,-0.849065453248548
2025-03-18,-0.8488490001462042
2025-03-19,-0.8475841892456707
2025-03-20,-0.8457839292728905
2025-03-21,-0.8450953260960734
2025-03-24,-0.8446146207954048
2025-03-25,-0.8460493236836655
2025-03-26,-0.847526104906236
2025-03-27,-0.8476308626849937
2025-03-28,-0.8470426814125107
2025-03-31,-0.8488255764798389
2025-04-01,-0.8505016742534783
2025-04-02,-0.8516756709862433
2025-04-03,-0.8458305876928014
2025-04-07,-0.8552285315470767
2025-04-08,-0.8530732484419575
2025-04-09,-0.8516383297650052
2025-04-10,-0.8545634411116334
2025-04-11,-0.8549946576242424
2025-04-14,-0.855078747145117
2025-04-15,-0.8552127730168586
2025-04-16,-0.8556174540684495
2025-04-17,-0.8560575216387181
2025-04-18,-0.8568646621547333
2025-04-21,-0.8575947972395028
2025-04-22,-0.8610992676856574
2025-04-23,-0.8617742210660977
2025-04-24,-0.8627188331426545
2025-04-25,-0.8624720679221421
2025-04-28,-0.8624423536237766
2025-04-29,-0.8606395406043867
2025-04-30,-0.859135937965714
2025-05-06,-0.8591127987710606
2025-05-07,-0.8599850061256396
2025-05-08,-0.861234612215531
2025-05-09,-0.8633746928983534
2025-05-12,-0.8651109455049437
2025-05-13,-0.865355649533573
2025-05-14,-0.8657211676414049
2025-05-15,-0.8660799721849273
2025-05-16,-0.8672531002579811
2025-05-19,-0.866670141231392
2025-05-20,-0.8669340474246309
2025-05-21,-0.8669811751855804
2025-05-22,-0.8673979482071437
2025-05-23,-0.8694270635862031
2025-05-26,-0.8695309135372549
2025-05-27,-0.8695281805663804
2025-05-28,-0.870799247899683
2025-05-29,-0.8714872203354455
2025-05-30,-0.8708772472630655
2025-06-03,-0.8705152071395403
2025-06-04,-0.8710792495539249
2025-06-05,-0.8713880931141854
2025-06-06,-0.8718907203903996
2025-06-09,-0.8710498384680952
2025-06-10,-0.8717642630254168
2025-06-11,-0.871808898300618
2025-06-12,-0.8726571550568074
2025-06-13,-0.873588739914277
2025-06-16,-0.8738375104759343
2025-06-17,-0.8735228311145405
2025-06-18,-0.8727251633203879
2025-06-19,-0.8727675111610645
2025-06-20,-0.8737771566278989
2025-06-23,-0.8727695796128977
2025-06-24,-0.8719064826668612
2025-06-25,-0.8718823295530294
2025-06-26,-0.8729459864453388
2025-06-27,-0.8731055417015825
2025-06-30,-0.8736028377960462
2025-07-01,-0.8735306266435354
2025-07-02,-0.8749737156693231
2025-07-03,-0.875147224340354
2025-07-04,-0.8750625879774712
2025-07-07,-0.8758405137291941
2025-07-08,-0.8761585335953654
2025-07-09,-0.8761523473480313
2025-07-10,-0.8764610004908288
2025-07-11,-0.8772220068420666
2025-07-14,-0.877552063695312
2025-07-15,-0.8781984090117122
2025-07-16,-0.8784686025013694
2025-07-17,-0.8784026686744596
2025-07-18,-0.8784837266450732
2025-07-21,-0.8769421624976609
2025-07-22,-0.8780919495651283
2025-07-23,-0.8784311797289946
2025-07-24,-0.8788204623521104
2025-07-25,-0.878504853988479
2025-07-28,-0.877867519286707
2025-07-29,-0.87848339004298
2025-07-30,-0.879584714074238
2025-07-31,-0.8800456857010794
2025-08-01,-0.8803610042061598
2025-08-04,-0.8799286507491195
2025-08-05,-0.8797132478067415
2025-08-06,-0.8800877175426496
2025-08-07,-0.8806444362082528
2025-08-08,-0.8813687663917499
2025-08-11,-0.881231952023003
2025-08-12,-0.8809802749981697
2025-08-13,-0.8806190276006965
2025-08-14,-0.8814689400040194
2025-08-15,-0.8794679780074672
2025-08-18,-0.8792626808353103
2025-08-19,-0.879524759741439
2025-08-20,-0.8800940984383329
2025-08-21,-0.8813741420323297
2025-08-22,-0.880624256237222
2025-08-25,-0.8815796849635632
2025-08-26,-0.881994818675109
2025-08-27,-0.8810453211513884
2025-08-28,-0.8818896270446943
2025-08-29,-0.8820915570414856
2025-09-01,-0.8815476239462643
2025-09-02,-0.8822288257975099
2025-09-03,-0.883117132220151
2025-09-04,-0.8853895265681881
2025-09-05,-0.8852925638897382
2025-09-08,-0.8852995694056258
2025-09-09,-0.8860019235849584
2025-09-10,-0.8860534910331367
2025-09-11,-0.8858356455959993
2025-09-12,-0.8862062434730641
2025-09-15,-0.886288985194456
2025-09-16,-0.8858020207458975
2025-09-17,-0.885772194337293
2025-09-18,-0.8863945036676273
2025-09-19,-0.8873889299020484
2025-09-22,-0.8866268789314651
2025-09-23,-0.8868620028351869
2025-09-24,-0.8866032868719471
2025-09-25,-0.8877165886817812
2025-09-26,-0.8880953528975191
2025-09-29,-0.8880106412665001
2025-09-30,-0.8870906589245855
2025-10-09,-0.8875902401633042
2025-10-10,-0.8878771306218542
2025-10-13,-0.8909019282374301
2025-10-14,-0.8922699636639303
2025-10-15,-0.892692996866485
2025-10-16,-0.8920366570188634
2025-10-17,-0.8926750197023364
2025-10-20,-0.8929432476340634
2025-10-21,-0.8921869990950217
2025-10-22,-0.8924700016070156
2025-10-23,-0.8936202474125302
2025-10-24,-0.8929574895342707
2025-10-27,-0.8931079272884657
2025-10-28,-0.8943050687775902
2025-10-29,-0.894426185308587
2025-10-30,-0.894544520701783
