报告日,资产,货币资金,存放中央银行款项,存放同业款项,结算备付金,贵金属,拆出资金,交易性金融资产,买入返售金融资产,应收票据,应收账款,应收款项融资,预付账款,应收股利,应收利息,应收保费,应收代位追偿款,应收分保账款,应收分保合同准备金,应收分保未到期责任准备金,应收分保未决赔款准备金,应收分保寿险责任准备金,应收分保长期健康险责任准备金,应收保证金,应收投资款项,应收次级债,其他应收款,贴现,发放贷款及垫款净额,存货净额,保费准备金,农险保费准备金,其他保险责任准备金,保单质押贷款,划分为持有待售的资产,可供出售金融资产,长期股权投资,投资性房地产,债权投资,债权计划投资,其他债权投资,其他权益工具投资,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,衍生金融资产,长期应收款,存出资本保证金,固定资产原值,减：累计折旧,固定资产净值,减：固定资产减值准备,在建工程,固定资产净额,固定资产合计,定期存款,合同资产,使用权资产,其中:交易席位费,无形资产,商誉,长期待摊费用,独立账户资产,递延税款借项,其他长期资产,资产总计,负债,短期借款,同业存放款项,拆入资金,吸收存款,交易性金融负债,卖出回购金融资产款,应付票据,应付账款,预收账款,应付手续费及佣金,应付职工薪酬,应交税金,应付利息,应付股利,其他应付款,应付保户红利,应付分保账款,应付赔付款,应付保证金,预收保费,代买卖证券款,代理承销证券款,预计负债,划分为持有待售的负债,衍生金融负债,长期借款,应付债券款,其中：应付次级债,应付债券：优先股,应付债券：永续债,保险合同准备金,未到期责任准备金,未决赔款准备金,寿险责任准备金,长期健康险责任准备金,应付长期保险保障基金,保户储金,独立账户负债,长期应付款,专项应付款,合同负债,租赁负债,长期递延收益,递延税款贷项,其他负债,负债合计,所有者权益,股本,其他权益工具,其中：优先股,其中：永续债,资本公积,其他综合收益,盈余公积,一般风险准备,未分配利润,外币折算差额,归属于母公司的股东权益合计,少数股东权益,所有者权益合计,负债及股东权益总计,数据源,是否审计,公告日期,币种,类型,更新日期
20191231,,11768000000.0,,,,,,24409000000.0,5682000000.0,,,,,,8671000000.0,2233000000.0,,188000000.0,2840000000.0,185000000.0,44000000.0,1433000000.0,1178000000.0,,49434000000.0,,3890000000.0,,,,,,,35148000000.0,,387296000000.0,4917000000.0,9051000000.0,246212000000.0,,,,,,,,1715000000.0,12008000000.0,1843000000.0,10165000000.0,,4170000000.0,10165000000.0,14335000000.0,64040000000.0,,1152000000.0,,3726000000.0,,,163000000.0,162000000.0,1938000000.0,878970000000.0,,,,,,501000000.0,68190000000.0,,,,2353000000.0,3905000000.0,289000000.0,,,2533000000.0,,220000000.0,5704000000.0,,4181000000.0,,,29000000.0,,,,,,,,658191000000.0,2102000000.0,1611000000.0,567985000000.0,86493000000.0,,46366000000.0,152000000.0,,,,961000000.0,517000000.0,298000000.0,119000000.0,794509000000.0,,3120000000.0,,,,23870000000.0,3960000000.0,7357000000.0,6067000000.0,40077000000.0,,84451000000.0,10000000.0,84461000000.0,878970000000.0,定期报告,是,20210325,CNY,合并期末,2020-03-25T21:51:02
20190930,,15188000000.0,,,,,,13510000000.0,931000000.0,,,,,,10728000000.0,4898000000.0,,45000000.0,2842000000.0,200000000.0,42000000.0,1417000000.0,1183000000.0,,45585000000.0,,920000000.0,,,,,,,34086000000.0,,356392000000.0,4800000000.0,8536000000.0,236172000000.0,,,,,,,,1715000000.0,,,,,3981000000.0,8988000000.0,12969000000.0,65690000000.0,,1129000000.0,,3583000000.0,,,152000000.0,690000000.0,1522000000.0,822083000000.0,,,,,,482000000.0,34381000000.0,,,,2840000000.0,2408000000.0,242000000.0,,,4080000000.0,,513000000.0,6036000000.0,,295000000.0,,,29000000.0,,,,4000000000.0,,,,639198000000.0,2567000000.0,1111000000.0,554186000000.0,81334000000.0,,45757000000.0,142000000.0,,,,936000000.0,520000000.0,54000000.0,362000000.0,742275000000.0,,3120000000.0,,,,23858000000.0,875000000.0,6011000000.0,4707000000.0,41227000000.0,,79798000000.0,10000000.0,79808000000.0,822083000000.0,定期报告,未审计,20191031,CNY,合并期末,2020-03-13T15:26:19
20190630,,12942000000.0,,,,,,13618000000.0,1761000000.0,,,,,,9332000000.0,4394000000.0,,42000000.0,2711000000.0,189000000.0,33000000.0,1399000000.0,1090000000.0,,48418000000.0,,1502000000.0,,,,,,,33068000000.0,,347945000000.0,4847000000.0,6970000000.0,233535000000.0,,,,,,,,1715000000.0,,,,,3861000000.0,8738000000.0,12599000000.0,65690000000.0,,1096000000.0,,3630000000.0,,,151000000.0,907000000.0,1251000000.0,808124000000.0,,,,,,475000000.0,40951000000.0,,,,2699000000.0,2107000000.0,270000000.0,,2402000000.0,2672000000.0,,495000000.0,5906000000.0,,301000000.0,,,29000000.0,,,,4000000000.0,,,,622998000000.0,2513000000.0,1059000000.0,545521000000.0,73905000000.0,,44304000000.0,141000000.0,,,,910000000.0,524000000.0,54000000.0,286000000.0,731524000000.0,,3120000000.0,,,,23889000000.0,94000000.0,6011000000.0,4707000000.0,38769000000.0,,76590000000.0,10000000.0,76600000000.0,808124000000.0,定期报告,未审计,20190829,CNY,合并期末,2020-03-13T15:26:19
20190331,,11632000000.0,,,,,,9107000000.0,4345000000.0,,,,,,9271000000.0,4427000000.0,,60000000.0,2529000000.0,177000000.0,22000000.0,1382000000.0,948000000.0,,49553000000.0,,5052000000.0,,,,,,,32129000000.0,,327059000000.0,4808000000.0,7016000000.0,213248000000.0,,,,,,,,1715000000.0,,,,,4379000000.0,7718000000.0,12097000000.0,67690000000.0,,1050000000.0,,3682000000.0,,,150000000.0,251000000.0,775000000.0,767646000000.0,,,,,,123000000.0,16243000000.0,,,,2700000000.0,1969000000.0,1790000000.0,,,2507000000.0,14000000.0,490000000.0,6240000000.0,,247000000.0,,,29000000.0,,,,4000000000.0,,,,613663000000.0,2407000000.0,1008000000.0,541096000000.0,69152000000.0,,43124000000.0,142000000.0,,,,887000000.0,,60000000.0,213000000.0,694441000000.0,,3120000000.0,,,,23914000000.0,1450000000.0,5226000000.0,4707000000.0,34778000000.0,,73195000000.0,10000000.0,73205000000.0,767646000000.0,定期报告,未审计,20190427,CNY,合并期末,2020-03-13T15:26:19
20181231,,8945000000.0,,,,,,9940000000.0,4315000000.0,,,,,,7999000000.0,2307000000.0,,246000000.0,2445000000.0,189000000.0,16000000.0,1348000000.0,892000000.0,,50509000000.0,,3897000000.0,,,,,,,31327000000.0,,300949000000.0,4792000000.0,7044000000.0,214531000000.0,,,,,,,,1715000000.0,9042000000.0,1587000000.0,7455000000.0,,4339000000.0,7455000000.0,11794000000.0,64690000000.0,,,,3665000000.0,,,139000000.0,1777000000.0,903000000.0,733929000000.0,,,,,,92000000.0,12959000000.0,,,,2188000000.0,2629000000.0,1460000000.0,,,2084000000.0,,462000000.0,5318000000.0,,1808000000.0,,,29000000.0,,,,4000000000.0,,,,594620000000.0,1805000000.0,1064000000.0,527494000000.0,64257000000.0,,40359000000.0,133000000.0,,,,,,59000000.0,133000000.0,668333000000.0,,3120000000.0,,,,23914000000.0,-2791000000.0,5226000000.0,4707000000.0,31411000000.0,,65587000000.0,9000000.0,65596000000.0,733929000000.0,定期报告,是,20200326,CNY,合并期末,2020-03-13T15:26:19
20180930,,19300000000.0,,,,,,8422000000.0,4436000000.0,,,,,,9901000000.0,5075000000.0,,438000000.0,2385000000.0,199000000.0,26000000.0,1334000000.0,826000000.0,,58450000000.0,,3307000000.0,,,,,,,30391000000.0,,311248000000.0,4711000000.0,6871000000.0,213334000000.0,,,,,,,,1715000000.0,,,,,3927000000.0,6899000000.0,10826000000.0,58190000000.0,,,,1771000000.0,,,165000000.0,1423000000.0,897000000.0,753256000000.0,,,,,,114000000.0,33314000000.0,,,,2967000000.0,2204000000.0,1540000000.0,,,3814000000.0,,840000000.0,5089000000.0,,348000000.0,,,29000000.0,,,,4000000000.0,,,,592129000000.0,2304000000.0,962000000.0,528424000000.0,60439000000.0,,39688000000.0,159000000.0,,,,,,54000000.0,347000000.0,686636000000.0,,3120000000.0,,,,23944000000.0,-1577000000.0,4441000000.0,3922000000.0,32761000000.0,,66611000000.0,9000000.0,66620000000.0,753256000000.0,定期报告,未审计,20181027,CNY,合并期末,2020-03-13T15:26:19
20180630,,37127000000.0,,,,,,8678000000.0,2189000000.0,,,,,,8535000000.0,4013000000.0,,65000000.0,2231000000.0,144000000.0,20000000.0,1323000000.0,744000000.0,,57690000000.0,,2690000000.0,,,,,,,29295000000.0,,310688000000.0,4867000000.0,5179000000.0,210261000000.0,,,,,,,,915000000.0,,,,,3675000000.0,6444000000.0,10119000000.0,56890000000.0,,,,1805000000.0,,,177000000.0,1041000000.0,1220000000.0,755675000000.0,,,,,,117000000.0,48187000000.0,,,,3025000000.0,1853000000.0,1501000000.0,,1622000000.0,3091000000.0,,353000000.0,3988000000.0,,200000000.0,,,29000000.0,,,,4000000000.0,,,,584027000000.0,2062000000.0,897000000.0,522901000000.0,58167000000.0,,37380000000.0,168000000.0,,,,,,54000000.0,293000000.0,689888000000.0,,3120000000.0,,,,23944000000.0,-507000000.0,4441000000.0,3922000000.0,30858000000.0,,65778000000.0,9000000.0,65787000000.0,755675000000.0,定期报告,未审计,20180829,CNY,合并期末,2020-03-13T15:26:19
20180331,,12769000000.0,,,,,,6572000000.0,2555000000.0,,,,,,9555000000.0,4259000000.0,,83000000.0,2117000000.0,102000000.0,20000000.0,1322000000.0,673000000.0,,58945000000.0,,3315000000.0,,,,,,,28064000000.0,,308887000000.0,4994000000.0,4880000000.0,207881000000.0,,,,,,,,915000000.0,,,,,3209000000.0,6171000000.0,9380000000.0,53640000000.0,,,,1841000000.0,,,214000000.0,366000000.0,918000000.0,722150000000.0,,,,,,24000000.0,25929000000.0,,,,2382000000.0,1505000000.0,2388000000.0,,,1587000000.0,23000000.0,347000000.0,3732000000.0,,148000000.0,,,29000000.0,,,,4000000000.0,,,,577970000000.0,1722000000.0,867000000.0,521434000000.0,53947000000.0,,36111000000.0,202000000.0,,,,,,54000000.0,218000000.0,656649000000.0,,3120000000.0,,,,23934000000.0,785000000.0,3922000000.0,3922000000.0,29809000000.0,,65492000000.0,9000000.0,65501000000.0,722150000000.0,定期报告,未审计,20180427,CNY,合并期末,2020-03-13T15:26:19
20171231,,8813000000.0,,,,,,6322000000.0,2870000000.0,,,,,,7164000000.0,2338000000.0,,198000000.0,1997000000.0,71000000.0,22000000.0,1292000000.0,612000000.0,,61600000000.0,,1435000000.0,,,,,,,27000000000.0,,320385000000.0,4896000000.0,4741000000.0,206321000000.0,,,,,,,,915000000.0,7257000000.0,1303000000.0,5954000000.0,,2563000000.0,5954000000.0,8517000000.0,41809000000.0,,,,1831000000.0,,,230000000.0,36000000.0,857000000.0,710275000000.0,,,,,,9000000.0,19925000000.0,,,,1801000000.0,2522000000.0,1551000000.0,,,1972000000.0,,237000000.0,3176000000.0,,1941000000.0,,,29000000.0,,,,4000000000.0,,,,575277000000.0,1280000000.0,827000000.0,523016000000.0,50154000000.0,,33711000000.0,217000000.0,,,,,,54000000.0,130000000.0,646552000000.0,,3120000000.0,,,,23954000000.0,1597000000.0,3922000000.0,3922000000.0,27200000000.0,,63715000000.0,8000000.0,63723000000.0,710275000000.0,定期报告,是,20190321,CNY,合并期末,2020-03-13T15:26:19
20170930,,11672000000.0,,,,,,6990000000.0,8494000000.0,,,,,,9591000000.0,4227000000.0,,263000000.0,2034000000.0,69000000.0,21000000.0,1351000000.0,593000000.0,,60223000000.0,,721000000.0,,,,,,,25850000000.0,,316299000000.0,4646000000.0,4570000000.0,205092000000.0,,,,,,,,915000000.0,,,,,1870000000.0,6221000000.0,8091000000.0,42126000000.0,,,,1702000000.0,,,246000000.0,268000000.0,751000000.0,714771000000.0,,,,,,9000000.0,32776000000.0,,,,2761000000.0,1999000000.0,1747000000.0,,,2732000000.0,,355000000.0,2840000000.0,,125000000.0,,,29000000.0,,,,4000000000.0,,,,567799000000.0,1667000000.0,766000000.0,518623000000.0,46743000000.0,,33215000000.0,243000000.0,,,,,,54000000.0,469000000.0,651153000000.0,,3120000000.0,,,,23959000000.0,1828000000.0,3403000000.0,3403000000.0,27897000000.0,,63610000000.0,8000000.0,63618000000.0,714771000000.0,定期报告,未审计,20171028,CNY,合并期末,2020-03-13T15:26:19
20170630,,15044000000.0,,,,,,5310000000.0,6706000000.0,,,,,,8483000000.0,3881000000.0,,193000000.0,2047000000.0,83000000.0,19000000.0,1382000000.0,563000000.0,,56659000000.0,,591000000.0,,,,,,,24846000000.0,,307412000000.0,4748000000.0,3530000000.0,205846000000.0,,,,,,,,915000000.0,,,,,2048000000.0,6005000000.0,8053000000.0,48136000000.0,,,,1725000000.0,,,249000000.0,71000000.0,875000000.0,705320000000.0,,,,,,9000000.0,29757000000.0,,,,2053000000.0,1733000000.0,1498000000.0,,1497000000.0,1650000000.0,,244000000.0,3017000000.0,,178000000.0,,,29000000.0,,,,14000000000.0,,,,554247000000.0,1644000000.0,672000000.0,507487000000.0,44444000000.0,,32591000000.0,244000000.0,,,,,,54000000.0,790000000.0,643591000000.0,,3120000000.0,,,,23959000000.0,1745000000.0,3403000000.0,3403000000.0,26092000000.0,,61722000000.0,7000000.0,61729000000.0,705320000000.0,定期报告,未审计,20170830,CNY,合并期末,2020-03-13T15:26:19
20170331,,18912000000.0,,,,,,11534000000.0,2319000000.0,,,,,,10093000000.0,2904000000.0,,882000000.0,2073000000.0,107000000.0,29000000.0,1411000000.0,526000000.0,,56945000000.0,,535000000.0,,,,,,,24064000000.0,,302597000000.0,4630000000.0,3473000000.0,196366000000.0,,,,,,,,816000000.0,,,,,1728000000.0,6162000000.0,7890000000.0,61536000000.0,,,,1742000000.0,,,250000000.0,361000000.0,611000000.0,710533000000.0,,,,,,9000000.0,41870000000.0,,,,3007000000.0,1720000000.0,2571000000.0,,,4772000000.0,,462000000.0,3354000000.0,,225000000.0,,,29000000.0,,,,14000000000.0,,,,544324000000.0,1457000000.0,613000000.0,500415000000.0,41839000000.0,,31640000000.0,245000000.0,,,,,,54000000.0,643000000.0,648925000000.0,,3120000000.0,,,,23919000000.0,1567000000.0,3403000000.0,3403000000.0,26189000000.0,,61601000000.0,7000000.0,61608000000.0,710533000000.0,定期报告,未审计,20170429,CNY,合并期末,2020-03-13T15:26:19
20161231,,14132000000.0,,,,,,11678000000.0,2322000000.0,,,,,,9664000000.0,1846000000.0,,720000000.0,1973000000.0,57000000.0,38000000.0,1410000000.0,468000000.0,,54235000000.0,,866000000.0,,,,,,,23831000000.0,,283308000000.0,4575000000.0,3395000000.0,195126000000.0,,,,,,,,816000000.0,7630000000.0,1338000000.0,6292000000.0,,1557000000.0,6292000000.0,7849000000.0,79845000000.0,,,,1792000000.0,,,257000000.0,308000000.0,643000000.0,699181000000.0,,,,,,9000000.0,39246000000.0,,,,1713000000.0,2078000000.0,1550000000.0,,,1460000000.0,,215000000.0,2950000000.0,,3042000000.0,,,29000000.0,,,,14000000000.0,,,,543228000000.0,1164000000.0,640000000.0,502493000000.0,38931000000.0,,29820000000.0,251000000.0,,,,,,54000000.0,411000000.0,640056000000.0,,3120000000.0,,,,23919000000.0,921000000.0,3403000000.0,3403000000.0,24352000000.0,,59118000000.0,7000000.0,59125000000.0,699181000000.0,定期报告,是,20180321,CNY,合并期末,2020-03-13T15:26:19
20160930,,11488000000.0,,,,,,18387000000.0,335000000.0,,,,,,11867000000.0,2948000000.0,,869000000.0,2471000000.0,69000000.0,25000000.0,1892000000.0,485000000.0,,53249000000.0,,1953000000.0,,,,,,,23343000000.0,,261673000000.0,4548000000.0,3197000000.0,195733000000.0,,,,,,,,716000000.0,,,,,1653000000.0,4638000000.0,6291000000.0,87310000000.0,,,,1766000000.0,,,265000000.0,74000000.0,613000000.0,689096000000.0,,,,,,18000000.0,28350000000.0,,,,2054000000.0,1889000000.0,1492000000.0,,,2118000000.0,,372000000.0,2776000000.0,,186000000.0,,,29000000.0,,,,14000000000.0,,,,545722000000.0,1331000000.0,558000000.0,506776000000.0,37057000000.0,,29723000000.0,257000000.0,,,,,,57000000.0,289000000.0,629332000000.0,,3120000000.0,,,,23920000000.0,1715000000.0,2945000000.0,2945000000.0,25112000000.0,,59757000000.0,7000000.0,59764000000.0,689096000000.0,定期报告,未审计,20161029,CNY,合并期末,2020-03-13T15:26:19
20160630,,12874000000.0,,,,,,17125000000.0,115000000.0,,,,,,9271000000.0,3001000000.0,,455000000.0,2201000000.0,92000000.0,21000000.0,1698000000.0,390000000.0,,52559000000.0,,2271000000.0,,,,,,,22330000000.0,,258992000000.0,4549000000.0,3174000000.0,195974000000.0,,,,,,,,716000000.0,,,,,1617000000.0,4638000000.0,6255000000.0,91166000000.0,,,,1798000000.0,,,273000000.0,169000000.0,771000000.0,686039000000.0,,,,,,17000000.0,28831000000.0,,,,2001000000.0,1583000000.0,1198000000.0,,873000000.0,2404000000.0,,186000000.0,2290000000.0,,141000000.0,,,29000000.0,,,,19000000000.0,,,,539174000000.0,1409000000.0,521000000.0,502292000000.0,34952000000.0,,29474000000.0,265000000.0,,,,,,54000000.0,801000000.0,628321000000.0,,3120000000.0,,,,23920000000.0,1122000000.0,2945000000.0,2945000000.0,23659000000.0,,57711000000.0,7000000.0,57718000000.0,686039000000.0,定期报告,未审计,20160831,CNY,合并期末,2020-03-13T15:26:19
20160331,,14512000000.0,,,,,,20734000000.0,560000000.0,,,,,,9028000000.0,2624000000.0,,548000000.0,2719000000.0,102000000.0,21000000.0,2257000000.0,339000000.0,,52628000000.0,,3331000000.0,,,,,,,21406000000.0,,231052000000.0,4428000000.0,2496000000.0,177718000000.0,,,,,,,,716000000.0,,,,,2239000000.0,4420000000.0,6659000000.0,110882000000.0,,,,1659000000.0,,,275000000.0,92000000.0,609000000.0,664676000000.0,,,,,,18000000.0,19090000000.0,,,,1995000000.0,1383000000.0,1398000000.0,,,1150000000.0,,273000000.0,2310000000.0,,132000000.0,,,29000000.0,,,,19000000000.0,,,,530898000000.0,1411000000.0,510000000.0,495598000000.0,33379000000.0,,28882000000.0,261000000.0,,,,,,54000000.0,556000000.0,607429000000.0,,3120000000.0,,,,23964000000.0,1074000000.0,2945000000.0,2945000000.0,23193000000.0,,57241000000.0,6000000.0,57247000000.0,664676000000.0,定期报告,未审计,20160430,CNY,合并期末,2020-03-13T15:26:19
20151231,,13765000000.0,,,,,,13625000000.0,91000000.0,,,,,,9754000000.0,1525000000.0,,95000000.0,3265000000.0,53000000.0,32000000.0,2883000000.0,297000000.0,,50722000000.0,,8556000000.0,,,,,,,20879000000.0,,216897000000.0,3626000000.0,2177000000.0,177502000000.0,,,,,,,,716000000.0,5793000000.0,1227000000.0,4566000000.0,,2261000000.0,4566000000.0,6827000000.0,127762000000.0,,,,1693000000.0,,,289000000.0,6000000.0,788000000.0,660560000000.0,,,,,,22000000.0,19816000000.0,,,,1547000000.0,1748000000.0,1171000000.0,,,2072000000.0,,95000000.0,1624000000.0,,2823000000.0,,,29000000.0,,,,19000000000.0,,,,524441000000.0,1083000000.0,559000000.0,491441000000.0,31358000000.0,,26881000000.0,285000000.0,,,,,,853000000.0,312000000.0,602719000000.0,,3120000000.0,,,,23964000000.0,3662000000.0,2955000000.0,2955000000.0,21179000000.0,,57835000000.0,6000000.0,57841000000.0,660560000000.0,定期报告,是,20170330,CNY,合并期末,2020-03-13T15:26:19
20150930,,7421000000.0,,,,,,18833000000.0,605000000.0,,,,,,11771000000.0,2759000000.0,,82000000.0,3110000000.0,68000000.0,28000000.0,2846000000.0,168000000.0,,48928000000.0,,3029000000.0,,,,,,,19533000000.0,,181684000000.0,9404000000.0,1912000000.0,176650000000.0,,,,,,,,716000000.0,,,,,2082000000.0,4122000000.0,6204000000.0,135145000000.0,,,,1556000000.0,,,273000000.0,658000000.0,632000000.0,630905000000.0,,,,,,20000000.0,9542000000.0,,,,1590000000.0,1446000000.0,1263000000.0,,,1170000000.0,,186000000.0,1331000000.0,,119000000.0,,,29000000.0,,,,19000000000.0,,,,514044000000.0,1269000000.0,508000000.0,482669000000.0,29598000000.0,,26511000000.0,266000000.0,,,,,,2000000.0,298000000.0,576817000000.0,,3120000000.0,,,,23964000000.0,-134000000.0,2102000000.0,2102000000.0,22928000000.0,,54082000000.0,6000000.0,54088000000.0,630905000000.0,定期报告,未审计,20151031,CNY,合并期末,2020-03-13T15:26:19
20150630,,19679000000.0,,,,,,9821000000.0,630000000.0,,,,,,9680000000.0,2543000000.0,,143000000.0,3074000000.0,72000000.0,25000000.0,2808000000.0,169000000.0,,47778000000.0,,3019000000.0,,,,,,,18174000000.0,,205262000000.0,9636000000.0,1815000000.0,175430000000.0,,,,,,,,716000000.0,,,,,1822000000.0,4130000000.0,5952000000.0,143987000000.0,,,,1579000000.0,,,309000000.0,,613000000.0,659840000000.0,,,,,,53000000.0,30745000000.0,,,,1542000000.0,1273000000.0,1040000000.0,,655000000.0,3175000000.0,,165000000.0,1301000000.0,,129000000.0,,,29000000.0,,,,19000000000.0,,,,515098000000.0,1304000000.0,503000000.0,484398000000.0,28893000000.0,,26592000000.0,297000000.0,,,,,,1000000000.0,811000000.0,602905000000.0,,3120000000.0,,,,23964000000.0,4605000000.0,2102000000.0,2102000000.0,21036000000.0,,56929000000.0,6000000.0,56935000000.0,659840000000.0,定期报告,未审计,20150826,CNY,合并期末,2020-03-13T15:26:19
20150331,,15911000000.0,,,,,,8473000000.0,18000000.0,,,,,,9867000000.0,2761000000.0,,142000000.0,3002000000.0,79000000.0,27000000.0,2777000000.0,119000000.0,,46241000000.0,,3286000000.0,,,,,,,16531000000.0,,182622000000.0,10168000000.0,1799000000.0,175627000000.0,,,,,,,,716000000.0,,,,,1586000000.0,4186000000.0,5772000000.0,165208000000.0,,,,1597000000.0,,,321000000.0,36000000.0,576000000.0,650674000000.0,,,,,,,38769000000.0,,,,1319000000.0,1068000000.0,1317000000.0,,,1837000000.0,,200000000.0,1261000000.0,,121000000.0,,,29000000.0,,,,19000000000.0,,,,500631000000.0,1350000000.0,512000000.0,471819000000.0,26950000000.0,,29442000000.0,308000000.0,,,,,,701000000.0,725000000.0,596728000000.0,,3120000000.0,,,,23964000000.0,4089000000.0,2102000000.0,2102000000.0,18563000000.0,,53940000000.0,6000000.0,53946000000.0,650674000000.0,定期报告,未审计,20150430,CNY,合并期末,2020-03-13T15:26:19
20141231,,12672000000.0,,,,,,8469000000.0,1584000000.0,,,,,,10639000000.0,1543000000.0,,80000000.0,2940000000.0,51000000.0,35000000.0,2768000000.0,86000000.0,,45745000000.0,,3618000000.0,,,,,,,14903000000.0,,175502000000.0,10150000000.0,1665000000.0,175997000000.0,,,,,,,,716000000.0,5265000000.0,1061000000.0,4204000000.0,,1713000000.0,4204000000.0,5917000000.0,169109000000.0,,,,1559000000.0,,,255000000.0,36000000.0,610000000.0,643709000000.0,,,,,,,59234000000.0,,,,1047000000.0,1512000000.0,252000000.0,,,1768000000.0,,67000000.0,1301000000.0,,2246000000.0,,,29000000.0,,,,19000000000.0,,,,480100000000.0,1132000000.0,562000000.0,452805000000.0,25601000000.0,,27965000000.0,248000000.0,,,,,,17000000.0,559000000.0,595345000000.0,,3120000000.0,,,,23964000000.0,2132000000.0,2102000000.0,2102000000.0,14939000000.0,,48359000000.0,5000000.0,48364000000.0,643709000000.0,定期报告,是,20160330,CNY,合并期末,2020-03-13T15:26:19
20140930,,10919000000.0,,,,,,7318000000.0,105000000.0,,,,,,12192000000.0,2642000000.0,,113000000.0,2882000000.0,49000000.0,29000000.0,2740000000.0,64000000.0,,42848000000.0,,3080000000.0,,,,,,,13748000000.0,,150697000000.0,10004000000.0,1672000000.0,176417000000.0,,,,,,,,716000000.0,,,,,983000000.0,4240000000.0,5223000000.0,167272000000.0,,,,1516000000.0,,,246000000.0,512000000.0,358000000.0,610480000000.0,,,,,,,38393000000.0,,,,1117000000.0,1230000000.0,731000000.0,,,2029000000.0,,164000000.0,1023000000.0,,187000000.0,,,458000000.0,,,,15000000000.0,,,,475285000000.0,1124000000.0,505000000.0,449525000000.0,24131000000.0,,27533000000.0,240000000.0,,,,,,,269000000.0,563659000000.0,,3120000000.0,,,,23965000000.0,669000000.0,1458000000.0,1458000000.0,16146000000.0,,46816000000.0,5000000.0,46821000000.0,610480000000.0,定期报告,未审计,20141025,CNY,合并期末,2020-03-13T15:26:19
20140630,,26188000000.0,,,,,,7715000000.0,171000000.0,,,,,,9688000000.0,2593000000.0,,71000000.0,2879000000.0,70000000.0,25000000.0,2730000000.0,54000000.0,,38787000000.0,,2461000000.0,,,,,,,12468000000.0,,144516000000.0,10148000000.0,1626000000.0,176667000000.0,,,,,,,,716000000.0,,,,,983000000.0,3795000000.0,4778000000.0,167469000000.0,,,,1496000000.0,,,229000000.0,795000000.0,543000000.0,612004000000.0,,,,,,,52117000000.0,,,,1019000000.0,1085000000.0,307000000.0,,453000000.0,2147000000.0,,97000000.0,1125000000.0,,296000000.0,,,459000000.0,,,,15000000000.0,,,,466536000000.0,1153000000.0,482000000.0,441630000000.0,23271000000.0,,27076000000.0,226000000.0,,,,,,,765000000.0,568708000000.0,,3120000000.0,,,,23686000000.0,,1458000000.0,1458000000.0,13569000000.0,,43291000000.0,5000000.0,43296000000.0,612004000000.0,定期报告,未审计,20140827,CNY,合并期末,2020-03-13T15:26:19
20140331,,33271000000.0,,,,,,5828000000.0,74000000.0,,,,,,9302000000.0,3090000000.0,,187000000.0,2882000000.0,96000000.0,30000000.0,2710000000.0,46000000.0,,28167000000.0,,2580000000.0,,,,,,,10947000000.0,,141444000000.0,9820000000.0,1662000000.0,176943000000.0,,,,,,,,716000000.0,,,,,822000000.0,3766000000.0,4588000000.0,161732000000.0,,,,1496000000.0,,,235000000.0,1011000000.0,568000000.0,596543000000.0,,,,,,,42861000000.0,,,,1175000000.0,944000000.0,266000000.0,,4000000.0,6415000000.0,,179000000.0,1067000000.0,,208000000.0,,,458000000.0,,,,15000000000.0,,,,459880000000.0,1170000000.0,498000000.0,435518000000.0,22694000000.0,,26503000000.0,230000000.0,,,,,,,476000000.0,555666000000.0,,3120000000.0,,,,22987000000.0,,1458000000.0,1458000000.0,11849000000.0,,40872000000.0,5000000.0,40877000000.0,596543000000.0,定期报告,未审计,20140430,CNY,合并期末,2020-03-13T15:26:19
20131231,,16431000000.0,,,,,,2376000000.0,1222000000.0,,,,,,9849000000.0,1581000000.0,,92000000.0,2862000000.0,79000000.0,23000000.0,2717000000.0,43000000.0,,24401000000.0,,2517000000.0,,,,,,,8841000000.0,,127895000000.0,9404000000.0,1594000000.0,183008000000.0,,,,,,,,716000000.0,4937000000.0,1095000000.0,3842000000.0,,629000000.0,3842000000.0,4471000000.0,165231000000.0,,,,1512000000.0,,,237000000.0,1040000000.0,569000000.0,565849000000.0,,,,,,,52211000000.0,,,,876000000.0,1217000000.0,363000000.0,,4000000.0,1815000000.0,,54000000.0,959000000.0,,432000000.0,,,458000000.0,,,,15000000000.0,,,,426881000000.0,967000000.0,520000000.0,403348000000.0,22046000000.0,,25701000000.0,232000000.0,,,,,,,328000000.0,526531000000.0,,3120000000.0,,,,23962000000.0,-975000000.0,1458000000.0,1458000000.0,10289000000.0,-1000000.0,39312000000.0,6000000.0,39318000000.0,565849000000.0,定期报告,是,20150326,CNY,合并期末,2020-03-13T15:26:19
