报告日,资产,货币资金,存放中央银行款项,存放同业款项,结算备付金,贵金属,拆出资金,交易性金融资产,买入返售金融资产,应收票据,应收账款,应收款项融资,预付账款,应收股利,应收利息,应收保费,应收代位追偿款,应收分保账款,应收分保合同准备金,应收分保未到期责任准备金,应收分保未决赔款准备金,应收分保寿险责任准备金,应收分保长期健康险责任准备金,应收保证金,应收投资款项,应收次级债,其他应收款,贴现,发放贷款及垫款净额,存货净额,保费准备金,农险保费准备金,其他保险责任准备金,保单质押贷款,划分为持有待售的资产,可供出售金融资产,长期股权投资,投资性房地产,债权投资,债权计划投资,其他债权投资,其他权益工具投资,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,衍生金融资产,长期应收款,存出资本保证金,固定资产原值,减：累计折旧,固定资产净值,减：固定资产减值准备,在建工程,固定资产净额,固定资产合计,定期存款,合同资产,使用权资产,其中:交易席位费,无形资产,商誉,长期待摊费用,独立账户资产,递延税款借项,其他长期资产,资产总计,负债,短期借款,同业存放款项,拆入资金,吸收存款,交易性金融负债,卖出回购金融资产款,应付票据,应付账款,预收账款,应付手续费及佣金,应付职工薪酬,应交税金,应付利息,应付股利,其他应付款,应付保户红利,应付分保账款,应付赔付款,应付保证金,预收保费,代买卖证券款,代理承销证券款,预计负债,划分为持有待售的负债,衍生金融负债,长期借款,应付债券款,其中：应付次级债,应付债券：优先股,应付债券：永续债,保险合同准备金,未到期责任准备金,未决赔款准备金,寿险责任准备金,长期健康险责任准备金,应付长期保险保障基金,保户储金,独立账户负债,长期应付款,专项应付款,合同负债,租赁负债,长期递延收益,递延税款贷项,其他负债,负债合计,所有者权益,股本,其他权益工具,其中：优先股,其中：永续债,资本公积,其他综合收益,盈余公积,一般风险准备,未分配利润,外币折算差额,归属于母公司的股东权益合计,少数股东权益,所有者权益合计,负债及股东权益总计,数据源,是否审计,公告日期,币种,类型,更新日期
20200331,,72038000000.0,,,,,,139128000000.0,31305000000.0,,,,,,41945000000.0,61943000000.0,,629000000.0,4355000000.0,427000000.0,137000000.0,521000000.0,3270000000.0,,,,22339000000.0,,639391000000.0,,,,,,,1042394000000.0,227480000000.0,12807000000.0,954504000000.0,,,,,,,,6333000000.0,,,,,13984000000.0,36170000000.0,50154000000.0,550771000000.0,,3349000000.0,,8086000000.0,,,10000000.0,159000000.0,5599000000.0,3874719000000.0,,1153000000.0,,,,2985000000.0,63700000000.0,,,,10291000000.0,12303000000.0,3235000000.0,,,16187000000.0,113954000000.0,1020000000.0,54035000000.0,,2864000000.0,,,,,,19106000000.0,34990000000.0,,,,2786342000000.0,30024000000.0,18941000000.0,2595089000000.0,142288000000.0,,277341000000.0,10000000.0,,,,2951000000.0,,5472000000.0,47277000000.0,3455216000000.0,,28265000000.0,7791000000.0,,,55048000000.0,21985000000.0,75161000000.0,37897000000.0,187568000000.0,,413715000000.0,5788000000.0,419503000000.0,3874719000000.0,定期报告,未审计,20200424,CNY,合并期末,2020-04-23T18:21:02
20191231,,55082000000.0,,,,,,141606000000.0,4467000000.0,,,,,,41455000000.0,17281000000.0,,808000000.0,4353000000.0,369000000.0,145000000.0,483000000.0,3356000000.0,,,,19595000000.0,,608920000000.0,,,,,,,1058957000000.0,222983000000.0,12141000000.0,928751000000.0,,,,,,428000000.0,,6333000000.0,54503000000.0,18136000000.0,36367000000.0,24000000.0,14377000000.0,36343000000.0,50720000000.0,535260000000.0,,3520000000.0,,8070000000.0,,,10000000.0,128000000.0,5866000000.0,3726734000000.0,,1115000000.0,,,,3859000000.0,118088000000.0,,,,7418000000.0,12223000000.0,897000000.0,,,16804000000.0,112593000000.0,817000000.0,51019000000.0,,60898000000.0,,,,,,18930000000.0,34990000000.0,,,,2552736000000.0,13001000000.0,18404000000.0,2386130000000.0,135201000000.0,,267794000000.0,10000000.0,,,,3091000000.0,,10330000000.0,43780000000.0,3317392000000.0,,28265000000.0,7791000000.0,,,55009000000.0,29163000000.0,75161000000.0,37888000000.0,170487000000.0,,403764000000.0,5578000000.0,409342000000.0,3726734000000.0,定期报告,是,20210326,CNY,合并期末,2020-03-25T21:51:02
20190930,,62689000000.0,,,,,,138299000000.0,1893000000.0,,,,,,48314000000.0,35057000000.0,,351000000.0,4369000000.0,318000000.0,115000000.0,531000000.0,3405000000.0,,,,16404000000.0,,579426000000.0,,,,,,,985806000000.0,222527000000.0,10734000000.0,893234000000.0,,,,,,,,6333000000.0,,,,,16769000000.0,32085000000.0,48854000000.0,538174000000.0,,3559000000.0,,7970000000.0,,,9000000.0,121000000.0,4955000000.0,3609078000000.0,,1018000000.0,,,,4101000000.0,126025000000.0,,,,6748000000.0,7929000000.0,854000000.0,,,14278000000.0,102232000000.0,1121000000.0,50898000000.0,,2456000000.0,,,,,,19009000000.0,34989000000.0,,,,2523567000000.0,23868000000.0,18550000000.0,2353172000000.0,127977000000.0,,270839000000.0,9000000.0,,,,3157000000.0,,8384000000.0,37314000000.0,3214928000000.0,,28265000000.0,7791000000.0,,,54863000000.0,14772000000.0,69304000000.0,32023000000.0,181736000000.0,,388754000000.0,5396000000.0,394150000000.0,3609078000000.0,定期报告,未审计,20191030,CNY,合并期末,2020-03-13T15:26:19
20190630,,59027000000.0,,,,,,138365000000.0,3247000000.0,,,,,,42026000000.0,41710000000.0,,370000000.0,4107000000.0,317000000.0,113000000.0,524000000.0,3153000000.0,,,,22207000000.0,,505669000000.0,,,,,,,932947000000.0,219560000000.0,9793000000.0,874383000000.0,,,,,,,,6333000000.0,48920000000.0,17444000000.0,31476000000.0,24000000.0,16066000000.0,31452000000.0,47518000000.0,556572000000.0,,2885000000.0,,8024000000.0,,,9000000.0,57000000.0,5051000000.0,3479860000000.0,,1020000000.0,,,,3946000000.0,90496000000.0,,,,7698000000.0,9166000000.0,938000000.0,,1191000000.0,15202000000.0,98940000000.0,898000000.0,50931000000.0,,2480000000.0,,,,,,19175000000.0,34989000000.0,,,,2457077000000.0,25417000000.0,16889000000.0,2292053000000.0,122718000000.0,,268097000000.0,9000000.0,,,,2505000000.0,,8312000000.0,33201000000.0,3106271000000.0,,28265000000.0,7791000000.0,,,54838000000.0,14580000000.0,69304000000.0,32012000000.0,161644000000.0,,368434000000.0,5155000000.0,373589000000.0,3479860000000.0,定期报告,未审计,20190823,CNY,合并期末,2020-03-13T15:26:19
20190331,,68555000000.0,,,,,,144292000000.0,32086000000.0,,,,,,42317000000.0,55967000000.0,,405000000.0,3801000000.0,378000000.0,177000000.0,474000000.0,2772000000.0,,,,18218000000.0,,497830000000.0,,,,,,,866759000000.0,209447000000.0,9763000000.0,809584000000.0,,,,,,,,6333000000.0,,,,,17868000000.0,29124000000.0,46992000000.0,544834000000.0,,2794000000.0,,8062000000.0,,,10000000.0,,5238000000.0,3373287000000.0,,956000000.0,,,,2178000000.0,41578000000.0,,,,8033000000.0,10374000000.0,6253000000.0,,,13466000000.0,100538000000.0,851000000.0,50849000000.0,,2641000000.0,,,,,,18807000000.0,34988000000.0,,,,2405994000000.0,25163000000.0,15322000000.0,2252121000000.0,113388000000.0,,264142000000.0,10000000.0,,,,2424000000.0,,9655000000.0,30111000000.0,3003848000000.0,,28265000000.0,7791000000.0,,,54657000000.0,17482000000.0,68029000000.0,31948000000.0,156184000000.0,,364356000000.0,5083000000.0,369439000000.0,3373287000000.0,定期报告,未审计,20190426,CNY,合并期末,2020-03-13T15:26:19
20181231,,52586000000.0,,,,,,138716000000.0,9905000000.0,,,,,,48094000000.0,15648000000.0,,731000000.0,3633000000.0,370000000.0,140000000.0,391000000.0,2732000000.0,,,,18601000000.0,,450251000000.0,,,,,,,870533000000.0,201661000000.0,9747000000.0,806717000000.0,,,,,,,,6333000000.0,46260000000.0,16670000000.0,29590000000.0,24000000.0,16901000000.0,29566000000.0,46467000000.0,559341000000.0,,,,8119000000.0,,,9000000.0,1257000000.0,6054000000.0,3254403000000.0,,993000000.0,,,,2680000000.0,192141000000.0,,,,5268000000.0,11689000000.0,3296000000.0,,,13322000000.0,85071000000.0,1215000000.0,49465000000.0,,46650000000.0,,,,,1877000000.0,19157000000.0,,,,,2216031000000.0,11432000000.0,14805000000.0,2082425000000.0,107369000000.0,,255425000000.0,9000000.0,,,,,,,26824000000.0,2931113000000.0,,28265000000.0,7791000000.0,,,54945000000.0,-5614000000.0,68029000000.0,31933000000.0,133022000000.0,,318371000000.0,4919000000.0,323290000000.0,3254403000000.0,定期报告,是,20200326,CNY,合并期末,2020-03-13T15:26:19
20180930,,67579000000.0,,,,,,159345000000.0,6126000000.0,,,,,,50397000000.0,31986000000.0,,21000000.0,3718000000.0,606000000.0,198000000.0,285000000.0,2629000000.0,,,,10311000000.0,,432111000000.0,,,,,,,875307000000.0,173619000000.0,7035000000.0,781316000000.0,,,,,,,,6333000000.0,,,,,20295000000.0,25495000000.0,45790000000.0,452569000000.0,,,,8033000000.0,,,9000000.0,,4894000000.0,3116499000000.0,,1013000000.0,,,,2970000000.0,119626000000.0,,,,4798000000.0,7019000000.0,3820000000.0,,,10841000000.0,82578000000.0,1112000000.0,49291000000.0,,2642000000.0,,,,,1563000000.0,19354000000.0,,,,,2195467000000.0,20231000000.0,15211000000.0,2058961000000.0,101064000000.0,,252972000000.0,9000000.0,,,,,,2985000000.0,23261000000.0,2781321000000.0,,28265000000.0,7791000000.0,,,54730000000.0,-2055000000.0,66754000000.0,30637000000.0,144263000000.0,,330385000000.0,4793000000.0,335178000000.0,3116499000000.0,定期报告,未审计,20181026,CNY,合并期末,2020-03-13T15:26:19
20180630,,59653000000.0,,,,,,150606000000.0,9621000000.0,,,,,,42635000000.0,37769000000.0,,60000000.0,3706000000.0,701000000.0,150000000.0,410000000.0,2445000000.0,,,,19635000000.0,,,,,,,409314000000.0,,849093000000.0,171853000000.0,5514000000.0,771898000000.0,,,,,,,,6633000000.0,41414000000.0,16123000000.0,25291000000.0,24000000.0,19577000000.0,25267000000.0,44844000000.0,449319000000.0,,,,6312000000.0,,,9000000.0,,4704000000.0,3043178000000.0,,968000000.0,,,,2032000000.0,102062000000.0,,,,5924000000.0,7789000000.0,3115000000.0,,2976000000.0,11584000000.0,83611000000.0,1198000000.0,48712000000.0,,3355000000.0,,,,,1678000000.0,18589000000.0,,,,,2153494000000.0,21527000000.0,14433000000.0,2021464000000.0,96070000000.0,,243643000000.0,9000000.0,,,,,,3121000000.0,21798000000.0,2715658000000.0,,28265000000.0,7791000000.0,,,54539000000.0,-5795000000.0,66754000000.0,30623000000.0,140831000000.0,,323008000000.0,4512000000.0,327520000000.0,3043178000000.0,定期报告,未审计,20180824,CNY,合并期末,2020-03-13T15:26:19
20180331,,61342000000.0,,,,,,148315000000.0,20502000000.0,,,,,,46615000000.0,35071000000.0,,25000000.0,3091000000.0,453000000.0,128000000.0,348000000.0,2162000000.0,,,,21908000000.0,,,,,,,397006000000.0,,831565000000.0,165335000000.0,4098000000.0,742161000000.0,,,,,,,,6333000000.0,,,,,17971000000.0,25522000000.0,43493000000.0,448172000000.0,,,,6477000000.0,,,10000000.0,,4800000000.0,2986319000000.0,,979000000.0,,,,2145000000.0,91092000000.0,,,,7630000000.0,8616000000.0,9990000000.0,,,11412000000.0,85959000000.0,938000000.0,47348000000.0,,3166000000.0,,,,,,18047000000.0,,,,,2096710000000.0,18987000000.0,11733000000.0,1977127000000.0,88863000000.0,,236487000000.0,10000000.0,,,,,,5587000000.0,20362000000.0,2646478000000.0,,28265000000.0,7791000000.0,,,55172000000.0,-2686000000.0,63536000000.0,30553000000.0,152708000000.0,,335339000000.0,4502000000.0,339841000000.0,2986319000000.0,定期报告,未审计,20180427,CNY,合并期末,2020-03-13T15:26:19
20171231,,50189000000.0,,,,,,136808000000.0,36184000000.0,,,,,,50395000000.0,14121000000.0,,64000000.0,2982000000.0,527000000.0,104000000.0,281000000.0,2070000000.0,,,,22078000000.0,,383504000000.0,,,,,383504000000.0,,810734000000.0,161472000000.0,3064000000.0,717037000000.0,,,,,,,,6333000000.0,40733000000.0,15325000000.0,25408000000.0,24000000.0,16696000000.0,25384000000.0,42080000000.0,449400000000.0,,,,6406000000.0,,,12000000.0,,4728000000.0,2897591000000.0,,780000000.0,,,,2529000000.0,87309000000.0,,,,5659000000.0,10962000000.0,6887000000.0,,,10254000000.0,83910000000.0,790000000.0,44820000000.0,,18505000000.0,,,,,,18014000000.0,,,,,2025133000000.0,12289000000.0,13778000000.0,1915324000000.0,83742000000.0,,232488000000.0,12000000.0,,,,,,4871000000.0,19358000000.0,2572281000000.0,,28265000000.0,7791000000.0,,,55142000000.0,-3544000000.0,63536000000.0,30541000000.0,139202000000.0,,320933000000.0,4377000000.0,325310000000.0,2897591000000.0,定期报告,是,20190328,CNY,合并期末,2020-03-13T15:26:19
20170930,,54474000000.0,,,,,,140103000000.0,31549000000.0,,,,,,57258000000.0,26743000000.0,,48000000.0,2767000000.0,400000000.0,80000000.0,287000000.0,2000000000.0,,,,9185000000.0,,,,,,,370806000000.0,,839857000000.0,130120000000.0,2374000000.0,680121000000.0,,,,,,,,6333000000.0,,,,,19595000000.0,18824000000.0,38419000000.0,467672000000.0,,,,6364000000.0,,,12000000.0,,4320000000.0,2868525000000.0,,781000000.0,,,,3066000000.0,75485000000.0,,,,5335000000.0,5407000000.0,2574000000.0,,,7083000000.0,85908000000.0,1167000000.0,43322000000.0,,3934000000.0,,,,,,15111000000.0,10000000000.0,,,,2022449000000.0,19085000000.0,12990000000.0,1910303000000.0,80071000000.0,,230901000000.0,12000000.0,,,,,,9283000000.0,19645000000.0,2541463000000.0,,28265000000.0,7791000000.0,,,55081000000.0,3626000000.0,60318000000.0,27310000000.0,140409000000.0,,322800000000.0,4262000000.0,327062000000.0,2868525000000.0,定期报告,未审计,20171027,CNY,合并期末,2020-03-13T15:26:19
20170630,,48130000000.0,,,,,,137415000000.0,21267000000.0,,,,,,50288000000.0,30767000000.0,,48000000.0,2688000000.0,459000000.0,86000000.0,323000000.0,1820000000.0,,,,23519000000.0,,,,,,,327345000000.0,,891194000000.0,123727000000.0,1372000000.0,688825000000.0,,,,,,,,6333000000.0,33583000000.0,14910000000.0,18673000000.0,24000000.0,19199000000.0,18649000000.0,37848000000.0,473886000000.0,,,,6397000000.0,,,12000000.0,,4031000000.0,2875092000000.0,,775000000.0,,,,1254000000.0,148591000000.0,,,,4993000000.0,5836000000.0,1618000000.0,,1786000000.0,8181000000.0,83000000000.0,896000000.0,43470000000.0,,2871000000.0,,,,,,15362000000.0,10000000000.0,,,,1975664000000.0,18761000000.0,11659000000.0,1870361000000.0,74883000000.0,,227278000000.0,12000000.0,,,,,,9426000000.0,21355000000.0,2562368000000.0,,28265000000.0,7791000000.0,,,55092000000.0,3993000000.0,60318000000.0,27305000000.0,125831000000.0,,308595000000.0,4129000000.0,312724000000.0,2875092000000.0,定期报告,未审计,20170825,CNY,合并期末,2020-03-13T15:26:19
20170331,,52900000000.0,,,,,,161226000000.0,40659000000.0,,,,,,57712000000.0,24395000000.0,,105000000.0,2183000000.0,196000000.0,89000000.0,269000000.0,1629000000.0,,,,18429000000.0,,,,,,,241921000000.0,,846797000000.0,121699000000.0,1179000000.0,676898000000.0,,,,,,,,6333000000.0,,,,,11879000000.0,18945000000.0,30824000000.0,511982000000.0,,,,6443000000.0,,,11000000.0,,4006000000.0,2805702000000.0,,737000000.0,,,,1972000000.0,91963000000.0,,,,6611000000.0,6387000000.0,1330000000.0,,,6873000000.0,85679000000.0,684000000.0,42962000000.0,,3930000000.0,,,,,,15545000000.0,37999000000.0,,,,1941192000000.0,15945000000.0,9453000000.0,1846203000000.0,69591000000.0,,218960000000.0,11000000.0,,,,,,8780000000.0,20851000000.0,2492466000000.0,,28265000000.0,,,,54971000000.0,3721000000.0,58391000000.0,27246000000.0,128702000000.0,,309087000000.0,4149000000.0,313236000000.0,2805702000000.0,定期报告,未审计,20170428,CNY,合并期末,2020-03-13T15:26:19
20161231,,67318000000.0,,,,,,209126000000.0,43531000000.0,,,,,,55929000000.0,13421000000.0,,123000000.0,2011000000.0,125000000.0,103000000.0,182000000.0,1601000000.0,,,,12136000000.0,,,,,,,226573000000.0,,766423000000.0,119766000000.0,1191000000.0,594730000000.0,,,,,,,,6333000000.0,33623000000.0,14243000000.0,19380000000.0,24000000.0,10548000000.0,19356000000.0,29904000000.0,538325000000.0,,,,6062000000.0,,,12000000.0,,4037000000.0,2696951000000.0,,731000000.0,,,,2031000000.0,81081000000.0,,,,3713000000.0,7888000000.0,1871000000.0,,,7668000000.0,87725000000.0,436000000.0,39038000000.0,,35252000000.0,,,,,,15439000000.0,37998000000.0,,,,1847986000000.0,10492000000.0,11538000000.0,1762932000000.0,63024000000.0,,195694000000.0,12000000.0,,,,,,7768000000.0,16972000000.0,2389303000000.0,,28265000000.0,7791000000.0,,,55007000000.0,4368000000.0,58391000000.0,27241000000.0,122558000000.0,,303621000000.0,4027000000.0,307648000000.0,2696951000000.0,定期报告,是,20180323,CNY,合并期末,2020-03-13T15:26:19
20160930,,70795000000.0,,,,,,260860000000.0,17565000000.0,,,,,,58434000000.0,25191000000.0,,149000000.0,1865000000.0,129000000.0,60000000.0,149000000.0,1527000000.0,,,,13011000000.0,,,,,,,217536000000.0,,804832000000.0,91064000000.0,1202000000.0,538498000000.0,,,,,,,,6333000000.0,,,,,9000000000.0,18314000000.0,27314000000.0,536900000000.0,,,,6066000000.0,,,12000000.0,,3529000000.0,2681156000000.0,,,,,,776000000.0,63109000000.0,,,,3503000000.0,3902000000.0,878000000.0,,,5597000000.0,95891000000.0,727000000.0,37291000000.0,,2345000000.0,,,,,,14989000000.0,67998000000.0,,,,1853741000000.0,14913000000.0,11972000000.0,1766892000000.0,59964000000.0,,189573000000.0,12000000.0,,,,,,12247000000.0,15624000000.0,2368203000000.0,,28265000000.0,,,,54980000000.0,15148000000.0,56464000000.0,25311000000.0,121013000000.0,,308972000000.0,3981000000.0,312953000000.0,2681156000000.0,定期报告,未审计,20161028,CNY,合并期末,2020-03-13T15:26:19
20160630,,72318000000.0,,,,,,251440000000.0,69636000000.0,,,,,,50966000000.0,27592000000.0,,129000000.0,1626000000.0,136000000.0,56000000.0,142000000.0,1292000000.0,,,,13566000000.0,,,,,,,218806000000.0,,769624000000.0,54172000000.0,1214000000.0,509570000000.0,,,,,,,,6333000000.0,32247000000.0,13898000000.0,18349000000.0,24000000.0,8654000000.0,18325000000.0,26979000000.0,505503000000.0,,,,6103000000.0,,,12000000.0,,3457000000.0,2589046000000.0,,,,,,1044000000.0,42189000000.0,,,,4291000000.0,3920000000.0,954000000.0,,3125000000.0,6033000000.0,93310000000.0,426000000.0,35842000000.0,,2625000000.0,,,,,,2452000000.0,67996000000.0,,,,1825047000000.0,15482000000.0,10816000000.0,1743518000000.0,55231000000.0,,167609000000.0,12000000.0,,,,,,11495000000.0,13919000000.0,2282289000000.0,,28265000000.0,,,,54978000000.0,12259000000.0,56464000000.0,25308000000.0,117883000000.0,,302948000000.0,3809000000.0,306757000000.0,2589046000000.0,定期报告,未审计,20160826,CNY,合并期末,2020-03-13T15:26:19
20160331,,108238000000.0,,,,,,201307000000.0,35115000000.0,,,,,,49040000000.0,20801000000.0,,33000000.0,1417000000.0,103000000.0,47000000.0,112000000.0,1155000000.0,,,,18573000000.0,,,,,,,210381000000.0,,744041000000.0,47515000000.0,1225000000.0,503562000000.0,,,,,,,,6333000000.0,,,,,7908000000.0,18633000000.0,26541000000.0,559983000000.0,,,,6158000000.0,,,12000000.0,,3422000000.0,2543697000000.0,,,,,,1013000000.0,51416000000.0,,,,4667000000.0,4377000000.0,6105000000.0,,,5616000000.0,96074000000.0,208000000.0,35320000000.0,,2749000000.0,,,,,,2555000000.0,67995000000.0,,,,1790685000000.0,12923000000.0,8515000000.0,1719751000000.0,49496000000.0,,129873000000.0,12000000.0,,,,,,13226000000.0,13452000000.0,2225343000000.0,,28265000000.0,,,,55001000000.0,16902000000.0,53026000000.0,25243000000.0,128302000000.0,,314530000000.0,3824000000.0,318354000000.0,2543697000000.0,定期报告,未审计,20160429,CNY,合并期末,2020-03-13T15:26:19
20151231,,76265000000.0,,,,,,137982000000.0,21503000000.0,,,,,,49259000000.0,11913000000.0,,37000000.0,1383000000.0,87000000.0,50000000.0,82000000.0,1164000000.0,,,,14488000000.0,,207267000000.0,,,,,207267000000.0,,770516000000.0,47175000000.0,1237000000.0,504075000000.0,,,,,,,,6333000000.0,32256000000.0,13189000000.0,19067000000.0,24000000.0,7565000000.0,19043000000.0,26608000000.0,562622000000.0,,,,6193000000.0,,,14000000.0,,3445000000.0,2448315000000.0,,,,,,856000000.0,31354000000.0,,,,2598000000.0,6065000000.0,5858000000.0,,,5265000000.0,107774000000.0,196000000.0,30092000000.0,,32266000000.0,,,,,,2643000000.0,67994000000.0,,,,1715985000000.0,7944000000.0,9268000000.0,1652763000000.0,46010000000.0,,84092000000.0,14000000.0,,,,,,16953000000.0,12096000000.0,2122101000000.0,,28265000000.0,,,,54974000000.0,30142000000.0,53026000000.0,25239000000.0,123055000000.0,,322492000000.0,3722000000.0,326214000000.0,2448315000000.0,定期报告,是,20170324,CNY,合并期末,2020-03-13T15:26:19
20150930,,70475000000.0,,,,,,47026000000.0,19807000000.0,,,,,,52915000000.0,21504000000.0,,45000000.0,1304000000.0,96000000.0,42000000.0,38000000.0,1128000000.0,,,,7056000000.0,,,,,,,195169000000.0,,729077000000.0,46383000000.0,1248000000.0,505135000000.0,,,,,,,,6333000000.0,,,,,7256000000.0,17904000000.0,25160000000.0,584351000000.0,,,,6211000000.0,,,13000000.0,,3140000000.0,2322352000000.0,,,,,,160000000.0,295000000.0,,,,2750000000.0,3436000000.0,3737000000.0,,,3939000000.0,86135000000.0,362000000.0,29125000000.0,,1933000000.0,,,,,,2650000000.0,67993000000.0,,,,1713008000000.0,12002000000.0,8566000000.0,1652658000000.0,39782000000.0,,82648000000.0,13000000.0,,,,,,11451000000.0,10375000000.0,2020010000000.0,,28265000000.0,,,,54665000000.0,7425000000.0,49588000000.0,21798000000.0,129257000000.0,,298789000000.0,3553000000.0,302342000000.0,2322352000000.0,定期报告,未审计,20151029,CNY,合并期末,2020-03-13T15:26:19
20150630,,75508000000.0,,,,,,54594000000.0,3940000000.0,,,,,,45718000000.0,22910000000.0,,45000000.0,1134000000.0,86000000.0,43000000.0,21000000.0,984000000.0,,,,14939000000.0,,,,,,,184857000000.0,,736231000000.0,46625000000.0,1260000000.0,503341000000.0,,,,,,,,6333000000.0,30910000000.0,12769000000.0,18141000000.0,24000000.0,6823000000.0,18117000000.0,24940000000.0,647679000000.0,,,,6261000000.0,,,17000000.0,,3223000000.0,2379555000000.0,,,,,,976000000.0,44418000000.0,,,,3311000000.0,3988000000.0,5470000000.0,,2976000000.0,3984000000.0,104420000000.0,160000000.0,29013000000.0,,1971000000.0,,,,,,2650000000.0,67992000000.0,,,,1685380000000.0,11791000000.0,6898000000.0,1630123000000.0,36568000000.0,,80411000000.0,17000000.0,,,,,,19131000000.0,8982000000.0,2065250000000.0,,28265000000.0,,,,54642000000.0,29745000000.0,49588000000.0,21795000000.0,126912000000.0,,310947000000.0,3358000000.0,314305000000.0,2379555000000.0,定期报告,未审计,20150827,CNY,合并期末,2020-03-13T15:26:19
20150331,,50958000000.0,,,,,,63358000000.0,2661000000.0,,,,,,43764000000.0,17122000000.0,,23000000.0,1018000000.0,71000000.0,34000000.0,20000000.0,893000000.0,,,,8764000000.0,,,,,,,174086000000.0,,675226000000.0,44920000000.0,1271000000.0,504144000000.0,,,,,,,,6333000000.0,,,,,6620000000.0,18320000000.0,24940000000.0,668129000000.0,,,,6310000000.0,,,21000000.0,,3492000000.0,2296540000000.0,,,,,,1385000000.0,29063000000.0,,,,2919000000.0,4528000000.0,1668000000.0,,,3672000000.0,90022000000.0,61000000.0,29326000000.0,,2294000000.0,,,,,,2504000000.0,67991000000.0,,,,1648293000000.0,10258000000.0,6001000000.0,1600068000000.0,31966000000.0,,76916000000.0,21000000.0,,,,,,21539000000.0,8946000000.0,1991148000000.0,,28265000000.0,,,,54650000000.0,28777000000.0,46428000000.0,21748000000.0,122207000000.0,,302075000000.0,3317000000.0,305392000000.0,2296540000000.0,定期报告,未审计,20150429,CNY,合并期末,2020-03-13T15:26:19
20141231,,47132000000.0,,,,,,53041000000.0,11922000000.0,,,,,,44344000000.0,11166000000.0,,20000000.0,1012000000.0,65000000.0,39000000.0,21000000.0,887000000.0,,,,10270000000.0,,166453000000.0,,,,,166453000000.0,,607531000000.0,44390000000.0,1283000000.0,517283000000.0,,,,,,,,6153000000.0,30845000000.0,12109000000.0,18736000000.0,24000000.0,6333000000.0,18712000000.0,25045000000.0,690156000000.0,,,,6350000000.0,,,21000000.0,,2995000000.0,2246567000000.0,,,,,,10890000000.0,46089000000.0,,,,1919000000.0,5614000000.0,769000000.0,,,4167000000.0,74745000000.0,64000000.0,25617000000.0,,15850000000.0,,,,,,2623000000.0,67989000000.0,,,,1603446000000.0,7230000000.0,7316000000.0,1558970000000.0,29930000000.0,,72254000000.0,21000000.0,,,,,,19375000000.0,7804000000.0,1959236000000.0,,28265000000.0,,,,54678000000.0,23066000000.0,46428000000.0,21747000000.0,109937000000.0,,284121000000.0,3210000000.0,287331000000.0,2246567000000.0,定期报告,是,20160324,CNY,合并期末,2020-03-13T15:26:19
20140930,,55742000000.0,,,,,,38063000000.0,6831000000.0,,,,,,49208000000.0,18758000000.0,,40000000.0,1002000000.0,81000000.0,31000000.0,20000000.0,870000000.0,,,,9503000000.0,,,,,,,147892000000.0,,536865000000.0,43535000000.0,1294000000.0,522917000000.0,,,,,,,,6153000000.0,,,,,6880000000.0,16456000000.0,23336000000.0,675240000000.0,,,,6349000000.0,,,20000000.0,,2787000000.0,2145535000000.0,,,,,,,52104000000.0,,,,2419000000.0,3443000000.0,529000000.0,,,3587000000.0,56882000000.0,113000000.0,25161000000.0,,1982000000.0,,,,,,2745000000.0,67988000000.0,,,,1578307000000.0,10346000000.0,5634000000.0,1534691000000.0,27636000000.0,,69161000000.0,20000000.0,,,,,,12078000000.0,8693000000.0,1885212000000.0,,28265000000.0,,,,53860000000.0,2319000000.0,43268000000.0,18429000000.0,111757000000.0,,257898000000.0,2425000000.0,260323000000.0,2145535000000.0,定期报告,未审计,20141029,CNY,合并期末,2020-03-13T15:26:19
20140630,,43298000000.0,,,,,,31662000000.0,1306000000.0,,,,,,41224000000.0,18925000000.0,,42000000.0,1001000000.0,98000000.0,43000000.0,20000000.0,840000000.0,,,,13486000000.0,,,,,,,135863000000.0,,533745000000.0,39968000000.0,1306000000.0,533578000000.0,,,,,,,,6353000000.0,28196000000.0,11799000000.0,16397000000.0,24000000.0,6753000000.0,16373000000.0,23126000000.0,686097000000.0,,,,6399000000.0,,,22000000.0,,2713000000.0,2120114000000.0,,10000000.0,,,,,68547000000.0,,,,2666000000.0,3823000000.0,499000000.0,,2232000000.0,3280000000.0,52400000000.0,95000000.0,27250000000.0,,1883000000.0,,,,,,2886000000.0,67987000000.0,,,,1558208000000.0,10089000000.0,4908000000.0,1517545000000.0,25666000000.0,,68566000000.0,22000000.0,,,,,,9322000000.0,7517000000.0,1877193000000.0,,28265000000.0,,,,48016000000.0,,43268000000.0,18429000000.0,102611000000.0,-3000000.0,240586000000.0,2335000000.0,242921000000.0,2120114000000.0,定期报告,未审计,20140828,CNY,合并期末,2020-03-13T15:26:19
