报告日,经营活动产生的现金流量,处置交易性金融资产净增加额,处置可供出售金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,拆出资金净减少额,融出资金净减少额,卖出回购金融资产收到的现金,证券投资收到的现金,买入返售金融资产收到的现金,代理买卖业务的现金净增加额,代理兑付证券净增加额,代理承销证券收到的现金净额,保证金现金流入,收到的资产管理业务,销售商品、提供劳务收到的现金,收到的税费返还,收到的其他与经营活动有关的现金,经营活动现金流入小计,处置交易性金融资产的净减少额,处置可供出售金融资产净减少额,支付利息、手续费及佣金的现金,偿还拆入资金支付的现金,拆出资金净增加额,融出资金净增加额,回购金融资产支付的现金,买入返售金融资产支付的现金,证券投资支付的现金,代理买卖证券净减少额,代兑付债券支付的现金净额,保证金现金流出,为交易目的而持有的金融资产净增加额,以现金支付的营业费用,购买商品、接受劳务支付的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产及其他长期资产收回的现金净额,处置子公司和其他营业单位收到的现金,收到其他与投资活动有关的现金,投资活动现金流入小计,投资支付的现金,购建固定资产、无形资产和其他长期资产支付的现金,取得子公司及其他营业单位支付的现金净额,支付其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资收到的现金,吸收权益性投资所收到的现金,子公司吸收少数股东投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息所支付的现金,子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期初现金及现金等价物余额,期末现金及现金等价物,数据源,是否审计,公告日期,币种,类型,更新日期
20230930,,,,9689335865.03,,,,19874593550.85,,,4028309607.47,,,,,,,5944797776.56,39537036799.91,,,2614304470.65,2964000000.0,,862170689.45,,,,,,,18989349040.79,,,3815961984.67,1793363974.85,4271090849.79,35310241010.2,4226795789.71,,110495.62,1158459429.49,430731.06,,,1159000656.17,12325061656.83,526755011.41,,,12851816668.24,-11692816012.07,,,,,5303901400.0,36692212703.73,,41996114103.73,36964142180.4,2834814473.29,367500000.0,212212673.36,40011169327.05,1984944776.68,245775006.77,-5235300438.91,,,,,86354953848.05,81119653409.14,定期报告,未审计,20241031,CNY,合并期末,2023-10-27T17:17:03
20230630,,,,6714640111.11,221000000.0,,,13763741156.55,,,680044791.62,,,,,,,4995872983.13,26375299042.41,,,1711403884.94,,,1246264322.7,,,,,,,14944770378.0,,,2557726227.72,1383521538.31,2572757279.15,24416443630.82,1958855411.59,,110495.52,582115346.64,398608.7,,,582624450.86,5718019280.11,284714538.61,,,6002733818.72,-5420109367.86,,,,,3438985400.0,23676985429.0,,27115970829.0,27686165510.05,1245776105.59,367500000.0,143022058.8,29074963674.44,-1958992845.44,1391666.99,-5418855134.72,80936098713.33,86354953848.05,,,86354953848.05,80936098713.33,定期报告,未审计,20240831,CNY,合并期末,2023-08-25T16:52:02
20230331,,,,3377269146.7,,,,7133189695.14,,,,,,,,,,2261049195.7,12771508037.54,,,842196936.11,1874000000.0,,1717056215.06,,,,5227376870.2,,,960730277.03,,,999826708.72,568742426.63,2500436883.64,14690366317.39,-1918858279.85,,110495.52,200238289.38,147608.57,,,200496393.47,2927481495.92,183161128.82,,,3110642624.74,-2910146231.27,,,,,1777082300.0,8374359729.0,,10151442029.0,14601996653.0,798044617.11,367500000.0,79931604.52,15479972874.63,-5328530845.63,-159034985.54,-10316570342.29,,,,,86354953848.05,76038383505.76,定期报告,未审计,20240427,CNY,合并期末,2023-04-27T17:17:04
20221231,,,,13475668737.88,1464000000.0,,5681826536.01,,,,12707514029.44,,,,,,,12794949047.44,46123958350.77,,,3070964260.79,,,,,3482431302.18,,,,,2877905126.44,,,4942585301.69,4615758643.69,4477899701.89,23467544336.68,22656414014.09,,8582.37,1123231401.36,1172089.0,,,1124412072.73,10393653325.95,577996548.74,,,10971649874.69,-9847237801.96,,10031436496.66,,1800000.0,1331172602.96,39238763910.05,,50601373009.67,44128777770.19,3388157791.59,,329036740.32,47845972302.1,2755400707.57,-34923626.72,15529653292.98,86354953848.05,70825300555.07,,,70825300555.07,86354953848.05,定期报告,是,20240427,CNY,合并期末,2023-04-21T18:57:05
20220930,,,,9998006958.05,970000000.0,,5417169007.23,2315416882.9,,,11364704467.59,,,,,,,7462541732.14,37527839047.91,,,2433991812.76,,,,,,,,,,15189240609.39,,,3934562414.23,3742992680.45,2925286519.76,28226074036.59,9301765011.32,,2291843120.07,939889248.21,481367.19,,,3232213735.47,4071028461.53,240854558.35,,,4311883019.88,-1079669284.41,,10086241224.0,1800000.0,1800000.0,895598407.67,32968267910.05,,43950107541.72,25697367869.67,1074448919.71,,,27009760047.03,16940347494.69,791771453.03,25954214674.63,,,,,70825300555.07,96779515229.7,定期报告,未审计,20231028,CNY,合并期末,2022-10-28T17:52:04
20220630,,,,6687037726.15,,,4293852388.45,1886568476.91,,,11099737045.09,,,,,,,3680699900.8,27647895537.4,,,1524005020.15,120000000.0,,,,,,,,,14061449137.54,,,2811125054.47,3157663857.28,2040289509.8,23714532579.24,3933362958.16,,1645221033.33,599704693.31,351082.37,,,2245276809.01,2658114386.89,121405725.49,,,2779520112.38,-534243303.37,,,,,641584264.07,23587749538.05,,24229333802.12,16475148762.07,573116142.1,,,17206987459.29,7022346342.83,-17786590.35,10403679407.27,81228979962.34,70825300555.07,,,70825300555.07,81228979962.34,定期报告,未审计,20230826,CNY,合并期末,2022-08-30T17:52:05
20220331,,,,3451819407.84,,,2942960886.35,,,,7013605384.9,,,,,,,2684291112.36,16092676791.45,,,638787921.46,870000000.0,,,2053048547.05,,,,,,5946990690.43,,,1008987179.64,1809993723.17,2342443350.38,14670251412.13,1422425379.32,,892803579.98,262589043.89,141338.8,,,1155533962.67,31100000.0,45723740.27,,,76823740.27,1078710222.4,,,,,606052697.56,9943430310.0,,10549483007.56,4920414459.37,367106424.81,,,5365931377.9,5183551629.66,16477744.9,7701164976.28,,,,,70825300555.07,78526465531.35,定期报告,未审计,20230428,CNY,合并期末,2022-04-29T17:27:04
20211231,,,,16691914210.99,970000000.0,,,2669324711.19,,,16854620070.07,,,,,,,7460065969.59,44645924961.84,,,2965070976.4,,,3401387346.48,,,,,,,6340157129.34,,,5060259571.03,5381174462.24,6291767487.9,29439816973.39,15206107988.45,,1233395717.27,1268324002.96,1898809.84,,,2503618530.07,2908203814.83,530803285.71,,,3439007100.54,-935388570.47,,,,,37793973671.14,63430812674.1,,101224786345.24,95311597631.03,3502230479.79,3161121.1,295504074.04,99109332184.86,2115454160.38,47705729.03,16433879307.39,70825300555.07,54391421247.68,,,54391421247.68,70825300555.07,定期报告,是,20230422,CNY,合并期末,2022-03-30T16:02:04
20210930,,,,12254245447.29,,,1755627604.68,601806675.56,,,17927333263.82,,,,,,,6352965853.89,37136351240.56,,,1997502104.13,530000000.0,,1755627604.68,,,,,,,5690040391.36,,,3864069045.35,3590296383.87,4868315263.2,22295850792.59,14840500447.97,,1179046635.58,1082534227.13,656522.59,,,2262237385.3,357569449.11,264249379.16,,,621818828.27,1640418557.03,,,,,38483402679.51,44529390442.0,,83012793121.51,78670924359.98,2593098309.7,2276896.88,217677142.62,81481699812.3,1531093309.21,-75159193.91,17936853120.3,,,,,54391421247.68,72328274367.98,定期报告,未审计,20221029,CNY,合并期末,2021-10-29T16:02:04
20210630,,,,8679222635.45,,,,3982077008.95,,,11998145021.1,,,,,,,4326584369.65,28986029035.15,,,1238265483.64,530000000.0,,4044881554.62,,,,,,,5760447184.39,,,2611638285.18,3321190794.41,3340028002.58,20846451304.82,8139577730.33,,2092784734.3,619436923.01,588262.99,,,2712809920.3,357569449.11,154743329.89,,,512312779.0,2200497141.3,,,,,37191972056.8,25882371527.07,,63074343583.87,62035611749.48,898294685.84,1400000.0,,63072812412.57,1531171.3,23407560.66,10365013603.59,64756434851.27,54391421247.68,,,54391421247.68,64756434851.27,定期报告,未审计,20220831,CNY,合并期末,2021-08-27T16:37:03
20210331,,,,4165657394.88,,,155662313.34,,,,8654477352.91,,,,,,,4292477619.33,17268274680.46,,,617306425.18,530000000.0,,,535210187.88,,,,,,2489681142.98,,,952659947.23,1239805910.93,2931765972.37,9296429586.57,7971845093.89,,2177888304.66,316164520.43,185893.97,,,2494238719.06,326569449.11,121743749.67,,,448313198.78,2045925520.28,,,,,25156129485.51,13438035482.3,,38594164967.81,40705373289.5,616633176.56,,56466048.74,41378472514.8,-2784307546.99,40821526.71,7274284593.89,,,,,54391421247.68,61665705841.57,定期报告,未审计,20220430,CNY,合并期末,2021-04-29T16:17:03
20201231,,2972351301.36,,13028350505.0,30000000.0,,,3526408259.76,,,11060568013.24,,,,,,,5778954229.01,36396632308.37,,,2343229509.9,,,10531967323.32,,,,,,,,,,4054150342.79,4894775494.33,6888651021.26,28712773691.6,7683858616.77,,1357072449.0,1253642941.8,1568405.12,,,2612283795.92,470000000.0,297479333.18,,,767479333.18,1844804462.74,,,,,46727380625.66,30183334723.03,,76910715348.69,81705136055.11,3278950274.45,269500000.0,,84984086329.56,-8073370980.87,26790717.4,1482082816.04,54391421247.68,52909338431.64,,,52909338431.64,54391421247.68,定期报告,是,20220331,CNY,合并期末,2021-04-02T16:32:03
20200930,,2244821421.29,,9488434742.92,500000000.0,,10215481972.5,317017447.19,,,8979326402.85,,,,,,,5017557754.08,26547157768.33,,,1730138791.58,,,,,,,,,,,,,2885210602.97,3237607862.71,3732223595.65,21800662825.41,4746494942.92,,2346248138.68,1238505539.39,754168.14,,,3585507846.21,,163585416.37,,,163585416.37,3421922429.84,,,,,45514222975.13,21073271925.0,,66587494900.13,69827608616.9,2520572279.55,269500000.0,,72348180896.45,-5760685996.32,-145000140.21,2262731236.23,,,,,52909338431.64,55172069667.87,定期报告,未审计,20211030,CNY,合并期末,2020-10-30T16:27:04
20200630,,1795725693.75,,5625982141.69,,,,675123262.69,,,8784146095.6,,,,,,,3781507110.3,20662484304.03,,,1112254734.38,100000000.0,,2626480389.07,,,,,,,,,,1937112569.14,2431670739.95,3697988193.47,11905506626.01,8756977678.02,,1598304146.68,676687595.47,375674.21,,,2275367416.36,,76945480.07,,,76945480.07,2198421936.29,,,,,33371484691.44,7276761317.27,,40648246008.71,50299204574.3,1160253422.45,,,51459457996.75,-10811211988.04,-22880941.13,121306685.14,53030645116.78,52909338431.64,,,52909338431.64,53030645116.78,定期报告,未审计,20210828,CNY,合并期末,2020-08-28T16:57:03
20200331,,,,2703417604.62,,,788589646.38,2719524988.78,,,7146382603.44,,,,,,,5095688804.36,18453603647.58,,,596345924.48,500000000.0,,,,,,,,,2146928692.38,,,935732645.56,890282350.72,2040297205.37,7109586818.51,11344016829.07,,803000715.25,350757165.85,233658.82,,,1153991539.92,,21514025.89,,,21514025.89,1132477514.03,,,,,21879227840.53,3729873154.27,,25609100994.8,31544860814.96,911274787.24,,,32456135602.2,-6847034607.4,-469399014.32,5160060721.38,,,,,52909338431.64,58069399153.02,定期报告,未审计,20210430,CNY,合并期末,2020-04-24T19:47:03
20191231,,2019606655.7,,8923992775.51,,,,12943482681.27,,,10111154523.53,,,,,,,5676121741.53,39674358377.54,,,1653730142.73,500000000.0,,4524318628.46,,,,,,,,,,3348995541.57,2872310692.0,8431254859.47,21330609864.23,18343748513.31,,3183216424.86,1464832263.21,4481718.75,,,4652530406.82,,282873629.26,,,282873629.26,4369656777.56,,,,,16146421600.64,24351150827.31,,40497572427.95,39216605731.56,3345205168.83,106080299.67,,42561810900.39,-2064238472.44,-25834417.85,20623332400.58,52909338431.64,32286006031.06,,,32286006031.06,52909338431.64,定期报告,是,20210406,CNY,合并期末,2020-04-24T21:37:03
20190930,,7673024557.16,,6429634208.19,,,2989041182.15,10283558180.98,,,6895470230.97,,,,,,,5961349607.56,37243036784.86,,,1387368875.57,500000000.0,,2989041182.15,,,,,,,,,,2289206047.58,1669499083.08,6936349967.4,15771465155.78,21471571629.08,,3492760916.11,1234681283.33,1378714.24,,496865252.14,4728820913.68,62564428.96,197475080.69,,,260039509.65,4468781404.03,,,,,12989897555.24,6335341841.36,,19325239396.6,28743316346.24,2581389491.01,38950299.67,,31324705837.25,-11999466440.65,297311760.69,14238198353.15,,,,,32286006031.06,46524204384.21,定期报告,未审计,20201031,CNY,合并期末,2020-03-13T14:52:11
20190630,,4619823446.09,,4158904900.81,,,,6334952648.18,,,7464043522.5,,,,,,,2966685849.44,25544410367.02,,,926684939.79,,,2439480776.13,,,,,,,,,,1662234370.3,1088300566.07,3693395533.53,9810096185.82,15734314181.2,,3994481286.85,821195177.81,841995.79,,456087466.72,4816518460.45,62305466.03,101931341.19,,,164236807.22,4652281653.23,,,,,11508002424.21,4086564017.0,,15594566441.21,19277093682.6,1463041684.15,38950299.67,,20740135366.75,-5145568925.54,-169889382.37,15071137526.52,47357143557.58,32286006031.06,,,32286006031.06,47357143557.58,定期报告,未审计,20200829,CNY,合并期末,2020-03-13T14:52:11
20190331,,2878656579.87,,1980655217.43,,,,232348331.19,,,7204198151.94,,,,,,,982341440.22,13278199720.65,,,441473321.62,,,2822375100.47,,,,,,,,,,612470681.95,1020383075.24,1317525808.19,6214227987.47,7063971733.18,,2578694724.29,550019518.5,227635.8,,,3128941878.59,14067.76,48151654.28,,64632466.47,48151654.28,3080790224.31,,,,,3385553926.16,3586684942.1,,6972238868.26,7514422928.12,870712976.71,,,8385135904.83,-1412897036.57,-79055923.35,8652808997.57,,,,,32286006031.06,40938815028.63,定期报告,未审计,20200425,CNY,合并期末,2020-03-13T14:52:11
20181231,,1302354229.79,,9412012609.97,,,582570792.92,18545911961.01,,,3331055742.6,,,,,,,978733051.05,34152638387.34,,6519692076.0,1930448248.66,,,,,,,,,,,,,3431572283.28,2110990432.67,2552899228.09,16545602268.7,17607036118.64,,127353797.08,391565833.4,3227778.59,,,522147409.07,1462130826.55,252698835.19,,86181922.26,1801011584.0,-1278864174.93,,3001500.06,3001500.06,3001500.06,36300230978.94,16368038762.48,179200000.0,52850471241.48,58967637030.71,4410340684.7,217320208.57,308673992.37,63686651707.78,-10836180466.3,105202379.62,5597193857.03,32286006031.06,26688812174.03,,,26688812174.03,32286006031.06,定期报告,是,20200425,CNY,合并期末,2020-03-13T14:52:11
20180930,,591794100.3,,6794991505.66,,,,15878079334.32,,,3204903037.19,,,,,,,1043193873.14,28822861739.91,,10094464718.91,1503205652.25,200000000.0,,277510777.14,,,,,,,,,,2654650146.75,1803613024.77,2106369792.94,18639814112.76,10183047627.15,,89851288.23,229338861.52,1681157.4,,,320871307.15,210323543.18,159957688.34,,188639440.98,558920672.5,-238049365.35,,119200000.0,,,29529638711.03,16016614105.0,,45665452816.03,44823068891.47,3287198369.29,203822294.44,259217744.67,48369485005.43,-2704032189.4,361490512.73,7602456585.13,,,,,26688812174.03,34291268759.16,定期报告,未审计,20191030,CNY,合并期末,2020-03-13T14:52:11
20180630,,,,4906065013.12,200000000.0,,,10938114900.63,,,5727200318.42,,,,,,,539999258.01,23029240182.17,2312703274.8,6572513700.81,1105195040.27,,,508828428.16,,,,,,,,,,1925268681.98,1342359049.64,1203385366.94,14970253542.6,8058986639.57,,68960724.86,224373922.28,1236660.68,,,294571307.82,181176793.12,94459416.2,,280942170.71,556578380.03,-262007072.21,,,,,29318235205.58,9744629962.0,40000000.0,39102865167.58,38770347737.46,1526299514.64,47529331.71,154761899.47,40451409151.57,-1348543983.99,-77521740.53,6370913842.84,33059726016.87,26688812174.03,,,26688812174.03,33059726016.87,定期报告,未审计,20190828,CNY,合并期末,2020-03-13T14:52:11
20180331,,,,2530107322.4,,,,5235773323.88,,,5653436765.57,,,,,,,1377690804.74,14804221012.35,5941257121.3,1708028643.13,489875556.69,,,129680287.28,,,,,,,,,,839940904.33,512078150.59,1716942383.99,11337803047.31,3466417965.04,,,,430165.42,,,430165.42,49394160.3,28155440.75,,184801235.06,262350836.11,-261920670.69,,40000000.0,,,12377747791.27,5707085889.0,,18124833680.27,17116451020.02,651750853.76,,,17768201873.78,356631806.49,411425154.92,3972554255.76,,,,,26688812174.03,30661366429.79,定期报告,未审计,20190430,CNY,合并期末,2020-03-13T14:52:11
20171231,,,,9251397811.84,,,,,,,,,,,,,,263692356.64,9515090168.48,1438693678.01,4430903304.6,1490793797.74,,,2828476405.68,3556515664.42,,,6593055276.58,,,,,,3509744260.13,2500715180.95,1898069494.83,31060561036.03,-21545470867.55,,6100584.66,59592111.23,1566808.4,,,67259504.29,230953711.0,212658066.53,,690151269.4,1133763046.93,-1066503542.64,,,,,31247346144.34,45596208567.19,630185029.09,77473739740.62,60638547281.61,3344491603.93,255551443.84,8106495.84,63991145381.38,13482594359.24,-188765023.67,-9318145074.62,26688812174.03,36006957248.65,,,36006957248.65,26688812174.03,定期报告,是,20190403,CNY,合并期末,2020-03-13T14:52:11
20170930,,6722665132.26,,6509843585.03,,,,,,,,,,,,,,1918640391.35,15151149108.64,,5770331786.48,1079993466.11,,,1436155089.09,7970382312.76,,,6722960414.39,,,,,,2577807785.66,1869192272.5,2761848504.28,33063271628.3,-17912122519.66,,39700584.66,24423527.43,514182.68,,,64638294.77,220453711.0,118684648.23,,679278558.67,1018416917.9,-953778623.13,,583019129.09,138878260.87,138878260.87,21504143909.65,33750819096.02,,55837982134.76,43422410320.61,2296018681.57,34391443.84,4872944.23,45723301946.41,10114680188.35,-160317991.95,-8911538946.39,,,,,36006957248.65,27095418302.26,定期报告,未审计,20181031,CNY,合并期末,2020-03-13T14:52:11
20170630,,2863137959.45,,4161412226.94,,,714174982.73,,,,,,,,,,,147121983.88,7885847153.0,,3579661163.67,673130172.54,,,,5024060103.11,,,3197077134.83,,,,,,1830266376.13,1477347114.17,1110256717.43,18333170651.9,-10447323498.9,,4412384.66,13201410.0,464135.92,,,18077930.58,220453710.0,70899478.59,,223361752.11,514714940.7,-496637010.12,,,,,4758952486.66,25045102127.19,376678260.87,30180732874.72,21214023454.61,895296931.46,34291443.84,4862606.83,22114182992.9,8066549881.82,-15325890.27,-2892736517.47,33114220731.18,36006957248.65,,,36006957248.65,33114220731.18,定期报告,未审计,20180828,CNY,合并期末,2020-03-13T14:52:11
20170331,,9071286082.1,,1852233771.57,,,,,,,,,,,,,,276676540.04,11200196393.71,,3079512909.24,299701094.38,,,82303862.63,5945387923.18,,,4127058078.01,,,,,,848667600.37,461772021.86,546222417.13,15958658605.57,-4758462211.86,,1100584.66,4675705.0,165903.73,,,5942193.39,79055000.0,24034058.63,,174076880.71,277165939.34,-271223745.95,,17070260.87,,,8905645501.21,6764253797.0,,15686969559.08,14080933744.73,331669387.85,,,14412603132.58,1274366426.5,10283910.3,-3745035621.01,,,,,36006957248.65,32261921627.64,定期报告,未审计,20180428,CNY,合并期末,2020-03-13T14:52:11
