报告日,经营活动产生的现金流量,收到原保险合同保费取得的现金,再保险业务产生的现金流入,保户储金及投资款净增加额,客户存款和同业存入款项净增加,买入返售业务资金净减少额,卖出回购金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,处置交易性金融资产净增加额,保证金现金流入,收到的现金资产管理费收入,收到税费返还,收到其他与经营活动有关的现金,经营活动现金流入小计,支付原保险合同赔付款项的现金,支付再保业务产生的现金流出,支付保单红利的现金,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,客户存款和同业存入款项净减少额,保户储金及投资款净减少额,拆入资金净减少额,卖出回购金融资产净减少额,买入返售业务资金净增加额,为交易目的而持有的金融资产净增加额,支付利息、手续费及佣金的现金,支付给职工以及为职工支付的现金,拆出资金净增加额,处置交易性金融资产的净减少额,保证金现金流出,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产收回的现金净额,处置子公司及其他营业单位收到的现金,买入返售金融资产收到的现金,收到的其他与投资活动有关的现金,投资活动现金流入小计,投资支付的现金,购建固定资产、无形资产和其他长期资产支付的现金,购买子公司及其他营业单位支付的现金净额,保户质押贷款净增加额,买入返售金融资产支付的现金,支付其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资收到的现金,卖出回购金融资产收到的现金,取得借款收到的现金,发行债券收到的现金,收到的其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,回购金融资产支付的现金,分配股利、利润或偿付利息所支付的现金,子公司支付给少数股东的股利,支付的其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加(减少)额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期初现金及现金等价物余额,期末现金及现金等价物余额,数据源,是否审计,公告日期,币种,类型,更新日期
20181231,,712020000000.0,,56936000000.0,98803000000.0,,7940000000.0,206112000000.0,6262000000.0,,,,,124388000000.0,1345881000000.0,198450000000.0,1482000000.0,11171000000.0,289873000000.0,,,,,,1221000000.0,77215000000.0,213956000000.0,66490000000.0,,,,69615000000.0,160719000000.0,1139621000000.0,206260000000.0,,1347063000000.0,153237000000.0,3573000000.0,1206000000.0,,2914000000.0,1507993000000.0,1711291000000.0,10663000000.0,184000000.0,26281000000.0,,,1748419000000.0,-240426000000.0,,3220000000.0,47382000000.0,166538000000.0,860782000000.0,3601000000.0,1081523000000.0,986646000000.0,,61001000000.0,2423000000.0,2612000000.0,1050259000000.0,31264000000.0,2262000000.0,-640000000.0,219959000000.0,202471000000.0,88065000000.0,106193000000.0,308664000000.0,308024000000.0,定期报告,是,20200221,CNY,合并期末,2020-03-13T14:52:10
20180930,,524823000000.0,,50668000000.0,104730000000.0,57000000.0,1060000000.0,149517000000.0,7680000000.0,,,,,69733000000.0,1032158000000.0,147915000000.0,2153000000.0,8889000000.0,247599000000.0,,,,10192000000.0,,,44090000000.0,154730000000.0,51570000000.0,,,,65437000000.0,114300000000.0,873397000000.0,158761000000.0,,1092194000000.0,114154000000.0,954000000.0,,,3869000000.0,1211171000000.0,1274576000000.0,5074000000.0,1366000000.0,20831000000.0,,,1301847000000.0,-90676000000.0,,1002000000.0,,162592000000.0,653222000000.0,691000000.0,817507000000.0,819466000000.0,35717000000.0,52374000000.0,1660000000.0,2546000000.0,910103000000.0,-92596000000.0,2400000000.0,-22111000000.0,,,,,308664000000.0,286553000000.0,定期报告,未审计,20191025,CNY,合并期末,2020-03-13T14:52:10
20180630,,369314000000.0,,42298000000.0,100411000000.0,105000000.0,10632000000.0,104054000000.0,1010000000.0,,,,,62018000000.0,773202000000.0,100833000000.0,1305000000.0,6912000000.0,161326000000.0,,,,6179000000.0,,,44641000000.0,99778000000.0,37868000000.0,,,,50812000000.0,94607000000.0,634266000000.0,138936000000.0,,782763000000.0,75219000000.0,456000000.0,,,3864000000.0,862302000000.0,883193000000.0,2661000000.0,381000000.0,16137000000.0,,,903392000000.0,-41090000000.0,,1002000000.0,,138779000000.0,445782000000.0,681000000.0,586244000000.0,550027000000.0,48326000000.0,22911000000.0,894000000.0,1329000000.0,622593000000.0,-36349000000.0,939000000.0,62436000000.0,,,,,308664000000.0,371100000000.0,定期报告,未审计,20190816,CNY,合并期末,2020-03-13T14:52:10
20180331,,214228000000.0,,29892000000.0,59550000000.0,698000000.0,5717000000.0,50264000000.0,,,,,,42956000000.0,480434000000.0,58233000000.0,353000000.0,5163000000.0,79216000000.0,,,,13942000000.0,,,,49306000000.0,23120000000.0,,,,9937000000.0,65976000000.0,340567000000.0,139867000000.0,,398302000000.0,33233000000.0,1000000.0,,,1503000000.0,433039000000.0,503806000000.0,1305000000.0,535000000.0,9913000000.0,,,515559000000.0,-82520000000.0,,2000000.0,,84197000000.0,211574000000.0,294000000.0,296067000000.0,263389000000.0,28695000000.0,5303000000.0,440000000.0,517000000.0,297904000000.0,-1837000000.0,-1740000000.0,53770000000.0,,,,,308664000000.0,362434000000.0,定期报告,未审计,20190430,CNY,合并期末,2020-03-13T14:52:10
20171231,,604969000000.0,,50892000000.0,94192000000.0,677000000.0,,175480000000.0,,19313000000.0,,,,101791000000.0,1176573000000.0,153352000000.0,2081000000.0,8187000000.0,264988000000.0,37487000000.0,,,44073000000.0,7787000000.0,,,167894000000.0,58046000000.0,,,,65231000000.0,168817000000.0,1055290000000.0,121283000000.0,,1959142000000.0,164831000000.0,571000000.0,,,985000000.0,2125529000000.0,2435128000000.0,19257000000.0,7755000000.0,18156000000.0,,,2480296000000.0,-354767000000.0,,5595000000.0,51615000000.0,348046000000.0,953639000000.0,5836000000.0,1364731000000.0,1147255000000.0,,37387000000.0,2084000000.0,1501000000.0,1186143000000.0,178588000000.0,-3992000000.0,-58888000000.0,202471000000.0,301557000000.0,106193000000.0,65995000000.0,367552000000.0,308664000000.0,定期报告,是,20190313,CNY,合并期末,2020-03-13T14:52:10
20170930,,427884000000.0,,42326000000.0,,5778000000.0,3481000000.0,123465000000.0,,,,,,74173000000.0,795379000000.0,111334000000.0,2505000000.0,6485000000.0,194478000000.0,53754000000.0,5120000000.0,,28030000000.0,,,,125765000000.0,47638000000.0,,,,51017000000.0,114917000000.0,787558000000.0,7821000000.0,,1427556000000.0,132210000000.0,554000000.0,,,1026000000.0,1561346000000.0,1815405000000.0,11747000000.0,1673000000.0,13063000000.0,,,1841888000000.0,-280542000000.0,,701000000.0,31660000000.0,262479000000.0,761559000000.0,3997000000.0,1060396000000.0,875517000000.0,,32420000000.0,1664000000.0,1318000000.0,909255000000.0,151141000000.0,-2941000000.0,-124521000000.0,,,,,367552000000.0,243031000000.0,定期报告,未审计,20181030,CNY,合并期末,2020-03-13T14:52:10
20170630,,304964000000.0,,31685000000.0,,3343000000.0,36982000000.0,79638000000.0,,,,,,40164000000.0,580504000000.0,74258000000.0,1276000000.0,4973000000.0,124833000000.0,44062000000.0,32086000000.0,,41069000000.0,,,,81870000000.0,34417000000.0,,,,39528000000.0,89894000000.0,594479000000.0,-13975000000.0,,941598000000.0,80415000000.0,430000000.0,,,725000000.0,1023168000000.0,1243516000000.0,8683000000.0,1673000000.0,9290000000.0,,,1263162000000.0,-239994000000.0,,363000000.0,35746000000.0,148986000000.0,547856000000.0,3286000000.0,736237000000.0,612301000000.0,,9022000000.0,515000000.0,968000000.0,622291000000.0,113946000000.0,-1599000000.0,-141622000000.0,,,,,367552000000.0,225930000000.0,定期报告,未审计,20180822,CNY,合并期末,2020-03-13T14:52:10
20170331,,172432000000.0,,18215000000.0,,1762000000.0,,38407000000.0,,,,,,31129000000.0,272141000000.0,37994000000.0,359000000.0,3608000000.0,78956000000.0,24313000000.0,7219000000.0,,10248000000.0,2984000000.0,,,39604000000.0,21606000000.0,,,,9440000000.0,71259000000.0,313826000000.0,-41685000000.0,,623322000000.0,41053000000.0,63000000.0,,,1071000000.0,665509000000.0,748212000000.0,2802000000.0,1822000000.0,5790000000.0,,,758626000000.0,-93117000000.0,,2390000000.0,,88389000000.0,315328000000.0,2227000000.0,408334000000.0,339495000000.0,11154000000.0,4759000000.0,501000000.0,2659000000.0,358067000000.0,50267000000.0,-514000000.0,-85049000000.0,,,,,367552000000.0,282503000000.0,定期报告,未审计,20180427,CNY,合并期末,2020-03-13T14:52:10
20161231,,493939000000.0,,46121000000.0,276526000000.0,32220000000.0,4093000000.0,143698000000.0,31297000000.0,,,,,103003000000.0,1169962000000.0,134298000000.0,-367000000.0,6336000000.0,305159000000.0,46635000000.0,,,,,,,116759000000.0,54128000000.0,,,,48042000000.0,201898000000.0,942141000000.0,227821000000.0,,2820783000000.0,154498000000.0,376000000.0,,,7179000000.0,2982836000000.0,3266503000000.0,16624000000.0,17761000000.0,12564000000.0,,,3313452000000.0,-330616000000.0,,14153000000.0,,267828000000.0,762547000000.0,16862000000.0,1061390000000.0,853733000000.0,40926000000.0,24978000000.0,1640000000.0,8749000000.0,928386000000.0,133004000000.0,4018000000.0,34227000000.0,301557000000.0,228633000000.0,65995000000.0,104692000000.0,333325000000.0,367552000000.0,定期报告,是,20180321,CNY,合并期末,2020-03-13T14:52:10
20160930,,335483000000.0,,36271000000.0,116988000000.0,28263000000.0,,109402000000.0,,,,,,43766000000.0,697220000000.0,99326000000.0,610000000.0,4981000000.0,237502000000.0,59220000000.0,,,14608000000.0,12658000000.0,,,92454000000.0,42561000000.0,,,,33956000000.0,97338000000.0,714245000000.0,-17025000000.0,,2382484000000.0,117080000000.0,292000000.0,,,950000000.0,2500806000000.0,2653306000000.0,12612000000.0,19606000000.0,9543000000.0,,,2695067000000.0,-194261000000.0,,14720000000.0,,137833000000.0,646517000000.0,24257000000.0,823327000000.0,613000000000.0,43368000000.0,24179000000.0,1480000000.0,13640000000.0,694187000000.0,129140000000.0,1846000000.0,-80300000000.0,,,,,333325000000.0,253025000000.0,定期报告,未审计,20171028,CNY,合并期末,2020-03-13T14:52:10
20160630,,234281000000.0,,27144000000.0,108850000000.0,18877000000.0,,76296000000.0,,,,,,38406000000.0,550958000000.0,66941000000.0,522000000.0,3762000000.0,158017000000.0,16807000000.0,,,14079000000.0,2706000000.0,,,60823000000.0,30443000000.0,,,,28944000000.0,85303000000.0,484960000000.0,65998000000.0,,1539076000000.0,77085000000.0,24000000.0,,,685000000.0,1616870000000.0,1849922000000.0,9890000000.0,16466000000.0,6988000000.0,,,1883266000000.0,-266396000000.0,,14451000000.0,,107229000000.0,448107000000.0,22132000000.0,591919000000.0,381971000000.0,20875000000.0,8467000000.0,974000000.0,9134000000.0,420447000000.0,171472000000.0,1720000000.0,-27206000000.0,,,,,333325000000.0,306119000000.0,定期报告,未审计,20170818,CNY,合并期末,2020-03-13T14:52:10
20160331,,132357000000.0,,13552000000.0,115212000000.0,14924000000.0,,35399000000.0,,,,,,17171000000.0,333029000000.0,34550000000.0,488000000.0,2557000000.0,56805000000.0,,,,10043000000.0,7062000000.0,,,28678000000.0,19395000000.0,,,,9426000000.0,41981000000.0,213757000000.0,119272000000.0,,747922000000.0,40801000000.0,5000000.0,2912000000.0,,584000000.0,792224000000.0,908416000000.0,2720000000.0,383000000.0,4863000000.0,,,916382000000.0,-124158000000.0,,11074000000.0,,75695000000.0,179836000000.0,3791000000.0,270396000000.0,182656000000.0,25193000000.0,4732000000.0,1000000.0,4144000000.0,216725000000.0,53671000000.0,-132000000.0,48653000000.0,,,,,333325000000.0,381978000000.0,其他,未审计,20170428,CNY,合并期末,2020-03-13T14:52:10
20151231,,392266000000.0,,32858000000.0,101998000000.0,91153000000.0,,145672000000.0,,,,,,68617000000.0,846725000000.0,112526000000.0,3036000000.0,5125000000.0,225704000000.0,5472000000.0,,,3929000000.0,12661000000.0,,,106173000000.0,46944000000.0,,,,46852000000.0,130506000000.0,711107000000.0,135618000000.0,,1661369000000.0,133556000000.0,240000000.0,,,9069000000.0,1804234000000.0,2042361000000.0,16529000000.0,4922000000.0,14154000000.0,,,2077966000000.0,-273732000000.0,,7124000000.0,30267000000.0,69649000000.0,387982000000.0,18371000000.0,513393000000.0,270937000000.0,,18156000000.0,1257000000.0,19324000000.0,308417000000.0,204976000000.0,2503000000.0,69365000000.0,228633000000.0,192924000000.0,104692000000.0,71036000000.0,263960000000.0,333325000000.0,定期报告,是,20170323,CNY,合并期末,2020-03-13T14:52:10
20150930,,274776000000.0,,23956000000.0,218251000000.0,70723000000.0,,108039000000.0,,,,,,33994000000.0,744387000000.0,82209000000.0,2096000000.0,4157000000.0,209105000000.0,8179000000.0,,,1694000000.0,13694000000.0,,,81118000000.0,34162000000.0,,,,38621000000.0,86751000000.0,573320000000.0,171067000000.0,,1178787000000.0,81487000000.0,52000000.0,,,1650000000.0,1261976000000.0,1379500000000.0,11613000000.0,3051000000.0,12050000000.0,,,1406214000000.0,-144238000000.0,,7023000000.0,6891000000.0,36767000000.0,267052000000.0,4645000000.0,322378000000.0,133795000000.0,,16016000000.0,1192000000.0,5039000000.0,154850000000.0,167528000000.0,1186000000.0,195543000000.0,,,,,263960000000.0,459503000000.0,定期报告,未审计,20161028,CNY,合并期末,2020-03-13T14:52:10
20150630,,189932000000.0,,17623000000.0,293358000000.0,51750000000.0,,75042000000.0,4940000000.0,,,,,20075000000.0,673741000000.0,53353000000.0,1170000000.0,3119000000.0,174373000000.0,,,,,21961000000.0,,,57342000000.0,25500000000.0,,,,27497000000.0,51453000000.0,425845000000.0,247896000000.0,,635727000000.0,54618000000.0,124000000.0,,,1123000000.0,691592000000.0,810327000000.0,5167000000.0,1953000000.0,9660000000.0,,,827107000000.0,-135515000000.0,,6887000000.0,32994000000.0,21864000000.0,124280000000.0,2223000000.0,188248000000.0,72479000000.0,,6051000000.0,1144000000.0,3783000000.0,82313000000.0,105935000000.0,-199000000.0,218117000000.0,,,,,263960000000.0,482077000000.0,定期报告,未审计,20160818,CNY,合并期末,2020-03-13T14:52:10
20150331,,106780000000.0,,7849000000.0,75833000000.0,39265000000.0,5934000000.0,35347000000.0,,,,,,3556000000.0,298803000000.0,26773000000.0,874000000.0,1698000000.0,100738000000.0,,,,1474000000.0,,,,30294000000.0,14823000000.0,,,,8125000000.0,48964000000.0,237654000000.0,61149000000.0,,291448000000.0,25921000000.0,2000000.0,,,865000000.0,318236000000.0,354666000000.0,2747000000.0,198000000.0,5412000000.0,,,363023000000.0,-44787000000.0,,43000000.0,,5896000000.0,56317000000.0,65000000.0,62321000000.0,23874000000.0,12787000000.0,2330000000.0,7000000.0,3368000000.0,42359000000.0,19962000000.0,-179000000.0,36145000000.0,,,,,263960000000.0,300105000000.0,定期报告,未审计,20160427,CNY,合并期末,2020-03-13T14:52:10
20141231,,328012000000.0,,20985000000.0,247392000000.0,69392000000.0,,118717000000.0,,,,,,26158000000.0,835223000000.0,97044000000.0,6439000000.0,3325000000.0,183973000000.0,70215000000.0,,,6353000000.0,10406000000.0,,,92836000000.0,40623000000.0,6353000000.0,,,30133000000.0,99710000000.0,664963000000.0,170260000000.0,,769477000000.0,88403000000.0,701000000.0,,,3278000000.0,861859000000.0,1071077000000.0,13530000000.0,2438000000.0,11703000000.0,,,1098748000000.0,-236889000000.0,,29181000000.0,,37792000000.0,66766000000.0,44558000000.0,178297000000.0,45764000000.0,9691000000.0,14194000000.0,1111000000.0,23280000000.0,92929000000.0,85368000000.0,344000000.0,19083000000.0,192924000000.0,141786000000.0,71036000000.0,103091000000.0,244877000000.0,263960000000.0,定期报告,是,20160316,CNY,合并期末,2020-03-13T14:52:10
20140930,,238009000000.0,,22507000000.0,207337000000.0,40102000000.0,,84408000000.0,,,,,,33315000000.0,643713000000.0,71189000000.0,5589000000.0,2086000000.0,153747000000.0,56954000000.0,,,12210000000.0,13953000000.0,,,67909000000.0,29152000000.0,,,,23036000000.0,79406000000.0,531622000000.0,112091000000.0,,718534000000.0,62837000000.0,334000000.0,5000000.0,,2058000000.0,783763000000.0,956634000000.0,10229000000.0,1380000000.0,9007000000.0,,,977250000000.0,-193487000000.0,,306000000.0,,29907000000.0,53127000000.0,14491000000.0,97831000000.0,14906000000.0,2816000000.0,11777000000.0,1105000000.0,7565000000.0,37064000000.0,60767000000.0,278000000.0,-20351000000.0,,,,,244877000000.0,224526000000.0,定期报告,未审计,20151028,CNY,合并期末,2020-03-13T14:52:10
20140630,,166925000000.0,,14938000000.0,226444000000.0,20079000000.0,,55580000000.0,,,,,,22752000000.0,516044000000.0,47339000000.0,4156000000.0,1344000000.0,94781000000.0,51341000000.0,,,15778000000.0,12996000000.0,,,45048000000.0,20305000000.0,,,,16499000000.0,59783000000.0,381778000000.0,134266000000.0,,486065000000.0,41663000000.0,373000000.0,5000000.0,,881000000.0,528982000000.0,663051000000.0,6613000000.0,1003000000.0,7202000000.0,,,677869000000.0,-148887000000.0,,210000000.0,31724000000.0,9972000000.0,27478000000.0,4307000000.0,73691000000.0,9746000000.0,,9627000000.0,985000000.0,3148000000.0,22521000000.0,51170000000.0,884000000.0,37433000000.0,,,,,244877000000.0,282310000000.0,定期报告,未审计,20150821,CNY,合并期末,2020-03-13T14:52:10
20140331,,96370000000.0,,6717000000.0,211081000000.0,,,25629000000.0,,,,,,10416000000.0,354558000000.0,23182000000.0,2335000000.0,864000000.0,44565000000.0,57736000000.0,,,5822000000.0,25465000000.0,3822000000.0,,22678000000.0,11697000000.0,,,,5460000000.0,36087000000.0,244260000000.0,110298000000.0,,231708000000.0,18900000000.0,287000000.0,,,127000000.0,251022000000.0,309710000000.0,1877000000.0,,4748000000.0,,,316335000000.0,-65313000000.0,,157000000.0,9945000000.0,7430000000.0,19995000000.0,5488000000.0,43015000000.0,6397000000.0,,2049000000.0,61000000.0,500000000.0,8946000000.0,34069000000.0,820000000.0,79874000000.0,,,,,244877000000.0,324751000000.0,定期报告,未审计,20150430,CNY,合并期末,2020-03-13T14:52:10
20131231,,268203000000.0,,31758000000.0,298133000000.0,,,87076000000.0,22911000000.0,,,,,20392000000.0,740557000000.0,85726000000.0,2298000000.0,2546000000.0,135467000000.0,18271000000.0,,,,11751000000.0,42367000000.0,,70080000000.0,30861000000.0,,,,21065000000.0,62958000000.0,512641000000.0,227916000000.0,,789426000000.0,73065000000.0,101000000.0,,,1223000000.0,863815000000.0,1081578000000.0,10083000000.0,658000000.0,7559000000.0,,,1099878000000.0,-236063000000.0,,1192000000.0,,16980000000.0,29600000000.0,12299000000.0,60071000000.0,12215000000.0,23339000000.0,15401000000.0,839000000.0,2229000000.0,53184000000.0,6887000000.0,-749000000.0,-2009000000.0,141786000000.0,194628000000.0,103091000000.0,52258000000.0,246886000000.0,244877000000.0,定期报告,是,20150320,CNY,合并期末,2020-03-13T14:52:10
20130930,,197754000000.0,,28782000000.0,280240000000.0,,,63599000000.0,17484000000.0,,,,,23083000000.0,614566000000.0,62097000000.0,2260000000.0,1922000000.0,111838000000.0,24101000000.0,,,,7307000000.0,37698000000.0,,51281000000.0,23456000000.0,,,,16578000000.0,51761000000.0,405705000000.0,208861000000.0,,912649000000.0,48277000000.0,96000000.0,109000000.0,,807000000.0,961938000000.0,1155151000000.0,5172000000.0,176000000.0,5388000000.0,,,1165887000000.0,-203949000000.0,,1233000000.0,,28936000000.0,1400000000.0,,31569000000.0,19823000000.0,23975000000.0,11123000000.0,731000000.0,,54921000000.0,-23352000000.0,-549000000.0,-18989000000.0,,,,,246886000000.0,227897000000.0,定期报告,未审计,20141029,CNY,合并期末,2020-03-13T14:52:10
20130630,,137751000000.0,,20660000000.0,201682000000.0,,46070000000.0,40796000000.0,12902000000.0,,,,,13543000000.0,476807000000.0,40400000000.0,1395000000.0,1323000000.0,66490000000.0,18007000000.0,,,,,134255000000.0,,33399000000.0,16075000000.0,,,,11278000000.0,31554000000.0,370951000000.0,105856000000.0,,785394000000.0,30723000000.0,84000000.0,,,283000000.0,816484000000.0,959908000000.0,2379000000.0,,3854000000.0,,,966141000000.0,-149657000000.0,,1151000000.0,,8226000000.0,1400000000.0,,10777000000.0,10914000000.0,11864000000.0,6344000000.0,454000000.0,,29122000000.0,-18345000000.0,-508000000.0,-62654000000.0,,,,,246886000000.0,184232000000.0,定期报告,未审计,20140820,CNY,合并期末,2020-03-13T14:52:10
20130331,,76803000000.0,,9875000000.0,221159000000.0,,16445000000.0,18150000000.0,3048000000.0,,,,,1610000000.0,348060000000.0,20136000000.0,788000000.0,887000000.0,36429000000.0,9877000000.0,,,,,163473000000.0,,15580000000.0,9069000000.0,,,,4921000000.0,10444000000.0,287378000000.0,60682000000.0,,546196000000.0,11231000000.0,27000000.0,,,258000000.0,557712000000.0,645051000000.0,828000000.0,,1879000000.0,,,647758000000.0,-90046000000.0,,1100000000.0,,4235000000.0,,,5335000000.0,7694000000.0,12088000000.0,961000000.0,25000000.0,,20743000000.0,-15408000000.0,-179000000.0,-44951000000.0,,,,,246886000000.0,201935000000.0,定期报告,未审计,20140429,CNY,合并期末,2020-03-13T14:52:10
20121231,,231045000000.0,,33803000000.0,348928000000.0,,9603000000.0,71046000000.0,,,,,,7769000000.0,879700000000.0,75810000000.0,2481000000.0,2810000000.0,100969000000.0,57745000000.0,,,27043000000.0,,119004000000.0,,60137000000.0,25147000000.0,27043000000.0,,,20586000000.0,39562000000.0,598803000000.0,280897000000.0,,983600000000.0,47893000000.0,162000000.0,1211000000.0,,4275000000.0,1037141000000.0,1213053000000.0,8362000000.0,5113000000.0,4453000000.0,,,1230981000000.0,-193840000000.0,,551000000.0,45555000000.0,4051000000.0,11998000000.0,,62155000000.0,4734000000.0,,7900000000.0,512000000.0,,12634000000.0,49521000000.0,-173000000.0,136405000000.0,194628000000.0,95178000000.0,52258000000.0,15303000000.0,110481000000.0,246886000000.0,定期报告,是,20140314,CNY,合并期末,2020-03-13T14:52:10
20120930,,173897000000.0,,28312000000.0,239372000000.0,,,53394000000.0,,,,,,5992000000.0,597829000000.0,54842000000.0,2361000000.0,2158000000.0,85080000000.0,49800000000.0,,,,7387000000.0,65213000000.0,,45000000000.0,19106000000.0,16785000000.0,,,16241000000.0,32249000000.0,436980000000.0,160849000000.0,,672702000000.0,34929000000.0,151000000.0,525000000.0,,2741000000.0,711048000000.0,814907000000.0,3136000000.0,2339000000.0,3297000000.0,,,823679000000.0,-112631000000.0,,461000000.0,5133000000.0,1821000000.0,8998000000.0,,16413000000.0,3709000000.0,,5795000000.0,151000000.0,,12079000000.0,4334000000.0,58000000.0,52610000000.0,,,,,110481000000.0,163091000000.0,定期报告,未审计,20131026,CNY,合并期末,2020-03-13T14:52:10
20120630,,122789000000.0,,19405000000.0,260877000000.0,,,35810000000.0,,,,,,2987000000.0,514446000000.0,35652000000.0,1746000000.0,1504000000.0,62366000000.0,47743000000.0,,,18477000000.0,3326000000.0,20041000000.0,,31332000000.0,13443000000.0,,,,11846000000.0,18157000000.0,309883000000.0,204563000000.0,,347410000000.0,19445000000.0,2000000.0,525000000.0,,1551000000.0,368933000000.0,457960000000.0,1286000000.0,1481000000.0,2413000000.0,,,463140000000.0,-94207000000.0,,45000000.0,27259000000.0,433000000.0,8998000000.0,,36735000000.0,2188000000.0,,1981000000.0,5000000.0,,6512000000.0,30223000000.0,32000000.0,140611000000.0,,,,,110481000000.0,251092000000.0,定期报告,未审计,20130830,CNY,合并期末,2020-03-13T14:52:10
20120331,,71488000000.0,,8053000000.0,149712000000.0,6514000000.0,,17167000000.0,,,,,,788000000.0,264468000000.0,17263000000.0,956000000.0,1049000000.0,30365000000.0,16131000000.0,,,11669000000.0,17460000000.0,,,15278000000.0,7742000000.0,11669000000.0,,,4580000000.0,10568000000.0,155047000000.0,109421000000.0,,130824000000.0,7625000000.0,4000000.0,172000000.0,,1588000000.0,140213000000.0,173049000000.0,810000000.0,1477000000.0,1221000000.0,,,176557000000.0,-36344000000.0,,38000000.0,5587000000.0,18000000.0,,,5643000000.0,1430000000.0,,721000000.0,,,2151000000.0,3492000000.0,44000000.0,76613000000.0,,,,,110481000000.0,187094000000.0,定期报告,未审计,20130427,CNY,合并期末,2020-03-13T14:52:10
20111231,,204147000000.0,,36029000000.0,45390000000.0,44305000000.0,5474000000.0,36756000000.0,17231000000.0,,,,,2437000000.0,449811000000.0,54234000000.0,3448000000.0,1772000000.0,40483000000.0,35181000000.0,,,,,,,35764000000.0,17975000000.0,,,,14448000000.0,28596000000.0,374463000000.0,75348000000.0,,555522000000.0,32445000000.0,178000000.0,81492000000.0,,2260000000.0,671897000000.0,692939000000.0,5393000000.0,,5674000000.0,,,704006000000.0,-32109000000.0,,16353000000.0,,3347000000.0,5991000000.0,,25691000000.0,2836000000.0,28580000000.0,7614000000.0,366000000.0,,39030000000.0,-13339000000.0,-357000000.0,29543000000.0,95178000000.0,61289000000.0,15303000000.0,19649000000.0,80938000000.0,110481000000.0,定期报告,是,20130315,CNY,合并期末,2020-03-13T14:52:10
20110930,,155468000000.0,,29535000000.0,37706000000.0,28731000000.0,10529000000.0,22791000000.0,89000000.0,,,,,3085000000.0,320867000000.0,38582000000.0,2842000000.0,1200000000.0,27925000000.0,16268000000.0,,,,,,,21708000000.0,13227000000.0,,,,10686000000.0,22429000000.0,235389000000.0,85478000000.0,,437466000000.0,23354000000.0,29000000.0,82075000000.0,,313000000.0,543237000000.0,550865000000.0,2615000000.0,583000000.0,4600000000.0,,,558663000000.0,-15426000000.0,,16291000000.0,,2389000000.0,5994000000.0,,24674000000.0,2261000000.0,33985000000.0,7037000000.0,90000000.0,,43283000000.0,-18609000000.0,-410000000.0,51033000000.0,,,,,80938000000.0,131971000000.0,定期报告,未审计,20121031,CNY,合并期末,2020-03-13T14:52:10
20110630,,112125000000.0,,23073000000.0,30118000000.0,,3248000000.0,8574000000.0,,,,,,1823000000.0,178961000000.0,25370000000.0,1800000000.0,717000000.0,12665000000.0,4389000000.0,,,126000000.0,,12233000000.0,,11941000000.0,8318000000.0,,,,6669000000.0,13895000000.0,98123000000.0,80838000000.0,,304342000000.0,10754000000.0,14000000.0,837000000.0,,274000000.0,316221000000.0,395108000000.0,1378000000.0,583000000.0,3393000000.0,,,400462000000.0,-84241000000.0,,108000000.0,,1817000000.0,1994000000.0,,3919000000.0,2143000000.0,620000000.0,1546000000.0,,,4309000000.0,-390000000.0,-92000000.0,-3885000000.0,,,,,80938000000.0,77053000000.0,定期报告,未审计,20120824,CNY,合并期末,2020-03-13T14:52:10
20110331,,66403000000.0,,11105000000.0,11609000000.0,,11868000000.0,3867000000.0,,,,,,429000000.0,105281000000.0,11816000000.0,459000000.0,505000000.0,7369000000.0,568000000.0,,,,,5635000000.0,,6437000000.0,4765000000.0,955000000.0,,,2290000000.0,5995000000.0,46794000000.0,58487000000.0,,137181000000.0,4868000000.0,7000000.0,201000000.0,,86000000.0,142343000000.0,197081000000.0,931000000.0,583000000.0,1554000000.0,,,200149000000.0,-57806000000.0,,108000000.0,,715000000.0,,,823000000.0,604000000.0,21757000000.0,863000000.0,,,23224000000.0,-22401000000.0,-53000000.0,-21773000000.0,59165000000.0,80938000000.0,,,80938000000.0,59165000000.0,定期报告,未审计,20120428,CNY,合并期末,2020-03-13T14:52:10
