报告日,经营活动产生的现金流量,收到原保险合同保费取得的现金,再保险业务产生的现金流入,保户储金及投资款净增加额,客户存款和同业存入款项净增加,买入返售业务资金净减少额,卖出回购金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,处置交易性金融资产净增加额,保证金现金流入,收到的现金资产管理费收入,收到税费返还,收到其他与经营活动有关的现金,经营活动现金流入小计,支付原保险合同赔付款项的现金,支付再保业务产生的现金流出,支付保单红利的现金,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,客户存款和同业存入款项净减少额,保户储金及投资款净减少额,拆入资金净减少额,卖出回购金融资产净减少额,买入返售业务资金净增加额,为交易目的而持有的金融资产净增加额,支付利息、手续费及佣金的现金,支付给职工以及为职工支付的现金,拆出资金净增加额,处置交易性金融资产的净减少额,保证金现金流出,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产收回的现金净额,处置子公司及其他营业单位收到的现金,买入返售金融资产收到的现金,收到的其他与投资活动有关的现金,投资活动现金流入小计,投资支付的现金,购建固定资产、无形资产和其他长期资产支付的现金,购买子公司及其他营业单位支付的现金净额,保户质押贷款净增加额,买入返售金融资产支付的现金,支付其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资收到的现金,卖出回购金融资产收到的现金,取得借款收到的现金,发行债券收到的现金,收到的其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,回购金融资产支付的现金,分配股利、利润或偿付利息所支付的现金,子公司支付给少数股东的股利,支付的其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加(减少)额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期初现金及现金等价物余额,期末现金及现金等价物余额,数据源,是否审计,公告日期,币种,类型,更新日期
20170630,,143819000000.0,,5010000000.0,,,,,,,,,299000000.0,745000000.0,149873000000.0,46009000000.0,786000000.0,2644000000.0,,,,,,,,,27075000000.0,10075000000.0,,,,6329000000.0,15788000000.0,108706000000.0,41167000000.0,,185581000000.0,31843000000.0,326000000.0,,,,217750000000.0,276960000000.0,1516000000.0,3437000000.0,4217000000.0,,,286130000000.0,-68380000000.0,,508000000.0,,,,24343000000.0,24851000000.0,2000000.0,,1350000000.0,,,1352000000.0,23499000000.0,-37000000.0,-3751000000.0,16452000000.0,15257000000.0,16192000000.0,21138000000.0,36395000000.0,32644000000.0,定期报告,未审计,20180827,CNY,合并期末,2020-03-13T14:52:10
20170331,,80120000000.0,,3744000000.0,,,,,,,,,150000000.0,238000000.0,84252000000.0,25124000000.0,220000000.0,1654000000.0,,,,,,,,,14347000000.0,5628000000.0,,,,2053000000.0,8800000000.0,57826000000.0,26426000000.0,,91200000000.0,18209000000.0,320000000.0,,,,109729000000.0,160380000000.0,963000000.0,,2131000000.0,,,163474000000.0,-53745000000.0,,,,,,22766000000.0,22766000000.0,2000000.0,,691000000.0,,,693000000.0,22073000000.0,-8000000.0,-5254000000.0,,,,,36395000000.0,31141000000.0,定期报告,未审计,20180428,CNY,合并期末,2020-03-13T14:52:10
20161231,,241716000000.0,,7066000000.0,,,,,,,,,461000000.0,2037000000.0,251280000000.0,87282000000.0,2162000000.0,3722000000.0,,,,,,,,,34906000000.0,16372000000.0,,,,12167000000.0,31532000000.0,188143000000.0,63137000000.0,,316312000000.0,45534000000.0,57000000.0,2000000.0,,163000000.0,362068000000.0,391486000000.0,6079000000.0,132000000.0,8293000000.0,,7000000.0,405997000000.0,-43929000000.0,,,,,,12011000000.0,12011000000.0,8002000000.0,,11094000000.0,,,19096000000.0,-7085000000.0,81000000.0,12204000000.0,15257000000.0,9500000000.0,21138000000.0,14691000000.0,24191000000.0,36395000000.0,定期报告,是,20180330,CNY,合并期末,2020-03-13T14:52:10
20160930,,173572000000.0,,6750000000.0,,,,,,,,,406000000.0,1478000000.0,182206000000.0,64583000000.0,1550000000.0,2943000000.0,,,,,,,,,26191000000.0,12464000000.0,,,,9875000000.0,22650000000.0,140256000000.0,41950000000.0,,206976000000.0,28825000000.0,33000000.0,2000000.0,,137000000.0,235973000000.0,274955000000.0,2792000000.0,550000000.0,6253000000.0,,7000000.0,284557000000.0,-48584000000.0,,,,,,10072000000.0,10072000000.0,,,10372000000.0,,,10372000000.0,-300000000.0,39000000.0,-6895000000.0,,,,,24191000000.0,17296000000.0,定期报告,未审计,20171028,CNY,合并期末,2020-03-13T14:52:10
20160630,,114796000000.0,,5198000000.0,,,,,,,,,332000000.0,1044000000.0,121370000000.0,43361000000.0,1120000000.0,2097000000.0,,,,,,,,,17341000000.0,8757000000.0,,,,6995000000.0,16290000000.0,95961000000.0,25409000000.0,,143084000000.0,21652000000.0,4000000.0,,,,164740000000.0,204252000000.0,2286000000.0,549000000.0,3081000000.0,,7000000.0,210175000000.0,-45435000000.0,,,,,,14123000000.0,14123000000.0,,,561000000.0,,,561000000.0,13562000000.0,33000000.0,-6431000000.0,10581000000.0,9500000000.0,7179000000.0,14691000000.0,24191000000.0,17760000000.0,定期报告,未审计,20170828,CNY,合并期末,2020-03-13T14:52:10
20160331,,60384000000.0,44000000.0,4401000000.0,,,,,,,,,92000000.0,423000000.0,65344000000.0,23041000000.0,,1267000000.0,,,,,,,,,8816000000.0,4848000000.0,,,,2244000000.0,9128000000.0,49344000000.0,16000000000.0,,85434000000.0,11678000000.0,3000000.0,,,,97115000000.0,98304000000.0,350000000.0,125000000.0,1535000000.0,,,100314000000.0,-3199000000.0,,,,,,,0.0,,,437000000.0,,6666000000.0,7103000000.0,-7103000000.0,-4000000.0,5694000000.0,,,,,24191000000.0,29885000000.0,定期报告,未审计,20170429,CNY,合并期末,2020-03-13T14:52:10
20151231,,211967000000.0,,2199000000.0,,,,,,,,,919000000.0,1730000000.0,216815000000.0,80151000000.0,1525000000.0,3134000000.0,,,,,,,,,24405000000.0,15066000000.0,,,,12356000000.0,39284000000.0,175921000000.0,40894000000.0,,232652000000.0,38995000000.0,46000000.0,,,,271693000000.0,299152000000.0,3257000000.0,27000000.0,7481000000.0,,330000000.0,310247000000.0,-38554000000.0,,,,,,14661000000.0,14661000000.0,187000000.0,,6728000000.0,,,6915000000.0,7746000000.0,63000000.0,10149000000.0,9500000000.0,11220000000.0,14691000000.0,2822000000.0,14042000000.0,24191000000.0,定期报告,是,20170330,CNY,合并期末,2020-03-13T14:52:10
20150930,,153064000000.0,,2375000000.0,,,,,,,,,515000000.0,1119000000.0,157073000000.0,59178000000.0,1210000000.0,2485000000.0,,,,,,,,,18208000000.0,11532000000.0,,,,8939000000.0,31216000000.0,132768000000.0,24305000000.0,,188697000000.0,27899000000.0,41000000.0,,,,216637000000.0,229910000000.0,1651000000.0,6000000.0,5596000000.0,,,237163000000.0,-20526000000.0,,,,,,18232000000.0,18232000000.0,,,6088000000.0,,,6088000000.0,12144000000.0,43000000.0,15966000000.0,,,,,14042000000.0,30008000000.0,定期报告,未审计,20161029,CNY,合并期末,2020-03-13T14:52:10
20150630,,102579000000.0,,1565000000.0,,,,,,,,,306000000.0,726000000.0,105176000000.0,38995000000.0,557000000.0,1782000000.0,,,,,,,,,11885000000.0,8022000000.0,,,,6438000000.0,24040000000.0,91719000000.0,13457000000.0,,99192000000.0,20622000000.0,6000000.0,,,,119820000000.0,148532000000.0,752000000.0,,2659000000.0,,,151943000000.0,-32123000000.0,,,,,,24141000000.0,24141000000.0,,,904000000.0,,,904000000.0,23237000000.0,-1000000.0,4570000000.0,16900000000.0,11220000000.0,1712000000.0,2822000000.0,14042000000.0,18612000000.0,定期报告,未审计,20160829,CNY,合并期末,2020-03-13T14:52:10
20150331,,54868000000.0,105000000.0,1114000000.0,,,,,,,,,108000000.0,316000000.0,56511000000.0,19946000000.0,,988000000.0,,,,,,,,,6115000000.0,4428000000.0,,,,2826000000.0,15850000000.0,50153000000.0,6358000000.0,,55368000000.0,10993000000.0,1000000.0,,,190000000.0,66552000000.0,84064000000.0,378000000.0,,863000000.0,,190000000.0,85495000000.0,-18943000000.0,,,,,,18243000000.0,18243000000.0,,,591000000.0,,1105000000.0,1696000000.0,16547000000.0,4000000.0,3966000000.0,,,,,14042000000.0,18008000000.0,定期报告,未审计,20160430,CNY,合并期末,2020-03-13T14:52:10
20141231,,193952000000.0,,,,,,,,,,,536000000.0,1298000000.0,195786000000.0,64142000000.0,2406000000.0,2108000000.0,,,,923000000.0,,,,,19394000000.0,13626000000.0,,,,8995000000.0,44142000000.0,155736000000.0,40050000000.0,,214642000000.0,33525000000.0,56000000.0,,,,248223000000.0,287420000000.0,3645000000.0,221000000.0,3877000000.0,,,295163000000.0,-46940000000.0,,339000000.0,,,4000000000.0,3604000000.0,7943000000.0,2000000.0,,6123000000.0,,248000000.0,6373000000.0,1570000000.0,27000000.0,-5293000000.0,11220000000.0,16561000000.0,2822000000.0,2774000000.0,19335000000.0,14042000000.0,定期报告,是,20160328,CNY,合并期末,2020-03-13T14:52:10
20140930,,147324000000.0,,,,,,,,,,,384000000.0,830000000.0,148538000000.0,46375000000.0,2543000000.0,1669000000.0,,,,331000000.0,,,,,14623000000.0,10278000000.0,,,,7404000000.0,34659000000.0,117882000000.0,30656000000.0,,139439000000.0,23080000000.0,56000000.0,,,,162575000000.0,223029000000.0,1980000000.0,838000000.0,2966000000.0,,,228813000000.0,-66238000000.0,,,,,4000000000.0,37871000000.0,41871000000.0,1000000.0,,5244000000.0,,,5245000000.0,36626000000.0,37000000.0,1081000000.0,,,,,19335000000.0,20416000000.0,定期报告,未审计,20151031,CNY,合并期末,2020-03-13T14:52:10
20140630,,103576000000.0,,,,,,,,,,,211000000.0,537000000.0,104324000000.0,30448000000.0,2088000000.0,1199000000.0,,,,71000000.0,,,,,10021000000.0,7081000000.0,,,,5182000000.0,24286000000.0,80376000000.0,23948000000.0,,88461000000.0,16024000000.0,53000000.0,,,,104538000000.0,167661000000.0,1241000000.0,,2037000000.0,,,170939000000.0,-66401000000.0,,,,,4000000000.0,43539000000.0,47539000000.0,1000000.0,,664000000.0,,,665000000.0,46874000000.0,42000000.0,4463000000.0,22544000000.0,16561000000.0,1254000000.0,2774000000.0,19335000000.0,23798000000.0,定期报告,未审计,20150831,CNY,合并期末,2020-03-13T14:52:10
20140331,,57532000000.0,,17000000.0,,,,,,,,,104000000.0,322000000.0,57975000000.0,14958000000.0,1980000000.0,919000000.0,,,,,,,,,4874000000.0,3665000000.0,,,,1888000000.0,11953000000.0,40237000000.0,17738000000.0,,32175000000.0,7989000000.0,6000000.0,,,,40170000000.0,76177000000.0,795000000.0,,1065000000.0,,,78037000000.0,-37867000000.0,,,,,4000000000.0,23018000000.0,27018000000.0,,,252000000.0,,,252000000.0,26766000000.0,34000000.0,6671000000.0,,,,,19335000000.0,26006000000.0,定期报告,未审计,20150430,CNY,合并期末,2020-03-13T14:52:10
20131231,,177155000000.0,,,,,,,,,,,1831000000.0,1121000000.0,180107000000.0,54519000000.0,567000000.0,1450000000.0,,,,9232000000.0,,,,,16385000000.0,11705000000.0,,,,7830000000.0,33305000000.0,134993000000.0,45114000000.0,,144902000000.0,32093000000.0,70000000.0,,,,177065000000.0,190203000000.0,3676000000.0,389000000.0,2807000000.0,,,197075000000.0,-20010000000.0,,,,,,,0.0,2000000.0,,5671000000.0,,24908000000.0,30581000000.0,-30581000000.0,-178000000.0,-5655000000.0,16561000000.0,23875000000.0,2774000000.0,1115000000.0,24990000000.0,19335000000.0,定期报告,是,20150330,CNY,合并期末,2020-03-13T14:52:10
20130930,,135392000000.0,,,,,,,,,,,1327000000.0,665000000.0,137384000000.0,38778000000.0,375000000.0,1105000000.0,,,,7748000000.0,,,,,12113000000.0,8923000000.0,,,,5904000000.0,24611000000.0,99557000000.0,37827000000.0,,99965000000.0,19351000000.0,36000000.0,,,,119352000000.0,156689000000.0,2433000000.0,382000000.0,1989000000.0,,,161493000000.0,-42141000000.0,,,,,,4269000000.0,4269000000.0,1000000.0,,4823000000.0,,5000000.0,4829000000.0,-560000000.0,-132000000.0,-5006000000.0,,,,,24990000000.0,19984000000.0,定期报告,未审计,20141025,CNY,合并期末,2020-03-13T14:52:10
20130630,,94536000000.0,435000000.0,,,,,,,,,,774000000.0,383000000.0,96128000000.0,25733000000.0,,711000000.0,,,,6244000000.0,,,,,8294000000.0,6234000000.0,,,,3989000000.0,16278000000.0,67483000000.0,28645000000.0,,71946000000.0,13027000000.0,4000000.0,,,,84977000000.0,104014000000.0,1832000000.0,382000000.0,1199000000.0,,,107427000000.0,-22450000000.0,,,,,,,0.0,1000000.0,,771000000.0,,1689000000.0,2461000000.0,-2461000000.0,-125000000.0,3609000000.0,26938000000.0,23875000000.0,1661000000.0,1115000000.0,24990000000.0,28599000000.0,定期报告,未审计,20140825,CNY,合并期末,2020-03-13T14:52:10
20130331,,47740000000.0,,,,,,,,,,,41000000.0,168000000.0,47949000000.0,12823000000.0,52000000.0,353000000.0,,,,3961000000.0,,,,,3976000000.0,3425000000.0,,,,1793000000.0,8696000000.0,35079000000.0,12870000000.0,,24605000000.0,6601000000.0,2000000.0,,,,31208000000.0,35273000000.0,1335000000.0,11000000.0,523000000.0,,,37142000000.0,-5934000000.0,,,,,,,0.0,,,415000000.0,,4511000000.0,4926000000.0,-4926000000.0,-26000000.0,1984000000.0,,,,,24990000000.0,26974000000.0,定期报告,未审计,20140425,CNY,合并期末,2020-03-13T14:52:10
20121231,,161689000000.0,,,,,,,,,,,22000000.0,991000000.0,162702000000.0,44743000000.0,1510000000.0,958000000.0,,,,7029000000.0,,,,,14615000000.0,10762000000.0,,,,6893000000.0,24068000000.0,110578000000.0,52124000000.0,,76885000000.0,23702000000.0,56000000.0,,,,100643000000.0,166887000000.0,3057000000.0,,1691000000.0,,,171635000000.0,-70992000000.0,,8314000000.0,,,7500000000.0,17943000000.0,33757000000.0,,,4849000000.0,,12000000.0,4861000000.0,28896000000.0,-4000000.0,10024000000.0,23875000000.0,14903000000.0,1115000000.0,63000000.0,14966000000.0,24990000000.0,定期报告,是,20140331,CNY,合并期末,2020-03-13T14:52:10
20120930,,123156000000.0,,,,,,,,,,,19000000.0,618000000.0,123793000000.0,32417000000.0,1038000000.0,746000000.0,,,,4347000000.0,,,,,10851000000.0,8178000000.0,,,,5490000000.0,17523000000.0,80590000000.0,43203000000.0,,47352000000.0,15817000000.0,41000000.0,,,,63210000000.0,112760000000.0,1696000000.0,,1247000000.0,,,115703000000.0,-52493000000.0,,,,,7500000000.0,8545000000.0,16045000000.0,,,4097000000.0,,,4097000000.0,11948000000.0,7000000.0,2665000000.0,,,,,14966000000.0,17631000000.0,定期报告,未审计,20131031,CNY,合并期末,2020-03-13T14:52:10
20120630,,86305000000.0,,,,,,,,,,,13000000.0,369000000.0,86687000000.0,20502000000.0,464000000.0,503000000.0,,,,3101000000.0,,,,,7443000000.0,5614000000.0,,,,3705000000.0,11459000000.0,52791000000.0,33896000000.0,,35240000000.0,10416000000.0,39000000.0,,,,45695000000.0,82178000000.0,986000000.0,,744000000.0,,,83908000000.0,-38213000000.0,,,,,,20955000000.0,20955000000.0,,,3704000000.0,,,3704000000.0,17251000000.0,4000000.0,12938000000.0,21003000000.0,14903000000.0,6901000000.0,63000000.0,14966000000.0,27904000000.0,定期报告,未审计,20130826,CNY,合并期末,2020-03-13T14:52:10
20120331,,46334000000.0,,,,,,,,,,,5000000.0,214000000.0,46553000000.0,9907000000.0,312000000.0,263000000.0,,,,1380000000.0,,,,,3775000000.0,3067000000.0,,,,1636000000.0,5471000000.0,25811000000.0,20742000000.0,,20953000000.0,4965000000.0,12000000.0,,,,25930000000.0,59387000000.0,563000000.0,,371000000.0,,,60321000000.0,-34391000000.0,,,,,,16952000000.0,16952000000.0,,,242000000.0,,,242000000.0,16710000000.0,-1000000.0,3060000000.0,,,,,14966000000.0,18026000000.0,定期报告,未审计,20130425,CNY,合并期末,2020-03-13T14:52:10
20111231,,155545000000.0,,,,,,,,,,,114000000.0,820000000.0,156479000000.0,39776000000.0,3287000000.0,1413000000.0,,,,5979000000.0,,,,,13179000000.0,9415000000.0,,,,7560000000.0,20343000000.0,100952000000.0,55527000000.0,,77565000000.0,19161000000.0,733000000.0,949000000.0,,,98408000000.0,174750000000.0,1745000000.0,4125000000.0,1900000000.0,,,182520000000.0,-84112000000.0,,137000000.0,,,8000000000.0,24004000000.0,32141000000.0,2000000000.0,,4027000000.0,,,6027000000.0,26114000000.0,-123000000.0,-2594000000.0,14903000000.0,14960000000.0,63000000.0,2600000000.0,17560000000.0,14966000000.0,定期报告,是,20130325,CNY,合并期末,2020-03-13T14:52:10
20110930,,118979000000.0,,,,,,,,,,,,405000000.0,119384000000.0,28565000000.0,2324000000.0,1090000000.0,,,,5141000000.0,,,,,9787000000.0,7004000000.0,,,,6150000000.0,14017000000.0,74078000000.0,45306000000.0,,58791000000.0,13501000000.0,701000000.0,950000000.0,,,73943000000.0,125837000000.0,1043000000.0,4125000000.0,1423000000.0,,,132428000000.0,-58485000000.0,,53000000.0,,,,16066000000.0,16119000000.0,2000000000.0,,3840000000.0,,,5840000000.0,10279000000.0,-105000000.0,-3005000000.0,,,,,17560000000.0,14555000000.0,定期报告,未审计,20121029,CNY,合并期末,2020-03-13T14:52:10
20110630,,84209000000.0,,,,,,,,,,,,202000000.0,84411000000.0,18885000000.0,1127000000.0,743000000.0,,,,4032000000.0,,,,,6570000000.0,4782000000.0,,,,4508000000.0,8627000000.0,49274000000.0,35137000000.0,,43146000000.0,9239000000.0,625000000.0,571000000.0,,,53581000000.0,97351000000.0,525000000.0,4125000000.0,832000000.0,,,102833000000.0,-49252000000.0,,53000000.0,,,,16603000000.0,16656000000.0,,,3217000000.0,,,3217000000.0,13439000000.0,-56000000.0,-732000000.0,15948000000.0,14960000000.0,880000000.0,2600000000.0,17560000000.0,16828000000.0,定期报告,未审计,20120820,CNY,合并期末,2020-03-13T14:52:10
20110331,,45817000000.0,,,,,,,,,,,,126000000.0,45943000000.0,9561000000.0,619000000.0,391000000.0,,,,2696000000.0,,,,,3184000000.0,2572000000.0,,,,1751000000.0,4029000000.0,24803000000.0,21140000000.0,,27412000000.0,4537000000.0,621000000.0,,,,32570000000.0,59876000000.0,362000000.0,4125000000.0,373000000.0,,,64736000000.0,-32166000000.0,,53000000.0,,,,11198000000.0,11251000000.0,,,55000000.0,,,55000000.0,11196000000.0,-30000000.0,140000000.0,17700000000.0,17560000000.0,,,17560000000.0,17700000000.0,定期报告,未审计,20120428,CNY,合并期末,2020-03-13T14:52:10
20101231,,138394000000.0,,,,,,,,,,,193000000.0,895000000.0,139482000000.0,34002000000.0,4199000000.0,1225000000.0,,,,2167000000.0,,,,,11034000000.0,7288000000.0,,,,4455000000.0,13494000000.0,77864000000.0,61618000000.0,,122788000000.0,14150000000.0,1048000000.0,,,,137986000000.0,205335000000.0,2296000000.0,,955000000.0,,,208586000000.0,-70600000000.0,,3021000000.0,,,,359000000.0,3380000000.0,,,2815000000.0,,3948000000.0,6763000000.0,-3383000000.0,-313000000.0,-12678000000.0,14960000000.0,30123000000.0,2600000000.0,115000000.0,30238000000.0,17560000000.0,定期报告,是,20120326,CNY,合并期末,2020-03-13T14:52:10
20100930,,104642000000.0,,,,,,,,,,,176000000.0,633000000.0,105451000000.0,24212000000.0,3102000000.0,893000000.0,,,,370000000.0,,,,,7903000000.0,5348000000.0,,,,3614000000.0,9819000000.0,55261000000.0,50190000000.0,,76776000000.0,9895000000.0,33000000.0,,,,86704000000.0,134804000000.0,1178000000.0,,641000000.0,,,136623000000.0,-49919000000.0,,3021000000.0,,,,319000000.0,3340000000.0,,,2752000000.0,,7558000000.0,10310000000.0,-6970000000.0,-179000000.0,-6878000000.0,23360000000.0,30238000000.0,,,30238000000.0,23360000000.0,定期报告,未审计,20111019,CNY,合并期末,2020-03-13T14:52:10
20100630,,72443000000.0,,269000000.0,,,,,,,,,173000000.0,449000000.0,73334000000.0,15938000000.0,1707000000.0,613000000.0,,,,,,,,,5245000000.0,3607000000.0,,,,2401000000.0,6219000000.0,35730000000.0,37604000000.0,,52736000000.0,6878000000.0,24000000.0,,,,59638000000.0,99161000000.0,797000000.0,,387000000.0,,,100345000000.0,-40707000000.0,,3021000000.0,,,,319000000.0,3340000000.0,,,204000000.0,,7648000000.0,7852000000.0,-4512000000.0,-116000000.0,-7731000000.0,22440000000.0,30123000000.0,67000000.0,115000000.0,30238000000.0,22507000000.0,定期报告,未审计,20110829,CNY,合并期末,2020-03-13T14:52:10
20100331,,38755000000.0,,498000000.0,,,,,,,,,,294000000.0,39547000000.0,7934000000.0,552000000.0,316000000.0,,,,,,,,,2595000000.0,1905000000.0,,,,1152000000.0,3173000000.0,17627000000.0,21920000000.0,,25149000000.0,2918000000.0,13000000.0,,,330000000.0,28410000000.0,45231000000.0,512000000.0,,150000000.0,,330000000.0,46223000000.0,-17813000000.0,,2817000000.0,,,,319000000.0,3136000000.0,,,43000000.0,,7675000000.0,7718000000.0,-4582000000.0,-29000000.0,-504000000.0,29734000000.0,30238000000.0,,,30238000000.0,29734000000.0,定期报告,未审计,20110429,CNY,合并期末,2020-03-13T14:52:10
20091231,,97828000000.0,,436000000.0,,,,,,,,,861000000.0,369000000.0,99494000000.0,30044000000.0,1885000000.0,1065000000.0,,,,,,,,,8492000000.0,5290000000.0,,,,2907000000.0,11337000000.0,61020000000.0,38474000000.0,,160444000000.0,10821000000.0,33000000.0,97000000.0,,,171395000000.0,215413000000.0,2005000000.0,,654000000.0,,,218072000000.0,-46677000000.0,,18818000000.0,,,,4662000000.0,23480000000.0,,,2589000000.0,,20000000.0,2609000000.0,20871000000.0,-3000000.0,12665000000.0,30123000000.0,17513000000.0,115000000.0,60000000.0,17573000000.0,30238000000.0,定期报告,是,20110328,CNY,合并期末,2020-03-13T14:52:10
20090930,,71718000000.0,833000000.0,,,,,,,,,,833000000.0,268000000.0,72819000000.0,22680000000.0,1093000000.0,820000000.0,,,,95000000.0,,,,,6301000000.0,3875000000.0,,,,1875000000.0,8529000000.0,45268000000.0,27551000000.0,,130605000000.0,7617000000.0,21000000.0,,,,138243000000.0,174905000000.0,1198000000.0,,484000000.0,,,176587000000.0,-38344000000.0,,,,,,7758000000.0,7758000000.0,,,2541000000.0,,,2541000000.0,5217000000.0,-1000000.0,-5577000000.0,11996000000.0,17573000000.0,,,17573000000.0,11996000000.0,定期报告,未审计,20101030,CNY,合并期末,2020-03-13T14:52:10
20090630,,48066000000.0,,105000000.0,,,,,,,,,833000000.0,201000000.0,49205000000.0,15472000000.0,489000000.0,575000000.0,,,,293000000.0,,,,,4331000000.0,2557000000.0,,,,1146000000.0,5355000000.0,29925000000.0,19280000000.0,,64844000000.0,4199000000.0,15000000.0,,,,69058000000.0,100065000000.0,719000000.0,,288000000.0,,,101072000000.0,-32014000000.0,,,,,,15931000000.0,15931000000.0,,,2035000000.0,,,2035000000.0,13896000000.0,-1000000.0,1161000000.0,18734000000.0,17513000000.0,,60000000.0,17573000000.0,18734000000.0,定期报告,是,20100830,CNY,合并期末,2020-03-13T14:52:10
20090331,,24165000000.0,319000000.0,176000000.0,,,,,,,,,,529000000.0,25189000000.0,8020000000.0,,308000000.0,,,,465000000.0,,,,,2003000000.0,1387000000.0,,,,252000000.0,2989000000.0,14959000000.0,10230000000.0,,31546000000.0,2316000000.0,3000000.0,,,2000000.0,33867000000.0,51881000000.0,131000000.0,,111000000.0,,,52123000000.0,-18256000000.0,,,,,,12308000000.0,12308000000.0,,,20000000.0,,,20000000.0,12288000000.0,,4262000000.0,21835000000.0,17573000000.0,,,17573000000.0,21835000000.0,定期报告,未审计,20100430,CNY,合并期末,2020-03-13T14:52:10
20081231,,76301000000.0,,7212000000.0,,,,,,,,,451000000.0,1076000000.0,85040000000.0,31024000000.0,1114000000.0,1299000000.0,,,,6436000000.0,,,,,6579000000.0,4287000000.0,,,,2750000000.0,12931000000.0,59984000000.0,25056000000.0,,130499000000.0,15583000000.0,252000000.0,,,,146334000000.0,172507000000.0,2945000000.0,50000000.0,256000000.0,,,175708000000.0,-29374000000.0,,225000000.0,,,,,225000000.0,,,2588000000.0,,4768000000.0,7356000000.0,-7131000000.0,-100000000.0,-11549000000.0,17513000000.0,23622000000.0,60000000.0,5500000000.0,29122000000.0,17573000000.0,定期报告,是,20100419,CNY,合并期末,2020-03-13T14:52:10
20080930,,74147000000.0,,,,,,,,,,,,458000000.0,74605000000.0,24806000000.0,631000000.0,1014000000.0,,,,3650000000.0,,,,,5422000000.0,3169000000.0,,,,1739000000.0,11336000000.0,51767000000.0,22838000000.0,,105951000000.0,13578000000.0,131000000.0,,,,119660000000.0,137175000000.0,2521000000.0,50000000.0,192000000.0,,,139938000000.0,-20278000000.0,,137000000.0,,,,,137000000.0,,,2688000000.0,,10863000000.0,13551000000.0,-13414000000.0,-90000000.0,-10944000000.0,18178000000.0,29122000000.0,,,29122000000.0,18178000000.0,定期报告,未审计,20091031,CNY,合并期末,2020-03-13T14:52:10
20080630,,51365000000.0,,,,,,,,,,,,262000000.0,51627000000.0,16694000000.0,37000000.0,639000000.0,,,,2753000000.0,,,,,3588000000.0,2137000000.0,,,,1376000000.0,7374000000.0,34598000000.0,17029000000.0,,68236000000.0,9892000000.0,108000000.0,,,,78236000000.0,92057000000.0,2062000000.0,,107000000.0,,,94226000000.0,-15990000000.0,,136000000.0,,,,,136000000.0,,,2253000000.0,,10022000000.0,12275000000.0,-12139000000.0,-64000000.0,-11164000000.0,17499000000.0,23622000000.0,459000000.0,5500000000.0,29122000000.0,17958000000.0,定期报告,未审计,20090831,CNY,合并期末,2020-03-13T14:52:10
20080331,,27834000000.0,,,,,,,,,,,,1982000000.0,29816000000.0,7906000000.0,185000000.0,347000000.0,,,,1674000000.0,,,,,1829000000.0,1139000000.0,,,,542000000.0,7136000000.0,20758000000.0,9058000000.0,,28146000000.0,8125000000.0,1000000.0,,,195000000.0,36467000000.0,38584000000.0,268000000.0,,27000000.0,,90000000.0,38969000000.0,-2502000000.0,,,,,,289776000000.0,289776000000.0,,,119000000.0,,4691000000.0,4810000000.0,-4810000000.0,-45000000.0,1701000000.0,30823000000.0,29122000000.0,,,29122000000.0,30823000000.0,定期报告,未审计,20090831,CNY,合并期末,2020-03-13T14:52:10
20071231,,74704000000.0,,,,,,,,,,,,967000000.0,75671000000.0,19676000000.0,1824000000.0,428000000.0,,,,4441000000.0,,,,,5443000000.0,3033000000.0,,,,3343000000.0,15813000000.0,54001000000.0,21670000000.0,,60726000000.0,11084000000.0,49000000.0,6000000.0,,,71865000000.0,118161000000.0,1495000000.0,157000000.0,223000000.0,,,120036000000.0,-48171000000.0,,35963000000.0,,,,8668000000.0,44631000000.0,,,821000000.0,,347843000000.0,821000000.0,43810000000.0,-43000000.0,17266000000.0,23622000000.0,10142000000.0,5500000000.0,1714000000.0,11856000000.0,29122000000.0,定期报告,是,20090411,CNY,合并期末,2020-03-13T14:52:10
20070930,,52838000000.0,,,,,,,,,,,,492000000.0,53330000000.0,12271000000.0,1080000000.0,194000000.0,,,,5014000000.0,,,,,3800000000.0,2192000000.0,,,,2391000000.0,12253000000.0,39195000000.0,14135000000.0,,33124000000.0,8771000000.0,21000000.0,,,,41916000000.0,43426000000.0,815000000.0,157000000.0,150000000.0,,,44548000000.0,-2632000000.0,,6931000000.0,,,,,6931000000.0,,,434000000.0,,2820000000.0,3254000000.0,3677000000.0,-87000000.0,15093000000.0,26949000000.0,11856000000.0,,,11856000000.0,26949000000.0,定期报告,未审计,20081027,CNY,合并期末,2020-03-13T14:52:10
