报告日,经营活动产生的现金流量,收到原保险合同保费取得的现金,再保险业务产生的现金流入,保户储金及投资款净增加额,客户存款和同业存入款项净增加,买入返售业务资金净减少额,卖出回购金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,处置交易性金融资产净增加额,保证金现金流入,收到的现金资产管理费收入,收到税费返还,收到其他与经营活动有关的现金,经营活动现金流入小计,支付原保险合同赔付款项的现金,支付再保业务产生的现金流出,支付保单红利的现金,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,客户存款和同业存入款项净减少额,保户储金及投资款净减少额,拆入资金净减少额,卖出回购金融资产净减少额,买入返售业务资金净增加额,为交易目的而持有的金融资产净增加额,支付利息、手续费及佣金的现金,支付给职工以及为职工支付的现金,拆出资金净增加额,处置交易性金融资产的净减少额,保证金现金流出,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产收回的现金净额,处置子公司及其他营业单位收到的现金,买入返售金融资产收到的现金,收到的其他与投资活动有关的现金,投资活动现金流入小计,投资支付的现金,购建固定资产、无形资产和其他长期资产支付的现金,购买子公司及其他营业单位支付的现金净额,保户质押贷款净增加额,买入返售金融资产支付的现金,支付其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资收到的现金,卖出回购金融资产收到的现金,取得借款收到的现金,发行债券收到的现金,收到的其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,回购金融资产支付的现金,分配股利、利润或偿付利息所支付的现金,子公司支付给少数股东的股利,支付的其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加(减少)额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期初现金及现金等价物余额,期末现金及现金等价物余额,数据源,是否审计,公告日期,币种,类型,更新日期
20170630,,296893000000.0,,31989000000.0,,,,,,77990000000.0,,,,3458000000.0,410330000000.0,192454000000.0,330000000.0,12578000000.0,,,,,,,,,35534000000.0,9771000000.0,,,,4219000000.0,12327000000.0,267438000000.0,142892000000.0,,399542000000.0,60692000000.0,22000000.0,,21892000000.0,,482148000000.0,670177000000.0,3602000000.0,,4464000000.0,,399000000.0,678642000000.0,-196494000000.0,,3637000000.0,67510000000.0,149000000.0,,,71296000000.0,28000000000.0,,8050000000.0,,750000000.0,36800000000.0,34496000000.0,-106000000.0,-19212000000.0,47834000000.0,67046000000.0,,,67046000000.0,47834000000.0,定期报告,未审计,20180824,CNY,合并期末,2020-03-13T14:52:10
20170331,,203514000000.0,,23403000000.0,,,,,,51270000000.0,,,,1423000000.0,279610000000.0,135079000000.0,59000000.0,4842000000.0,,,,,,,,,18864000000.0,4914000000.0,,,,1545000000.0,7919000000.0,173629000000.0,105981000000.0,,190638000000.0,25517000000.0,21000000.0,1169000000.0,2872000000.0,,220217000000.0,349675000000.0,2016000000.0,,1597000000.0,,,353288000000.0,-133071000000.0,,2888000000.0,10882000000.0,,,,13770000000.0,,,1130000000.0,,,1130000000.0,12640000000.0,20000000.0,-14430000000.0,,,,,67046000000.0,52616000000.0,定期报告,未审计,20180427,CNY,合并期末,2020-03-13T14:52:10
20161231,,432979000000.0,,112346000000.0,,,,,,,,,,6035000000.0,552899000000.0,270148000000.0,630000000.0,18530000000.0,,,,,,,,,50907000000.0,16486000000.0,,74153000000.0,,11628000000.0,21319000000.0,463801000000.0,89098000000.0,,761937000000.0,99280000000.0,115000000.0,,,,861332000000.0,931203000000.0,5310000000.0,,7483000000.0,22028000000.0,11000000.0,966035000000.0,-104703000000.0,,2939000000.0,49999000000.0,13831000000.0,,,66769000000.0,30000000000.0,,17299000000.0,,13200000000.0,60499000000.0,6270000000.0,285000000.0,-9050000000.0,67046000000.0,76096000000.0,,,76096000000.0,67046000000.0,定期报告,是,20180323,CNY,合并期末,2020-03-13T14:52:10
20160930,,333487000000.0,,105969000000.0,,,,,,,,,,4368000000.0,443824000000.0,217156000000.0,141000000.0,14703000000.0,,,,,,,,,40373000000.0,12231000000.0,,125455000000.0,,10721000000.0,11249000000.0,432096000000.0,11728000000.0,,442771000000.0,72568000000.0,168000000.0,,3938000000.0,,519445000000.0,560413000000.0,2460000000.0,,4571000000.0,,,567444000000.0,-47999000000.0,,554000000.0,31755000000.0,12610000000.0,,,44919000000.0,,,14432000000.0,,,14432000000.0,30487000000.0,239000000.0,-5545000000.0,,,,,76096000000.0,70551000000.0,定期报告,未审计,20171027,CNY,合并期末,2020-03-13T14:52:10
20160630,,247237000000.0,,83793000000.0,,,,,,,,,,2722000000.0,333934000000.0,162992000000.0,129000000.0,10462000000.0,,,,,,,,,28363000000.0,8676000000.0,,118605000000.0,,8366000000.0,9521000000.0,347114000000.0,-13180000000.0,,337365000000.0,50843000000.0,92000000.0,,,,388300000000.0,327377000000.0,1458000000.0,,2314000000.0,48133000000.0,,379282000000.0,9018000000.0,,282000000.0,10835000000.0,,,,11117000000.0,,,11004000000.0,,,11004000000.0,113000000.0,54000000.0,-3995000000.0,72101000000.0,76096000000.0,,,76096000000.0,72101000000.0,定期报告,未审计,20170825,CNY,合并期末,2020-03-13T14:52:10
20160331,,162362000000.0,,45738000000.0,,,,,,,,,,1236000000.0,209476000000.0,108718000000.0,,3620000000.0,,,,,,,,,15935000000.0,4587000000.0,,70150000000.0,,707000000.0,5405000000.0,209122000000.0,354000000.0,,176442000000.0,30802000000.0,99000000.0,,,,207343000000.0,179912000000.0,821000000.0,,705000000.0,13612000000.0,,195050000000.0,12293000000.0,,,20062000000.0,,,,20062000000.0,,,724000000.0,,,724000000.0,19338000000.0,-24000000.0,31961000000.0,,,,,76096000000.0,108057000000.0,定期报告,未审计,20170428,CNY,合并期末,2020-03-13T14:52:10
20151231,,379802000000.0,,12120000000.0,,,,,,,,,,4717000000.0,397042000000.0,236688000000.0,347000000.0,13203000000.0,,,,,,,,,34890000000.0,14901000000.0,,86773000000.0,,13502000000.0,15549000000.0,415853000000.0,-18811000000.0,,655846000000.0,90516000000.0,199000000.0,3875000000.0,,,750436000000.0,654095000000.0,8384000000.0,,11305000000.0,9605000000.0,,683389000000.0,67047000000.0,,2630000000.0,,,,,10421000000.0,,13757000000.0,16079000000.0,,,29836000000.0,-19415000000.0,241000000.0,29062000000.0,76096000000.0,47034000000.0,,,47034000000.0,76096000000.0,定期报告,是,20170324,CNY,合并期末,2020-03-13T14:52:10
20150930,,285810000000.0,,10682000000.0,,,,,,,,,,3337000000.0,299989000000.0,187195000000.0,46000000.0,10428000000.0,,,,,,,,,26550000000.0,11309000000.0,,2989000000.0,,13229000000.0,10732000000.0,262478000000.0,37511000000.0,,584551000000.0,68615000000.0,76000000.0,3859000000.0,,,657101000000.0,601886000000.0,1876000000.0,,8767000000.0,7885000000.0,,620414000000.0,36687000000.0,,82000000.0,,,,,7873000000.0,,45794000000.0,13405000000.0,,,59199000000.0,-51326000000.0,397000000.0,23269000000.0,,,,,47034000000.0,70303000000.0,定期报告,未审计,20161028,CNY,合并期末,2020-03-13T14:52:10
20150630,,208268000000.0,,8308000000.0,,,,,,228000000.0,,,,1653000000.0,218457000000.0,141639000000.0,38000000.0,7384000000.0,,,,,,,,,18117000000.0,8018000000.0,,,,10122000000.0,7617000000.0,193509000000.0,24948000000.0,,387554000000.0,47423000000.0,33000000.0,2881000000.0,7958000000.0,,445849000000.0,424454000000.0,1238000000.0,,5631000000.0,,,431323000000.0,14526000000.0,,,,,,,0.0,,693000000.0,10444000000.0,,,11137000000.0,-11137000000.0,-2000000.0,28335000000.0,75369000000.0,47034000000.0,,,47034000000.0,75369000000.0,定期报告,未审计,20160826,CNY,合并期末,2020-03-13T14:52:10
20150331,,133516000000.0,,4741000000.0,,,,,,,,,,1002000000.0,139401000000.0,98739000000.0,15000000.0,2459000000.0,,,,,,,,,10170000000.0,4189000000.0,,15155000000.0,,3792000000.0,4490000000.0,139009000000.0,392000000.0,,166394000000.0,24778000000.0,9000000.0,2881000000.0,9261000000.0,,203323000000.0,181550000000.0,703000000.0,,170000000.0,,,182423000000.0,20900000000.0,,,,,,,0.0,,17026000000.0,454000000.0,,,17480000000.0,-17480000000.0,-4000000.0,3808000000.0,,,,,47034000000.0,50842000000.0,定期报告,未审计,20160429,CNY,合并期末,2020-03-13T14:52:10
20141231,,339186000000.0,,7513000000.0,,,,,,,,,,3422000000.0,359825000000.0,204618000000.0,133000000.0,10683000000.0,,,,,,,,,26858000000.0,14098000000.0,,9895000000.0,,2275000000.0,13018000000.0,281578000000.0,78247000000.0,,490917000000.0,83161000000.0,437000000.0,,,,574515000000.0,621619000000.0,5048000000.0,,13478000000.0,3627000000.0,,643772000000.0,-69257000000.0,,1358000000.0,25663000000.0,2881000000.0,,,29902000000.0,10000000.0,,13188000000.0,,,13198000000.0,16704000000.0,10000000.0,25704000000.0,47034000000.0,21330000000.0,,,21330000000.0,47034000000.0,定期报告,是,20160324,CNY,合并期末,2020-03-13T14:52:10
20140930,,257992000000.0,,4352000000.0,,,,,,,,,,2607000000.0,264951000000.0,169279000000.0,93000000.0,8765000000.0,,,,,,,,,19823000000.0,10490000000.0,,1899000000.0,,2030000000.0,11262000000.0,223641000000.0,41310000000.0,,304246000000.0,53773000000.0,175000000.0,,1464000000.0,,359658000000.0,378137000000.0,2646000000.0,,9742000000.0,,,390525000000.0,-30867000000.0,,,31678000000.0,2881000000.0,,,34559000000.0,,,10730000000.0,,,10730000000.0,23829000000.0,21000000.0,34293000000.0,,,,,21330000000.0,55623000000.0,定期报告,未审计,20151029,CNY,合并期末,2020-03-13T14:52:10
20140630,,183362000000.0,,3683000000.0,,,,,,3502000000.0,,,,1558000000.0,192105000000.0,116341000000.0,74000000.0,6339000000.0,,,,,,,,,13099000000.0,7196000000.0,,,,2096000000.0,6489000000.0,151634000000.0,40471000000.0,,166123000000.0,38170000000.0,150000000.0,,6989000000.0,,211432000000.0,264708000000.0,1794000000.0,,6803000000.0,,,273305000000.0,-61873000000.0,,,48121000000.0,2881000000.0,,,51002000000.0,,,7759000000.0,,,7759000000.0,43243000000.0,15000000.0,21856000000.0,43186000000.0,21330000000.0,,,21330000000.0,43186000000.0,定期报告,未审计,20150827,CNY,合并期末,2020-03-13T14:52:10
20140331,,120946000000.0,,1741000000.0,,,,,,2361000000.0,,,,834000000.0,125882000000.0,55753000000.0,18000000.0,2192000000.0,,,,,,,,,7332000000.0,3702000000.0,,,,3902000000.0,2564000000.0,75463000000.0,50419000000.0,,88313000000.0,20167000000.0,4000000.0,,3179000000.0,,111663000000.0,127198000000.0,1237000000.0,,6319000000.0,,,134754000000.0,-23091000000.0,,,1844000000.0,,,,1844000000.0,,,57000000.0,,,57000000.0,1787000000.0,15000000.0,29130000000.0,,,,,21330000000.0,50460000000.0,定期报告,未审计,20150429,CNY,合并期末,2020-03-13T14:52:10
20131231,,328866000000.0,,,,,,,,1428000000.0,,,,3039000000.0,333333000000.0,197281000000.0,156000000.0,10492000000.0,,,,1229000000.0,,,,,26519000000.0,12717000000.0,,,,3375000000.0,13272000000.0,265041000000.0,68292000000.0,,375534000000.0,75528000000.0,159000000.0,,,,451221000000.0,480046000000.0,3724000000.0,,20283000000.0,7401000000.0,,511454000000.0,-60233000000.0,,88000000.0,,,,,88000000.0,,48073000000.0,8120000000.0,,,56193000000.0,-56105000000.0,-76000000.0,-48122000000.0,21330000000.0,69452000000.0,,,69452000000.0,21330000000.0,定期报告,是,20150325,CNY,合并期末,2020-03-13T14:52:10
20130930,,269866000000.0,,,,,,,,,,,,2360000000.0,272226000000.0,160451000000.0,77000000.0,8665000000.0,,,,1067000000.0,,,,,20146000000.0,9629000000.0,,2689000000.0,,4998000000.0,10819000000.0,218541000000.0,53685000000.0,,286172000000.0,49064000000.0,62000000.0,,0.0,,335298000000.0,335639000000.0,2117000000.0,,15113000000.0,17449000000.0,,370318000000.0,-35020000000.0,,,0.0,,0.0,,0.0,,57239000000.0,5398000000.0,,,62637000000.0,-62637000000.0,-53000000.0,-44025000000.0,,,,,69452000000.0,25427000000.0,定期报告,未审计,20141029,CNY,合并期末,2020-03-13T14:52:10
20130630,,193540000000.0,,,,,,,,,,,,1504000000.0,195044000000.0,107036000000.0,77000000.0,5323000000.0,,,,955000000.0,,,,,13686000000.0,6633000000.0,,8377000000.0,,3795000000.0,6422000000.0,152304000000.0,42740000000.0,,170370000000.0,34382000000.0,38000000.0,,,,204790000000.0,234915000000.0,961000000.0,,9216000000.0,5215000000.0,,250307000000.0,-45517000000.0,,,,,,,0.0,,11073000000.0,4477000000.0,,,15550000000.0,-15550000000.0,-12000000.0,-18339000000.0,51113000000.0,69452000000.0,,,69452000000.0,51113000000.0,定期报告,未审计,20140828,CNY,合并期末,2020-03-13T14:52:10
20130331,,103357000000.0,,,,,,,,,,,,704000000.0,104061000000.0,56138000000.0,34000000.0,2543000000.0,,,,1790000000.0,,,,,7169000000.0,3345000000.0,,6420000000.0,,3055000000.0,4690000000.0,85184000000.0,18877000000.0,,112704000000.0,18506000000.0,29000000.0,,,,131239000000.0,120686000000.0,497000000.0,,1194000000.0,8261000000.0,,130638000000.0,601000000.0,,,,,,,0.0,,23607000000.0,,,,23607000000.0,-23607000000.0,-1000000.0,-4130000000.0,,,,,69452000000.0,65322000000.0,定期报告,未审计,20140426,CNY,合并期末,2020-03-13T14:52:10
20121231,,320953000000.0,,,,,,,,,,,,3310000000.0,324263000000.0,110874000000.0,109000000.0,8198000000.0,,,,3171000000.0,,,,,27166000000.0,12256000000.0,,8997000000.0,,7854000000.0,13456000000.0,192081000000.0,132182000000.0,,203835000000.0,66022000000.0,218000000.0,,1476000000.0,,271551000000.0,462490000000.0,5293000000.0,,7572000000.0,,,475355000000.0,-203804000000.0,,,55499000000.0,,37988000000.0,,93487000000.0,,,8398000000.0,,,8398000000.0,85089000000.0,,13467000000.0,69452000000.0,55985000000.0,,,55985000000.0,69452000000.0,定期报告,是,20140326,CNY,合并期末,2020-03-13T14:52:10
20120930,,254984000000.0,,,,,,,,,,,,2213000000.0,257197000000.0,89033000000.0,59000000.0,6822000000.0,,,,3083000000.0,,,,,20526000000.0,9097000000.0,,22073000000.0,,7022000000.0,7594000000.0,165309000000.0,91888000000.0,,154007000000.0,41150000000.0,56000000.0,,2387000000.0,,197600000000.0,315861000000.0,1791000000.0,,5688000000.0,0.0,,323340000000.0,-125740000000.0,,,4519000000.0,,27992000000.0,,32511000000.0,,0.0,6566000000.0,,,6566000000.0,25945000000.0,10000000.0,-7897000000.0,,,,,55985000000.0,48088000000.0,定期报告,未审计,20131026,CNY,合并期末,2020-03-13T14:52:10
20120630,,176969000000.0,,,,,,,,,,,,1484000000.0,178453000000.0,63847000000.0,23000000.0,4717000000.0,,,,3920000000.0,,,,,14018000000.0,6235000000.0,,21588000000.0,,5899000000.0,4892000000.0,125139000000.0,53314000000.0,,120466000000.0,28697000000.0,48000000.0,,1360000000.0,,150571000000.0,219375000000.0,1375000000.0,,3248000000.0,,,223998000000.0,-73427000000.0,,,29471000000.0,,27992000000.0,,57463000000.0,,,5026000000.0,,,5026000000.0,52437000000.0,8000000.0,32332000000.0,88317000000.0,55985000000.0,,,55985000000.0,88317000000.0,定期报告,未审计,20130829,CNY,合并期末,2020-03-13T14:52:10
20120331,,105422000000.0,,,,,,,,,,,,790000000.0,106212000000.0,36635000000.0,8000000.0,2751000000.0,,,,3120000000.0,,,,,7479000000.0,3020000000.0,,15676000000.0,,2145000000.0,3933000000.0,74767000000.0,31445000000.0,,62859000000.0,14958000000.0,3000000.0,,257000000.0,,78077000000.0,89342000000.0,258000000.0,,1066000000.0,,,90666000000.0,-12589000000.0,,,,,,,0.0,,7218000000.0,,,,7218000000.0,-7218000000.0,-16000000.0,11622000000.0,,,,,55985000000.0,67607000000.0,定期报告,未审计,20130426,CNY,合并期末,2020-03-13T14:52:10
20111231,,318318000000.0,,,,,,,,,,,,2817000000.0,321135000000.0,105701000000.0,45000000.0,10065000000.0,,,,368000000.0,,,,,27507000000.0,10886000000.0,,13742000000.0,,6517000000.0,12351000000.0,187182000000.0,133953000000.0,,175470000000.0,55171000000.0,258000000.0,,,,230899000000.0,348668000000.0,5108000000.0,,8344000000.0,2370000000.0,,364490000000.0,-133591000000.0,,,,,29990000000.0,,29990000000.0,,10635000000.0,11364000000.0,,,21999000000.0,7991000000.0,-222000000.0,8131000000.0,55985000000.0,47854000000.0,,,47854000000.0,55985000000.0,定期报告,是,20130328,CNY,合并期末,2020-03-13T14:52:10
20110930,,257781000000.0,,,,,,,,,,,,1471000000.0,259252000000.0,85049000000.0,58000000.0,8427000000.0,,,,68000000.0,,,,,21077000000.0,8190000000.0,,7765000000.0,,5449000000.0,8356000000.0,144439000000.0,114813000000.0,,113602000000.0,35107000000.0,64000000.0,,,,148773000000.0,244256000000.0,3124000000.0,,7432000000.0,525000000.0,,255337000000.0,-106564000000.0,,,2237000000.0,,,,2237000000.0,,,11364000000.0,,,11364000000.0,-9127000000.0,-393000000.0,-1271000000.0,,,,,47854000000.0,46583000000.0,定期报告,未审计,20121027,CNY,合并期末,2020-03-13T14:52:10
20110630,,188253000000.0,,419000000.0,,,,,,,,,,1170000000.0,189842000000.0,59961000000.0,51000000.0,6336000000.0,,,,,,,,,15068000000.0,5581000000.0,,2868000000.0,,4133000000.0,5741000000.0,99739000000.0,90103000000.0,,93417000000.0,24143000000.0,55000000.0,,46000000.0,,117661000000.0,192039000000.0,2585000000.0,,4992000000.0,538000000.0,,200154000000.0,-82493000000.0,,,25217000000.0,,,,25217000000.0,,,948000000.0,,,948000000.0,24269000000.0,-202000000.0,31677000000.0,79531000000.0,47854000000.0,,,47854000000.0,79531000000.0,定期报告,未审计,20120829,CNY,合并期末,2020-03-13T14:52:10
20110331,,118235000000.0,,48000000.0,,,,,,,,,,678000000.0,118961000000.0,33057000000.0,17000000.0,2515000000.0,,,,,,,,,7932000000.0,2821000000.0,,7272000000.0,,414000000.0,4171000000.0,58199000000.0,60762000000.0,,44590000000.0,12212000000.0,10000000.0,,,,56812000000.0,99782000000.0,1558000000.0,,2532000000.0,,,103872000000.0,-47060000000.0,,,21132000000.0,,,,21132000000.0,,,,,,0.0,21132000000.0,-105000000.0,34729000000.0,82583000000.0,47854000000.0,,,47854000000.0,82583000000.0,定期报告,未审计,20120426,CNY,合并期末,2020-03-13T14:52:10
20101231,,317288000000.0,,2783000000.0,,,,,,,,,,2408000000.0,322479000000.0,77176000000.0,31000000.0,7000000000.0,,,,,,,,,26632000000.0,9179000000.0,,460000000.0,,12080000000.0,11321000000.0,143879000000.0,178600000000.0,,264890000000.0,43866000000.0,240000000.0,,89000000.0,,309085000000.0,430027000000.0,4849000000.0,,10146000000.0,,,445022000000.0,-135937000000.0,,,,,,,0.0,,10785000000.0,19896000000.0,,,30681000000.0,-30681000000.0,-325000000.0,11657000000.0,47854000000.0,36197000000.0,,,36197000000.0,47854000000.0,定期报告,是,20120327,CNY,合并期末,2020-03-13T14:52:10
20100930,,252295000000.0,,1060000000.0,,,,,,,,,,1626000000.0,254981000000.0,57272000000.0,33000000.0,5445000000.0,,,,,,,,,19565000000.0,6986000000.0,,107000000.0,,11305000000.0,7783000000.0,108496000000.0,146485000000.0,,178394000000.0,31127000000.0,102000000.0,,,,209623000000.0,304522000000.0,2913000000.0,,7288000000.0,1023000000.0,,315746000000.0,-106123000000.0,,,,,,,0.0,,17371000000.0,19785000000.0,,,37156000000.0,-37156000000.0,-108000000.0,3098000000.0,39295000000.0,36197000000.0,,,36197000000.0,39295000000.0,定期报告,未审计,20111028,CNY,合并期末,2020-03-13T14:52:10
20100630,,176725000000.0,,1574000000.0,,,,,,,,,,957000000.0,179256000000.0,38552000000.0,6000000.0,3841000000.0,,,,,,,,,13427000000.0,4681000000.0,,2339000000.0,,7449000000.0,4596000000.0,74891000000.0,104365000000.0,,161103000000.0,18614000000.0,82000000.0,,,,179799000000.0,251860000000.0,1411000000.0,,4788000000.0,116000000.0,,258175000000.0,-78376000000.0,,,,,,,0.0,,2321000000.0,15084000000.0,,,17405000000.0,-17405000000.0,-63000000.0,8521000000.0,44718000000.0,36197000000.0,,,36197000000.0,44718000000.0,定期报告,未审计,20110824,CNY,合并期末,2020-03-13T14:52:10
20100331,,104730000000.0,,2181000000.0,,,,,,4714000000.0,,,,1212000000.0,112837000000.0,19210000000.0,5000000.0,1100000000.0,,,,,,,,,6781000000.0,2424000000.0,,,,1852000000.0,2868000000.0,34240000000.0,78597000000.0,,114891000000.0,10829000000.0,26000000.0,,,,125746000000.0,129353000000.0,474000000.0,,2264000000.0,19190000000.0,,151281000000.0,-25535000000.0,,,,,,,,,33605000000.0,,,,33605000000.0,-33605000000.0,-5000000.0,19452000000.0,55649000000.0,36197000000.0,,,36197000000.0,55649000000.0,定期报告,未审计,20110426,CNY,合并期末,2020-03-13T14:52:10
20091231,,275275000000.0,59000000.0,2065000000.0,,,,,,6758000000.0,,,,2419000000.0,286576000000.0,81879000000.0,,6713000000.0,,,,,,,,,23270000000.0,8774000000.0,,,,5945000000.0,10295000000.0,136876000000.0,149700000000.0,,290953000000.0,36175000000.0,420000000.0,,8000000.0,8000000.0,327556000000.0,483497000000.0,3261000000.0,,4549000000.0,,,491307000000.0,-163751000000.0,,720000000.0,22052000000.0,,,,22772000000.0,,,6605000000.0,,,6605000000.0,16167000000.0,-4000000.0,2112000000.0,36197000000.0,34085000000.0,,,34085000000.0,36197000000.0,定期报告,是,20110323,CNY,合并期末,2020-03-13T14:52:10
20090930,,218843000000.0,70000000.0,284000000.0,,,,,,1724000000.0,,,,1472000000.0,222109000000.0,68124000000.0,,5758000000.0,,,,1245000000.0,,,,,17654000000.0,5882000000.0,,,,5137000000.0,6760000000.0,110560000000.0,111549000000.0,,217795000000.0,30144000000.0,107000000.0,,,,248046000000.0,306428000000.0,993000000.0,,3489000000.0,7365000000.0,,318275000000.0,-70229000000.0,,720000000.0,,,,,720000000.0,,11047000000.0,6761000000.0,,,17808000000.0,-17088000000.0,-26000000.0,24206000000.0,58291000000.0,34085000000.0,,,34085000000.0,58291000000.0,定期报告,未审计,20101029,CNY,合并期末,2020-03-13T14:52:10
20090630,,155954000000.0,78000000.0,209000000.0,,,,,,4755000000.0,,,,927000000.0,161714000000.0,50780000000.0,,4361000000.0,,,,1502000000.0,,,,,12190000000.0,4088000000.0,,,,3409000000.0,4674000000.0,81004000000.0,80710000000.0,,156929000000.0,16141000000.0,77000000.0,,,,173147000000.0,207122000000.0,893000000.0,,1910000000.0,2000000000.0,,211925000000.0,-38778000000.0,,720000000.0,,,,,720000000.0,,10386000000.0,5061000000.0,,,15447000000.0,-14727000000.0,-11000000.0,27194000000.0,61279000000.0,34085000000.0,,,34085000000.0,61279000000.0,定期报告,未审计,20100826,CNY,合并期末,2020-03-13T14:52:10
20090331,,92301000000.0,120000000.0,247000000.0,,,,,,1162000000.0,,,,1171000000.0,94754000000.0,28672000000.0,,2201000000.0,,,,666000000.0,,,,,6187000000.0,2074000000.0,,,,492000000.0,1662000000.0,41954000000.0,52800000000.0,,59099000000.0,8383000000.0,58000000.0,,,,67540000000.0,100261000000.0,531000000.0,,790000000.0,,,101582000000.0,-34042000000.0,,,4574000000.0,,,,4574000000.0,,,,,,,4574000000.0,2000000.0,23334000000.0,57419000000.0,34085000000.0,,,34085000000.0,57419000000.0,定期报告,未审计,20100429,CNY,合并期末,2020-03-13T14:52:10
20081231,,265099000000.0,150000000.0,8630000000.0,,,,,,5247000000.0,,,,2969000000.0,282095000000.0,95987000000.0,,9181000000.0,,,,,,,,,23680000000.0,7603000000.0,,,,10285000000.0,9282000000.0,156018000000.0,126077000000.0,,134253000000.0,39797000000.0,247000000.0,,,5145000000.0,179442000000.0,289670000000.0,2950000000.0,,2732000000.0,,,295352000000.0,-115910000000.0,,,10853000000.0,,,10853000000.0,10853000000.0,,,11964000000.0,,,11964000000.0,-1111000000.0,-288000000.0,8768000000.0,34085000000.0,25317000000.0,,,25317000000.0,34085000000.0,定期报告,是,20100408,CNY,合并期末,2020-03-13T14:52:10
20080930,,245667000000.0,269000000.0,,,,,,,19350000000.0,,,,3876000000.0,269162000000.0,96557000000.0,,7697000000.0,,,,50000000.0,,,,,18298000000.0,7026000000.0,,,,9865000000.0,9847000000.0,149340000000.0,119822000000.0,,80169000000.0,38942000000.0,109000000.0,,2977000000.0,,122197000000.0,224926000000.0,1719000000.0,,2014000000.0,,,228659000000.0,-106462000000.0,,,4664000000.0,,,,4664000000.0,,,11967000000.0,,,11967000000.0,-7303000000.0,-858000000.0,5199000000.0,30516000000.0,25317000000.0,,,25317000000.0,30516000000.0,定期报告,未审计,20091027,CNY,合并期末,2020-03-13T14:52:10
20080630,,176950000000.0,14000000.0,,,,,,,,,,,838000000.0,177802000000.0,74046000000.0,,5775000000.0,,,,52000000.0,,,,,12197000000.0,3760000000.0,,5764000000.0,,9742000000.0,5013000000.0,116349000000.0,61453000000.0,,49960000000.0,21935000000.0,80000000.0,,763000000.0,763000000.0,72738000000.0,118154000000.0,1292000000.0,,1250000000.0,,,120696000000.0,-47958000000.0,,,12650000000.0,,,,12650000000.0,,,8746000000.0,,,8746000000.0,3904000000.0,-490000000.0,16909000000.0,42226000000.0,25317000000.0,,,25317000000.0,42226000000.0,定期报告,未审计,20090826,CNY,合并期末,2020-03-13T14:52:10
20080331,,98903000000.0,18000000.0,,,,,,,,,,,702000000.0,99623000000.0,47118000000.0,,3711000000.0,,,,266000000.0,,,,,5299000000.0,1874000000.0,,2460000000.0,,974000000.0,1401000000.0,63103000000.0,36520000000.0,,21048000000.0,4878000000.0,39000000.0,,1656000000.0,1656000000.0,27621000000.0,52425000000.0,211000000.0,,414000000.0,,,53050000000.0,-25429000000.0,,,,,,,,,212000000.0,,,,212000000.0,-212000000.0,-102000000.0,10777000000.0,36094000000.0,25317000000.0,,,25317000000.0,36094000000.0,定期报告,未审计,20090424,CNY,合并期末,2020-03-13T14:52:10
20071231,,196582000000.0,,210000000.0,,,,,,36027000000.0,,,,2002000000.0,234821000000.0,111603000000.0,108000000.0,3923000000.0,,,,,,,,,15947000000.0,6827000000.0,,,,3961000000.0,6510000000.0,148879000000.0,85942000000.0,,156349000000.0,39321000000.0,132000000.0,,,,195802000000.0,281028000000.0,3310000000.0,,3409000000.0,5053000000.0,,292800000000.0,-96998000000.0,,29000000.0,,,,45000000.0,74000000.0,,9408000000.0,3999000000.0,,,13407000000.0,-13333000000.0,-507000000.0,-24896000000.0,25317000000.0,50213000000.0,,,50213000000.0,25317000000.0,定期报告,是,20090326,CNY,合并期末,2020-03-13T14:52:10
20070930,,155978000000.0,-19000000.0,253000000.0,,,,,,22324000000.0,,,,1210000000.0,179746000000.0,91868000000.0,,3883000000.0,,,,,,,,,12511000000.0,4419000000.0,,,,2688000000.0,3952000000.0,119321000000.0,60425000000.0,,57602000000.0,26059000000.0,35000000.0,,,,83696000000.0,149090000000.0,1900000000.0,,2509000000.0,20287000000.0,,173786000000.0,-90090000000.0,,29000000.0,44262000000.0,,,,44291000000.0,,,3999000000.0,,,3999000000.0,40292000000.0,-298000000.0,10329000000.0,,,,,50213000000.0,60542000000.0,定期报告,未审计,20081028,CNY,合并期末,2020-03-13T14:52:10
